iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
0,100,-5.97533,5.67931,1.14991,-5.84674,5.46485,1.15085,-5.88045,5.60252,1.15121
1,200,-6.97625,1.09095,1.17595,-6.93943,1.56750,1.16991,-6.93271,1.13041,1.16995
2,300,-7.17766,1.04708,1.05951,-7.32050,1.32906,1.06571,-7.12564,1.05264,1.06504
3,400,-7.47890,1.09704,0.97922,-7.43003,0.91054,0.98012,-7.37563,1.01990,0.97144
4,500,-7.76444,1.08993,0.91039,-7.82735,1.08458,0.90892,-7.82354,0.82480,0.90968
5,600,-8.32541,1.24424,0.86863,-8.35632,1.06605,0.87516,-8.27370,0.91351,0.87033
6,700,-8.77482,1.13816,0.83497,-8.75958,0.83316,0.83840,-8.85937,1.03282,0.83246
7,800,-9.33109,1.00493,0.81555,-9.33709,0.92942,0.81649,-9.19977,1.72346,0.81724
8,900,-9.86876,1.04848,0.79775,-9.87534,0.97197,0.79235,-9.80938,1.15688,0.79437
9,1000,-10.37226,1.22270,0.77006,-10.36062,1.15987,0.76722,-10.17885,1.01228,0.76738
10,1100,-10.87739,1.45253,0.75642,-10.93202,1.08401,0.74680,-10.65473,1.04019,0.75059
11,1200,-11.19273,1.26728,0.72020,-11.32627,1.29883,0.71671,-10.96389,1.11784,0.71567
12,1300,-11.58341,1.28699,0.69386,-11.72365,1.14947,0.68765,-11.44610,1.64390,0.68929
13,1400,-12.00654,1.40301,0.66296,-12.04479,1.53910,0.66772,-11.67545,1.51032,0.65987
14,1500,-12.22581,1.21716,0.64712,-12.33237,1.09772,0.64216,-12.55581,2.62673,0.64014
15,1600,-12.50694,1.28449,0.62101,-12.69275,1.25746,0.62188,-12.52400,2.11836,0.62352
16,1700,-13.09634,1.39396,0.60447,-13.25927,1.51250,0.59959,-12.84411,1.39526,0.59604
17,1800,-13.46279,2.25135,0.57482,-13.41975,1.56375,0.57609,-13.25558,1.82020,0.57301
18,1900,-13.69684,1.75314,0.55651,-13.64033,1.64094,0.54953,-13.41126,1.85001,0.55227
