iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss
36,3700,-11.50689,1.30774,0.32830,1.10018,-13.33182,1.39862,0.37688,1.56548
37,3800,-11.61515,1.30015,0.32496,1.09992,-13.53948,1.47893,0.37342,1.56577
38,3900,-11.68679,1.48275,0.32189,1.09936,-13.73532,1.50544,0.37041,1.56487
39,4000,-11.81123,1.30725,0.31822,1.09939,-13.83106,1.47893,0.36737,1.56415
40,4100,-11.91293,1.30048,0.31564,1.09848,-13.92418,1.38762,0.36448,1.56455
41,4200,-12.07147,1.23051,0.31214,1.09846,-14.04438,1.38460,0.36150,1.56381
42,4300,-12.16035,1.26024,0.30911,1.09819,-14.15786,1.45535,0.35829,1.56430
43,4400,-12.20113,1.15374,0.30601,1.09798,-14.29175,1.33996,0.35517,1.56292
44,4500,-12.31409,1.26592,0.30309,1.09757,-14.38332,1.59995,0.35230,1.56244
45,4600,-12.45399,1.27005,0.29989,1.09743,-14.49606,1.57160,0.34927,1.56215
46,4700,-12.47390,1.25209,0.29702,1.09699,-14.57387,1.44542,0.34608,1.56194
47,4800,-12.47699,1.26627,0.29400,1.09684,-14.59053,1.64663,0.34330,1.56129
48,4900,-12.66880,1.23475,0.29120,1.09622,-14.64060,1.52752,0.33977,1.56072
49,5000,-12.63238,1.21450,0.28801,1.09617,-14.71383,1.48945,0.33696,1.55990
50,5100,-12.64921,1.35620,0.28496,1.09573,-14.71630,1.42227,0.33335,1.55870
51,5200,-12.77785,1.29782,0.28206,1.09545,-14.83882,1.40196,0.33050,1.55810
52,5300,-12.84435,1.37771,0.27928,1.09504,-14.83223,1.42115,0.32733,1.55839
53,5400,-12.82062,1.25402,0.27641,1.09474,-14.85390,1.54754,0.32377,1.55799
54,5500,-12.88170,1.44776,0.27328,1.09450,-14.90170,1.52737,0.32077,1.55690
55,5600,-12.93896,1.25112,0.27059,1.09399,-15.02077,1.51908,0.31785,1.55647
56,5700,-12.93760,1.22992,0.26788,1.09339,-14.98235,1.43132,0.31465,1.55553
57,5800,-12.99204,1.23049,0.26476,1.09340,-15.00112,1.45878,0.31153,1.55443
58,5900,-12.95265,1.26826,0.26234,1.09268,-14.95050,1.41202,0.30844,1.55468
59,6000,-13.02623,1.25969,0.25921,1.09275,-15.06775,1.42014,0.30558,1.55380
60,6100,-12.96977,1.46630,0.25686,1.09197,-15.12342,1.31584,0.30255,1.55297
61,6200,-12.94893,1.59056,0.25404,1.09175,-15.08224,1.46166,0.29965,1.55425
62,6300,-13.04121,1.42759,0.25119,1.09146,-15.07258,1.53066,0.29641,1.55356
63,6400,-12.96717,1.30127,0.24855,1.09113,-15.12285,1.50461,0.29370,1.55353
64,6500,-13.01310,1.44609,0.24587,1.09077,-15.08144,1.46494,0.29050,1.55197
65,6600,-12.92032,1.29022,0.24313,1.09013,-15.05592,1.50139,0.28746,1.55247
66,6700,-12.96973,1.23242,0.24035,1.08994,-15.12367,1.43080,0.28430,1.55341
67,6800,-12.91026,1.24456,0.23785,1.08965,-15.08363,1.46152,0.28123,1.55351
68,6900,-12.89546,1.38304,0.23524,1.08933,-15.04147,1.45660,0.27868,1.55266
69,7000,-12.86246,1.29835,0.23290,1.08849,-14.99739,1.35788,0.27549,1.55319
70,7100,-12.83132,1.44502,0.23031,1.08834,-15.04663,1.63634,0.27278,1.55280
71,7200,-12.80228,1.39025,0.22770,1.08820,-14.99986,1.41019,0.26975,1.55404
72,7300,-12.80605,1.35708,0.22543,1.08751,-14.93684,1.47215,0.26730,1.55361
73,7400,-12.84091,1.38168,0.22314,1.08755,-14.99426,1.46168,0.26424,1.55345
74,7500,-12.74717,1.32410,0.22036,1.08772,-14.98848,1.40821,0.26164,1.55471
75,7600,-12.71844,1.53346,0.21820,1.08681,-14.93551,1.35492,0.25879,1.55422
76,7700,-12.68254,1.40967,0.21571,1.08718,-14.92074,1.31651,0.25625,1.55474
77,7800,-12.66798,1.35945,0.21326,1.08698,-14.97463,1.48844,0.25316,1.55470
78,7900,-12.66691,1.30994,0.21092,1.08685,-14.84321,1.51819,0.25038,1.55433
79,8000,-12.58069,1.34775,0.20851,1.08658,-14.84292,1.47673,0.24807,1.55573
80,8100,-12.52200,1.40188,0.20624,1.08630,-14.72770,1.59936,0.24534,1.55482
81,8200,-12.43266,1.37648,0.20410,1.08605,-14.73628,1.61717,0.24294,1.55505
82,8300,-12.44525,1.36379,0.20174,1.08609,-14.65132,1.57551,0.24021,1.55412
83,8400,-12.39900,1.43195,0.19953,1.08547,-14.67558,1.59485,0.23763,1.55470
84,8500,-12.34198,1.41127,0.19737,1.08557,-14.57832,1.49319,0.23470,1.55534
85,8600,-12.33511,1.51987,0.19538,1.08566,-14.47195,1.47073,0.23193,1.55782
86,8700,-12.26154,1.36070,0.19321,1.08491,-14.48979,1.44342,0.22956,1.55586
87,8800,-12.18255,1.41631,0.19072,1.08497,-14.47131,1.44906,0.22671,1.55658
88,8900,-12.16289,1.34273,0.18862,1.08513,-14.38936,1.59523,0.22433,1.55709
89,9000,-12.10269,1.52405,0.18662,1.08457,-14.45167,1.54252,0.22170,1.55680
90,9100,-11.98405,1.42852,0.18431,1.08451,-14.26141,1.50901,0.21918,1.55713
91,9200,-11.87442,1.45675,0.18193,1.08435,-14.25810,1.44917,0.21679,1.55742
92,9300,-11.87996,1.47251,0.17998,1.08401,-14.14236,1.52554,0.21413,1.55775
93,9400,-11.77355,1.36497,0.17791,1.08422,-14.15182,1.43894,0.21153,1.55719
94,9500,-11.88766,1.64240,0.17578,1.08392,-14.04764,1.55629,0.20936,1.55786
95,9600,-11.67125,1.57523,0.17365,1.08374,-14.05999,1.71137,0.20680,1.55614
96,9700,-11.63215,1.40428,0.17187,1.08337,-13.90452,1.60292,0.20426,1.55938
97,9800,-11.58083,1.46144,0.16989,1.08328,-13.83331,1.47833,0.20173,1.55877
98,9900,-11.52980,1.47218,0.16775,1.08301,-13.77389,1.53009,0.19939,1.55865
99,10000,-11.44831,1.40562,0.16574,1.08331,-13.68683,1.49138,0.19710,1.55869
100,10100,-11.36683,1.41026,0.16377,1.08287,-13.62131,1.68329,0.19458,1.55843
101,10200,-11.37704,1.54919,0.16164,1.08288,-13.50903,1.52178,0.19235,1.55844
102,10300,-11.21901,1.46274,0.15953,1.08251,-13.46564,1.58359,0.18973,1.55932
103,10400,-11.18973,1.52100,0.15767,1.08224,-13.38542,1.60066,0.18761,1.55885
104,10500,-11.13469,1.50621,0.15582,1.08178,-13.29289,1.54659,0.18509,1.55890
105,10600,-11.07710,1.47920,0.15422,1.08200,-13.25512,1.61107,0.18260,1.56186
106,10700,-10.96343,1.52060,0.15219,1.08133,-13.12041,1.71825,0.18060,1.56021
107,10800,-10.83787,1.50412,0.15032,1.08156,-13.01974,1.54407,0.17844,1.55943
108,10900,-10.80923,1.46603,0.14821,1.08146,-12.99790,1.69511,0.17591,1.56019
109,11000,-10.77242,1.50978,0.14657,1.08133,-12.80799,1.63345,0.17367,1.56040
110,11100,-10.63319,1.48188,0.14484,1.08086,-12.72416,1.68760,0.17166,1.56080
111,11200,-10.60194,1.49864,0.14291,1.08034,-12.69818,1.63893,0.16941,1.55994
112,11300,-10.52415,1.48747,0.14131,1.08039,-12.64961,1.57877,0.16746,1.55920
113,11400,-10.42547,1.50448,0.13941,1.08052,-12.47913,1.54079,0.16517,1.56060
114,11500,-10.32704,1.53988,0.13769,1.08010,-12.47234,1.51665,0.16259,1.56308
115,11600,-10.34167,1.49982,0.13593,1.07977,-12.38238,1.66132,0.16068,1.56234
116,11700,-10.26238,1.49885,0.13408,1.07976,-12.22475,1.69152,0.15881,1.56302
117,11800,-10.04593,1.59418,0.13237,1.07963,-12.21047,1.58535,0.15672,1.56202
118,11900,-10.07142,1.47779,0.13089,1.07951,-12.16386,1.72919,0.15461,1.56175
119,12000,-9.94084,1.53205,0.12902,1.07891,-12.01276,1.67649,0.15242,1.56229
120,12100,-9.94258,1.55896,0.12750,1.07905,-11.93397,1.76438,0.15015,1.56392
121,12200,-9.82953,1.51718,0.12576,1.07871,-11.77062,1.68194,0.14843,1.56239
122,12300,-9.69558,1.50799,0.12412,1.07855,-11.76700,1.63421,0.14645,1.56327
123,12400,-9.66699,1.42941,0.12234,1.07854,-11.55963,1.61137,0.14430,1.56406
124,12500,-9.62777,1.47065,0.12088,1.07747,-11.57428,1.69622,0.14223,1.56496
125,12600,-9.52109,1.55801,0.11910,1.07806,-11.44467,1.63237,0.14050,1.56311
126,12700,-9.46630,1.52497,0.11753,1.07755,-11.40768,1.76753,0.13823,1.56306
127,12800,-9.39565,1.58075,0.11604,1.07739,-11.27001,1.63056,0.13618,1.56406
128,12900,-9.28170,1.61357,0.11427,1.07668,-11.18789,1.61183,0.13438,1.56374
129,13000,-9.14991,1.52791,0.11296,1.07607,-11.14310,1.64306,0.13210,1.56688
130,13100,-9.03527,1.48757,0.11142,1.07622,-11.13514,1.65814,0.13037,1.56630
131,13200,-9.01593,1.46357,0.10975,1.07598,-10.97712,1.77307,0.12882,1.56492
132,13300,-9.01018,1.48556,0.10818,1.07586,-10.87164,1.88798,0.12704,1.56568
133,13400,-8.85567,1.59602,0.10662,1.07516,-10.79926,1.62380,0.12524,1.56666
134,13500,-8.82214,1.55062,0.10547,1.07498,-10.71866,1.68729,0.12348,1.56755
135,13600,-8.75409,1.56153,0.10382,1.07507,-10.51753,1.59464,0.12175,1.56661
136,13700,-8.62830,1.51484,0.10239,1.07497,-10.44739,1.62667,0.11943,1.56833
137,13800,-8.56463,1.52735,0.10111,1.07413,-10.44328,1.62470,0.11802,1.56873
138,13900,-8.49694,1.59035,0.09970,1.07359,-10.30263,1.67390,0.11615,1.56860
139,14000,-8.38726,1.49378,0.09804,1.07351,-10.28839,1.64834,0.11462,1.56932
140,14100,-8.34418,1.62156,0.09704,1.07284,-10.16719,1.72306,0.11279,1.56950
141,14200,-8.25657,1.56442,0.09550,1.07332,-10.10425,1.61937,0.11104,1.57049
142,14300,-8.21753,1.54030,0.09410,1.07269,-10.01033,1.63739,0.10926,1.57138
143,14400,-8.09016,1.52496,0.09283,1.07275,-9.87967,1.68979,0.10770,1.57062
144,14500,-8.12542,1.45913,0.09130,1.07107,-9.74884,1.80792,0.10614,1.57067
145,14600,-7.92246,1.64133,0.08991,1.07159,-9.70549,1.66266,0.10430,1.57236
146,14700,-7.86309,1.50879,0.08861,1.07125,-9.59187,1.73218,0.10268,1.57434
147,14800,-7.84632,1.54580,0.08751,1.07104,-9.53698,1.72824,0.10105,1.57078
148,14900,-7.69529,1.64602,0.08628,1.07106,-9.38090,1.72005,0.09963,1.57350
149,15000,-7.65479,1.63342,0.08482,1.07031,-9.35326,1.81007,0.09833,1.57397
150,15100,-7.59250,1.50732,0.08357,1.06999,-9.19707,1.74178,0.09637,1.57443
151,15200,-7.49980,1.59256,0.08227,1.07011,-9.11260,1.84724,0.09493,1.57630
152,15300,-7.47350,1.59334,0.08113,1.06942,-9.13042,1.77490,0.09329,1.57587
153,15400,-7.41836,1.67334,0.07984,1.06885,-9.05024,1.68648,0.09195,1.57671
154,15500,-7.30718,1.55033,0.07882,1.06921,-8.91580,1.64801,0.09059,1.57700
155,15600,-7.21623,1.54234,0.07741,1.06916,-8.92190,1.70243,0.08893,1.57788
156,15700,-7.13049,1.56172,0.07623,1.06747,-8.78340,1.68668,0.08743,1.57691
157,15800,-7.09212,1.59982,0.07505,1.06797,-8.68220,1.66520,0.08609,1.57965
158,15900,-7.00091,1.53355,0.07388,1.06839,-8.67278,1.86693,0.08500,1.57785
159,16000,-6.95946,1.53940,0.07281,1.06731,-8.52998,1.73038,0.08335,1.57830
160,16100,-6.94040,1.65737,0.07178,1.06704,-8.45839,1.73955,0.08194,1.57888
161,16200,-6.86968,1.63867,0.07055,1.06575,-8.36305,1.70617,0.08076,1.57973
162,16300,-6.71958,1.58004,0.06958,1.06650,-8.30574,1.81427,0.07952,1.57879
163,16400,-6.69336,1.61013,0.06844,1.06488,-8.21971,1.68550,0.07788,1.58091
164,16500,-6.61909,1.60101,0.06734,1.06497,-8.13061,1.64021,0.07686,1.58005
165,16600,-6.55395,1.63581,0.06632,1.06512,-7.95401,1.68221,0.07545,1.58003
166,16700,-6.43996,1.58066,0.06528,1.06409,-7.90362,1.68912,0.07432,1.58115
167,16800,-6.44008,1.67566,0.06449,1.06431,-7.91947,1.71051,0.07309,1.58234
168,16900,-6.45044,1.60562,0.06315,1.06396,-7.81083,1.82340,0.07175,1.58416
169,17000,-6.27661,1.69780,0.06219,1.06404,-7.71070,1.76408,0.07048,1.58505
170,17100,-6.19288,1.55467,0.06125,1.06337,-7.72038,1.81023,0.06924,1.58448
171,17200,-6.16633,1.57633,0.06014,1.06439,-7.59177,1.82905,0.06829,1.58557
172,17300,-6.09368,1.57969,0.05947,1.06416,-7.46738,1.71896,0.06714,1.58786
173,17400,-6.05143,1.56867,0.05839,1.06301,-7.45107,1.74375,0.06607,1.58512
174,17500,-5.93874,1.59199,0.05768,1.06422,-7.31328,1.85842,0.06508,1.58673
175,17600,-5.85968,1.55462,0.05655,1.06285,-7.32396,1.86331,0.06383,1.58720
176,17700,-5.78854,1.62483,0.05578,1.06279,-7.26768,1.71704,0.06275,1.58877
177,17800,-5.81932,1.68949,0.05483,1.06164,-7.15009,1.65902,0.06172,1.58899
178,17900,-5.72398,1.69332,0.05396,1.06249,-7.09978,1.84242,0.06093,1.58696
179,18000,-5.62411,1.54030,0.05306,1.06172,-6.94644,1.78539,0.05947,1.59098
180,18100,-5.49356,1.65042,0.05233,1.06181,-6.96510,1.80726,0.05875,1.58971
181,18200,-5.47380,1.64985,0.05143,1.06158,-6.87322,1.76982,0.05788,1.59105
182,18300,-5.44047,1.69522,0.05064,1.06131,-6.73637,1.80028,0.05696,1.58853
183,18400,-5.35141,1.64649,0.04980,1.06151,-6.64123,1.91992,0.05589,1.59167
184,18500,-5.28489,1.65488,0.04892,1.05986,-6.62446,1.88237,0.05522,1.59193
185,18600,-5.25933,1.58835,0.04816,1.05958,-6.47867,1.76465,0.05432,1.59021
186,18700,-5.25370,1.72618,0.04731,1.06012,-6.43040,1.80022,0.05349,1.59141
187,18800,-5.15418,1.50185,0.04678,1.05980,-6.37547,1.82007,0.05278,1.59156
188,18900,-5.10763,1.56635,0.04600,1.06003,-6.30972,1.80743,0.05188,1.59125
189,19000,-5.09734,1.72402,0.04532,1.05968,-6.29767,1.76047,0.05114,1.59355
190,19100,-4.96240,1.66672,0.04458,1.05981,-6.24848,1.82033,0.05026,1.59368
191,19200,-4.98358,1.69110,0.04370,1.05887,-6.22352,1.82130,0.04964,1.59557
192,19300,-4.93886,1.61507,0.04308,1.05900,-6.14758,1.87494,0.04894,1.59572
193,19400,-4.80236,1.60192,0.04240,1.05863,-6.04707,1.87302,0.04829,1.59362
194,19500,-4.76781,1.67977,0.04177,1.05883,-6.00365,1.78504,0.04767,1.59509
195,19600,-4.74235,1.81942,0.04118,1.05711,-5.94741,1.74651,0.04697,1.59620
196,19700,-4.70978,1.71066,0.04058,1.05719,-5.88328,1.77544,0.04638,1.59574
197,19800,-4.68318,1.67114,0.04000,1.05870,-5.81295,1.85298,0.04573,1.59620
198,19900,-4.52561,1.67324,0.03942,1.05760,-5.73750,1.89008,0.04495,1.59777
199,20000,-4.51559,1.68309,0.03877,1.05698,-5.68113,1.72223,0.04436,1.59752
200,20100,-4.49615,1.67647,0.03824,1.05783,-5.66009,1.87378,0.04390,1.59887
201,20200,-4.43046,1.74145,0.03767,1.05672,-5.55087,1.67325,0.04333,1.59835
202,20300,-4.32623,1.77927,0.03719,1.05658,-5.41600,1.85732,0.04286,1.59766
203,20400,-4.30820,1.61228,0.03655,1.05589,-5.36981,1.84818,0.04216,1.59828
204,20500,-4.25539,1.53713,0.03622,1.05658,-5.31254,1.82401,0.04159,1.59688
205,20600,-4.23198,1.60293,0.03570,1.05519,-5.25084,1.81996,0.04118,1.59981
206,20700,-4.17787,1.66430,0.03522,1.05698,-5.23961,1.79958,0.04048,1.59999
207,20800,-4.08529,1.69931,0.03465,1.05551,-5.15958,1.89922,0.04011,1.59895
208,20900,-4.13174,1.75914,0.03429,1.05504,-5.16881,1.91348,0.03950,1.59820
209,21000,-4.09467,1.67040,0.03382,1.05494,-5.11730,1.74314,0.03907,1.59968
210,21100,-4.02580,1.74518,0.03333,1.05511,-5.01354,1.77408,0.03868,1.59804
211,21200,-3.98646,1.58241,0.03283,1.05489,-4.97127,1.75209,0.03809,1.59912
212,21300,-3.89717,1.76210,0.03236,1.05328,-4.90305,1.69103,0.03758,1.60052
213,21400,-3.91023,1.73734,0.03198,1.05344,-4.89312,1.78117,0.03741,1.60031
214,21500,-3.79672,1.67701,0.03159,1.05330,-4.89606,1.81535,0.03674,1.60077
215,21600,-3.82461,1.56187,0.03118,1.05417,-4.76589,1.85047,0.03634,1.60121
216,21700,-3.69060,1.72484,0.03070,1.05349,-4.79883,1.79087,0.03598,1.59980
217,21800,-3.75657,1.68090,0.03036,1.05295,-4.71164,1.79459,0.03548,1.60029
218,21900,-3.65529,1.66947,0.03001,1.05367,-4.76373,1.81456,0.03504,1.60157
219,22000,-3.63206,1.59652,0.02968,1.05230,-4.66412,1.78660,0.03467,1.60199
220,22100,-3.53439,1.64402,0.02931,1.05151,-4.61297,1.75000,0.03430,1.60106
221,22200,-3.55147,1.55403,0.02886,1.05112,-4.62128,1.84614,0.03394,1.60200
222,22300,-3.46368,1.58815,0.02860,1.05114,-4.55587,1.83851,0.03372,1.60125
223,22400,-3.54265,1.77486,0.02829,1.05094,-4.56838,1.82707,0.03322,1.60365
224,22500,-3.35291,1.62846,0.02795,1.05155,-4.58155,1.86136,0.03286,1.60221
225,22600,-3.36893,1.57130,0.02759,1.05001,-4.48993,1.74398,0.03246,1.60356
226,22700,-3.34011,1.67471,0.02736,1.05164,-4.36741,1.87981,0.03216,1.60126
227,22800,-3.32942,1.61470,0.02710,1.05088,-4.36093,1.87806,0.03176,1.60249
228,22900,-3.23236,1.78913,0.02677,1.05076,-4.28365,1.75413,0.03139,1.60334
229,23000,-3.27990,1.70383,0.02644,1.05055,-4.21133,1.79382,0.03113,1.60255
230,23100,-3.27078,1.67410,0.02618,1.05017,-4.19945,1.87365,0.03075,1.60053
231,23200,-3.20065,1.70188,0.02592,1.04949,-4.15966,1.81090,0.03042,1.60283
232,23300,-3.16982,1.69877,0.02567,1.05014,-4.14391,1.71943,0.03011,1.60461
233,23400,-3.14514,1.75922,0.02542,1.04964,-4.11327,1.77406,0.02975,1.60298
234,23500,-3.10993,1.71644,0.02513,1.04974,-4.05697,1.77146,0.02964,1.60302
235,23600,-3.12341,1.65396,0.02495,1.04892,-3.98421,1.70970,0.02926,1.60264
236,23700,-3.06476,1.65334,0.02463,1.04823,-4.06747,1.90454,0.02907,1.60446
237,23800,-3.03408,1.71160,0.02449,1.04875,-4.02386,1.73700,0.02866,1.60453
238,23900,-3.03272,1.61181,0.02424,1.04816,-4.03378,1.69165,0.02839,1.60588
239,24000,-3.06005,1.62808,0.02390,1.04734,-3.91431,1.81734,0.02813,1.60495
240,24100,-2.98327,1.64724,0.02388,1.04765,-3.95384,1.77506,0.02790,1.60382
241,24200,-2.91951,1.70604,0.02364,1.04850,-3.86373,1.86170,0.02759,1.60414
242,24300,-2.88788,1.60204,0.02343,1.04636,-3.81294,1.70394,0.02733,1.60450
243,24400,-2.90220,1.72583,0.02318,1.04805,-3.77738,1.83087,0.02704,1.60634
244,24500,-2.82963,1.71033,0.02299,1.04661,-3.69371,1.88098,0.02680,1.60370
245,24600,-2.79748,1.63231,0.02290,1.04754,-3.70665,1.67382,0.02652,1.60537
246,24700,-2.80892,1.58045,0.02267,1.04846,-3.67358,1.70805,0.02635,1.60520
247,24800,-2.77916,1.70833,0.02237,1.04637,-3.65624,1.76186,0.02614,1.60577
248,24900,-2.74488,1.73464,0.02224,1.04558,-3.65239,1.82963,0.02593,1.60404
