iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
0,100,-1.95073,3.01080,0.34264,-1.99871,2.87546,0.34029,-1.80933,3.04087,0.32024
1,200,-2.09652,1.84046,0.28535,-2.03506,1.85903,0.27601,-2.02699,2.02395,0.27519
2,300,-2.42892,1.79074,0.27582,-2.38278,1.86945,0.26470,-2.45346,1.84700,0.27188
3,400,-2.68318,1.71035,0.26695,-2.69766,1.78219,0.26246,-2.76647,1.90432,0.26570
4,500,-2.96255,1.65014,0.26063,-3.03482,1.77243,0.26040,-3.01122,1.83173,0.26455
5,600,-3.22178,1.69261,0.24606,-3.30549,1.76360,0.25824,-3.29418,1.76114,0.26452
6,700,-3.40210,1.69099,0.23742,-3.53038,1.70342,0.25112,-3.66319,1.84282,0.26558
7,800,-3.53742,1.64087,0.22751,-3.71494,1.76363,0.24074,-4.01348,1.79402,0.26458
8,900,-3.71933,1.72560,0.21802,-3.92341,1.76522,0.23700,-4.27991,1.74952,0.26655
9,1000,-3.82292,1.67616,0.21587,-4.21425,1.72421,0.23510,-4.55497,1.80337,0.26958
10,1100,-4.06071,1.53694,0.21204,-4.42702,1.70318,0.23276,-4.89587,1.79743,0.27065
11,1200,-4.25394,1.55964,0.20973,-4.59736,1.78595,0.22780,-5.11850,1.95631,0.27265
12,1300,-4.42708,1.66035,0.21252,-4.80173,1.65853,0.22411,-5.36883,1.91305,0.27470
13,1400,-4.67548,1.81231,0.21444,-5.04504,1.80777,0.22667,-5.69293,1.89431,0.27507
14,1500,-4.88688,1.65877,0.21272,-5.16538,1.85947,0.22485,-5.96853,1.86641,0.26995
15,1600,-5.12241,1.80996,0.21714,-5.36183,1.71496,0.22244,-6.20738,1.88940,0.26983
16,1700,-5.32417,1.64577,0.21577,-5.53603,1.82712,0.22095,-6.38402,1.78711,0.26546
17,1800,-5.58938,1.72864,0.21838,-5.75947,1.85917,0.21862,-6.67783,1.95318,0.26333
18,1900,-5.82283,1.74373,0.21626,-5.89211,1.75933,0.21760,-6.85056,1.98211,0.26057
19,2000,-6.13177,1.93725,0.22113,-6.15930,1.79145,0.21739,-7.09962,1.98065,0.25579
20,2100,-6.38517,1.77543,0.21959,-6.35361,1.70367,0.21686,-7.23578,1.77966,0.25347
21,2200,-6.54778,1.87530,0.22044,-6.52097,1.71860,0.21650,-7.41964,1.97792,0.25224
22,2300,-6.72360,1.88249,0.21922,-6.77262,1.86665,0.22242,-7.72023,1.93953,0.25242
23,2400,-7.10744,1.86658,0.22256,-7.08748,1.86578,0.22293,-8.03192,1.90076,0.25058
24,2500,-7.24100,2.00149,0.22434,-7.35537,1.91365,0.22937,-8.18297,2.07557,0.25203
25,2600,-7.46537,2.11005,0.22559,-7.72034,1.90327,0.23495,-8.41350,2.04444,0.25045
26,2700,-7.86066,2.07821,0.22674,-7.97739,1.80861,0.23559,-8.60441,1.86637,0.25237
27,2800,-8.07293,1.82382,0.22650,-8.32854,1.88372,0.24246,-8.87468,2.01115,0.25115
28,2900,-8.33727,1.94538,0.22555,-8.69315,1.98548,0.24515,-9.10123,1.90960,0.24930
29,3000,-8.59407,1.90963,0.22748,-8.95897,1.92704,0.24390,-9.32239,1.91661,0.25086
30,3100,-8.92546,2.03251,0.22778,-9.22792,1.88464,0.24693,-9.51373,2.03760,0.25212
31,3200,-9.13410,2.16602,0.22827,-9.50572,1.92968,0.24947,-9.90575,2.02758,0.25426
32,3300,-9.29268,1.94663,0.22926,-9.85130,1.80390,0.25056,-10.05727,2.12183,0.25454
33,3400,-9.63769,1.89697,0.22618,-10.10004,2.01909,0.24846,-10.36668,2.09217,0.25452
34,3500,-9.79750,2.01665,0.22375,-10.35988,2.00456,0.24574,-10.63047,2.04980,0.25349
35,3600,-10.09013,2.16314,0.22602,-10.78701,2.06232,0.25010,-10.90504,2.12061,0.25293
36,3700,-10.27042,2.17161,0.22281,-10.92556,2.04055,0.24683,-11.02882,2.00315,0.25077
37,3800,-10.38898,2.09182,0.22649,-11.20225,2.00870,0.24715,-11.31138,2.18049,0.24797
38,3900,-10.73629,2.17364,0.22507,-11.49771,2.07826,0.24884,-11.52289,2.10667,0.24658
39,4000,-10.93413,1.91575,0.22603,-11.72344,1.96767,0.24736,-11.69592,2.04607,0.24724
40,4100,-11.01125,2.04374,0.22411,-11.93391,2.12259,0.24406,-11.88075,2.29798,0.24700
41,4200,-11.29385,1.97187,0.22476,-12.20272,2.06687,0.24719,-12.04839,1.98616,0.24471
42,4300,-11.51823,1.94185,0.22642,-12.35009,2.41097,0.24692,-12.27447,1.96011,0.24478
43,4400,-11.73489,1.87939,0.22792,-12.69267,2.04521,0.24502,-12.49396,2.34493,0.24255
44,4500,-11.80716,1.87194,0.22489,-12.79726,2.13887,0.24620,-12.65675,2.63098,0.24453
45,4600,-12.01118,1.99461,0.22820,-12.95968,2.43900,0.24675,-12.82272,2.05062,0.24261
46,4700,-12.24656,2.02054,0.22733,-13.32170,2.44831,0.24383,-13.00397,2.05390,0.24392
47,4800,-12.49616,2.32044,0.22858,-13.45945,2.36269,0.24473,-13.12442,2.08246,0.24165
48,4900,-12.66994,2.24630,0.22835,-13.55339,2.07606,0.24464,-13.38286,2.31487,0.24123
49,5000,-12.89810,1.93941,0.22848,-13.71363,2.03663,0.24338,-13.48233,2.29896,0.23944
50,5100,-12.99931,2.18760,0.22806,-13.92760,2.18882,0.24148,-13.72577,2.26784,0.23878
51,5200,-13.17177,2.02366,0.22734,-14.11000,2.18033,0.24232,-13.80282,2.16365,0.23744
52,5300,-13.35655,2.33125,0.23031,-14.32681,2.05949,0.24384,-13.95315,1.88018,0.23745
53,5400,-13.47706,2.12214,0.22903,-14.43050,2.06005,0.23847,-14.05105,2.13206,0.23718
54,5500,-13.66312,2.37649,0.22987,-14.63100,2.07184,0.24007,-14.15792,2.11691,0.23508
55,5600,-13.83667,2.48901,0.23016,-14.72597,2.13999,0.23989,-14.35223,2.18273,0.23603
56,5700,-13.98233,1.98956,0.22866,-14.78891,2.03265,0.23714,-14.34458,2.28503,0.23636
57,5800,-13.96150,2.35760,0.22883,-15.00328,2.43655,0.24077,-14.51958,1.98428,0.23292
58,5900,-14.18618,1.98416,0.22821,-15.16554,2.37670,0.23794,-14.56000,2.11855,0.23465
59,6000,-14.39200,2.29663,0.22655,-15.31375,2.17149,0.23708,-14.83513,2.26152,0.23373
60,6100,-14.52111,2.13304,0.22853,-15.30680,2.11991,0.23532,-14.85979,2.11146,0.23491
61,6200,-14.62216,2.15987,0.22756,-15.44204,1.89243,0.23586,-14.86687,2.04974,0.23295
62,6300,-14.74816,2.21445,0.22700,-15.61092,2.00145,0.23512,-15.01516,2.30188,0.23107
63,6400,-14.79215,2.17446,0.22890,-15.69243,2.03011,0.23382,-15.12316,2.13016,0.23328
64,6500,-14.77052,2.09691,0.22643,-15.66334,2.24972,0.23270,-15.26562,2.02097,0.23122
65,6600,-15.11486,2.40936,0.22713,-15.76201,2.30133,0.23459,-15.23272,2.25373,0.23190
66,6700,-15.11233,2.04163,0.22600,-15.78788,2.23145,0.23140,-15.24220,1.82824,0.22930
67,6800,-15.17007,2.24034,0.22535,-15.90254,2.21988,0.23276,-15.40116,2.05743,0.23019
68,6900,-15.28768,2.14412,0.22365,-15.95219,1.97655,0.23147,-15.48182,2.07904,0.23113
69,7000,-15.25141,2.06459,0.22151,-15.97520,2.13753,0.23288,-15.51811,2.08989,0.23004
70,7100,-15.43996,2.17810,0.22555,-16.08979,2.10960,0.22997,-15.61204,2.17586,0.22976
71,7200,-15.43508,1.92637,0.22145,-16.12263,2.07061,0.22954,-15.55813,2.01012,0.22726
72,7300,-15.49602,2.11791,0.22042,-16.18561,2.13016,0.22920,-15.64347,2.13158,0.22881
73,7400,-15.64683,2.18503,0.22217,-16.21972,1.88128,0.22859,-15.75352,2.04437,0.23070
74,7500,-15.66718,2.05020,0.22168,-16.24342,2.00424,0.22630,-15.80998,2.06372,0.22881
75,7600,-15.68033,2.40998,0.22002,-16.23112,1.98174,0.23040,-15.79608,2.03797,0.22869
76,7700,-15.70389,2.34937,0.21907,-16.28079,2.05498,0.22786,-15.89312,2.33666,0.22947
77,7800,-15.73355,2.16437,0.21890,-16.32202,2.03828,0.22709,-15.85911,2.02569,0.22506
78,7900,-15.76752,2.10433,0.21873,-16.40344,2.03633,0.22746,-15.98442,2.16621,0.22793
79,8000,-15.81442,2.42406,0.21826,-16.34138,2.09401,0.22822,-16.02014,2.14426,0.22610
80,8100,-15.91531,2.67316,0.21809,-16.37986,2.08879,0.22505,-15.96706,1.89461,0.22550
81,8200,-15.85837,2.13383,0.21873,-16.35464,2.18220,0.22422,-16.15338,1.98954,0.22744
82,8300,-15.97467,2.15823,0.21565,-16.37687,2.13537,0.22377,-16.04519,2.12301,0.22618
83,8400,-15.92031,2.13919,0.21665,-16.46346,2.12526,0.22609,-16.12906,2.18591,0.22394
84,8500,-16.09395,2.42799,0.21947,-16.39364,1.84822,0.22388,-16.05361,2.19174,0.22400
85,8600,-16.00382,2.32227,0.21549,-16.48890,2.01074,0.22515,-16.13418,1.94630,0.22587
86,8700,-16.03154,2.03172,0.21554,-16.48657,2.10810,0.22567,-16.20412,2.01895,0.22623
87,8800,-16.14803,3.03067,0.21657,-16.47215,1.96952,0.22492,-16.17040,2.08617,0.22677
88,8900,-16.16404,2.95527,0.21324,-16.51218,1.99550,0.22012,-16.32486,2.05734,0.22776
89,9000,-16.13822,2.39863,0.21287,-16.54757,1.98669,0.22287,-16.23906,2.09373,0.22626
90,9100,-15.98803,2.72343,0.21365,-16.56938,1.97651,0.22325,-16.36840,2.33610,0.22494
91,9200,-16.01176,2.45384,0.21111,-16.55013,2.01331,0.22346,-16.32016,2.12150,0.22597
92,9300,-16.12212,2.46371,0.21385,-16.56456,1.75632,0.22373,-16.27263,2.08515,0.22335
93,9400,-16.06939,2.32402,0.21309,-16.53511,2.00195,0.21991,-16.34513,2.01038,0.22518
94,9500,-16.12457,2.39904,0.21507,-16.50568,2.06216,0.21883,-16.36683,2.01572,0.22356
95,9600,-16.06538,2.05864,0.21034,-16.52048,1.99377,0.21947,-16.41204,2.14167,0.22263
96,9700,-16.03257,2.20368,0.21250,-16.56017,2.00102,0.22110,-16.41068,2.11173,0.22285
97,9800,-16.07836,2.15088,0.21282,-16.57817,2.06646,0.21946,-16.37329,2.06398,0.22225
98,9900,-16.13344,2.19286,0.21177,-16.45204,1.96948,0.22121,-16.47849,2.05219,0.22293
99,10000,-16.07514,2.20508,0.21225,-16.50758,2.10036,0.21713,-16.42280,2.03136,0.22087
100,10100,-16.03786,2.46470,0.20882,-16.51422,2.00228,0.21859,-16.45581,2.00927,0.21948
101,10200,-16.00976,2.04627,0.21051,-16.50185,1.89677,0.21581,-16.54997,2.26719,0.21959
102,10300,-15.95988,2.17665,0.20799,-16.41726,2.00689,0.21539,-16.41999,1.97826,0.21785
103,10400,-15.90751,2.22184,0.20829,-16.46111,2.02297,0.21444,-16.40279,2.10779,0.21580
104,10500,-15.98803,2.09650,0.20617,-16.40573,2.00217,0.21369,-16.51073,2.51239,0.21897
105,10600,-15.89958,2.10997,0.20481,-16.40679,2.03515,0.21563,-16.50654,2.16785,0.21524
106,10700,-15.96964,2.58347,0.20537,-16.36089,1.85106,0.21443,-16.48052,2.19135,0.21689
107,10800,-15.86848,2.14517,0.20437,-16.37098,2.18073,0.21215,-16.52420,2.07623,0.21694
108,10900,-15.95851,2.64398,0.20454,-16.38490,1.97594,0.21266,-16.48593,2.12469,0.21515
109,11000,-15.89579,2.29263,0.20511,-16.34765,2.07698,0.21099,-16.45707,1.96748,0.21479
110,11100,-15.70760,2.34089,0.20377,-16.29684,2.00998,0.21246,-16.48462,2.00914,0.21433
111,11200,-15.73732,2.18739,0.20181,-16.33231,1.97324,0.21161,-16.55442,2.04643,0.21460
112,11300,-15.76805,2.03775,0.20146,-16.25214,2.09308,0.20958,-16.50594,2.07603,0.21337
113,11400,-15.66727,2.09694,0.20097,-16.24401,1.91560,0.20905,-16.47810,2.05072,0.21233
114,11500,-15.84476,2.51353,0.20059,-16.20332,2.18951,0.20871,-16.44990,1.96017,0.21149
115,11600,-15.62182,2.25558,0.20072,-16.08397,1.88467,0.20948,-16.51944,2.20159,0.21012
116,11700,-15.65237,2.26998,0.19891,-16.17207,1.93860,0.20803,-16.41884,2.04870,0.21312
117,11800,-15.57715,2.05940,0.19935,-16.08919,1.91973,0.20740,-16.64218,2.17028,0.21149
118,11900,-15.46048,2.37001,0.20076,-16.10292,2.24156,0.20617,-16.42056,1.93685,0.20966
119,12000,-15.46391,1.95897,0.19633,-16.00333,2.08154,0.20728,-16.42698,2.15417,0.20937
120,12100,-15.52316,2.15088,0.19815,-16.01368,1.93469,0.20548,-16.42537,2.04217,0.20836
121,12200,-15.37361,2.28384,0.19445,-15.95429,2.01177,0.20455,-16.49321,2.14729,0.20918
122,12300,-15.32064,2.37259,0.19709,-15.97043,2.17848,0.20480,-16.40173,2.10491,0.21097
123,12400,-15.29847,2.02690,0.19657,-15.88138,1.90949,0.20341,-16.40579,2.01852,0.20993
124,12500,-15.28510,2.03458,0.19679,-15.82719,2.00957,0.20412,-16.39050,2.11388,0.20830
125,12600,-15.18768,2.01187,0.19509,-15.77174,1.89701,0.20129,-16.41480,2.08729,0.20574
126,12700,-15.21955,2.23003,0.19409,-15.70906,1.97851,0.20085,-16.38027,2.10832,0.20590
127,12800,-15.10117,2.04672,0.19349,-15.66169,1.99873,0.20194,-16.36584,2.15540,0.20839
128,12900,-15.02292,1.92580,0.19287,-15.63101,2.08742,0.20234,-16.32503,2.24154,0.20943
129,13000,-14.94436,1.93165,0.19162,-15.53536,2.10396,0.19972,-16.34433,2.21062,0.20748
130,13100,-14.87953,2.20124,0.19078,-15.54566,1.84827,0.19974,-16.30836,2.05263,0.20548
131,13200,-14.91825,2.00166,0.19046,-15.51321,1.76766,0.20174,-16.26585,2.05712,0.20524
132,13300,-14.86353,2.00635,0.19253,-15.45961,1.91562,0.19952,-16.14042,2.07117,0.20668
133,13400,-14.80712,1.99307,0.19015,-15.43637,1.90032,0.19814,-16.22388,2.13769,0.20324
