iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
0,100,3.41816,0.25304,2.49199,0.22349,2.13851,0.20806
1,200,1.91275,0.18481,1.46195,0.17665,1.35632,0.17134
2,300,1.46051,0.17443,1.25263,0.17132,1.20305,0.16806
3,400,1.15261,0.17550,1.01337,0.17334,1.01469,0.16926
4,500,1.02413,0.17228,0.79817,0.16937,0.81906,0.16853
5,600,0.97700,0.17110,0.73901,0.16989,0.70665,0.16681
6,700,0.98815,0.17177,0.75235,0.16989,0.74499,0.16673
7,800,0.98579,0.17044,0.72375,0.16931,0.70797,0.16761
8,900,0.94535,0.16897,0.66902,0.16656,0.65805,0.16668
9,1000,0.96233,0.17059,0.71800,0.16902,0.69999,0.16709
10,1100,0.95166,0.16906,0.74167,0.16920,0.68875,0.16613
11,1200,0.96750,0.16952,0.70361,0.16767,0.70565,0.16781
12,1300,0.97368,0.16966,0.71800,0.16921,0.67414,0.16697
13,1400,0.95407,0.16878,0.71260,0.16730,0.66522,0.16570
14,1500,0.97666,0.17103,0.72078,0.16878,0.71060,0.16863
15,1600,0.99094,0.17082,0.69967,0.16893,0.74447,0.17190
16,1700,0.96921,0.17240,0.72573,0.17090,0.73283,0.17063
17,1800,0.94719,0.17190,0.71869,0.17087,0.70497,0.17048
18,1900,0.98656,0.17034,0.70978,0.16934,0.69870,0.16913
19,2000,0.93664,0.17004,0.73831,0.17074,0.69641,0.16821
20,2100,1.00387,0.17114,0.74477,0.17097,0.70080,0.16749
21,2200,1.00434,0.17192,0.72441,0.16888,0.71368,0.16880
22,2300,1.01858,0.17011,0.75996,0.17069,0.74421,0.17008
23,2400,1.04310,0.17275,0.77541,0.17084,0.76859,0.17122
24,2500,1.02115,0.17177,0.78625,0.17072,0.74443,0.17086
25,2600,1.07996,0.17381,0.79010,0.17252,0.76636,0.17125
26,2700,1.03801,0.17266,0.77779,0.17066,0.75466,0.16886
27,2800,1.04965,0.17265,0.80000,0.17151,0.78960,0.17156
28,2900,1.03512,0.17271,0.82590,0.17296,0.82101,0.17313
29,3000,1.05970,0.17423,0.81341,0.17186,0.82691,0.17320
30,3100,1.05822,0.17203,0.82278,0.17198,0.84980,0.17431
31,3200,1.03456,0.17116,0.84417,0.17268,0.81399,0.17163
32,3300,1.03902,0.17191,0.88459,0.17411,0.85245,0.17309
33,3400,1.07696,0.17276,0.90466,0.17210,0.88407,0.17281
34,3500,1.06228,0.17163,0.89171,0.17180,0.88737,0.17223
35,3600,1.09235,0.17291,0.91959,0.17333,0.91278,0.17211
36,3700,1.07141,0.17072,0.91409,0.17175,0.91758,0.17135
37,3800,1.07825,0.17057,0.93240,0.16981,0.96028,0.17330
38,3900,1.10340,0.17223,0.95283,0.17029,0.94744,0.17215
39,4000,1.09650,0.17163,0.95150,0.17037,0.95136,0.16996
40,4100,1.12275,0.17034,0.97102,0.17059,0.98992,0.17110
41,4200,1.13080,0.16991,0.99175,0.17099,1.01045,0.17187
42,4300,1.12949,0.17089,0.98646,0.17083,1.01659,0.17051
43,4400,1.11830,0.16919,1.00712,0.17101,1.03256,0.16991
44,4500,1.12065,0.16873,1.02688,0.17135,1.05282,0.16969
45,4600,1.14721,0.17084,1.03569,0.16990,1.08475,0.17102
46,4700,1.15106,0.16849,1.03313,0.16798,1.09804,0.17045
47,4800,1.17434,0.17046,1.07544,0.16971,1.08941,0.16907
48,4900,1.14113,0.16764,1.08534,0.16880,1.12022,0.16971
49,5000,1.15307,0.16734,1.08204,0.16759,1.13917,0.16856
50,5100,1.15221,0.16859,1.11217,0.16633,1.13955,0.16963
51,5200,1.14066,0.16747,1.11618,0.16742,1.12656,0.16749
52,5300,1.17341,0.16862,1.13493,0.16556,1.19934,0.16781
53,5400,1.20574,0.16872,1.14084,0.16633,1.17002,0.16562
54,5500,1.16698,0.16574,1.19438,0.16704,1.17105,0.16486
55,5600,1.18697,0.16719,1.18541,0.16662,1.22399,0.16634
56,5700,1.16417,0.16391,1.16970,0.16540,1.21535,0.16454
57,5800,1.19532,0.16648,1.16170,0.16156,1.22799,0.16346
58,5900,1.19738,0.16461,1.22438,0.16448,1.23978,0.16489
59,6000,1.15333,0.16228,1.20899,0.16346,1.26557,0.16361
60,6100,1.15039,0.16129,1.22104,0.16049,1.26658,0.16122
61,6200,1.16820,0.16181,1.25592,0.16079,1.28329,0.16106
62,6300,1.19887,0.16090,1.26700,0.16192,1.27599,0.16101
63,6400,1.21633,0.16107,1.22505,0.15864,1.29761,0.16152
64,6500,1.19672,0.16089,1.25350,0.15899,1.31018,0.15938
65,6600,1.19005,0.15824,1.28700,0.15837,1.29703,0.16021
66,6700,1.17922,0.15774,1.29963,0.15881,1.33298,0.15748
67,6800,1.17983,0.15924,1.27847,0.15778,1.33523,0.15696
68,6900,1.23143,0.15849,1.31407,0.15651,1.34558,0.15781
69,7000,1.21423,0.15646,1.29171,0.15471,1.33581,0.15585
70,7100,1.23193,0.15801,1.29921,0.15427,1.33740,0.15484
71,7200,1.22937,0.15582,1.32974,0.15555,1.36562,0.15453
72,7300,1.23201,0.15599,1.29334,0.15292,1.36267,0.15471
73,7400,1.24337,0.15458,1.34871,0.15393,1.36594,0.15337
74,7500,1.21095,0.15302,1.33247,0.15402,1.38937,0.15304
75,7600,1.22337,0.15162,1.35456,0.15318,1.35170,0.15201
76,7700,1.21785,0.15154,1.36003,0.15239,1.37001,0.15155
77,7800,1.21085,0.14971,1.36403,0.15101,1.39891,0.15243
78,7900,1.23740,0.15118,1.39348,0.15151,1.38703,0.15097
79,8000,1.24880,0.14992,1.37522,0.15136,1.39479,0.14945
