iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss,4_iql_loss,4_icm_forward_loss,4_icm_inverse_loss
168,16900,1.32658,0.07997,1.59568,1.23380,0.07933,1.59310,1.25114,0.07988,1.59427,1.05259,0.06219,1.60075
169,17000,1.31832,0.07878,1.59510,1.33465,0.07822,1.59360,1.33865,0.07887,1.59476,0.99405,0.06128,1.60062
170,17100,1.29192,0.07752,1.59459,1.27933,0.07702,1.59241,1.34597,0.07765,1.59391,1.04219,0.06054,1.60013
171,17200,1.38346,0.07639,1.59429,1.30400,0.07583,1.59422,1.37752,0.07640,1.59411,1.06558,0.05980,1.60063
172,17300,1.31772,0.07531,1.59494,1.35397,0.07458,1.59364,1.43141,0.07533,1.59438,1.02316,0.05914,1.60048
173,17400,1.28579,0.07404,1.59439,1.25282,0.07359,1.59372,1.36501,0.07417,1.59480,1.08239,0.05823,1.60017
174,17500,1.34913,0.07284,1.59441,1.36636,0.07242,1.59295,1.30897,0.07289,1.59460,1.02694,0.05756,1.60004
175,17600,1.25398,0.07182,1.59398,1.29278,0.07139,1.59225,1.40706,0.07195,1.59404,1.05106,0.05693,1.60015
176,17700,1.20415,0.07067,1.59406,1.25067,0.07021,1.59307,1.30554,0.07086,1.59406,1.04373,0.05629,1.59976
177,17800,1.40495,0.06968,1.59428,1.24403,0.06930,1.59259,1.31107,0.06976,1.59392,1.00075,0.05555,1.59956
178,17900,1.32157,0.06866,1.59306,1.25013,0.06832,1.59264,1.32959,0.06875,1.59339,1.01746,0.05491,1.60011
179,18000,1.26521,0.06761,1.59430,1.38945,0.06714,1.59200,1.34203,0.06775,1.59382,1.04677,0.05410,1.59976
180,18100,1.37334,0.06660,1.59363,1.25485,0.06612,1.59207,1.30494,0.06662,1.59312,0.99698,0.05358,1.59967
181,18200,1.31577,0.06546,1.59306,1.25783,0.06507,1.59250,1.23715,0.06561,1.59331,1.02755,0.05284,1.59959
182,18300,1.32899,0.06445,1.59428,1.24812,0.06420,1.59326,1.41391,0.06455,1.59256,1.02064,0.05219,1.59913
183,18400,1.40135,0.06352,1.59274,1.22070,0.06315,1.59271,1.31381,0.06362,1.59363,0.99992,0.05173,1.59957
184,18500,1.33591,0.06251,1.59264,1.32652,0.06215,1.59155,1.41806,0.06257,1.59325,0.96017,0.05105,1.59869
185,18600,1.33319,0.06161,1.59307,1.31623,0.06123,1.59181,1.28896,0.06166,1.59280,1.01841,0.05045,1.59984
186,18700,1.31309,0.06055,1.59257,1.26893,0.06028,1.59175,1.36748,0.06092,1.59289,1.07440,0.04982,1.59905
187,18800,1.29568,0.05970,1.59288,1.30886,0.05939,1.59127,1.28664,0.05999,1.59203,1.03175,0.04931,1.59886
188,18900,1.26865,0.05880,1.59212,1.30233,0.05841,1.59210,1.33319,0.05908,1.59350,0.99696,0.04873,1.59925
189,19000,1.33896,0.05792,1.59186,1.37604,0.05769,1.59142,1.36515,0.05817,1.59281,1.09300,0.04816,1.59906
190,19100,1.32306,0.05707,1.59239,1.30287,0.05689,1.59043,1.36098,0.05744,1.59161,1.05977,0.04758,1.59871
191,19200,1.29920,0.05621,1.59242,1.33349,0.05610,1.59127,1.33393,0.05652,1.59216,0.99584,0.04709,1.59886
192,19300,1.26952,0.05546,1.59253,1.28758,0.05516,1.59130,1.31929,0.05579,1.59198,1.07528,0.04654,1.59846
193,19400,1.34784,0.05463,1.59295,1.24220,0.05449,1.59088,1.39900,0.05496,1.59128,1.02247,0.04599,1.59882
194,19500,1.32052,0.05386,1.59191,1.23589,0.05363,1.59163,1.46140,0.05412,1.59228,1.05783,0.04548,1.59840
195,19600,1.26846,0.05302,1.59177,1.30880,0.05302,1.59039,1.31248,0.05344,1.59260,0.98521,0.04502,1.59871
196,19700,1.25198,0.05235,1.59150,1.29348,0.05215,1.59047,1.36257,0.05272,1.59266,1.07311,0.04444,1.59859
197,19800,1.23797,0.05168,1.59180,1.43065,0.05147,1.59025,1.42499,0.05190,1.59290,1.07475,0.04398,1.59825
198,19900,1.33012,0.05087,1.59125,1.29309,0.05065,1.59103,1.38503,0.05130,1.59069,0.95302,0.04348,1.59808
199,20000,1.31580,0.05017,1.59106,1.23081,0.05022,1.59023,1.36496,0.05053,1.59095,0.97371,0.04298,1.59785
200,20100,1.27517,0.04946,1.59214,1.25171,0.04952,1.59009,1.36010,0.04994,1.59110,1.00705,0.04250,1.59793
201,20200,1.40912,0.04887,1.59067,1.25215,0.04879,1.59072,1.28508,0.04921,1.59154,0.97983,0.04204,1.59768
202,20300,1.33102,0.04821,1.59099,1.34150,0.04809,1.58974,1.35743,0.04854,1.59167,1.07889,0.04156,1.59730
203,20400,1.36302,0.04756,1.59120,1.32224,0.04749,1.58927,1.34697,0.04794,1.59141,1.05679,0.04117,1.59740
204,20500,1.28227,0.04693,1.59185,1.33009,0.04681,1.59020,1.31316,0.04730,1.58959,1.04040,0.04068,1.59725
