number,rewards,variances,exploration_value
0,[0.00000 0.00000 0.00000 -1.57969],[0.00000 0.00000 0.00000 1.86242],0.3
100,[0.40000 0.40000 0.40000 -2.93057],[0.25600 0.25600 0.25600 10.41739],0.2988
200,[0.32000 0.32000 0.32000 -2.36844],[0.40960 0.40960 0.40960 4.13824],0.2976
300,[0.24000 0.24000 0.24000 -2.50575],[0.10240 0.10240 0.10240 6.32882],0.2964
400,[0.00000 0.00000 0.00000 -1.74530],[0.00000 0.00000 0.00000 1.59734],0.29519999999999996
500,[0.08000 0.08000 0.08000 -0.83840],[0.02560 0.02560 0.02560 1.00057],0.294
600,[0.32000 0.32000 0.32000 -1.53965],[0.08960 0.08960 0.08960 0.53332],0.2928
700,[0.16000 0.16000 0.16000 -1.08184],[0.10240 0.10240 0.10240 1.35212],0.29159999999999997
800,[0.24000 0.24000 0.24000 -1.42877],[0.10240 0.10240 0.10240 1.89366],0.2904
900,[0.48000 0.48000 0.48000 -0.67113],[0.40960 0.40960 0.40960 0.43075],0.28919999999999996
1000,[0.24000 0.24000 0.24000 -4.32501],[0.10240 0.10240 0.10240 4.23759],0.288
1100,[0.24000 0.24000 0.24000 -2.38954],[0.10240 0.10240 0.10240 2.95865],0.2868
1200,[0.32000 0.32000 0.32000 -1.83807],[0.21760 0.21760 0.21760 2.43250],0.28559999999999997
1300,[0.00000 0.00000 0.00000 -5.35340],[0.00000 0.00000 0.00000 2.50957],0.2844
1400,[0.00000 0.00000 0.00000 -3.06598],[0.00000 0.00000 0.00000 2.20305],0.28319999999999995
1500,[0.08000 0.08000 0.08000 -3.05385],[0.02560 0.02560 0.02560 7.43266],0.282
1600,[0.00000 0.00000 0.00000 -2.25623],[0.00000 0.00000 0.00000 3.37578],0.2808
1700,[0.48000 0.48000 0.48000 -1.60349],[0.08960 0.08960 0.08960 0.74339],0.2796
1800,[0.08000 0.08000 0.08000 -0.81312],[0.02560 0.02560 0.02560 1.67748],0.2784
1900,[0.16000 0.16000 0.16000 -1.26705],[0.10240 0.10240 0.10240 1.35579],0.2772
2000,[0.16000 0.16000 0.16000 -2.56145],[0.03840 0.03840 0.03840 0.88792],0.276
2100,[0.08000 0.08000 0.08000 -2.63531],[0.02560 0.02560 0.02560 6.81156],0.2748
2200,[0.08000 0.08000 0.08000 -2.26307],[0.02560 0.02560 0.02560 2.51559],0.2736
2300,[0.08000 0.08000 0.08000 -1.91854],[0.02560 0.02560 0.02560 3.05229],0.2724
2400,[0.00000 0.00000 0.00000 -1.80161],[0.00000 0.00000 0.00000 5.15840],0.2712
2500,[0.00000 0.00000 0.00000 -4.09424],[0.00000 0.00000 0.00000 3.90326],0.27
2600,[0.00000 0.00000 0.00000 -1.74814],[0.00000 0.00000 0.00000 7.39160],0.2688
2700,[0.16000 0.16000 0.16000 -0.94906],[0.10240 0.10240 0.10240 1.88151],0.2676
2800,[0.24000 0.24000 0.24000 -2.97000],[0.23040 0.23040 0.23040 3.01432],0.26639999999999997
2900,[0.16000 0.16000 0.16000 -2.08041],[0.10240 0.10240 0.10240 1.28593],0.2652
3000,[0.00000 0.00000 0.00000 -1.35190],[0.00000 0.00000 0.00000 4.39887],0.264
3100,[0.16000 0.16000 0.16000 -1.84676],[0.10240 0.10240 0.10240 2.27981],0.2628
3200,[0.00000 0.00000 0.00000 -3.00883],[0.00000 0.00000 0.00000 8.17748],0.2616
3300,[0.08000 0.08000 0.08000 -1.07765],[0.02560 0.02560 0.02560 1.00215],0.26039999999999996
3400,[0.08000 0.08000 0.08000 -0.86555],[0.02560 0.02560 0.02560 0.23886],0.2592
3500,[0.08000 0.08000 0.08000 -2.40418],[0.02560 0.02560 0.02560 2.42976],0.258
3600,[0.08000 0.08000 0.08000 -1.35021],[0.02560 0.02560 0.02560 1.35419],0.2568
3700,[0.00000 0.00000 0.00000 -1.49716],[0.00000 0.00000 0.00000 2.97870],0.2556
3800,[0.08000 0.08000 0.08000 -1.49495],[0.02560 0.02560 0.02560 2.52791],0.25439999999999996
3900,[0.32000 0.32000 0.32000 -1.84288],[0.15360 0.15360 0.15360 1.78674],0.2532
4000,[0.32000 0.32000 0.32000 -1.55380],[0.40960 0.40960 0.40960 3.75489],0.252
4100,[0.16000 0.16000 0.16000 -3.83115],[0.10240 0.10240 0.10240 5.64519],0.25079999999999997
4200,[0.00000 0.00000 0.00000 -0.89361],[0.00000 0.00000 0.00000 1.27953],0.2496
4300,[0.08000 0.08000 0.08000 -2.82301],[0.02560 0.02560 0.02560 4.25557],0.24839999999999998
4400,[0.08000 0.08000 0.08000 -2.66345],[0.02560 0.02560 0.02560 5.00155],0.24719999999999998
4500,[0.16000 0.16000 0.16000 -3.59940],[0.10240 0.10240 0.10240 3.62613],0.24599999999999997
4600,[0.24000 0.24000 0.24000 -3.37794],[0.10240 0.10240 0.10240 6.01945],0.24479999999999996
4700,[0.32000 0.32000 0.32000 -1.58041],[0.40960 0.40960 0.40960 1.28141],0.2436
4800,[0.00000 0.00000 0.00000 -4.79153],[0.00000 0.00000 0.00000 5.42554],0.2424
4900,[0.00000 0.00000 0.00000 -0.43743],[0.00000 0.00000 0.00000 0.36868],0.2412
5000,[0.24000 0.24000 0.24000 -0.51009],[0.10240 0.10240 0.10240 0.08020],0.24
5100,[0.24000 0.24000 0.24000 -1.45711],[0.10240 0.10240 0.10240 2.98460],0.2388
5200,[0.32000 0.32000 0.32000 -4.46244],[0.08960 0.08960 0.08960 3.51474],0.2376
5300,[0.16000 0.16000 0.16000 -4.66410],[0.10240 0.10240 0.10240 5.99058],0.2364
5400,[0.00000 0.00000 0.00000 -5.42018],[0.00000 0.00000 0.00000 3.01932],0.2352
5500,[0.16000 0.16000 0.16000 -3.25387],[0.03840 0.03840 0.03840 1.72216],0.23399999999999999
5600,[0.00000 0.00000 0.00000 -2.57448],[0.00000 0.00000 0.00000 5.34332],0.2328
5700,[0.32000 0.32000 0.32000 -3.77646],[0.40960 0.40960 0.40960 2.40775],0.2316
5800,[0.32000 0.32000 0.32000 -4.16768],[0.21760 0.21760 0.21760 4.86695],0.2304
5900,[0.24000 0.24000 0.24000 -3.95867],[0.23040 0.23040 0.23040 2.85225],0.2292
6000,[0.00000 0.00000 0.00000 -4.44912],[0.00000 0.00000 0.00000 4.51680],0.22799999999999998
6100,[0.16000 0.16000 0.16000 -4.63628],[0.03840 0.03840 0.03840 1.88859],0.2268
6200,[0.08000 0.08000 0.08000 -4.61232],[0.02560 0.02560 0.02560 5.23426],0.2256
6300,[0.16000 0.16000 0.16000 -3.71771],[0.10240 0.10240 0.10240 4.02951],0.2244
6400,[0.00000 0.00000 0.00000 -3.00676],[0.00000 0.00000 0.00000 6.77113],0.22319999999999998
6500,[0.32000 0.32000 0.32000 -4.36117],[0.15360 0.15360 0.15360 5.21000],0.222
6600,[0.00000 0.00000 0.00000 -1.02507],[0.00000 0.00000 0.00000 0.91833],0.2208
6700,[0.16000 0.16000 0.16000 -4.12680],[0.10240 0.10240 0.10240 5.00104],0.2196
6800,[0.24000 0.24000 0.24000 -5.11576],[0.10240 0.10240 0.10240 4.08733],0.21839999999999998
6900,[0.16000 0.16000 0.16000 -2.63227],[0.03840 0.03840 0.03840 0.81501],0.21719999999999998
7000,[0.08000 0.08000 0.08000 -4.19870],[0.02560 0.02560 0.02560 5.24665],0.216
7100,[0.24000 0.24000 0.24000 -1.85142],[0.23040 0.23040 0.23040 1.99088],0.2148
7200,[0.08000 0.08000 0.08000 -2.22349],[0.02560 0.02560 0.02560 4.95539],0.21359999999999998
7300,[0.16000 0.16000 0.16000 -0.54331],[0.03840 0.03840 0.03840 0.21236],0.21239999999999998
7400,[0.24000 0.24000 0.24000 -0.99509],[0.10240 0.10240 0.10240 1.25841],0.21119999999999997
7500,[0.00000 0.00000 0.00000 -0.50265],[0.00000 0.00000 0.00000 0.55736],0.21
7600,[0.16000 0.16000 0.16000 -0.43965],[0.10240 0.10240 0.10240 0.30328],0.20879999999999999
7700,[0.32000 0.32000 0.32000 -1.22824],[0.02560 0.02560 0.02560 2.51999],0.20759999999999998
7800,[0.16000 0.16000 0.16000 -0.44564],[0.03840 0.03840 0.03840 0.01352],0.20639999999999997
7900,[0.32000 0.32000 0.32000 -1.06104],[0.08960 0.08960 0.08960 0.48424],0.20520000000000002
8000,[0.40000 0.40000 0.40000 -0.87565],[0.25600 0.25600 0.25600 0.60389],0.20400000000000001
8100,[0.48000 0.48000 0.48000 -0.79954],[0.34560 0.34560 0.34560 1.09414],0.2028
8200,[0.08000 0.08000 0.08000 -1.20938],[0.02560 0.02560 0.02560 0.14147],0.2016
8300,[0.24000 0.24000 0.24000 -0.36052],[0.10240 0.10240 0.10240 0.17930],0.2004
8400,[0.08000 0.08000 0.08000 -0.67526],[0.02560 0.02560 0.02560 0.28892],0.19920000000000002
8500,[0.24000 0.24000 0.24000 -0.36207],[0.10240 0.10240 0.10240 0.10347],0.198
8600,[0.40000 0.40000 0.40000 -0.66919],[0.25600 0.25600 0.25600 0.16430],0.1968
8700,[0.24000 0.24000 0.24000 -0.82393],[0.23040 0.23040 0.23040 0.25276],0.1956
8800,[0.32000 0.32000 0.32000 -0.84955],[0.08960 0.08960 0.08960 1.70293],0.1944
