iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss,4_maddpg_actor_loss,4_maddpg_critic_loss,4_rnd_forward_loss
30,3100,-49.61928,5.10189,1.89085,-48.79652,6.08906,1.85418,-47.10615,12.69173,1.80834,-40.24999,4.33467,1.53389
31,3200,-51.17481,3.29948,1.89136,-49.91353,6.89048,1.85815,-48.32779,6.73576,1.82664,-40.71078,5.39125,1.55110
32,3300,-51.62938,2.96572,1.88041,-50.59766,8.69072,1.85651,-49.04042,3.62833,1.81543,-41.61213,2.29679,1.52946
33,3400,-52.32276,19.58713,1.86188,-51.85231,6.75708,1.86393,-49.94781,2.61479,1.80921,-42.48321,2.34883,1.53258
34,3500,-54.60101,6.30053,1.85707,-52.31256,4.34635,1.86158,-51.01414,8.51831,1.81027,-43.55545,4.09717,1.53694
35,3600,-55.13737,2.88388,1.84783,-53.18997,3.66209,1.84997,-52.06619,3.97840,1.79837,-44.67823,3.17274,1.52486
36,3700,-55.49752,3.03770,1.83301,-54.73316,2.65288,1.86456,-53.00413,4.75059,1.78800,-45.00362,2.78764,1.51453
37,3800,-56.31336,3.90847,1.82638,-55.48422,2.58694,1.84948,-53.27702,4.89196,1.78012,-46.25979,4.21614,1.51645
38,3900,-57.47915,3.88719,1.82548,-56.92225,6.53389,1.84804,-54.67253,2.23711,1.76717,-46.77581,3.17801,1.49931
39,4000,-58.59342,5.38999,1.82062,-57.44159,6.12138,1.83459,-55.58989,2.26087,1.76182,-47.57120,5.31251,1.51607
40,4100,-58.41924,3.73867,1.81046,-57.67248,5.72735,1.82788,-56.51510,5.32303,1.75267,-47.93477,5.04118,1.49045
41,4200,-59.86282,4.97110,1.80520,-59.71134,12.44485,1.81707,-57.48408,5.06068,1.73466,-48.62927,4.02645,1.49009
42,4300,-60.32236,6.23006,1.78991,-59.46665,11.52520,1.82331,-57.64058,9.03608,1.73513,-49.36741,8.14309,1.48783
43,4400,-61.05980,7.17651,1.79183,-60.46780,5.81859,1.79969,-58.28384,5.58844,1.72713,-49.76811,2.98233,1.47892
44,4500,-61.98740,5.47943,1.78851,-62.44628,8.10809,1.79644,-58.87162,9.26390,1.70246,-50.50540,3.00042,1.47829
45,4600,-62.76584,11.54322,1.77931,-62.27977,6.41176,1.79947,-60.06483,4.89037,1.69803,-51.36684,12.48283,1.46404
46,4700,-62.49348,7.81737,1.77908,-63.12176,4.17326,1.79874,-61.09153,2.45913,1.69094,-51.55517,4.71312,1.47683
47,4800,-63.90526,5.88942,1.77360,-63.85466,7.79851,1.78666,-61.45244,3.48042,1.69075,-52.03756,3.09179,1.46631
48,4900,-64.60358,5.38099,1.76144,-64.57223,4.01800,1.78228,-61.47635,7.35649,1.69611,-52.88333,2.82173,1.47361
49,5000,-64.87441,3.35518,1.74860,-64.92394,2.61569,1.78073,-62.69249,9.75451,1.67319,-53.75613,3.70493,1.44983
50,5100,-65.18644,2.23551,1.74100,-65.37732,2.10976,1.76457,-63.05375,8.97746,1.65965,-53.86721,2.67550,1.45678
51,5200,-65.82138,2.61197,1.72494,-66.00771,3.85845,1.76478,-63.95124,7.40511,1.65403,-54.02656,3.17526,1.45925
52,5300,-66.53851,5.13557,1.73149,-66.05452,5.79008,1.75901,-64.60669,7.69557,1.65519,-55.04167,4.93446,1.47218
53,5400,-67.72116,18.03734,1.71927,-66.53024,11.64827,1.76279,-63.66708,8.59013,1.64209,-55.79006,5.74941,1.48361
54,5500,-67.19454,14.11401,1.71119,-68.03973,7.77901,1.76557,-64.38904,6.59941,1.64922,-55.82977,6.86648,1.48191
55,5600,-68.64143,9.13146,1.71553,-68.76489,8.41803,1.75488,-65.49372,9.90819,1.63553,-57.13387,9.31164,1.49795
56,5700,-68.43476,5.36037,1.69221,-68.23468,7.53069,1.74348,-65.68827,6.25224,1.62447,-56.85843,18.46346,1.49616
57,5800,-69.06006,9.44779,1.68230,-68.68307,5.69533,1.73730,-66.21293,13.18913,1.61875,-57.57125,13.26568,1.47461
58,5900,-69.00179,7.29545,1.67350,-69.22464,9.33739,1.73060,-66.39232,10.57832,1.61533,-57.91074,5.71945,1.48282
59,6000,-69.33721,14.94893,1.65558,-70.20314,9.60956,1.71649,-66.36102,4.19424,1.61320,-58.18825,8.60794,1.46470
60,6100,-69.93322,11.89576,1.65726,-70.80855,4.16506,1.70288,-67.30662,12.54947,1.60976,-58.42279,5.24020,1.46281
61,6200,-70.31222,10.79022,1.64841,-70.27093,3.78324,1.69987,-66.61122,8.88950,1.60483,-58.53807,3.32010,1.44940
62,6300,-69.92831,8.17494,1.63706,-70.53823,5.73083,1.68270,-67.76058,5.81917,1.59559,-59.02742,2.97849,1.43236
63,6400,-70.61656,4.73577,1.63216,-71.75369,6.16834,1.67498,-67.82613,11.08522,1.58838,-59.13257,4.63763,1.41767
64,6500,-70.35421,6.83445,1.62562,-71.51887,7.44079,1.66638,-68.15828,4.98134,1.57664,-59.86273,5.69162,1.42343
65,6600,-70.76228,6.19458,1.60690,-71.51921,7.40250,1.64864,-68.18297,3.78289,1.58165,-59.71258,6.71781,1.40680
66,6700,-70.78918,19.56927,1.59825,-71.71592,5.38686,1.63997,-68.41522,4.07246,1.56257,-59.31268,6.18338,1.40350
67,6800,-71.83445,12.41904,1.59709,-71.89083,5.93020,1.62087,-68.68228,13.48065,1.55246,-60.53526,9.56709,1.40852
68,6900,-70.82103,9.42333,1.59134,-72.19562,3.99186,1.62735,-69.28649,7.71005,1.56375,-60.86448,3.62844,1.39947
69,7000,-71.50330,6.21662,1.57872,-71.54955,4.49464,1.62007,-69.40356,9.30584,1.55621,-60.59121,3.30049,1.40025
70,7100,-71.56751,6.78742,1.56655,-71.98443,4.63204,1.60129,-69.23073,6.29790,1.56273,-60.98675,3.58362,1.39192
71,7200,-70.93247,9.47518,1.55463,-71.67827,4.70482,1.59324,-69.20374,7.08646,1.54307,-61.13137,3.45705,1.37811
72,7300,-72.03354,5.09599,1.54558,-72.38096,5.15848,1.57993,-70.12729,12.03315,1.54252,-61.44612,3.82926,1.37397
73,7400,-72.39495,5.09312,1.53887,-72.57147,5.65109,1.56900,-70.66008,4.44254,1.52651,-61.91629,4.24131,1.37361
74,7500,-72.35743,4.57533,1.52307,-73.10607,5.75820,1.55997,-70.51160,4.56582,1.52309,-61.89273,2.68307,1.34612
75,7600,-72.43513,4.87591,1.51172,-72.93869,5.58214,1.55635,-70.69039,6.19160,1.50742,-62.17037,2.46438,1.34563
76,7700,-71.54354,4.83118,1.49798,-72.76917,12.30416,1.54522,-71.22996,4.54942,1.49266,-61.74702,2.54868,1.33884
77,7800,-72.15937,5.17201,1.47970,-72.65402,2.77371,1.51538,-70.29638,4.04460,1.48251,-62.31352,2.78365,1.32091
78,7900,-72.77155,7.33695,1.47316,-72.90874,2.34827,1.52079,-70.18049,3.60225,1.46487,-62.05197,2.32558,1.30547
79,8000,-72.31055,6.30704,1.45689,-72.75959,7.62869,1.49535,-70.46945,5.88227,1.46723,-61.69894,2.36220,1.29750
80,8100,-72.64604,5.31518,1.45665,-73.40366,6.12787,1.50001,-69.91235,9.03370,1.44571,-62.31939,2.09042,1.29326
81,8200,-72.55861,2.92569,1.43736,-72.83760,3.98291,1.48682,-70.42598,8.61689,1.43970,-62.42020,1.98955,1.28457
82,8300,-72.84791,2.71472,1.41742,-72.89858,6.65613,1.47589,-70.38537,5.77307,1.41969,-61.95727,2.14690,1.27432
83,8400,-72.32326,2.18870,1.41111,-73.26727,5.48152,1.46896,-70.21814,9.13574,1.42188,-62.34484,2.45979,1.26219
84,8500,-71.71676,2.43006,1.41064,-73.21895,2.00885,1.46118,-70.55658,8.17366,1.40942,-62.49894,3.30883,1.24874
85,8600,-72.04043,4.39323,1.39613,-73.11727,2.15979,1.45788,-70.35639,3.34610,1.40223,-62.65410,4.02266,1.24550
86,8700,-72.21099,6.93209,1.38427,-72.57196,2.25265,1.44514,-70.54655,3.37930,1.39894,-62.23760,4.31514,1.22740
87,8800,-71.36949,10.83498,1.38030,-72.55003,2.11034,1.43269,-70.35712,3.02783,1.38834,-62.04618,2.24964,1.22476
88,8900,-71.78532,3.19548,1.37226,-72.14066,2.22817,1.42682,-70.54021,3.35330,1.38065,-61.79724,2.06534,1.20868
89,9000,-71.75622,7.31747,1.36019,-72.55762,3.66883,1.41200,-69.88031,3.48240,1.37200,-61.45219,2.08252,1.19934
90,9100,-71.34426,5.39627,1.35516,-71.93657,5.27355,1.39949,-69.70185,3.34135,1.36306,-61.45508,1.92500,1.18704
91,9200,-70.99154,5.47123,1.34319,-72.32710,6.02681,1.40053,-69.97405,2.36849,1.36137,-61.49281,2.01834,1.18523
92,9300,-70.85698,5.53415,1.33496,-71.90890,6.80881,1.38475,-69.56787,2.79289,1.35125,-61.43800,3.43703,1.16951
93,9400,-71.14718,3.90097,1.32049,-72.13259,3.29825,1.37743,-70.64892,4.93147,1.35065,-61.14096,4.34113,1.15425
94,9500,-70.48919,9.19107,1.31574,-71.70072,5.90863,1.37464,-69.95519,2.60170,1.33712,-61.32964,8.28070,1.14662
95,9600,-70.29256,7.01437,1.30698,-71.62608,5.34412,1.37090,-69.68940,1.84803,1.33797,-61.76136,3.12547,1.14972
96,9700,-70.24179,4.36655,1.29462,-72.54211,14.39187,1.36343,-69.19332,1.67366,1.32953,-61.16676,2.81189,1.14224
97,9800,-70.00582,4.41357,1.29243,-71.37155,10.96853,1.34918,-69.17577,5.85122,1.31961,-60.27771,2.74136,1.12690
98,9900,-70.01692,4.87513,1.28071,-71.11036,7.45342,1.33674,-69.29383,2.01900,1.31191,-60.38602,2.57328,1.11741
99,10000,-69.71363,10.43533,1.27015,-70.66988,2.00351,1.33685,-68.92316,4.88807,1.30145,-60.47280,2.22102,1.10585
100,10100,-69.67945,5.03623,1.26327,-70.86143,1.66651,1.31899,-69.78365,9.45093,1.29773,-60.06743,5.01843,1.09978
101,10200,-69.72329,3.53605,1.26254,-70.51631,2.02737,1.32290,-69.21151,3.34862,1.28831,-59.84479,3.99220,1.09923
102,10300,-69.93636,3.86767,1.24938,-70.01216,1.73972,1.31292,-69.66815,4.00405,1.28155,-59.36411,2.97484,1.08039
103,10400,-69.08910,3.13009,1.24545,-70.04685,1.87484,1.30810,-68.75160,2.95812,1.27958,-59.02991,2.55468,1.07283
104,10500,-68.17675,3.48588,1.23946,-70.33968,4.58571,1.30794,-68.04784,3.83771,1.27201,-58.34507,3.06616,1.06225
105,10600,-68.31418,2.80844,1.22248,-70.91541,7.55227,1.28547,-68.15357,3.11199,1.26454,-58.54996,2.64654,1.06212
106,10700,-68.40424,4.03861,1.22048,-69.69061,6.48007,1.27397,-68.42949,8.62097,1.25916,-58.59159,2.50116,1.06312
107,10800,-68.56112,4.88245,1.22032,-68.87568,5.24154,1.26772,-68.17560,3.48005,1.25058,-58.11573,2.51444,1.04821
108,10900,-67.98054,2.25020,1.20211,-69.09444,4.21074,1.26741,-67.93250,9.63464,1.24843,-58.06242,2.80337,1.04645
109,11000,-67.57634,1.88929,1.20949,-69.08539,4.69085,1.24756,-67.35122,3.52728,1.24264,-58.15699,1.91499,1.03702
110,11100,-67.09968,1.75728,1.19431,-68.82986,4.69867,1.25061,-67.38185,2.85396,1.23181,-57.98567,1.58984,1.02542
111,11200,-66.62230,1.96539,1.19072,-68.67303,2.95621,1.24538,-67.31713,5.43352,1.23895,-57.57928,1.47561,1.02556
112,11300,-66.50066,1.98238,1.18889,-67.97395,3.09258,1.22861,-66.87993,7.89503,1.22599,-57.26536,1.71526,1.02034
113,11400,-66.26549,1.65918,1.17277,-67.16705,3.44057,1.22284,-66.79269,2.17752,1.22376,-57.27432,4.63067,1.00160
114,11500,-65.79542,1.89173,1.17036,-67.64288,2.35944,1.22157,-66.24803,1.88723,1.21595,-57.42089,3.99060,1.00787
115,11600,-65.36482,1.92778,1.15646,-67.33126,2.55720,1.21166,-65.90297,1.89637,1.20710,-57.32632,2.84048,0.98956
116,11700,-65.73356,5.30875,1.15357,-67.13202,2.57170,1.20333,-65.78257,1.78080,1.20118,-56.74407,3.19250,0.98208
117,11800,-65.41618,6.99411,1.15001,-66.83239,2.86247,1.18948,-65.66471,1.63597,1.19321,-56.69232,4.88379,0.97884
118,11900,-65.49244,4.10301,1.14335,-66.56265,3.48122,1.19321,-65.31567,1.62695,1.19264,-56.00262,3.25969,0.97252
119,12000,-64.87132,4.20341,1.13564,-66.87921,2.80666,1.17702,-64.89506,1.69435,1.17911,-55.56465,3.65975,0.96711
120,12100,-64.63119,3.56158,1.12312,-66.30785,1.89699,1.17302,-64.92698,1.66482,1.17467,-55.51544,3.16062,0.96748
121,12200,-64.19265,3.69910,1.12042,-65.85539,5.81738,1.15871,-64.67054,1.75570,1.17450,-55.52171,3.10308,0.95122
122,12300,-64.34310,2.61352,1.11363,-65.83634,2.76849,1.15624,-64.68798,4.45950,1.16193,-55.15725,6.16580,0.94826
123,12400,-63.47872,4.42423,1.10280,-65.11758,2.64040,1.14929,-64.84948,5.85608,1.16004,-54.85143,2.38618,0.94685
124,12500,-63.34018,3.53100,1.09906,-64.87826,2.79406,1.14711,-63.71966,5.14398,1.14977,-54.90060,2.16880,0.93658
125,12600,-63.05139,4.66138,1.09118,-64.66867,2.43659,1.13643,-64.11506,2.36248,1.14516,-54.68795,3.75418,0.92985
126,12700,-62.86523,3.91660,1.08766,-64.41658,7.39868,1.13966,-63.57177,2.52083,1.13596,-54.43006,2.21707,0.92471
127,12800,-63.12107,7.32695,1.08360,-64.57088,7.57142,1.13790,-63.56812,4.24707,1.13811,-54.44681,1.65398,0.92430
128,12900,-62.95837,2.77200,1.07397,-63.72676,6.40264,1.11510,-63.21610,7.90048,1.12141,-54.06953,1.59821,0.90661
129,13000,-62.47152,2.31166,1.06690,-64.14585,5.46393,1.11972,-62.97952,2.81155,1.11788,-53.76483,1.46588,0.90039
130,13100,-62.44722,2.61271,1.06441,-62.90811,6.52944,1.10665,-63.07301,2.67930,1.10658,-53.49449,1.42721,0.90135
131,13200,-62.42309,2.58144,1.05172,-63.18932,3.01299,1.09990,-62.79870,2.31142,1.10439,-53.16812,1.32189,0.88741
132,13300,-61.65875,2.54773,1.04704,-63.05190,4.13656,1.09629,-62.16893,4.16313,1.10100,-52.80998,1.45493,0.88381
133,13400,-60.91833,2.48161,1.03701,-62.49671,2.25898,1.08759,-61.92722,3.57485,1.09276,-52.48413,1.44163,0.88116
134,13500,-60.52263,3.30590,1.03403,-62.33599,2.45573,1.08212,-61.66906,4.01930,1.08622,-52.21719,1.28592,0.87030
135,13600,-60.50432,4.32031,1.02108,-61.97768,2.61082,1.06686,-62.18895,6.61003,1.07941,-52.01135,1.24886,0.86584
136,13700,-60.16334,1.79313,1.02517,-61.61341,7.00296,1.06581,-61.51882,2.20140,1.07151,-51.69829,1.37561,0.86476
137,13800,-59.89541,4.09368,1.01514,-61.34015,2.04251,1.06873,-61.19794,2.14672,1.07361,-51.44254,1.32152,0.85283
138,13900,-59.63620,3.00661,1.01175,-61.07763,3.11046,1.05778,-61.15625,1.58919,1.06799,-51.22666,1.46004,0.85389
139,14000,-59.52897,1.81011,1.00591,-61.69995,2.73887,1.05543,-61.10094,1.62274,1.06336,-50.89889,1.34448,0.84888
140,14100,-59.20817,1.61771,0.99955,-61.18878,2.38948,1.04522,-60.59405,1.31981,1.05852,-50.57107,1.37744,0.84692
141,14200,-58.91141,1.37042,0.99633,-60.52673,2.25676,1.03692,-60.28943,1.59915,1.04771,-50.28442,1.38538,0.83212
142,14300,-58.61875,1.36906,0.98602,-59.83081,2.66600,1.03051,-59.98912,1.44389,1.04805,-50.01508,1.35113,0.82956
143,14400,-58.26619,1.38385,0.98156,-59.27036,2.59115,1.02279,-59.64561,1.41148,1.04099,-49.67528,1.59821,0.82985
144,14500,-57.86526,1.49554,0.97631,-59.08628,2.29765,1.01824,-59.26299,1.34657,1.02638,-49.35661,1.40430,0.81774
145,14600,-57.53357,1.43540,0.97053,-58.98401,4.72279,1.01739,-58.93462,1.56283,1.02441,-49.04881,1.42258,0.80926
146,14700,-57.23568,1.52438,0.96136,-58.94742,6.70692,1.00402,-58.66731,1.52932,1.01314,-49.10960,1.94994,0.80445
147,14800,-56.89806,1.50175,0.95712,-58.47074,3.30240,1.00114,-58.35262,1.57670,1.00952,-48.60678,3.13201,0.80727
148,14900,-56.50827,1.31353,0.94983,-59.27631,8.21575,0.99428,-58.01706,1.21639,1.00498,-48.47394,2.40422,0.80339
149,15000,-56.16853,1.56601,0.94633,-58.05133,6.40278,0.98505,-57.78722,1.48768,0.99875,-48.08598,4.30073,0.79415
150,15100,-55.89995,1.54432,0.93954,-58.38463,2.34210,0.98410,-57.59378,1.53435,0.99392,-47.67679,2.71170,0.79126
151,15200,-55.55482,1.36236,0.93601,-57.99886,1.31206,0.97837,-57.29477,1.56585,0.98714,-47.43023,2.19352,0.78327
152,15300,-55.20771,1.47336,0.92983,-57.74607,1.36526,0.97418,-56.95012,1.80157,0.98369,-47.59684,1.92153,0.78249
153,15400,-54.91911,1.47249,0.92639,-57.43637,1.35256,0.97413,-56.66238,1.71637,0.97552,-46.96171,2.74312,0.77475
154,15500,-54.65119,1.35839,0.92240,-57.08166,1.39783,0.95988,-56.68741,1.57727,0.97669,-46.71545,2.29409,0.77504
155,15600,-54.44626,1.25479,0.91404,-56.79489,1.45647,0.95714,-56.02296,1.51920,0.96383,-46.59358,2.47004,0.76892
156,15700,-54.12545,1.15508,0.90579,-56.55393,1.52774,0.95257,-55.88282,1.37280,0.96218,-46.40322,2.85849,0.76230
157,15800,-53.79803,1.27651,0.90391,-56.25798,1.22940,0.94371,-55.65349,1.58778,0.95821,-46.06435,3.09480,0.76128
158,15900,-53.56313,1.55211,0.90129,-55.91955,1.33204,0.94015,-55.33228,1.23656,0.95267,-45.42253,2.98824,0.75868
159,16000,-53.28964,1.45721,0.89581,-55.63358,1.27519,0.93563,-55.04744,1.19268,0.95063,-45.43399,2.51134,0.75278
160,16100,-52.96244,1.60388,0.88462,-55.39682,1.33888,0.93630,-54.82163,1.56690,0.94741,-45.19052,2.06016,0.74673
161,16200,-52.69125,1.34017,0.88278,-55.11121,1.18429,0.92319,-54.60754,1.31677,0.93784,-44.97088,2.71330,0.73972
162,16300,-52.47373,1.50551,0.87881,-54.78778,1.52370,0.91960,-54.29335,1.24977,0.93720,-44.55433,5.50174,0.73632
163,16400,-52.18316,1.06632,0.87590,-54.51009,1.49900,0.91730,-54.01101,1.55965,0.92903,-44.29274,2.28255,0.73458
164,16500,-51.79562,1.52860,0.87103,-54.28522,1.37951,0.90920,-53.78451,1.39507,0.92762,-44.41326,2.06850,0.72651
165,16600,-51.43439,1.51372,0.86167,-54.00753,1.31658,0.91384,-53.55195,1.43153,0.92515,-44.25397,1.88104,0.72235
166,16700,-51.16618,1.55444,0.85641,-53.69564,1.62496,0.90508,-53.25239,1.64450,0.91608,-43.79212,1.60339,0.72892
167,16800,-51.02355,1.46288,0.85344,-53.42925,1.39084,0.89922,-52.99396,1.19632,0.90813,-43.37986,1.73215,0.72367
168,16900,-50.70618,1.31884,0.84499,-53.20349,1.50543,0.89005,-52.78033,1.38584,0.90755,-43.36495,1.60941,0.71958
169,17000,-50.40880,1.34559,0.84358,-52.92976,1.40729,0.88359,-52.52081,1.57480,0.90145,-42.93745,1.66210,0.70813
170,17100,-50.13919,1.27221,0.83670,-52.62678,1.36809,0.88619,-52.22657,1.45300,0.88963,-42.93164,3.53223,0.70750
171,17200,-50.00163,3.56884,0.83728,-52.37946,1.18837,0.87721,-51.98116,1.50357,0.89269,-42.91363,3.51306,0.70224
172,17300,-49.61983,3.77282,0.82810,-52.15501,1.13693,0.87210,-51.75613,1.42775,0.88608,-42.44074,2.51664,0.70739
173,17400,-49.55064,2.37683,0.82646,-51.88986,1.37006,0.86648,-51.52255,1.27083,0.87936,-42.45611,2.22359,0.70209
174,17500,-49.93210,3.88453,0.81699,-51.59614,1.48510,0.86359,-51.24394,1.44834,0.87418,-42.22712,2.15260,0.70006
175,17600,-49.37777,2.86909,0.81469,-51.34229,1.35058,0.85403,-51.01062,1.30604,0.87005,-42.23300,1.60953,0.69191
176,17700,-48.60412,2.93901,0.81541,-51.13157,1.27112,0.85207,-50.84243,1.51697,0.86463,-41.65416,1.76715,0.69204
177,17800,-48.40808,2.48759,0.80375,-50.88221,1.25451,0.84398,-50.61779,1.33330,0.85475,-41.67865,1.79739,0.68839
178,17900,-48.29327,2.02283,0.79973,-50.60089,1.10185,0.84349,-50.34688,1.22747,0.84984,-41.26262,2.03644,0.68208
179,18000,-48.10471,2.55703,0.79846,-50.35859,1.33945,0.83535,-50.11784,1.35733,0.84538,-41.51619,1.60036,0.67943
180,18100,-48.03764,2.21632,0.79392,-50.15297,1.17873,0.82880,-49.91802,1.25666,0.84399,-40.91682,1.68368,0.67412
181,18200,-47.19661,2.73701,0.78712,-49.90149,1.70146,0.82791,-49.68585,1.06721,0.84000,-40.91942,1.41614,0.66815
182,18300,-47.13536,2.79866,0.78162,-49.62840,1.03736,0.81999,-49.41775,1.21808,0.82955,-40.69860,1.27992,0.66837
183,18400,-47.38569,3.49407,0.77909,-49.39160,1.34815,0.81290,-49.19594,1.35267,0.82801,-40.43387,1.12860,0.65887
184,18500,-46.33773,3.24306,0.77495,-49.19088,1.23772,0.80859,-49.00836,1.24354,0.82564,-40.14189,1.25999,0.65823
185,18600,-46.61742,2.20265,0.77159,-48.95519,1.21421,0.80576,-48.78373,1.44003,0.81797,-39.94666,1.24687,0.65306
186,18700,-46.13984,4.11433,0.76169,-48.68757,1.27994,0.79827,-48.52600,1.48608,0.81369,-39.77942,2.03075,0.64973
187,18800,-45.84900,1.61203,0.76170,-48.45623,1.17463,0.79283,-48.31125,1.21941,0.80741,-39.60518,2.10804,0.64186
188,18900,-45.73876,1.38527,0.75639,-48.24127,1.04121,0.78751,-48.12879,1.37581,0.80547,-39.46444,1.77131,0.63758
189,19000,-45.44508,1.41984,0.74964,-48.00802,1.39117,0.78876,-47.90104,1.38738,0.79584,-39.06559,1.49335,0.63784
190,19100,-45.25061,1.70125,0.75092,-47.74827,1.14287,0.78355,-47.64908,1.32111,0.79265,-38.95222,1.82810,0.63420
191,19200,-45.08950,1.29011,0.74788,-47.51763,1.29997,0.77544,-47.44151,1.43759,0.78854,-39.02845,1.70944,0.63201
192,19300,-44.79526,1.43481,0.74146,-47.32601,0.98795,0.76981,-47.25759,1.13507,0.78123,-38.65259,1.57299,0.62513
193,19400,-44.52546,1.20819,0.73711,-47.09441,1.24781,0.76425,-47.03954,1.11039,0.77823,-38.57507,1.30553,0.62393
194,19500,-44.31821,1.37800,0.73334,-46.84898,1.37443,0.76316,-46.80980,1.27745,0.77438,-38.41284,1.21535,0.61604
195,19600,-43.95090,1.24163,0.72611,-46.63530,1.11905,0.76395,-46.61366,1.11829,0.77040,-38.09098,1.12047,0.61881
196,19700,-44.20670,1.58251,0.71967,-46.45148,1.39644,0.74763,-46.44302,1.25204,0.76449,-37.82508,1.14502,0.61059
197,19800,-43.74295,1.49653,0.72295,-46.23730,1.25232,0.74690,-46.24105,1.27261,0.76184,-37.52342,1.37103,0.60896
