iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value,4_maddpg_actor_loss,4_maddpg_critic_loss,4_count_value
26,2700,-11.08440,2.43641,0.33233,-11.63212,2.05064,0.35353,-11.10340,1.94780,0.33796,-11.25789,1.97532,0.33797
27,2800,-11.46840,2.57514,0.32863,-11.96953,1.89634,0.35770,-11.41050,1.92523,0.33607,-11.53664,1.76055,0.33352
28,2900,-12.05040,2.25328,0.33354,-12.35216,2.08870,0.35378,-11.71387,2.00568,0.34158,-11.74426,1.85262,0.33146
29,3000,-12.15190,2.09066,0.33184,-12.64311,2.07834,0.35180,-12.10730,2.01231,0.34059,-12.03577,2.01779,0.33233
30,3100,-12.50810,2.10603,0.33601,-13.19732,2.15955,0.35565,-12.47690,2.03408,0.34159,-12.38807,2.07224,0.33166
31,3200,-12.81751,2.21551,0.33558,-13.41792,2.61113,0.35537,-12.84101,2.02139,0.34124,-12.56038,1.93792,0.32826
32,3300,-13.00946,2.34169,0.33538,-13.65911,2.30421,0.35297,-13.33992,2.24672,0.34454,-12.69986,2.09209,0.32798
33,3400,-13.38599,2.22225,0.33597,-13.97808,2.34955,0.35324,-13.61868,1.99676,0.34370,-13.10214,1.95944,0.32715
34,3500,-13.58657,2.05035,0.33844,-14.32939,2.08296,0.35301,-13.85697,2.14309,0.34619,-13.32651,2.13746,0.32603
35,3600,-13.89221,2.30338,0.33927,-14.54564,2.11226,0.35135,-14.18346,1.99078,0.34517,-13.48953,1.84625,0.32399
36,3700,-14.10795,2.78961,0.33679,-14.95593,2.30636,0.35274,-14.60464,2.64622,0.34796,-13.66021,2.01436,0.32350
37,3800,-14.47832,2.17009,0.33541,-14.88049,2.59119,0.35667,-14.80955,2.42775,0.34642,-13.85047,2.16119,0.32234
38,3900,-14.69944,2.07484,0.33285,-15.29537,2.36706,0.35345,-15.23580,2.37091,0.35156,-14.02934,2.47090,0.31952
39,4000,-15.03661,2.08223,0.33851,-15.51000,2.13205,0.35127,-15.58030,2.17891,0.34994,-14.31998,1.98806,0.32127
40,4100,-15.23726,1.92066,0.33632,-15.97344,2.22391,0.35202,-15.70215,2.43950,0.34809,-14.47421,2.04025,0.31825
41,4200,-15.51297,2.32066,0.33602,-16.10428,2.44620,0.34996,-15.87677,2.58890,0.35141,-14.47353,1.84947,0.31499
42,4300,-15.77370,2.29151,0.33960,-16.50625,2.33965,0.34952,-16.08979,2.55995,0.34789,-14.79937,1.98468,0.31606
43,4400,-16.18977,2.61748,0.33765,-16.53078,2.29599,0.35262,-16.41599,2.90376,0.34636,-14.90515,1.94550,0.31469
44,4500,-16.20786,2.42806,0.33639,-16.89354,2.50429,0.35173,-16.78400,2.86492,0.34517,-15.04950,2.04749,0.31264
45,4600,-16.45613,3.13866,0.33591,-17.05918,2.37635,0.35176,-16.88156,2.47532,0.35123,-15.21038,2.20644,0.31009
46,4700,-16.78302,2.54726,0.33494,-17.18217,2.08192,0.35168,-17.29053,2.72285,0.35081,-15.20944,2.26475,0.30877
47,4800,-16.96215,2.39726,0.33243,-17.46232,2.16458,0.35086,-17.46901,2.22665,0.35060,-15.48632,1.76983,0.30877
48,4900,-17.19438,2.07350,0.33449,-17.67939,2.16961,0.34902,-17.85949,2.42397,0.34802,-15.53604,1.69525,0.30579
49,5000,-17.32415,2.34535,0.33228,-17.89879,1.90497,0.34951,-17.92464,2.32644,0.34963,-15.75961,2.06032,0.30739
50,5100,-17.24955,2.98977,0.33067,-18.08581,1.92218,0.34900,-18.13661,2.34065,0.34765,-15.74907,1.89325,0.30270
51,5200,-17.82762,2.41684,0.33136,-18.27003,1.87689,0.34579,-18.36156,2.18125,0.34686,-15.83252,1.79948,0.30221
52,5300,-17.93470,2.32188,0.33362,-18.47811,2.23321,0.34835,-18.50483,2.26177,0.34675,-15.92396,2.09825,0.30275
53,5400,-17.97311,2.46695,0.33265,-18.68119,2.84411,0.34849,-18.75481,2.18240,0.34643,-16.00693,1.87309,0.30298
54,5500,-18.13715,2.23622,0.32869,-18.80501,2.49663,0.34747,-18.95805,2.57036,0.34598,-16.07240,1.75539,0.30103
55,5600,-18.20289,2.19641,0.32850,-18.91238,2.15535,0.34732,-19.14093,2.62687,0.34687,-16.05484,1.83548,0.29959
56,5700,-18.33683,2.32245,0.33402,-19.10085,2.21102,0.34984,-19.29461,2.17069,0.34683,-16.28944,1.96895,0.29668
57,5800,-18.72838,2.30301,0.32677,-19.54184,2.50188,0.34912,-19.58372,2.04634,0.34672,-16.33111,2.36963,0.29624
58,5900,-18.90007,2.07978,0.32979,-19.42077,2.31891,0.34617,-19.90754,2.75657,0.34967,-16.41522,1.92701,0.29496
59,6000,-18.98741,2.29178,0.32817,-19.70083,2.35915,0.34727,-19.69903,2.54317,0.34555,-16.31804,1.81977,0.29223
60,6100,-19.15911,2.29780,0.32503,-19.73790,2.20622,0.34855,-20.13843,2.10949,0.34855,-16.60658,1.99889,0.29225
61,6200,-19.35651,2.22077,0.32843,-19.86874,2.07486,0.34801,-20.32589,1.95244,0.34270,-16.59779,2.02410,0.29211
62,6300,-19.44325,2.17480,0.32803,-19.95572,2.10329,0.34725,-20.50909,2.30754,0.34585,-16.83218,1.76901,0.28845
63,6400,-19.75680,2.13016,0.32742,-20.12732,2.87068,0.34965,-20.58142,2.03263,0.34777,-16.80834,2.22619,0.28586
64,6500,-19.64318,2.08395,0.32842,-20.38978,2.23009,0.34843,-20.80574,1.99481,0.34871,-17.03716,1.98183,0.28432
65,6600,-19.76712,2.10157,0.32807,-20.60435,2.14161,0.34770,-21.04940,2.04273,0.34900,-16.96494,1.90723,0.28194
66,6700,-19.82426,2.07985,0.32723,-20.69349,2.50770,0.34847,-20.98730,2.49262,0.34727,-17.03817,1.83992,0.28020
67,6800,-20.00749,2.04779,0.32667,-20.86667,2.07506,0.34935,-21.14510,2.48593,0.35050,-17.01904,2.05688,0.27921
68,6900,-20.07749,2.10964,0.32568,-20.92041,2.68380,0.34961,-21.39399,2.53345,0.34862,-17.13230,1.95562,0.27780
69,7000,-20.25471,2.35959,0.32647,-21.22116,4.86688,0.34787,-21.59697,3.26246,0.34799,-17.17496,2.48200,0.27708
70,7100,-20.36624,2.46675,0.32568,-21.23176,2.72836,0.34799,-21.71142,2.18105,0.34933,-17.21817,2.27673,0.27375
71,7200,-20.27126,2.95343,0.32503,-21.22978,3.03421,0.34730,-21.87973,1.97707,0.34789,-17.19821,2.00765,0.27256
72,7300,-20.36135,2.14630,0.32514,-21.53187,3.01191,0.34782,-21.91203,1.95672,0.34690,-17.42872,1.96666,0.27066
73,7400,-20.55656,2.27291,0.32398,-21.52653,2.52844,0.35211,-22.13774,1.96112,0.34786,-17.41849,1.69002,0.27120
74,7500,-20.52878,2.59813,0.32164,-22.16320,3.95051,0.34797,-22.14985,1.96429,0.34630,-17.43138,1.79707,0.26848
75,7600,-20.82473,2.33198,0.32946,-21.83357,2.27073,0.34810,-22.33404,2.02487,0.34973,-17.50742,1.99600,0.26959
76,7700,-20.72557,2.55656,0.32668,-21.99283,2.93020,0.35100,-22.57688,2.01316,0.34832,-17.39347,2.15158,0.26837
77,7800,-20.83745,2.59944,0.32557,-22.21523,2.38580,0.35186,-22.70375,2.51919,0.34822,-17.47480,2.09885,0.26815
78,7900,-20.92336,2.46755,0.32710,-22.30538,2.43020,0.35012,-22.63153,2.71396,0.34554,-17.51968,1.92379,0.26854
79,8000,-20.98773,2.18848,0.32847,-22.34818,2.56968,0.34940,-22.96264,3.16030,0.34809,-17.54375,2.54584,0.26584
80,8100,-21.21791,2.59444,0.32645,-22.38900,3.77885,0.34955,-23.00725,2.35681,0.34644,-17.46959,2.51321,0.26482
81,8200,-21.32309,2.52687,0.32992,-22.57949,2.34319,0.34921,-23.18029,2.51655,0.34657,-17.49473,2.08533,0.26310
82,8300,-21.36793,2.63305,0.32868,-22.79413,2.32502,0.35032,-23.45136,2.92487,0.34918,-17.61698,1.89082,0.26199
83,8400,-21.34240,3.15591,0.32873,-23.09226,2.29181,0.35023,-23.50094,2.33050,0.34618,-17.65990,1.95313,0.26401
84,8500,-21.47537,2.34558,0.32541,-22.91998,2.75068,0.34950,-23.60601,2.41426,0.34531,-17.67043,1.89798,0.26221
85,8600,-21.56665,2.91486,0.32769,-23.36840,2.67928,0.34761,-23.53196,2.38644,0.34429,-17.71392,2.19157,0.26264
86,8700,-21.70147,2.89175,0.32777,-23.36657,3.46190,0.34977,-23.61738,2.30461,0.34500,-17.77323,2.03435,0.26031
87,8800,-21.87907,2.39818,0.32750,-23.48805,2.54093,0.34810,-23.75717,2.30407,0.34287,-17.88924,2.40116,0.26222
88,8900,-21.84436,2.86101,0.32532,-23.72258,2.54828,0.34788,-23.94671,2.74986,0.34369,-18.01967,2.93048,0.26086
89,9000,-22.15897,2.60461,0.32875,-23.83432,2.59912,0.35141,-23.99901,2.62747,0.34094,-17.86854,2.88053,0.25937
90,9100,-22.12216,2.45348,0.32682,-23.99150,2.45122,0.34979,-24.03011,2.38396,0.34140,-17.69068,3.15887,0.25799
91,9200,-22.19720,2.47088,0.32917,-24.24817,2.92376,0.34907,-23.94222,2.35610,0.34052,-18.10117,2.21641,0.26084
92,9300,-22.32704,2.11437,0.32746,-24.21899,2.88647,0.34919,-24.31993,2.38939,0.34124,-18.13793,2.37700,0.25808
93,9400,-22.51395,2.72602,0.32831,-24.39617,2.95214,0.34906,-24.28037,2.35082,0.34121,-17.95582,2.32208,0.25705
94,9500,-22.57122,2.81417,0.32914,-24.66361,3.79315,0.34839,-24.39653,2.28668,0.34045,-17.92996,2.31398,0.26001
95,9600,-22.78248,2.37170,0.32783,-24.87310,2.46076,0.34926,-24.52198,2.38181,0.34288,-18.09944,1.93416,0.26024
96,9700,-22.92302,2.68562,0.32725,-24.77602,3.29372,0.34811,-24.68719,2.35087,0.34073,-18.09106,1.84675,0.25994
97,9800,-22.98719,2.63448,0.32709,-25.25185,2.57401,0.34658,-24.66822,2.30802,0.34173,-18.21296,1.92963,0.26202
98,9900,-23.04261,2.85827,0.32799,-25.23881,3.50227,0.34855,-24.86140,2.40124,0.34286,-18.10037,2.14376,0.25884
99,10000,-23.09959,2.70946,0.32892,-25.46955,2.93781,0.34685,-24.90235,2.38942,0.34236,-18.27955,2.09822,0.26047
100,10100,-23.53232,2.29171,0.32924,-25.47972,2.43499,0.34694,-24.96835,2.45852,0.33815,-18.12798,2.19585,0.26087
101,10200,-23.50933,3.61881,0.32603,-25.71277,2.92264,0.34801,-25.09730,2.33728,0.33989,-18.29115,1.85919,0.26188
102,10300,-23.72913,2.91350,0.32876,-25.92999,2.50473,0.34771,-25.11049,2.35239,0.33930,-18.44785,2.14292,0.26146
103,10400,-23.65571,2.68895,0.32977,-25.79172,2.32641,0.34578,-25.15525,2.41744,0.33938,-18.53860,2.32293,0.26205
104,10500,-23.97289,2.55049,0.32841,-25.91408,2.37783,0.34601,-25.28381,2.31105,0.33726,-18.46557,2.81413,0.26217
105,10600,-24.03618,2.63108,0.32669,-25.89688,2.36042,0.34588,-25.29599,2.39959,0.33821,-18.55667,2.11511,0.26468
106,10700,-24.00803,2.47308,0.32508,-26.30046,2.44677,0.34633,-25.51424,2.35781,0.33894,-18.73215,2.72925,0.26473
107,10800,-24.33207,3.47920,0.32766,-26.22394,2.35332,0.34158,-25.41427,2.35920,0.33634,-18.83146,2.01334,0.26025
108,10900,-24.40469,2.84367,0.32983,-26.26456,2.52814,0.34424,-25.53675,2.39738,0.33606,-18.85594,2.07485,0.26256
109,11000,-24.62070,2.67816,0.32747,-26.56996,3.08559,0.34509,-25.48616,2.36317,0.33741,-18.81325,2.18288,0.26462
110,11100,-24.80240,2.43801,0.32682,-26.33856,3.02682,0.34462,-25.69480,2.33163,0.33572,-18.81073,2.19588,0.26515
111,11200,-24.76982,2.56373,0.32508,-26.64817,2.86738,0.34410,-25.58418,2.40016,0.33547,-18.99677,1.99521,0.26553
112,11300,-25.13655,2.73337,0.33032,-26.68359,2.64290,0.34370,-25.71779,2.42033,0.33505,-18.94012,1.92127,0.26359
113,11400,-25.28978,2.81156,0.32884,-27.00740,2.34789,0.34473,-25.67341,2.32127,0.33272,-19.01822,1.86054,0.26533
114,11500,-25.11098,2.86179,0.32682,-26.90110,3.04164,0.34760,-25.73913,2.40002,0.33374,-19.05932,2.50791,0.26641
115,11600,-25.54246,2.53430,0.32728,-27.05688,2.75350,0.34386,-25.77584,2.47439,0.33391,-19.07420,2.21840,0.26509
116,11700,-25.68650,2.41911,0.32799,-26.99621,2.87593,0.34561,-26.04055,2.36015,0.33471,-19.07013,1.85526,0.26697
117,11800,-25.73722,2.65153,0.32540,-27.01845,2.90431,0.34285,-25.76812,2.41299,0.33034,-19.12402,3.06417,0.26761
118,11900,-26.03237,2.72367,0.32708,-27.28686,2.66098,0.34153,-26.00424,2.52715,0.32975,-19.15566,1.95774,0.26905
119,12000,-26.14384,2.66875,0.32819,-27.29290,2.53087,0.34085,-26.07812,2.36643,0.33211,-19.13588,1.97196,0.26927
120,12100,-26.28960,2.61812,0.32895,-27.35079,2.45193,0.34129,-26.14823,2.38170,0.33003,-19.17437,2.00223,0.26861
121,12200,-26.25917,2.51888,0.32654,-27.44104,2.84817,0.34377,-25.97194,2.48177,0.33167,-19.20548,1.99371,0.26972
122,12300,-26.51357,3.10078,0.33026,-27.48832,2.77888,0.34149,-26.10483,3.16647,0.32955,-19.28214,1.80785,0.26769
123,12400,-26.90042,2.99416,0.32591,-27.77075,2.91486,0.33836,-26.00292,3.04236,0.33000,-19.34095,2.08961,0.27004
124,12500,-26.82987,3.19217,0.32693,-27.95740,2.82511,0.34157,-26.15997,3.76975,0.32770,-19.38852,1.81924,0.27058
125,12600,-26.93961,3.28663,0.32401,-27.74815,2.57604,0.33915,-26.33736,3.07637,0.32948,-19.46635,1.80890,0.27283
126,12700,-27.00470,3.05026,0.32458,-28.00170,2.86539,0.33704,-26.20629,2.35631,0.32873,-19.53149,1.90010,0.26961
127,12800,-27.09105,2.35015,0.32369,-28.16386,2.85103,0.34387,-26.35851,2.59168,0.33021,-19.67942,2.27224,0.26948
128,12900,-27.29844,2.56846,0.32431,-27.88928,3.14249,0.34093,-26.35799,3.19655,0.32554,-19.62067,2.18835,0.26974
129,13000,-27.59415,3.27025,0.32580,-28.15442,2.85737,0.33800,-26.42486,3.03574,0.32764,-19.57287,1.88271,0.26909
130,13100,-27.29448,2.95453,0.32171,-28.20711,3.14840,0.33917,-26.39796,2.83306,0.32618,-19.73237,1.97936,0.27008
131,13200,-27.62570,2.70003,0.32297,-28.11264,2.63284,0.33837,-26.31666,2.78623,0.32664,-19.66671,2.05604,0.26948
132,13300,-27.75796,2.54754,0.32503,-28.52517,2.78600,0.34120,-26.53587,2.39111,0.32700,-19.73396,1.90142,0.27049
133,13400,-27.60457,2.53495,0.32381,-28.23084,2.61016,0.33817,-26.46728,2.26323,0.32587,-19.80677,2.07484,0.26895
134,13500,-27.80560,2.74529,0.32450,-28.49367,2.81241,0.34004,-26.66531,2.35387,0.32577,-19.64413,2.76178,0.27043
135,13600,-27.87348,2.96341,0.32402,-28.74047,2.81628,0.33776,-26.59245,2.34613,0.32631,-19.87614,2.29713,0.27391
136,13700,-27.91012,2.61923,0.32330,-28.56210,2.79547,0.33615,-26.83550,2.28800,0.32604,-19.81028,1.98028,0.27137
137,13800,-28.08382,2.58006,0.32364,-28.68028,2.95668,0.33956,-26.78870,2.43656,0.32490,-19.90108,2.01447,0.26983
138,13900,-28.21905,2.57741,0.32380,-28.63124,2.99367,0.33746,-26.98610,2.34996,0.32574,-19.95925,1.87682,0.27231
139,14000,-28.10938,2.55829,0.31874,-29.03635,3.15157,0.33666,-26.81438,2.31757,0.32567,-19.96375,1.94114,0.27331
140,14100,-28.17376,2.59520,0.32148,-28.94158,3.08041,0.33630,-26.95635,2.42207,0.32429,-20.06889,1.90232,0.27119
141,14200,-28.19914,2.52285,0.32181,-28.90495,3.27699,0.33621,-26.86379,2.43366,0.32417,-20.07832,2.10750,0.27392
142,14300,-28.55703,2.62417,0.32232,-29.12392,3.98191,0.33808,-27.21181,2.78634,0.32618,-20.06096,1.94370,0.27519
143,14400,-28.51208,2.55036,0.32098,-29.15825,2.90314,0.33608,-27.13738,2.50321,0.32507,-20.13784,1.80976,0.27313
144,14500,-28.67740,2.66190,0.32137,-29.19363,3.00007,0.33510,-27.09791,3.21527,0.32215,-20.24642,2.61854,0.27448
145,14600,-28.63003,2.48976,0.31940,-29.19672,3.03257,0.33561,-27.30282,3.33750,0.32418,-20.25882,1.91708,0.27324
146,14700,-28.67271,2.63169,0.31919,-29.28455,3.08487,0.33634,-27.27249,3.58070,0.32514,-20.17956,2.19456,0.27451
147,14800,-28.75323,3.05006,0.32077,-29.21253,2.75958,0.33487,-27.13668,2.85819,0.32191,-20.36235,2.09282,0.27145
148,14900,-28.91229,3.26246,0.31927,-29.36050,2.82381,0.33343,-27.32133,2.72094,0.32543,-20.31210,2.30458,0.27317
149,15000,-28.74385,3.33581,0.31760,-29.34025,2.90192,0.33395,-27.19780,2.82765,0.32349,-20.47330,2.13987,0.27424
150,15100,-28.48261,3.93934,0.31815,-29.37930,3.49591,0.32962,-27.53010,3.49809,0.32138,-20.46460,2.37283,0.27713
151,15200,-28.62037,3.01611,0.31775,-29.54624,2.66961,0.33254,-27.29432,2.92969,0.32207,-20.52990,2.01444,0.27451
152,15300,-28.78846,2.94409,0.31705,-29.57771,2.47431,0.33126,-27.44326,2.91500,0.32072,-20.37414,2.33767,0.27467
153,15400,-28.78789,2.57399,0.31735,-29.58321,2.43365,0.32969,-27.54150,2.86683,0.32351,-20.43197,1.81092,0.27541
154,15500,-28.86690,2.52868,0.31793,-29.60864,2.48650,0.32920,-27.54000,2.57980,0.32388,-20.48983,1.75589,0.27388
155,15600,-28.81788,2.44448,0.31791,-29.52781,2.48066,0.33074,-27.51207,2.76576,0.32165,-20.51762,1.78435,0.27498
156,15700,-28.74561,2.51985,0.31753,-29.64318,2.53282,0.32983,-28.08419,3.96337,0.32187,-20.56461,1.72205,0.27432
157,15800,-28.71032,2.55827,0.31504,-29.69857,2.55104,0.33212,-27.59133,3.62558,0.32141,-20.66217,1.70664,0.27547
158,15900,-28.84870,2.45495,0.31835,-29.60847,2.52118,0.32900,-27.94798,3.33367,0.32329,-20.65048,1.72326,0.27751
159,16000,-28.81776,2.50145,0.31830,-29.86757,2.56045,0.33152,-27.76539,2.62665,0.31908,-20.74934,2.19253,0.27693
160,16100,-28.76533,2.44084,0.31608,-29.79822,2.55442,0.33265,-27.99309,2.70058,0.32239,-20.71826,2.08601,0.27534
161,16200,-28.85305,2.48982,0.31750,-29.87166,2.53382,0.33170,-28.03329,2.38231,0.32332,-20.73708,2.11045,0.27717
162,16300,-28.76174,2.44804,0.31570,-29.84102,2.54682,0.33167,-28.19744,2.96178,0.32001,-20.70272,1.85905,0.27255
163,16400,-28.91091,2.57675,0.31717,-29.99400,2.55935,0.32815,-27.99059,3.28615,0.32311,-20.87055,1.86587,0.27953
164,16500,-28.80798,2.46932,0.31546,-29.88407,2.60375,0.33071,-28.10534,2.60863,0.32198,-20.74902,2.14200,0.27784
165,16600,-29.00712,2.56391,0.31574,-30.03765,2.63083,0.32635,-28.27164,2.51980,0.32126,-20.81054,1.97126,0.27454
166,16700,-29.00263,2.55157,0.31210,-29.91292,3.72438,0.32796,-28.40200,2.42691,0.32068,-20.86666,2.06577,0.27481
167,16800,-29.08140,2.59071,0.31683,-30.03935,4.61773,0.33002,-28.31370,2.42149,0.32022,-20.86538,1.75010,0.27942
168,16900,-28.88136,2.50610,0.31553,-29.80489,3.23332,0.32712,-28.27558,2.41924,0.31999,-20.86991,1.78680,0.27607
169,17000,-28.82695,2.53346,0.31239,-30.03805,2.62838,0.32567,-28.48870,2.49630,0.32487,-20.85805,2.23047,0.27762
170,17100,-28.91615,2.47372,0.31472,-30.01939,2.56540,0.32703,-28.45262,2.56856,0.32235,-20.96359,2.16990,0.27559
171,17200,-28.81880,2.49421,0.31342,-30.14063,2.50016,0.32540,-28.48803,2.52009,0.32230,-20.82138,1.82521,0.27930
172,17300,-28.94276,2.51972,0.31486,-30.00900,2.51159,0.32652,-28.57097,2.53163,0.32237,-20.87981,1.81079,0.27918
173,17400,-28.93829,2.54019,0.31382,-30.08410,2.55072,0.32598,-28.48496,2.59171,0.32146,-20.96674,1.72504,0.27980
174,17500,-28.87338,2.51050,0.31204,-30.06453,2.61456,0.32775,-28.67850,2.52408,0.32092,-20.92421,1.71686,0.27863
175,17600,-28.83476,2.65378,0.31493,-30.22044,2.80739,0.32821,-28.48802,2.48116,0.32069,-20.98237,2.20333,0.27743
176,17700,-29.11431,2.63479,0.31610,-30.07733,2.75609,0.32794,-28.46979,2.59407,0.32020,-20.84875,1.96679,0.27637
177,17800,-28.95735,2.52069,0.31611,-30.37116,3.40135,0.32758,-28.66069,2.56590,0.31896,-20.98397,1.83884,0.27940
178,17900,-28.93921,2.68263,0.31393,-29.96675,3.20508,0.32488,-28.62463,2.62676,0.32014,-20.91464,1.72668,0.27772
179,18000,-29.12335,2.63598,0.31312,-29.93558,3.28685,0.32486,-28.69468,2.59489,0.31844,-20.89680,1.71715,0.27722
180,18100,-28.83597,2.59805,0.31263,-30.17935,3.15323,0.32440,-28.62746,2.61598,0.32147,-20.92062,1.75833,0.27644
181,18200,-28.80778,2.57569,0.31261,-30.03349,2.97607,0.32499,-28.62348,2.66404,0.32024,-20.88107,2.03986,0.27542
182,18300,-28.83770,2.60146,0.31164,-30.03751,3.08986,0.32485,-28.62752,2.65474,0.32083,-20.91865,2.06048,0.27703
183,18400,-28.86593,2.62514,0.31365,-30.26571,3.52838,0.32664,-28.85043,2.59899,0.32110,-20.94143,1.82226,0.27828
184,18500,-28.96277,2.56989,0.31390,-30.02332,4.50386,0.32757,-28.78903,2.65814,0.32143,-20.96147,2.02832,0.27995
185,18600,-28.73458,2.70069,0.31393,-30.44729,3.47163,0.32634,-28.86738,2.78495,0.32126,-20.92381,1.93053,0.27682
186,18700,-28.78582,2.57847,0.31037,-30.33491,3.57354,0.32731,-28.81899,2.54567,0.31825,-20.84856,1.97808,0.27811
187,18800,-28.89369,2.60722,0.31535,-30.21364,2.77353,0.32444,-28.95024,2.66162,0.32234,-20.81321,2.27203,0.27508
188,18900,-28.67532,2.62274,0.31181,-30.24205,2.84802,0.32647,-28.78028,2.75774,0.31986,-20.82911,1.92518,0.28171
189,19000,-28.87827,2.64881,0.31265,-30.22887,2.87937,0.32891,-28.85566,2.63732,0.32043,-20.79048,1.73352,0.27717
190,19100,-28.67077,2.64597,0.31155,-30.38394,2.86332,0.32351,-28.87510,2.61635,0.31976,-20.96558,1.96709,0.27525
191,19200,-28.92053,2.76234,0.31401,-30.18318,2.76422,0.32528,-28.83380,2.76902,0.31744,-20.83830,1.87935,0.27700
192,19300,-28.78103,2.65264,0.30791,-30.34618,2.90674,0.32674,-28.91058,2.83520,0.32301,-20.86810,1.86350,0.27625
193,19400,-28.81418,2.60976,0.31378,-30.20794,3.06635,0.32404,-28.76330,3.55623,0.31825,-20.80220,1.97714,0.27423
194,19500,-28.71350,2.63290,0.31160,-30.27892,3.17097,0.32563,-28.82077,3.08105,0.31785,-20.78755,2.07043,0.27477
195,19600,-28.70113,2.70822,0.31236,-30.22495,3.55944,0.32784,-28.94589,3.09474,0.31841,-20.69923,2.14050,0.27499
196,19700,-28.79970,2.66897,0.31297,-30.25622,3.58722,0.32652,-28.79692,2.92813,0.31955,-20.66585,2.14108,0.27131
197,19800,-28.59460,2.93575,0.31223,-30.17453,3.34162,0.32613,-28.87451,2.98912,0.32085,-20.77753,1.81138,0.27682
198,19900,-28.79656,3.04279,0.31163,-29.98762,3.25491,0.32391,-28.91880,3.04989,0.32112,-20.72972,1.88154,0.27583
