iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
0,100,-1.45281,3.04322,0.25446,-1.40609,2.49098,0.22656,-1.31269,2.13077,0.20912
1,200,-1.28353,1.53287,0.17773,-1.33931,1.43558,0.17247,-1.29665,1.39793,0.16774
2,300,-1.50171,1.40186,0.16748,-1.53518,1.42819,0.16469,-1.51803,1.44899,0.16159
3,400,-1.76211,1.43199,0.16447,-1.87444,1.44596,0.16024,-1.69988,1.43959,0.15963
4,500,-1.96172,1.31211,0.15978,-2.04057,1.48855,0.15765,-1.98672,1.35505,0.15883
5,600,-2.08692,1.40779,0.16421,-2.31230,1.49384,0.16225,-2.18143,1.35738,0.15964
6,700,-2.32800,1.29767,0.16592,-2.57390,1.49765,0.16444,-2.49679,1.48111,0.16297
7,800,-2.57338,1.30228,0.16882,-2.92278,1.52484,0.16672,-2.78378,1.42997,0.16851
8,900,-2.81521,1.30157,0.16805,-3.07824,1.36619,0.16656,-3.00050,1.36938,0.16643
9,1000,-3.09012,1.24655,0.16543,-3.20630,1.33094,0.16536,-3.11746,1.37668,0.16382
10,1100,-3.11415,1.30539,0.16204,-3.21731,1.38510,0.16149,-3.14438,1.45259,0.16155
11,1200,-3.26628,1.28353,0.15937,-3.35333,1.38954,0.15847,-3.34499,1.34885,0.15955
12,1300,-3.45181,1.30789,0.15866,-3.58730,1.43895,0.15774,-3.47504,1.33277,0.15653
13,1400,-3.58166,1.29565,0.15388,-3.69646,1.34987,0.15374,-3.62198,1.38487,0.15389
14,1500,-3.65345,1.31262,0.15267,-3.79672,1.34653,0.15185,-3.71951,1.33078,0.15201
15,1600,-3.86484,1.31063,0.14963,-3.92723,1.33771,0.14911,-3.82625,1.34749,0.14898
16,1700,-4.01703,1.25010,0.14903,-4.01798,1.32010,0.14686,-3.97260,1.35705,0.14749
17,1800,-4.18560,1.25054,0.14846,-4.19217,1.34303,0.14616,-4.13462,1.32860,0.14690
18,1900,-4.27718,1.28395,0.14477,-4.30151,1.35464,0.14265,-4.21922,1.40098,0.14440
19,2000,-4.36095,1.27520,0.14353,-4.36417,1.35671,0.14374,-4.28862,1.41394,0.14274
20,2100,-4.48116,1.38749,0.14431,-4.46045,1.44259,0.14250,-4.46973,1.48795,0.14547
21,2200,-4.54142,1.46105,0.14211,-4.64297,1.42440,0.14365,-4.56333,1.43853,0.14097
22,2300,-4.69630,1.47269,0.13956,-4.72375,1.42082,0.14150,-4.70818,1.39869,0.14206
23,2400,-4.80742,1.40615,0.13864,-4.89270,1.42140,0.13966,-4.79526,1.31951,0.13869
24,2500,-4.93967,1.34230,0.13844,-4.93457,1.38464,0.13820,-4.89760,1.33128,0.13676
25,2600,-5.05458,1.33836,0.13691,-5.06593,1.35469,0.13652,-4.96138,1.41171,0.13637
26,2700,-5.13542,1.36682,0.13721,-5.17305,1.37558,0.13549,-5.06908,1.25709,0.13456
27,2800,-5.23135,1.33296,0.13712,-5.27008,1.34349,0.13480,-5.15294,1.45292,0.13622
28,2900,-5.33333,1.49387,0.13373,-5.33718,1.43447,0.13277,-5.25977,1.38216,0.13361
29,3000,-5.38261,1.44541,0.13461,-5.48978,1.40185,0.13449,-5.30683,1.35917,0.13290
