iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss
51,5200,-11.44529,1.09700,0.26748,1.06063,-18.59838,1.18617,0.44737,1.60000
52,5300,-11.50173,1.01743,0.26366,1.05921,-18.64405,1.22662,0.44090,1.59994
53,5400,-11.45885,1.16870,0.26019,1.05910,-18.53118,1.25787,0.43726,1.59899
54,5500,-11.41732,0.98102,0.25657,1.05835,-18.48224,1.34349,0.43057,1.59889
55,5600,-11.37125,1.00285,0.25347,1.05779,-18.63951,1.70725,0.42590,1.59883
56,5700,-11.34827,1.02179,0.25019,1.05791,-18.55657,1.80841,0.42196,1.59801
57,5800,-11.40083,0.99875,0.24698,1.05798,-18.75168,1.79887,0.41662,1.59842
58,5900,-11.41355,1.12958,0.24366,1.05732,-18.78238,2.05472,0.41172,1.59734
59,6000,-11.43243,1.03227,0.24053,1.05670,-18.69112,1.79954,0.40823,1.59686
60,6100,-11.28710,1.09940,0.23693,1.05601,-18.63451,1.74955,0.40227,1.59708
61,6200,-11.39706,1.10498,0.23399,1.05616,-18.59419,1.88848,0.39887,1.59701
62,6300,-11.32913,1.07186,0.23120,1.05590,-18.40283,2.03496,0.39553,1.59650
63,6400,-11.03541,1.31002,0.22801,1.05585,-17.88121,2.86646,0.39222,1.59636
64,6500,-11.17025,1.15603,0.22496,1.05517,-18.11885,4.28829,0.38775,1.59595
65,6600,-11.04075,1.08594,0.22214,1.05546,-18.00857,2.89449,0.38460,1.59613
66,6700,-10.97614,1.07508,0.21888,1.05545,-18.02332,1.54543,0.38123,1.59540
67,6800,-10.98231,1.15063,0.21602,1.05510,-18.04552,1.29610,0.37709,1.59574
68,6900,-10.90690,1.07154,0.21286,1.05427,-17.97142,1.31622,0.37465,1.59548
69,7000,-10.87351,1.17619,0.21051,1.05518,-17.95214,1.28642,0.36944,1.59548
70,7100,-10.89090,1.00561,0.20738,1.05433,-18.00956,1.18443,0.36401,1.59487
71,7200,-10.90629,0.96282,0.20446,1.05355,-18.07130,1.53425,0.36149,1.59422
72,7300,-10.87384,1.02569,0.20159,1.05275,-18.25016,1.56467,0.36037,1.59386
73,7400,-10.81679,1.01609,0.19853,1.05226,-18.26354,1.89298,0.35566,1.59352
74,7500,-10.88908,1.06476,0.19605,1.05237,-18.33897,1.82251,0.35218,1.59282
75,7600,-10.81779,0.95203,0.19317,1.05149,-18.33956,1.62550,0.34983,1.59227
76,7700,-10.83471,1.10168,0.19054,1.05165,-18.26186,1.28036,0.34711,1.59163
77,7800,-10.79446,0.95414,0.18772,1.05149,-18.20895,1.29215,0.34147,1.59177
78,7900,-10.66868,1.10394,0.18494,1.05049,-18.13265,1.27866,0.33825,1.59120
79,8000,-10.65522,1.04244,0.18230,1.05008,-18.17241,1.19953,0.33447,1.59136
80,8100,-10.57683,1.08296,0.17978,1.05009,-18.00357,1.17137,0.33150,1.59038
81,8200,-10.52289,0.98152,0.17721,1.05012,-18.02533,1.21722,0.32616,1.59044
82,8300,-10.44834,0.96386,0.17456,1.04958,-17.89789,1.13878,0.32395,1.59008
83,8400,-10.41183,1.02027,0.17228,1.05038,-17.79578,1.00696,0.32192,1.58935
84,8500,-10.36400,1.09451,0.16950,1.04892,-17.75996,1.11489,0.31784,1.58933
85,8600,-10.27690,1.09116,0.16714,1.04866,-17.67476,1.26673,0.31285,1.58919
86,8700,-10.20959,1.15553,0.16475,1.04788,-17.70857,1.19115,0.30967,1.58858
87,8800,-10.16486,1.02160,0.16247,1.04784,-17.53772,1.14345,0.30779,1.58807
88,8900,-10.10309,1.09883,0.16008,1.04840,-17.44841,1.16083,0.30256,1.58760
89,9000,-10.04166,1.06345,0.15780,1.04810,-17.45938,1.09173,0.30011,1.58717
90,9100,-9.96982,1.09470,0.15545,1.04804,-17.38232,1.06228,0.29777,1.58651
91,9200,-9.96514,0.95639,0.15305,1.04750,-17.22032,0.97288,0.29390,1.58610
92,9300,-9.86601,0.93681,0.15081,1.04746,-17.21183,1.08452,0.29130,1.58572
93,9400,-9.81252,0.94815,0.14856,1.04677,-17.11048,1.18546,0.28611,1.58559
94,9500,-9.74028,1.00280,0.14632,1.04645,-17.00465,1.05209,0.28370,1.58556
95,9600,-9.63603,0.93411,0.14378,1.04557,-17.01738,1.16913,0.27959,1.58488
96,9700,-9.56441,1.08917,0.14204,1.04594,-16.95682,1.04348,0.27726,1.58412
97,9800,-9.44010,1.03721,0.13973,1.04525,-16.87644,1.18167,0.27351,1.58440
98,9900,-9.39489,0.90219,0.13744,1.04457,-16.78491,1.19665,0.26992,1.58397
99,10000,-9.30408,0.88928,0.13552,1.04492,-16.53000,1.04439,0.26657,1.58345
100,10100,-9.27028,0.88842,0.13324,1.04415,-16.31868,1.12987,0.26443,1.58228
101,10200,-9.15334,1.01028,0.13128,1.04365,-16.16176,1.03063,0.26014,1.58274
102,10300,-9.08792,0.91135,0.12930,1.04415,-16.12748,1.04370,0.25743,1.58286
103,10400,-8.99247,0.96407,0.12717,1.04315,-15.92237,0.95863,0.25470,1.58199
104,10500,-8.87270,0.92326,0.12497,1.04162,-15.82359,1.05817,0.25168,1.58137
105,10600,-8.84509,0.90540,0.12321,1.04262,-16.06316,1.35485,0.24947,1.58067
106,10700,-8.82046,1.02795,0.12124,1.04279,-16.06067,1.14296,0.24545,1.58142
107,10800,-8.71339,0.93122,0.11929,1.04312,-16.15827,1.00446,0.24253,1.58069
108,10900,-8.58469,0.95849,0.11720,1.04234,-15.83195,1.17807,0.23882,1.58079
109,11000,-8.52743,0.95271,0.11515,1.04154,-15.84905,1.37860,0.23799,1.57978
110,11100,-8.42106,0.91532,0.11325,1.04154,-15.45596,1.27944,0.23490,1.57972
111,11200,-8.28836,1.04110,0.11138,1.04098,-15.27300,1.09277,0.23134,1.57869
112,11300,-8.23504,0.95983,0.10944,1.04138,-14.99804,1.18801,0.22846,1.57794
113,11400,-8.08871,0.93528,0.10760,1.04089,-14.81153,1.20465,0.22580,1.57772
114,11500,-8.06662,0.96093,0.10571,1.04009,-14.63118,1.26195,0.22309,1.57705
115,11600,-7.99149,0.96857,0.10412,1.04081,-14.43868,1.14371,0.21983,1.57698
116,11700,-7.84523,0.96363,0.10224,1.04020,-14.11981,1.11328,0.21817,1.57579
117,11800,-7.79897,0.94758,0.10055,1.04058,-13.84621,1.64705,0.21596,1.57625
118,11900,-7.74276,0.85475,0.09873,1.04036,-13.49825,2.24739,0.21287,1.57502
119,12000,-7.58983,0.93751,0.09690,1.04002,-13.25224,1.87106,0.20902,1.57547
120,12100,-7.49617,1.05689,0.09535,1.03994,-13.03348,2.08247,0.20715,1.57466
121,12200,-7.39419,1.10077,0.09383,1.04152,-12.77933,2.50861,0.20402,1.57548
122,12300,-7.20692,1.02709,0.09179,1.03841,-12.65917,1.69561,0.20081,1.57516
123,12400,-7.24278,1.06899,0.09035,1.04053,-13.19680,2.33178,0.19965,1.57454
124,12500,-7.07185,1.03839,0.08887,1.04082,-13.52451,1.48743,0.19656,1.57386
125,12600,-7.02319,0.99006,0.08721,1.04002,-13.68352,1.31729,0.19453,1.57340
126,12700,-6.85892,0.96143,0.08565,1.03939,-13.73465,1.40058,0.19218,1.57312
127,12800,-6.80154,1.08548,0.08425,1.04002,-13.95480,1.66317,0.19089,1.57276
128,12900,-6.69066,1.01629,0.08275,1.03954,-13.92068,1.48725,0.18839,1.57338
129,13000,-6.63056,1.02419,0.08121,1.03946,-13.63258,1.63044,0.18675,1.57173
130,13100,-6.51693,0.92746,0.07968,1.03933,-13.85983,2.43166,0.18422,1.57128
131,13200,-6.47738,0.91676,0.07834,1.03956,-15.02504,2.63026,0.18200,1.57092
132,13300,-6.39854,0.95118,0.07687,1.03951,-14.70767,2.48903,0.18047,1.57141
133,13400,-6.32699,0.93914,0.07538,1.03789,-14.91770,2.47333,0.17865,1.56985
134,13500,-6.27749,0.91719,0.07407,1.03824,-15.36166,3.00280,0.17665,1.56920
135,13600,-6.20352,0.88260,0.07273,1.03823,-15.62839,2.80131,0.17462,1.56873
136,13700,-6.12533,0.94430,0.07148,1.03867,-16.11446,2.60632,0.17289,1.56854
137,13800,-6.09876,0.95526,0.07004,1.03759,-16.53719,2.86603,0.17125,1.56785
138,13900,-6.13360,0.95753,0.06885,1.03753,-16.82958,3.45180,0.16900,1.56723
139,14000,-6.17555,0.79926,0.06753,1.03734,-16.82481,5.21202,0.16808,1.56619
140,14100,-6.16500,0.83231,0.06630,1.03702,-17.43989,5.94295,0.16575,1.56523
141,14200,-6.12233,0.95511,0.06504,1.03692,-18.04011,7.69772,0.16315,1.56599
142,14300,-6.06951,1.01781,0.06396,1.03790,-18.72924,10.12368,0.16238,1.56397
143,14400,-5.93651,0.93648,0.06269,1.03719,-17.41850,14.58957,0.16063,1.56389
144,14500,-5.95080,0.84557,0.06156,1.03714,-17.65269,20.96400,0.15894,1.56254
145,14600,-5.87340,0.89651,0.06046,1.03750,-18.78802,28.56672,0.15634,1.56232
146,14700,-5.82291,0.87194,0.05931,1.03691,-20.84302,31.60807,0.15464,1.56225
147,14800,-5.78290,0.86235,0.05815,1.03619,-22.62469,23.58854,0.15131,1.56204
148,14900,-5.68020,0.93632,0.05704,1.03583,-23.80201,21.13822,0.15117,1.56143
149,15000,-5.64760,0.81747,0.05598,1.03606,-23.74619,18.32908,0.14838,1.56071
150,15100,-5.56883,0.91213,0.05488,1.03490,-24.15203,10.43695,0.14719,1.55963
151,15200,-5.46720,0.89347,0.05385,1.03501,-23.47441,9.24042,0.14400,1.55916
152,15300,-5.44517,0.83010,0.05274,1.03325,-23.17963,33.48459,0.14308,1.55934
153,15400,-5.38867,0.89299,0.05183,1.03396,-22.97941,28.96653,0.14165,1.55821
154,15500,-5.24356,1.02631,0.05084,1.03394,-22.02594,19.33911,0.13966,1.55756
155,15600,-5.19509,0.95645,0.04992,1.03437,-21.19148,14.85447,0.13736,1.55805
156,15700,-5.15126,0.97189,0.04902,1.03448,-21.30012,20.67496,0.13707,1.55805
157,15800,-5.06926,0.97299,0.04808,1.03388,-21.44538,22.07332,0.13566,1.55693
158,15900,-4.98322,0.98259,0.04722,1.03329,-21.15517,13.23218,0.13361,1.55641
159,16000,-4.89988,1.01056,0.04643,1.03352,-20.86939,10.33702,0.13217,1.55547
160,16100,-4.81470,0.91183,0.04556,1.03293,-20.29724,3.89267,0.13128,1.55390
161,16200,-4.73984,0.89088,0.04481,1.03308,-21.04630,2.98140,0.12924,1.55454
162,16300,-4.69279,0.86256,0.04400,1.03269,-21.27808,3.04926,0.12794,1.55349
163,16400,-4.55766,0.96570,0.04325,1.03228,-20.98714,2.86449,0.12680,1.55203
164,16500,-4.54104,0.86538,0.04253,1.03197,-21.18927,3.06462,0.12514,1.55168
165,16600,-4.50173,0.86986,0.04186,1.03201,-21.35511,3.10838,0.12333,1.55177
166,16700,-4.40872,0.93021,0.04112,1.03025,-21.39899,3.17557,0.12202,1.55182
167,16800,-4.31564,0.91804,0.04045,1.03051,-21.46663,3.36353,0.12075,1.55246
168,16900,-4.28918,0.89887,0.03982,1.03015,-21.07232,3.42556,0.11917,1.55162
169,17000,-4.25595,0.88150,0.03918,1.02979,-21.25933,3.24002,0.11814,1.55138
170,17100,-4.17549,0.91057,0.03858,1.02984,-21.14441,2.99717,0.11721,1.55066
171,17200,-4.13200,0.88236,0.03797,1.02986,-21.24388,3.26538,0.11544,1.55061
172,17300,-4.06926,0.83721,0.03739,1.02844,-20.85895,3.40650,0.11419,1.55039
173,17400,-4.01163,0.82650,0.03690,1.03052,-20.76963,3.11925,0.11289,1.55089
174,17500,-3.93886,0.97625,0.03620,1.02660,-20.60930,3.33438,0.11161,1.54900
175,17600,-3.86146,0.91460,0.03577,1.02874,-20.48046,3.01969,0.11033,1.54870
176,17700,-3.84179,0.92500,0.03528,1.02958,-20.35788,2.52124,0.10938,1.54839
177,17800,-3.74670,0.87693,0.03473,1.02782,-20.40842,2.45407,0.10821,1.54899
178,17900,-3.68922,0.83982,0.03423,1.02708,-20.12058,2.25960,0.10709,1.54935
179,18000,-3.65114,0.84829,0.03375,1.02733,-20.03923,2.25782,0.10608,1.54862
180,18100,-3.61684,0.86817,0.03327,1.02646,-19.90189,2.17581,0.10483,1.54914
181,18200,-3.52198,0.89984,0.03285,1.02648,-19.81467,2.23005,0.10355,1.54840
182,18300,-3.51115,0.87270,0.03238,1.02637,-19.61490,2.09397,0.10261,1.54892
183,18400,-3.41344,0.87048,0.03198,1.02749,-19.51477,2.12304,0.10131,1.54883
184,18500,-3.36416,0.93090,0.03153,1.02581,-19.54224,1.95891,0.09985,1.54976
185,18600,-3.30195,0.94749,0.03115,1.02577,-19.63128,1.98885,0.09886,1.54825
186,18700,-3.26380,0.85208,0.03077,1.02641,-19.43440,1.86157,0.09820,1.54919
187,18800,-3.22165,0.84330,0.03034,1.02518,-19.13849,1.64495,0.09728,1.54797
188,18900,-3.17197,0.90040,0.02994,1.02440,-19.12977,1.64019,0.09563,1.54968
189,19000,-3.13131,0.90082,0.02959,1.02511,-19.06646,1.52998,0.09503,1.54888
190,19100,-3.08885,0.87697,0.02921,1.02399,-18.90938,1.47185,0.09385,1.54938
191,19200,-3.05880,0.89880,0.02883,1.02315,-18.75979,1.52814,0.09319,1.55063
192,19300,-2.99518,0.89359,0.02849,1.02404,-18.44272,1.38182,0.09230,1.55059
193,19400,-2.95702,0.84456,0.02813,1.02223,-18.33127,1.42631,0.09140,1.54934
194,19500,-2.92837,0.88302,0.02785,1.02420,-18.17687,1.38222,0.09063,1.54968
195,19600,-2.85222,0.94059,0.02746,1.02216,-17.99983,1.27815,0.08915,1.54923
196,19700,-2.86998,0.92338,0.02716,1.02259,-17.98743,1.36410,0.08835,1.54766
197,19800,-2.81638,0.90961,0.02691,1.02377,-17.94828,1.38923,0.08720,1.54919
198,19900,-2.76248,0.85058,0.02652,1.02165,-17.76494,1.37532,0.08684,1.54859
199,20000,-2.74530,0.89070,0.02629,1.02355,-17.60388,1.36448,0.08568,1.54678
200,20100,-2.67720,0.87353,0.02599,1.02319,-17.43352,1.35110,0.08487,1.54770
201,20200,-2.67576,0.92616,0.02570,1.02383,-17.33659,1.21088,0.08456,1.54735
202,20300,-2.61545,0.87481,0.02547,1.02414,-17.18560,1.36167,0.08369,1.54622
203,20400,-2.57954,0.89079,0.02517,1.02379,-17.04725,1.38489,0.08301,1.54703
204,20500,-2.53448,0.84600,0.02488,1.02281,-16.94214,1.31524,0.08221,1.54552
205,20600,-2.50674,0.84186,0.02460,1.02304,-16.81269,1.31699,0.08106,1.54820
206,20700,-2.50040,0.84656,0.02440,1.02422,-16.71180,1.33580,0.08076,1.54476
207,20800,-2.41057,1.02215,0.02414,1.02210,-16.55334,1.38458,0.08058,1.54622
208,20900,-2.39087,1.06773,0.02391,1.02284,-16.40530,1.31117,0.07962,1.54493
209,21000,-2.37166,0.86008,0.02364,1.02258,-16.25882,1.30756,0.07914,1.54330
210,21100,-2.30476,0.86874,0.02341,1.02199,-16.19262,1.36583,0.07860,1.54491
211,21200,-2.28278,0.92202,0.02316,1.02039,-15.95646,1.26280,0.07727,1.54452
212,21300,-2.24130,0.96665,0.02302,1.02272,-15.73070,1.24567,0.07689,1.54431
213,21400,-2.24346,0.88892,0.02277,1.02059,-15.60439,1.25766,0.07646,1.54370
214,21500,-2.21961,0.88196,0.02261,1.02225,-15.53849,1.37876,0.07600,1.54310
215,21600,-2.15044,0.95056,0.02245,1.02370,-15.35188,1.30679,0.07570,1.54177
216,21700,-2.14192,0.87850,0.02224,1.02225,-15.16252,1.32872,0.07492,1.54291
217,21800,-2.09233,0.95691,0.02201,1.02120,-15.02069,1.29318,0.07421,1.54128
218,21900,-2.07527,0.97813,0.02182,1.02080,-14.87029,1.29121,0.07368,1.54196
219,22000,-2.03793,0.95332,0.02169,1.02166,-14.65758,1.22374,0.07345,1.54034
220,22100,-2.01638,0.86023,0.02153,1.02119,-14.50717,1.22479,0.07275,1.54067
221,22200,-2.00831,0.83137,0.02144,1.02334,-14.43093,1.23758,0.07221,1.53832
222,22300,-1.96763,0.93346,0.02122,1.02134,-14.22632,1.23757,0.07209,1.53865
223,22400,-1.93034,0.93487,0.02110,1.02055,-14.06488,1.24490,0.07132,1.53725
224,22500,-1.88354,0.89287,0.02110,1.02574,-13.97922,1.22817,0.07077,1.53784
225,22600,-1.89855,0.77153,0.02082,1.02259,-13.80113,1.18630,0.07066,1.53675
226,22700,-1.86245,0.99564,0.02075,1.02441,-13.56358,1.24874,0.07020,1.53727
227,22800,-1.86146,0.96304,0.02059,1.02351,-13.37278,1.15752,0.06974,1.53648
228,22900,-1.82108,0.99138,0.02040,1.02161,-13.26178,1.14138,0.06940,1.53617
229,23000,-1.80182,0.90767,0.02027,1.02118,-13.16271,1.17543,0.06854,1.53601
230,23100,-1.78952,0.92623,0.02019,1.02169,-12.94761,1.23830,0.06855,1.53571
231,23200,-1.76643,0.95050,0.02005,1.02164,-12.74908,1.16592,0.06796,1.53429
232,23300,-1.78522,0.91710,0.02004,1.02401,-12.59741,1.13050,0.06784,1.53313
233,23400,-1.76549,0.91255,0.01993,1.02351,-12.41301,1.13856,0.06738,1.53416
234,23500,-1.72048,0.86647,0.01984,1.02475,-12.28998,1.08888,0.06711,1.53192
235,23600,-1.70800,0.96593,0.01971,1.02377,-12.08904,1.16731,0.06696,1.53352
236,23700,-1.70421,0.86591,0.01955,1.02223,-11.96543,1.12776,0.06636,1.53033
237,23800,-1.63327,0.88790,0.01944,1.02201,-11.85821,1.11321,0.06574,1.52935
238,23900,-1.63318,0.95261,0.01937,1.02198,-11.65831,1.07054,0.06557,1.53052
239,24000,-1.64464,0.93222,0.01937,1.02537,-11.50120,1.09862,0.06511,1.53023
240,24100,-1.63427,0.92822,0.01925,1.02245,-11.31378,1.10844,0.06483,1.52972
241,24200,-1.60361,1.00308,0.01921,1.02343,-11.22589,1.07203,0.06452,1.52925
242,24300,-1.56077,0.83352,0.01910,1.02304,-11.08010,1.11623,0.06414,1.52688
243,24400,-1.53775,0.95682,0.01910,1.02521,-10.89083,1.08084,0.06400,1.52890
244,24500,-1.56235,0.87720,0.01897,1.02442,-10.76553,1.12605,0.06378,1.52539
245,24600,-1.53539,0.84172,0.01894,1.02664,-10.66875,1.07977,0.06335,1.52561
246,24700,-1.51644,0.90718,0.01884,1.02505,-10.45949,1.10842,0.06266,1.52436
247,24800,-1.52724,0.86339,0.01874,1.02439,-10.35951,1.12595,0.06293,1.52452
248,24900,-1.45429,0.99013,0.01878,1.02596,-10.21710,1.07110,0.06264,1.52468
