iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss
215,21600,0.96227,0.04445,1.27117,0.76408,0.04501,1.27346
216,21700,0.99198,0.04559,1.27068,0.76246,0.04499,1.26975
217,21800,0.96883,0.04549,1.26345,0.75121,0.04541,1.26696
218,21900,0.99951,0.04594,1.26248,0.75592,0.04574,1.25377
219,22000,1.00428,0.04575,1.24669,0.79133,0.04634,1.25131
220,22100,0.96955,0.04695,1.25149,0.76672,0.04667,1.24902
221,22200,0.97147,0.04675,1.23384,0.75260,0.04698,1.23314
222,22300,0.98365,0.04715,1.22879,0.75878,0.04760,1.23429
223,22400,1.00009,0.04820,1.23462,0.76236,0.04779,1.23911
224,22500,0.97792,0.04838,1.22769,0.77323,0.04820,1.23187
225,22600,0.98671,0.04878,1.22223,0.76025,0.04846,1.22248
226,22700,1.01157,0.04937,1.21293,0.76916,0.04886,1.21662
227,22800,1.01029,0.04943,1.21384,0.80234,0.04957,1.21820
228,22900,0.98230,0.04967,1.21034,0.77584,0.04951,1.20511
229,23000,1.01625,0.05044,1.20580,0.77646,0.04991,1.20016
230,23100,0.98564,0.05091,1.19286,0.75253,0.05063,1.18817
231,23200,1.02932,0.05089,1.18824,0.78693,0.05106,1.18853
232,23300,1.00270,0.05113,1.18182,0.80593,0.05213,1.18513
233,23400,1.02617,0.05209,1.17419,0.79336,0.05185,1.17688
234,23500,0.99304,0.05229,1.17562,0.77835,0.05257,1.17295
235,23600,1.01840,0.05324,1.16971,0.79963,0.05360,1.16708
236,23700,0.96322,0.05310,1.15968,0.78048,0.05333,1.16235
237,23800,1.01261,0.05345,1.16063,0.77237,0.05379,1.15986
238,23900,1.01193,0.05368,1.15690,0.79496,0.05418,1.15063
239,24000,1.03040,0.05470,1.14869,0.78130,0.05428,1.14544
240,24100,1.01824,0.05586,1.14388,0.78995,0.05448,1.13812
241,24200,1.01746,0.05584,1.13681,0.81203,0.05584,1.13863
242,24300,0.98351,0.05611,1.12727,0.78840,0.05603,1.13245
243,24400,0.96982,0.05617,1.11814,0.83421,0.05636,1.12818
244,24500,0.96484,0.05644,1.12095,0.81180,0.05676,1.12060
245,24600,0.95865,0.05712,1.11484,0.82006,0.05722,1.12564
246,24700,0.93187,0.05712,1.11450,0.80404,0.05659,1.10942
247,24800,0.99003,0.05784,1.10845,0.80598,0.05790,1.10303
248,24900,0.97196,0.05817,1.10574,0.85009,0.05852,1.10366
