iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
0,100,-1.73759,3.28593,0.33379,-1.67736,2.41699,0.29726,-1.64398,2.09165,0.27671
1,200,-1.89152,1.29342,0.24261,-1.82272,1.18335,0.23474,-1.79647,1.08471,0.22804
2,300,-2.12977,1.13607,0.23528,-2.05517,0.99225,0.23039,-2.08244,0.97742,0.22642
3,400,-2.39988,1.01873,0.22805,-2.36577,0.92488,0.22490,-2.33295,0.87998,0.22194
4,500,-2.71439,0.97917,0.22682,-2.64378,0.94079,0.22447,-2.64033,0.87949,0.22215
5,600,-2.96946,1.01045,0.22123,-2.89337,0.93495,0.22324,-2.83796,0.82796,0.21909
6,700,-3.15229,0.91805,0.22332,-3.04569,0.89648,0.22290,-2.99994,0.80376,0.21946
7,800,-3.34464,0.92845,0.22307,-3.33026,0.83787,0.22251,-3.22235,0.87902,0.22076
8,900,-3.58363,1.11936,0.22395,-3.59702,0.81044,0.22219,-3.51426,0.83331,0.21928
9,1000,-3.80852,0.91967,0.22094,-3.87309,0.88585,0.22031,-3.78986,0.82492,0.21846
10,1100,-4.19245,0.90673,0.21988,-4.11369,0.88657,0.21696,-4.02769,0.77237,0.21576
11,1200,-4.34108,0.97025,0.21622,-4.40224,0.90077,0.21416,-4.31180,0.80032,0.21724
12,1300,-4.54062,0.87437,0.21527,-4.59159,0.96046,0.21515,-4.42240,0.82096,0.21186
13,1400,-4.83840,0.96132,0.21470,-4.88929,0.85042,0.21316,-4.71842,0.80886,0.21138
14,1500,-5.11533,0.94925,0.21032,-5.13205,0.83053,0.21166,-4.97777,0.83134,0.21185
15,1600,-5.44034,1.07502,0.21382,-5.46061,0.82369,0.21104,-5.30096,0.91753,0.20915
16,1700,-5.65059,1.06869,0.21267,-5.77136,0.87470,0.21367,-5.52055,0.92036,0.21128
17,1800,-5.89508,1.04753,0.21258,-5.97673,0.97115,0.21196,-5.78664,0.84029,0.21209
18,1900,-6.29868,1.05055,0.21321,-6.29682,1.22676,0.21120,-6.12048,0.85546,0.21264
19,2000,-6.53121,1.05172,0.21188,-6.62425,0.99412,0.21150,-6.30534,0.95071,0.21113
20,2100,-6.77586,0.95147,0.21170,-6.80416,1.02750,0.21144,-6.56193,0.92241,0.20959
21,2200,-7.14673,1.04170,0.21182,-7.17614,0.98801,0.21359,-6.78834,0.94389,0.20875
22,2300,-7.39855,1.05987,0.21101,-7.44045,0.86067,0.20979,-7.14170,0.94012,0.20980
23,2400,-7.63252,1.02017,0.21123,-7.74724,0.90482,0.21024,-7.49614,0.99716,0.21247
24,2500,-7.88478,1.14051,0.21113,-8.02656,0.86782,0.21161,-7.78029,0.91947,0.21075
25,2600,-8.23949,0.99839,0.21305,-8.30233,0.84131,0.21037,-7.98402,0.96347,0.21092
26,2700,-8.52211,0.98986,0.21258,-8.59291,1.09944,0.21243,-8.25558,0.99217,0.21124
27,2800,-8.84375,1.03041,0.21559,-8.88424,1.17983,0.21245,-8.60793,0.94395,0.21079
28,2900,-9.05501,1.03221,0.21405,-9.05214,1.11412,0.21386,-8.84318,1.10820,0.21362
29,3000,-9.38079,0.97125,0.21656,-9.39340,1.03221,0.21463,-9.03829,1.06468,0.21517
30,3100,-9.69124,1.07824,0.21785,-9.61844,1.13643,0.21635,-9.36068,1.08941,0.21664
31,3200,-9.94151,1.08477,0.21851,-9.99050,1.10715,0.21806,-9.61949,1.12784,0.21949
32,3300,-10.01086,1.63474,0.22059,-10.13179,1.21580,0.21785,-9.99121,1.23904,0.21764
33,3400,-10.33187,1.51247,0.22033,-10.35116,1.15739,0.22036,-10.09880,1.16862,0.21776
34,3500,-10.52524,1.34767,0.22057,-10.66975,1.16442,0.22098,-10.51131,1.14419,0.22087
35,3600,-10.85436,1.11702,0.22166,-10.91959,1.15503,0.22104,-10.74098,1.54231,0.21989
36,3700,-11.13432,0.97739,0.22213,-11.10499,1.21852,0.22098,-10.94873,1.38902,0.22012
37,3800,-11.49797,0.96068,0.22281,-11.33275,1.17050,0.22261,-11.29557,1.47352,0.22145
38,3900,-11.75122,0.99522,0.22224,-11.60177,1.26757,0.22277,-11.50716,1.31826,0.22189
39,4000,-11.98674,1.08593,0.22326,-11.77601,1.29637,0.22256,-11.85415,1.83302,0.22318
40,4100,-12.25490,1.07456,0.22065,-12.06414,1.26588,0.22370,-12.11434,1.10664,0.22399
41,4200,-12.54987,2.12910,0.22515,-12.45409,1.27150,0.22547,-12.35437,1.02832,0.22450
42,4300,-12.87924,1.47199,0.22613,-12.61467,1.37843,0.22491,-12.67929,1.00225,0.22305
43,4400,-13.04391,1.07013,0.22315,-12.89884,1.39981,0.22456,-12.88651,1.13577,0.22443
44,4500,-13.32061,1.47344,0.22466,-12.96845,1.27158,0.22405,-13.15205,1.28364,0.22416
45,4600,-13.52712,1.13024,0.22505,-13.24100,1.31877,0.22591,-13.51744,1.49715,0.22537
46,4700,-13.98460,1.60387,0.22726,-13.47369,1.32575,0.22609,-13.67711,1.11761,0.22415
47,4800,-14.06364,1.28629,0.22522,-13.82312,1.35245,0.22670,-13.94528,1.23331,0.22271
48,4900,-14.30616,1.24171,0.22563,-13.89837,1.32749,0.22634,-14.20624,1.38148,0.22607
49,5000,-14.55642,1.30369,0.22550,-14.10358,1.35821,0.22574,-14.42564,1.42290,0.22558
50,5100,-14.59511,1.29957,0.22545,-14.36314,1.32866,0.22648,-14.53640,2.33397,0.22590
51,5200,-14.87775,1.24064,0.22657,-14.66718,1.44065,0.22565,-14.85726,2.22600,0.22481
52,5300,-15.02177,1.26860,0.22481,-14.72670,1.32705,0.22715,-14.86571,1.93389,0.22580
53,5400,-15.09030,1.25958,0.22612,-14.96708,1.34518,0.22717,-14.87455,1.96863,0.22484
54,5500,-15.32390,1.26893,0.22551,-15.02627,1.37693,0.22751,-15.09857,2.00270,0.22784
55,5600,-15.42122,1.31031,0.22506,-15.38697,1.37420,0.22630,-15.19864,1.88302,0.22594
56,5700,-15.74917,1.35480,0.22577,-15.35753,1.42673,0.22724,-15.27190,1.96828,0.22735
