iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
0,100,-4.42211,3.94951,0.86749,-4.38955,3.91899,0.86842,-4.34241,3.91157,0.86684
1,200,-5.25230,0.93449,0.87205,-5.28742,0.77659,0.87146,-5.28662,0.69761,0.87143
2,300,-5.91574,0.80191,0.87965,-5.92224,0.78965,0.87836,-5.92753,0.78078,0.87866
3,400,-6.42383,0.89591,0.86467,-6.46983,0.81626,0.86534,-6.49964,0.97935,0.86540
4,500,-7.07460,0.97704,0.85635,-7.08572,0.88369,0.85635,-7.05294,0.89400,0.85638
5,600,-7.71878,0.93581,0.84442,-7.67772,0.98110,0.84541,-7.66433,0.88994,0.84434
6,700,-8.24768,1.08572,0.83304,-8.26891,1.30710,0.83403,-8.27568,0.87438,0.83302
7,800,-8.86458,1.22016,0.82133,-8.77376,1.24862,0.82184,-8.85721,0.91801,0.82233
8,900,-9.52467,1.44927,0.81182,-9.56190,1.19156,0.81209,-9.45612,0.96016,0.81301
9,1000,-10.03008,1.28955,0.80220,-10.13011,1.18981,0.80237,-10.04231,0.99114,0.80089
10,1100,-10.75489,1.33433,0.79082,-10.58008,1.18387,0.79132,-10.59600,1.06394,0.79098
11,1200,-11.34067,1.38970,0.78174,-11.26198,1.52858,0.78122,-11.17847,1.11392,0.78012
12,1300,-11.77181,1.74952,0.77161,-11.80004,1.90503,0.77116,-11.72552,1.15310,0.77143
13,1400,-12.33145,1.60473,0.76231,-12.26831,1.52556,0.76278,-12.20089,1.29563,0.76143
14,1500,-12.78011,1.56201,0.75425,-12.79715,1.70706,0.75445,-12.76817,1.60652,0.75280
15,1600,-13.32574,1.48846,0.74513,-13.13221,1.81375,0.74552,-13.16594,1.69009,0.74480
16,1700,-13.74228,1.46766,0.73538,-13.72805,2.22509,0.73556,-13.71686,2.05742,0.73538
17,1800,-14.29830,2.11327,0.72674,-14.18174,1.72280,0.72690,-14.19597,1.94999,0.72658
18,1900,-14.67667,2.14749,0.71730,-14.65087,1.97918,0.71629,-14.54259,1.71245,0.71574
19,2000,-14.97921,1.80328,0.70803,-15.05185,1.98639,0.70782,-14.99251,1.88053,0.70771
20,2100,-15.39196,1.89624,0.69841,-15.44758,1.75933,0.69864,-15.27829,1.96288,0.69942
21,2200,-15.91765,2.07122,0.68940,-15.75279,1.86775,0.69027,-15.64658,1.96872,0.68938
22,2300,-16.30139,2.27117,0.68225,-16.13882,1.70126,0.68125,-16.34162,2.41218,0.68250
23,2400,-16.70511,2.44859,0.67382,-16.30115,2.22060,0.67353,-16.47896,2.08003,0.67330
24,2500,-16.89898,1.87434,0.66544,-16.87257,2.08323,0.66545,-16.89683,2.48617,0.66486
25,2600,-17.24066,2.11893,0.65746,-17.27320,1.91194,0.65770,-17.28911,2.11375,0.65772
26,2700,-17.77544,2.47273,0.65038,-17.45056,1.78346,0.64990,-17.66327,1.77268,0.65031
27,2800,-17.83169,1.68768,0.64217,-17.59434,2.82565,0.64232,-17.81725,1.64293,0.64205
28,2900,-18.13698,2.07917,0.63512,-18.29811,2.22992,0.63391,-18.18008,1.63693,0.63421
29,3000,-18.66100,2.21117,0.62752,-18.34863,2.35106,0.62794,-18.41762,1.97589,0.62814
30,3100,-18.53632,1.87570,0.61987,-18.45555,2.71316,0.61995,-18.84003,2.48488,0.62059
31,3200,-18.82230,2.04940,0.61325,-18.82737,2.65294,0.61344,-19.14760,3.18981,0.61258
32,3300,-19.18767,1.92974,0.60595,-19.05418,2.71196,0.60644,-19.45793,3.37387,0.60491
33,3400,-19.17513,2.27228,0.59868,-19.21111,2.43027,0.59868,-19.35058,2.70027,0.59936
34,3500,-19.72151,3.72797,0.59055,-19.57913,3.41115,0.59135,-19.63629,3.00797,0.59170
35,3600,-19.60705,2.99455,0.58421,-19.69992,2.29113,0.58407,-19.82889,2.59009,0.58410
36,3700,-20.01297,2.57949,0.57729,-20.12224,2.63771,0.57676,-20.04014,2.43070,0.57693
37,3800,-19.95145,2.35065,0.56935,-19.97332,2.17927,0.57003,-20.12805,2.34266,0.56944
38,3900,-20.18132,2.07127,0.56282,-20.16321,2.67668,0.56199,-20.50794,3.88570,0.56150
39,4000,-20.30126,3.17991,0.55551,-20.41882,2.34050,0.55526,-20.29689,3.80597,0.55497
40,4100,-20.37494,2.43103,0.54894,-20.34954,2.93149,0.54790,-20.44610,2.48772,0.54833
41,4200,-20.48409,2.86014,0.54131,-20.82493,2.44923,0.54098,-20.70923,2.30692,0.54060
42,4300,-20.47390,2.37998,0.53442,-20.71423,2.23715,0.53440,-20.64755,2.57626,0.53478
43,4400,-20.56093,2.23002,0.52731,-20.70123,2.60115,0.52755,-20.72769,2.03228,0.52724
44,4500,-20.62702,2.81202,0.52008,-21.08046,2.79666,0.52079,-20.84922,2.15180,0.52086
45,4600,-20.69890,2.63887,0.51474,-20.85309,2.56254,0.51400,-20.95610,1.89338,0.51443
46,4700,-20.92619,2.92323,0.50778,-20.83776,2.23964,0.50724,-21.00109,2.30655,0.50711
47,4800,-20.77178,2.35724,0.50105,-20.95107,1.97197,0.50037,-21.12855,2.56388,0.50100
48,4900,-20.93652,2.94584,0.49453,-20.98274,1.98498,0.49389,-20.99871,1.90706,0.49400
49,5000,-20.90810,2.15291,0.48789,-21.04113,2.22465,0.48746,-20.94586,1.89410,0.48706
50,5100,-20.83361,2.15526,0.48081,-21.13798,2.40008,0.48138,-21.01219,1.96222,0.48071
51,5200,-20.88306,2.05624,0.47465,-21.19191,2.63805,0.47481,-21.15098,2.09723,0.47490
52,5300,-21.05911,2.37975,0.46838,-21.05471,2.54009,0.46853,-20.98189,2.72783,0.46897
53,5400,-20.83752,2.16101,0.46205,-21.18683,2.47515,0.46191,-21.15798,2.14872,0.46232
54,5500,-20.82866,2.19358,0.45608,-21.25225,3.05275,0.45556,-21.39777,3.37939,0.45581
55,5600,-21.05709,2.36292,0.44946,-21.32407,2.17762,0.44963,-21.02797,2.99857,0.44955
56,5700,-21.16613,2.34964,0.44381,-21.12102,2.89022,0.44290,-21.10613,2.35658,0.44375
57,5800,-21.15019,2.28521,0.43758,-21.32500,3.05274,0.43778,-21.12394,2.62075,0.43756
58,5900,-21.25821,2.58115,0.43125,-21.14095,2.43759,0.43144,-20.86339,3.79415,0.43078
59,6000,-21.34197,2.31915,0.42511,-20.93675,2.97752,0.42504,-21.02657,2.94242,0.42504
60,6100,-21.16766,2.20315,0.41943,-21.09560,2.56330,0.41983,-20.90962,2.27689,0.41935
61,6200,-21.04466,2.47775,0.41313,-21.03933,2.54180,0.41304,-20.92033,2.74786,0.41315
62,6300,-21.15219,2.58172,0.40726,-20.81195,2.65414,0.40726,-20.98665,3.43323,0.40705
63,6400,-21.12018,2.63040,0.40123,-20.89030,2.51642,0.40164,-20.50736,3.60690,0.40096
64,6500,-21.18768,2.70163,0.39566,-20.99243,2.87261,0.39570,-20.40136,2.35937,0.39487
65,6600,-20.75448,2.49722,0.39006,-21.04432,2.26417,0.38917,-20.51553,2.28775,0.38917
66,6700,-21.01571,2.91030,0.38349,-20.69943,2.25901,0.38329,-20.27870,2.31374,0.38403
67,6800,-20.94016,2.18882,0.37770,-20.78780,2.57496,0.37793,-20.31141,2.21635,0.37788
68,6900,-20.79633,3.05692,0.37217,-20.63492,2.52151,0.37205,-20.29138,2.78700,0.37185
69,7000,-20.52747,3.57014,0.36618,-20.83914,2.68980,0.36591,-19.98101,2.81893,0.36611
70,7100,-20.55513,2.44193,0.36051,-20.52387,3.34357,0.36067,-19.90614,2.60046,0.36033
71,7200,-20.44936,3.08110,0.35506,-20.54998,2.51036,0.35491,-19.74498,2.43276,0.35478
72,7300,-20.40880,3.15726,0.34876,-20.42865,2.20755,0.34918,-19.78335,2.47489,0.34883
73,7400,-20.23458,2.52929,0.34405,-20.32490,2.05559,0.34416,-19.70096,2.24589,0.34330
74,7500,-20.33799,3.08617,0.33816,-20.20069,2.75784,0.33866,-19.50891,2.52730,0.33830
75,7600,-20.01918,2.47345,0.33310,-19.89215,2.79132,0.33280,-19.52593,2.87970,0.33240
76,7700,-19.98019,2.39737,0.32734,-20.08760,2.75596,0.32744,-19.51994,2.24750,0.32750
77,7800,-19.95435,2.97910,0.32219,-19.94318,2.52229,0.32215,-19.18300,2.71602,0.32178
78,7900,-19.65830,2.57741,0.31655,-19.77375,2.77984,0.31661,-19.45360,2.97399,0.31614
79,8000,-19.73500,3.17577,0.31158,-19.71400,2.57570,0.31155,-18.90633,2.71820,0.31139
80,8100,-19.46147,2.93167,0.30600,-19.57336,2.47180,0.30624,-19.07164,2.73127,0.30544
81,8200,-19.32829,3.13028,0.30118,-19.33872,2.69674,0.30083,-18.90439,2.61087,0.30090
82,8300,-19.02622,2.95643,0.29551,-19.35811,2.80735,0.29581,-18.74383,2.43674,0.29542
83,8400,-19.08458,2.67403,0.29091,-19.15498,2.71000,0.29075,-18.60415,2.36383,0.29071
84,8500,-18.82447,2.49164,0.28583,-19.12447,2.64001,0.28553,-18.51296,2.60217,0.28553
85,8600,-18.66529,2.89356,0.28065,-19.11648,3.02204,0.28064,-18.44323,2.48517,0.28036
86,8700,-18.56273,2.66961,0.27569,-18.82981,2.42674,0.27570,-18.21716,2.42453,0.27560
87,8800,-18.37243,2.89557,0.27026,-18.53678,2.38122,0.27035,-18.08160,3.26680,0.27037
88,8900,-18.17503,3.18942,0.26568,-18.66637,2.67556,0.26576,-18.13922,2.80110,0.26579
89,9000,-18.07128,3.09403,0.26076,-18.34473,2.46702,0.26059,-17.70012,2.82267,0.26063
90,9100,-17.88358,2.67474,0.25610,-18.23173,2.35190,0.25564,-17.61543,2.84350,0.25602
