iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss
0,100,-2.02641,1.30595,0.38137,1.61506,-2.01850,1.28959,0.38101,1.61091,-1.97736,1.29184,0.37187,1.61082
1,200,-2.52610,0.59960,0.38805,1.61151,-2.53317,0.55089,0.39519,1.60885,-2.46467,0.58715,0.37918,1.61007
2,300,-2.83670,0.50606,0.37725,1.61412,-2.83503,0.51095,0.38090,1.60660,-2.79022,0.52616,0.37849,1.61184
3,400,-3.10162,0.53841,0.37196,1.61775,-3.02925,0.51683,0.37080,1.60699,-3.12805,0.57609,0.37381,1.61422
4,500,-3.37238,0.53260,0.36853,1.61887,-3.30913,0.54730,0.36436,1.60793,-3.30324,0.59861,0.36934,1.61542
5,600,-3.65284,0.69529,0.36584,1.61952,-3.59809,0.57827,0.36044,1.60795,-3.65927,0.57020,0.36540,1.61514
6,700,-4.05096,0.67819,0.36331,1.61986,-3.87792,0.61933,0.35578,1.60693,-3.94838,0.63822,0.36247,1.61527
7,800,-4.29163,0.66247,0.36049,1.62048,-4.15694,0.67664,0.35301,1.60637,-4.26278,0.70027,0.35883,1.61539
8,900,-4.56855,0.71323,0.35770,1.62053,-4.43970,0.72562,0.34987,1.60544,-4.59949,0.76551,0.35422,1.61553
9,1000,-4.85340,0.76894,0.35457,1.62080,-4.78398,0.72409,0.34671,1.60514,-4.86845,0.82475,0.34991,1.61570
10,1100,-5.15174,0.77117,0.35109,1.62065,-5.13299,0.81121,0.34326,1.60478,-5.08705,0.79062,0.34661,1.61517
11,1200,-5.43092,0.84357,0.34838,1.62066,-5.19928,0.97713,0.34058,1.60441,-5.40258,0.86035,0.34254,1.61538
12,1300,-5.68080,0.84394,0.34545,1.62035,-5.64063,0.81319,0.33792,1.60335,-5.67556,0.95018,0.33862,1.61519
13,1400,-5.96723,0.77545,0.34213,1.61965,-5.85264,0.95657,0.33523,1.60258,-5.82552,0.91656,0.33453,1.61592
14,1500,-6.26638,0.93080,0.34027,1.61992,-6.06360,0.92777,0.33275,1.60206,-6.04790,0.89612,0.33108,1.61578
15,1600,-6.48573,0.89799,0.33692,1.61961,-6.28831,0.97029,0.32956,1.60153,-6.36933,1.05541,0.32797,1.61622
16,1700,-6.74778,1.13561,0.33372,1.61980,-6.59849,1.09556,0.32735,1.60043,-6.60266,1.00678,0.32433,1.61664
17,1800,-6.96313,0.93860,0.33148,1.61930,-6.82349,1.06252,0.32434,1.60016,-6.79350,1.12991,0.32172,1.61591
18,1900,-7.14527,1.03668,0.32880,1.61950,-6.99323,0.99341,0.32181,1.60003,-7.04702,0.95851,0.31929,1.61567
19,2000,-7.34214,0.98456,0.32553,1.61920,-7.28703,0.98332,0.31908,1.59867,-7.22414,1.01777,0.31625,1.61529
20,2100,-7.57851,1.12391,0.32316,1.61851,-7.47682,0.98002,0.31623,1.59848,-7.42977,1.17630,0.31299,1.61495
21,2200,-7.68882,1.03383,0.32020,1.61873,-7.76808,1.18645,0.31329,1.59828,-7.62116,1.10362,0.31018,1.61523
22,2300,-8.00562,1.11833,0.31737,1.61841,-7.85896,1.21986,0.31046,1.59881,-7.83656,1.11400,0.30742,1.61530
23,2400,-8.34455,1.13543,0.31453,1.61830,-8.08232,0.98839,0.30792,1.59742,-7.97042,1.40063,0.30518,1.61519
24,2500,-8.27475,1.14758,0.31153,1.61776,-8.34891,1.12778,0.30495,1.59816,-8.22726,1.32090,0.30181,1.61518
25,2600,-8.56535,1.43556,0.30912,1.61758,-8.50703,1.11248,0.30291,1.59730,-8.28158,1.23708,0.29990,1.61445
26,2700,-8.69813,1.11660,0.30648,1.61704,-8.63457,1.19273,0.30031,1.59700,-8.62317,1.22156,0.29651,1.61500
27,2800,-8.86336,1.07616,0.30333,1.61718,-8.89827,1.33826,0.29808,1.59648,-8.71431,1.40948,0.29392,1.61467
28,2900,-9.01357,1.08445,0.30109,1.61689,-8.97488,1.23759,0.29578,1.59626,-8.95847,1.35895,0.29188,1.61464
29,3000,-9.25241,1.22247,0.29847,1.61640,-9.15169,1.36462,0.29343,1.59611,-8.93514,1.33558,0.28895,1.61444
30,3100,-9.37408,1.30128,0.29552,1.61626,-9.32282,1.50785,0.29108,1.59643,-9.14863,1.21089,0.28666,1.61432
31,3200,-9.48173,1.42827,0.29317,1.61587,-9.41520,1.34478,0.28868,1.59610,-9.22319,1.43473,0.28428,1.61438
32,3300,-9.73531,1.43468,0.29084,1.61579,-9.59416,1.52752,0.28602,1.59674,-9.46911,1.62887,0.28188,1.61420
33,3400,-9.73957,1.47853,0.28829,1.61512,-9.75836,1.54528,0.28423,1.59682,-9.52716,1.41306,0.27954,1.61370
34,3500,-9.85854,1.63170,0.28567,1.61499,-9.89355,1.46857,0.28169,1.59590,-9.60462,1.54451,0.27663,1.61374
35,3600,-9.89089,1.58201,0.28370,1.61424,-9.87441,1.66382,0.27971,1.59614,-9.82689,1.66196,0.27472,1.61386
36,3700,-10.06227,1.62998,0.28106,1.61402,-10.10818,1.60149,0.27696,1.59662,-9.99362,1.60451,0.27234,1.61380
