iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
0,100,-2.22560,3.35224,0.43431,-2.52775,4.10583,0.45727,-2.66264,4.63670,0.45191
1,200,-2.29367,1.77670,0.32926,-2.47904,1.90508,0.36050,-2.42394,1.81594,0.34294
2,300,-2.73749,1.70729,0.32362,-2.92670,1.76258,0.35380,-2.75534,1.81416,0.33017
3,400,-3.09731,1.70053,0.32181,-3.24394,1.73458,0.34815,-3.08706,1.76877,0.32098
4,500,-3.47155,1.68645,0.32694,-3.60674,1.68515,0.34508,-3.37984,1.80516,0.31831
5,600,-3.85177,1.69679,0.32889,-3.98728,1.76737,0.34475,-3.76396,1.72684,0.31930
6,700,-4.18191,1.67116,0.33478,-4.32640,1.73901,0.34734,-4.04741,1.80181,0.32558
7,800,-4.52571,1.78108,0.33798,-4.59973,1.83818,0.34809,-4.42131,1.76179,0.33248
8,900,-4.81901,1.79931,0.33837,-5.02055,1.72639,0.34712,-4.75899,1.79471,0.33326
9,1000,-5.09139,1.66950,0.33712,-5.27515,1.75824,0.35052,-5.13410,1.70690,0.33639
10,1100,-5.42671,1.70521,0.33764,-5.54055,1.73313,0.34296,-5.31408,1.75237,0.34170
11,1200,-5.70256,1.76801,0.33364,-5.91963,1.68745,0.34080,-5.79372,1.88550,0.34748
12,1300,-6.00177,1.78491,0.33274,-6.23270,1.69266,0.34366,-6.09777,1.79073,0.34606
13,1400,-6.42718,1.81490,0.33577,-6.62157,1.72624,0.33837,-6.55352,1.73878,0.34848
14,1500,-6.70273,1.84740,0.33304,-6.86511,1.91087,0.33580,-6.86010,1.70814,0.35291
15,1600,-7.12783,1.88224,0.33558,-7.15399,1.83581,0.33624,-7.25316,1.73297,0.34987
16,1700,-7.35170,1.89267,0.33336,-7.52979,1.86976,0.34052,-7.72855,1.77642,0.35621
17,1800,-7.87569,1.78703,0.33548,-7.93675,1.99476,0.34015,-7.92947,1.76361,0.35551
18,1900,-8.22516,1.79498,0.33990,-8.26446,1.87102,0.34068,-8.37949,1.71164,0.35602
19,2000,-8.60363,2.05592,0.34389,-8.63170,1.78231,0.34017,-8.76598,1.88214,0.35397
20,2100,-9.04051,1.91401,0.34363,-9.11527,1.86124,0.34244,-9.14328,2.17028,0.35401
21,2200,-9.37838,1.79927,0.34386,-9.32084,2.01379,0.34195,-9.40435,2.01046,0.35474
22,2300,-9.78769,1.95481,0.34439,-9.79434,1.88257,0.33853,-9.84617,1.80833,0.35381
