iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss
0,100,5.67203,0.47264,2.70856,5.57506,0.47226,2.70903,5.64647,0.47221,2.70796
1,200,2.30242,0.46431,2.70942,2.40416,0.46462,2.70947,2.53292,0.46408,2.70859
2,300,1.17956,0.45443,2.70900,1.20563,0.45421,2.70885,1.14525,0.45409,2.70908
3,400,1.01882,0.44440,2.70730,1.00454,0.44456,2.70842,0.99567,0.44436,2.70828
4,500,1.00496,0.43422,2.70778,1.00939,0.43421,2.70661,1.00436,0.43387,2.70790
5,600,1.00289,0.42477,2.70686,1.01848,0.42469,2.70633,1.00189,0.42466,2.70711
6,700,1.00690,0.41568,2.70492,1.00267,0.41595,2.70444,1.00909,0.41580,2.70512
7,800,1.03252,0.40676,2.70394,1.01984,0.40645,2.70399,1.03041,0.40646,2.70309
8,900,1.04648,0.39801,2.70337,1.02754,0.39796,2.70367,1.03536,0.39775,2.70383
9,1000,1.05152,0.38966,2.70258,1.02241,0.38996,2.70300,1.03606,0.38965,2.70239
10,1100,1.06012,0.38152,2.70261,1.05379,0.38095,2.70222,1.06229,0.38116,2.70208
11,1200,1.08371,0.37306,2.70182,1.05585,0.37308,2.70154,1.06166,0.37283,2.70133
12,1300,1.08517,0.36529,2.70070,1.06541,0.36504,2.70065,1.06672,0.36462,2.70016
13,1400,1.08739,0.35708,2.69999,1.06015,0.35710,2.70002,1.06109,0.35692,2.69988
14,1500,1.11833,0.34949,2.69838,1.09432,0.34962,2.69775,1.11115,0.34926,2.69889
15,1600,1.14720,0.34188,2.69810,1.08334,0.34187,2.69786,1.13202,0.34163,2.69789
16,1700,1.14198,0.33435,2.69690,1.10970,0.33422,2.69661,1.09483,0.33414,2.69637
17,1800,1.11730,0.32723,2.69477,1.11627,0.32722,2.69581,1.12085,0.32714,2.69596
18,1900,1.15925,0.31988,2.69368,1.11801,0.32002,2.69527,1.10570,0.31942,2.69441
19,2000,1.12577,0.31282,2.69411,1.10473,0.31263,2.69441,1.13464,0.31263,2.69339
20,2100,1.19273,0.30558,2.69378,1.13179,0.30540,2.69331,1.14212,0.30537,2.69320
21,2200,1.17682,0.29837,2.69212,1.12626,0.29866,2.69263,1.12231,0.29841,2.69244
22,2300,1.21909,0.29171,2.69247,1.13050,0.29143,2.69158,1.16583,0.29143,2.69106
23,2400,1.17449,0.28488,2.69188,1.14529,0.28491,2.69138,1.18321,0.28478,2.69072
24,2500,1.20933,0.27830,2.69075,1.15514,0.27822,2.68993,1.16186,0.27804,2.68970
25,2600,1.21456,0.27157,2.68983,1.18114,0.27196,2.68987,1.17397,0.27176,2.68939
26,2700,1.19979,0.26546,2.68898,1.16890,0.26510,2.68880,1.15785,0.26535,2.68793
27,2800,1.18432,0.25903,2.68761,1.16130,0.25874,2.68813,1.17313,0.25901,2.68781
28,2900,1.18585,0.25278,2.68703,1.18970,0.25291,2.68698,1.17828,0.25279,2.68699
29,3000,1.21152,0.24675,2.68619,1.15750,0.24686,2.68634,1.20564,0.24662,2.68673
30,3100,1.22904,0.24080,2.68500,1.17797,0.24063,2.68499,1.19051,0.24069,2.68475
31,3200,1.20551,0.23508,2.68402,1.19859,0.23509,2.68346,1.20190,0.23475,2.68275
32,3300,1.20252,0.22929,2.68252,1.17458,0.22913,2.68235,1.19834,0.22894,2.68285
33,3400,1.24528,0.22373,2.68142,1.16048,0.22369,2.68243,1.19463,0.22348,2.68108
34,3500,1.25682,0.21808,2.68052,1.19398,0.21806,2.68079,1.21571,0.21784,2.67992
35,3600,1.25960,0.21265,2.68006,1.16164,0.21257,2.68015,1.20340,0.21242,2.67924
36,3700,1.24974,0.20707,2.67782,1.18971,0.20707,2.67958,1.23066,0.20699,2.67811
37,3800,1.26327,0.20196,2.67687,1.19994,0.20182,2.67667,1.22732,0.20194,2.67612
38,3900,1.25754,0.19685,2.67511,1.21773,0.19670,2.67524,1.25494,0.19668,2.67464
39,4000,1.24267,0.19167,2.67356,1.22048,0.19150,2.67302,1.24182,0.19139,2.67331
40,4100,1.26396,0.18660,2.67294,1.20765,0.18670,2.67341,1.24835,0.18656,2.67163
41,4200,1.23679,0.18184,2.67101,1.22951,0.18169,2.67113,1.25211,0.18153,2.67040
42,4300,1.29534,0.17717,2.66989,1.21175,0.17684,2.66996,1.23980,0.17710,2.66874
43,4400,1.31361,0.17215,2.66810,1.18792,0.17215,2.66777,1.26413,0.17215,2.66781
44,4500,1.30243,0.16768,2.66687,1.23931,0.16759,2.66470,1.25432,0.16745,2.66540
45,4600,1.28239,0.16292,2.66419,1.24089,0.16307,2.66329,1.27345,0.16308,2.66371
46,4700,1.31265,0.15860,2.66133,1.21014,0.15857,2.66128,1.22427,0.15860,2.66234
47,4800,1.31357,0.15432,2.66021,1.24763,0.15430,2.65930,1.29635,0.15410,2.65824
