iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
0,100,17.00742,0.85535,16.99276,0.85615,16.89921,0.85584
1,200,6.36246,0.84463,6.21762,0.84456,5.98087,0.84444
2,300,2.43168,0.83826,2.46082,0.83845,2.32987,0.83855
3,400,1.50485,0.83232,1.47613,0.83158,1.52144,0.83153
4,500,1.12881,0.82361,1.13489,0.82202,1.16563,0.82131
5,600,1.04741,0.81201,1.05628,0.81186,1.04281,0.81146
6,700,1.05042,0.80339,1.03529,0.80241,1.05800,0.80297
7,800,1.01510,0.79528,1.04865,0.79602,1.06406,0.79540
8,900,1.03354,0.78506,1.06220,0.78635,1.05418,0.78555
9,1000,1.05097,0.77881,1.09338,0.77812,1.07210,0.77784
10,1100,1.05153,0.76986,1.10467,0.77029,1.07883,0.77039
11,1200,1.06346,0.76239,1.10448,0.76262,1.08326,0.76264
12,1300,1.08854,0.75508,1.11019,0.75485,1.10900,0.75533
13,1400,1.08406,0.74629,1.13441,0.74635,1.12003,0.74612
14,1500,1.12444,0.73851,1.13857,0.73845,1.12942,0.73825
15,1600,1.11834,0.73052,1.14543,0.73104,1.11079,0.73070
16,1700,1.11735,0.72393,1.17461,0.72417,1.14224,0.72357
17,1800,1.12964,0.71587,1.14299,0.71523,1.14255,0.71565
18,1900,1.15284,0.70785,1.16267,0.70776,1.15999,0.70758
19,2000,1.14331,0.70022,1.16643,0.69933,1.14988,0.69944
20,2100,1.15710,0.69162,1.14513,0.69188,1.17118,0.69240
21,2200,1.15741,0.68444,1.16165,0.68481,1.17800,0.68369
22,2300,1.17629,0.67611,1.18294,0.67668,1.17691,0.67624
23,2400,1.18038,0.66884,1.20626,0.66867,1.17213,0.66812
24,2500,1.17718,0.66065,1.21136,0.66084,1.19409,0.66088
25,2600,1.17302,0.65329,1.21418,0.65256,1.18573,0.65309
26,2700,1.19663,0.64484,1.19719,0.64504,1.20920,0.64566
