iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
101,10200,-65.59051,1.58502,1.22300,-59.87652,2.53703,1.11424,-58.67407,2.68701,1.12900
102,10300,-65.30384,1.44682,1.20963,-59.59495,1.88698,1.10696,-58.44803,2.37996,1.12312
103,10400,-64.99152,1.57129,1.20338,-59.48173,4.26396,1.09961,-58.71636,2.11113,1.12099
104,10500,-64.74472,1.58704,1.20020,-59.73064,8.45392,1.09473,-58.31903,6.82727,1.11657
105,10600,-64.54066,1.51141,1.18761,-59.41237,7.81944,1.09366,-58.58198,3.75607,1.11331
106,10700,-64.74218,4.49817,1.18335,-58.74668,4.67832,1.08587,-58.45464,3.19869,1.10385
107,10800,-64.81873,4.92369,1.17774,-58.59863,2.00611,1.07592,-58.23544,3.38409,1.09987
108,10900,-64.17216,4.68088,1.16862,-58.46545,2.03649,1.07405,-58.83260,4.53056,1.09457
109,11000,-63.45014,4.87436,1.16356,-58.24310,5.49507,1.06353,-58.29208,4.39084,1.08692
110,11100,-63.82872,3.13548,1.15465,-57.78965,5.50651,1.05769,-57.38300,4.32607,1.08685
111,11200,-63.51600,1.46654,1.15136,-58.08699,3.13506,1.05996,-57.86991,2.69969,1.08023
112,11300,-63.27189,1.58627,1.14040,-58.14839,2.17059,1.05297,-57.76037,3.35231,1.07633
113,11400,-62.95960,1.52526,1.13520,-57.80000,2.59918,1.04583,-56.93112,3.63344,1.06957
114,11500,-62.85345,1.27082,1.13591,-57.73716,2.79264,1.04054,-57.63386,5.61742,1.06603
115,11600,-62.60948,1.24590,1.12375,-57.63041,2.56231,1.03950,-57.58566,2.21612,1.06175
116,11700,-62.35262,1.33649,1.12397,-57.70950,3.18690,1.03616,-57.14602,2.03128,1.05397
117,11800,-62.15338,1.35833,1.11356,-57.17221,1.50542,1.02415,-57.72878,2.45452,1.05237
118,11900,-61.91144,1.34540,1.11281,-57.16422,1.31059,1.02342,-57.30928,2.16550,1.05416
119,12000,-61.61623,1.31459,1.10425,-57.06135,1.50145,1.02036,-56.75965,2.06733,1.04872
120,12100,-61.37543,1.37716,1.09691,-56.57651,1.45841,1.01386,-56.20591,2.05916,1.04323
121,12200,-61.17127,1.34564,1.09404,-56.42771,1.30995,1.01190,-55.74514,2.33403,1.03705
122,12300,-60.92183,1.24610,1.08605,-56.23301,1.25970,1.00422,-56.32634,2.70860,1.03905
123,12400,-60.62882,1.27203,1.08204,-56.05256,1.24842,1.00325,-56.47358,2.14396,1.04426
124,12500,-60.36715,1.35876,1.07564,-55.89066,1.27523,0.99583,-56.04033,2.08326,1.04042
125,12600,-60.15877,1.31390,1.06960,-55.70699,1.27683,0.99186,-55.46970,2.10315,1.03673
126,12700,-59.92839,1.30385,1.06750,-55.46305,1.21339,0.99100,-55.60777,1.79492,1.03670
127,12800,-59.64716,1.31371,1.06550,-55.25516,1.27491,0.98641,-55.33906,1.94727,1.03452
128,12900,-59.40323,1.27932,1.05669,-55.08478,1.22161,0.98426,-55.76982,4.88904,1.03220
129,13000,-59.19108,1.30409,1.04942,-54.89115,1.19880,0.97685,-55.10346,3.64012,1.02555
130,13100,-58.95829,1.37457,1.05301,-54.65078,1.17265,0.96928,-54.91069,2.75139,1.02304
131,13200,-58.67538,1.24578,1.04354,-54.43493,1.23919,0.96920,-55.02082,2.99554,1.01550
