iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value
41,4200,2.37555,0.23965,1.34531,0.23561
42,4300,2.36482,0.23674,1.37726,0.23468
43,4400,2.32049,0.23704,1.38429,0.23445
44,4500,2.32022,0.23377,1.44892,0.23473
45,4600,2.26885,0.23409,1.36916,0.23285
46,4700,2.25131,0.23236,1.37330,0.23081
47,4800,2.27162,0.23169,1.45717,0.23159
48,4900,2.17363,0.22904,1.39538,0.23059
49,5000,2.24038,0.22958,1.44375,0.22918
50,5100,2.21388,0.22816,1.31866,0.22850
51,5200,2.19299,0.22749,1.38698,0.22496
52,5300,2.19107,0.22543,1.40270,0.22574
53,5400,2.18156,0.22348,1.43525,0.22440
54,5500,2.14294,0.22191,1.42888,0.22240
55,5600,2.14660,0.21886,1.42552,0.22171
56,5700,2.13666,0.22096,1.38189,0.22014
57,5800,2.12860,0.21919,1.44363,0.22026
58,5900,2.08262,0.21822,1.38464,0.21856
59,6000,2.12851,0.21604,1.40496,0.21729
60,6100,2.05731,0.21465,1.34073,0.21582
61,6200,2.04079,0.21501,1.34706,0.21334
62,6300,2.03674,0.21451,1.34779,0.21236
63,6400,2.04859,0.21187,1.35389,0.21194
64,6500,2.04812,0.21095,1.36918,0.21257
65,6600,1.99339,0.21142,1.40466,0.21010
66,6700,1.99327,0.20703,1.35918,0.20645
67,6800,1.96822,0.20943,1.36707,0.20837
68,6900,2.00054,0.20805,1.29381,0.20434
69,7000,2.00729,0.20489,1.38215,0.20435
70,7100,1.97042,0.20549,1.33030,0.20390
71,7200,1.92150,0.20142,1.30307,0.20143
72,7300,1.98127,0.20290,1.39714,0.20239
73,7400,1.93389,0.20147,1.36085,0.20144
74,7500,1.95264,0.20044,1.34802,0.19900
75,7600,1.94924,0.20100,1.34086,0.20122
76,7700,1.87397,0.19698,1.33825,0.19616
77,7800,1.89770,0.19792,1.35188,0.19663
78,7900,1.91542,0.19638,1.29989,0.19756
79,8000,1.86477,0.19466,1.34130,0.19735
80,8100,1.89495,0.19546,1.36720,0.19586
81,8200,1.89163,0.19457,1.32882,0.19531
82,8300,1.88881,0.19345,1.33609,0.19223
83,8400,1.85300,0.19161,1.33148,0.19420
84,8500,1.85068,0.19130,1.30335,0.19104
85,8600,1.80176,0.19098,1.34672,0.18910
86,8700,1.81180,0.18894,1.33482,0.19108
87,8800,1.80547,0.18863,1.32783,0.18778
88,8900,1.85867,0.18763,1.38042,0.18634
89,9000,1.82385,0.18767,1.32078,0.18602
90,9100,1.84367,0.18607,1.27924,0.18525
91,9200,1.83406,0.18550,1.29457,0.18684
92,9300,1.79873,0.18400,1.28103,0.18481
93,9400,1.82038,0.18538,1.38129,0.18348
94,9500,1.78195,0.18212,1.26765,0.18375
95,9600,1.78098,0.18264,1.32101,0.18350
96,9700,1.76320,0.18213,1.28849,0.18223
97,9800,1.80420,0.18334,1.38490,0.18046
98,9900,1.79388,0.18202,1.34039,0.18011
99,10000,1.79634,0.17959,1.29984,0.18022
100,10100,1.74592,0.17950,1.31640,0.17968
101,10200,1.77537,0.17896,1.26334,0.17922
102,10300,1.80710,0.17877,1.26940,0.17681
103,10400,1.77271,0.17672,1.29185,0.17720
104,10500,1.79733,0.17718,1.28439,0.17710
105,10600,1.79336,0.17595,1.30209,0.17661
106,10700,1.76579,0.17557,1.23414,0.17515
107,10800,1.74641,0.17667,1.30677,0.17604
108,10900,1.75799,0.17627,1.30317,0.17544
109,11000,1.78435,0.17503,1.29191,0.17532
110,11100,1.73244,0.17493,1.25149,0.17467
111,11200,1.71704,0.17405,1.28575,0.17240
112,11300,1.76077,0.17245,1.27388,0.17225
113,11400,1.68664,0.17183,1.27045,0.17226
114,11500,1.70928,0.17056,1.25913,0.17083
115,11600,1.71295,0.17316,1.26219,0.17150
116,11700,1.71643,0.17068,1.26132,0.16931
117,11800,1.70662,0.17005,1.27903,0.16940
118,11900,1.65917,0.16877,1.29035,0.17138
119,12000,1.64894,0.16812,1.27094,0.16925
120,12100,1.66562,0.17067,1.23818,0.16984
121,12200,1.72947,0.16967,1.24011,0.16865
122,12300,1.69322,0.16968,1.28540,0.16887
123,12400,1.64907,0.16605,1.27641,0.16850
124,12500,1.68730,0.16618,1.27686,0.16717
125,12600,1.66701,0.16729,1.29930,0.16780
126,12700,1.64540,0.16543,1.30469,0.16578
127,12800,1.66019,0.16498,1.27026,0.16666
128,12900,1.74353,0.16661,1.26380,0.16710
129,13000,1.70515,0.16642,1.25669,0.16571
130,13100,1.70476,0.16443,1.30695,0.16620
131,13200,1.67570,0.16408,1.29260,0.16456
132,13300,1.67157,0.16383,1.30104,0.16585
133,13400,1.66123,0.16409,1.28919,0.16343
134,13500,1.69969,0.16495,1.30178,0.16430
135,13600,1.69441,0.16376,1.32604,0.16488
136,13700,1.65620,0.16268,1.30738,0.16461
137,13800,1.70862,0.16164,1.31841,0.16430
138,13900,1.69197,0.16372,1.31378,0.16249
139,14000,1.63907,0.16308,1.29935,0.16257
140,14100,1.66360,0.16321,1.26246,0.16024
141,14200,1.66160,0.15923,1.25661,0.16198
142,14300,1.68476,0.16141,1.25611,0.16106
143,14400,1.61586,0.16030,1.27442,0.16085
144,14500,1.69445,0.16190,1.29334,0.16120
145,14600,1.67193,0.15989,1.23483,0.15824
146,14700,1.69351,0.15966,1.29544,0.16087
147,14800,1.69026,0.16182,1.27032,0.16105
148,14900,1.60428,0.16062,1.28323,0.16080
149,15000,1.62334,0.15881,1.27819,0.16036
150,15100,1.63865,0.15896,1.27714,0.15895
151,15200,1.64196,0.15820,1.37741,0.16029
152,15300,1.65830,0.15946,1.29968,0.15799
153,15400,1.64550,0.15958,1.30709,0.15993
154,15500,1.66603,0.15746,1.32014,0.15999
155,15600,1.68955,0.15952,1.30889,0.15776
156,15700,1.63155,0.15744,1.34852,0.15860
157,15800,1.62187,0.15959,1.26120,0.15796
158,15900,1.68606,0.15814,1.25162,0.15703
159,16000,1.68284,0.16041,1.28778,0.15785
160,16100,1.64066,0.15938,1.24905,0.15782
161,16200,1.59375,0.15661,1.28582,0.15695
162,16300,1.66435,0.15862,1.29611,0.15828
163,16400,1.67521,0.15794,1.26475,0.15679
164,16500,1.66861,0.15794,1.29175,0.15813
165,16600,1.62013,0.15747,1.29626,0.15793
166,16700,1.68420,0.15809,1.28896,0.15648
167,16800,1.65949,0.15693,1.31467,0.15747
168,16900,1.65373,0.15630,1.32672,0.15715
169,17000,1.67985,0.15820,1.29542,0.15522
170,17100,1.65919,0.15596,1.28077,0.15736
171,17200,1.65632,0.15795,1.27222,0.15454
172,17300,1.67216,0.15634,1.28741,0.15614
173,17400,1.72737,0.15813,1.31084,0.15715
174,17500,1.70541,0.15595,1.33781,0.15722
175,17600,1.61954,0.15686,1.34003,0.15620
176,17700,1.66699,0.15672,1.33986,0.15786
177,17800,1.66772,0.15744,1.40473,0.15663
178,17900,1.67191,0.15710,1.30663,0.15639
179,18000,1.70778,0.15741,1.36750,0.15735
180,18100,1.71997,0.15779,1.33019,0.15484
181,18200,1.68488,0.15627,1.31966,0.15498
182,18300,1.64557,0.15564,1.36203,0.15761
183,18400,1.69462,0.15649,1.32900,0.15745
184,18500,1.70098,0.15410,1.37434,0.15812
185,18600,1.66386,0.15539,1.37207,0.15612
186,18700,1.63642,0.15427,1.35684,0.15618
187,18800,1.66505,0.15619,1.35141,0.15693
188,18900,1.65641,0.15735,1.34914,0.15350
189,19000,1.69811,0.15521,1.36743,0.15445
190,19100,1.62671,0.15582,1.35714,0.15697
191,19200,1.62806,0.15527,1.33762,0.15476
192,19300,1.67138,0.15426,1.34107,0.15403
193,19400,1.70342,0.15613,1.38144,0.15666
194,19500,1.67308,0.15304,1.32912,0.15432
195,19600,1.64126,0.15449,1.38904,0.15571
196,19700,1.61325,0.15460,1.38596,0.15562
197,19800,1.63275,0.15313,1.38372,0.15496
198,19900,1.65965,0.15444,1.35716,0.15511
199,20000,1.62405,0.15471,1.40504,0.15440
200,20100,1.64894,0.15432,1.36147,0.15482
201,20200,1.63648,0.15298,1.39428,0.15451
202,20300,1.66817,0.15348,1.37197,0.15165
203,20400,1.67212,0.15464,1.39112,0.15224
204,20500,1.65483,0.15382,1.39263,0.15392
205,20600,1.59946,0.15291,1.36685,0.15252
206,20700,1.62203,0.15441,1.35008,0.15295
207,20800,1.63274,0.15207,1.35779,0.15209
208,20900,1.58631,0.15413,1.40295,0.15150
209,21000,1.61899,0.15196,1.40094,0.15253
210,21100,1.64511,0.15363,1.44932,0.15236
211,21200,1.66185,0.15124,1.39306,0.15150
212,21300,1.61750,0.15206,1.37944,0.15241
213,21400,1.65340,0.15251,1.45868,0.15141
214,21500,1.60066,0.15125,1.39409,0.15164
215,21600,1.58604,0.15104,1.43250,0.15106
216,21700,1.60900,0.15053,1.38868,0.14927
217,21800,1.59795,0.15062,1.43074,0.15127
218,21900,1.58833,0.14981,1.43702,0.15049
219,22000,1.59007,0.14847,1.48143,0.15259
220,22100,1.57597,0.14923,1.37541,0.14776
221,22200,1.58013,0.14995,1.39654,0.14911
222,22300,1.60388,0.14926,1.42048,0.14977
223,22400,1.57909,0.14874,1.43826,0.14884
224,22500,1.61561,0.15012,1.42615,0.14850
225,22600,1.58005,0.14829,1.42566,0.14996
226,22700,1.62995,0.14942,1.41325,0.14939
227,22800,1.59432,0.14770,1.43284,0.14743
228,22900,1.61018,0.14986,1.41290,0.14666
229,23000,1.62211,0.14801,1.44361,0.14895
230,23100,1.58294,0.14727,1.42313,0.14866
231,23200,1.58964,0.14704,1.43793,0.14763
232,23300,1.61155,0.14801,1.41401,0.14630
233,23400,1.61933,0.14746,1.45548,0.14757
234,23500,1.60110,0.14804,1.41334,0.14581
235,23600,1.61632,0.14644,1.41076,0.14545
236,23700,1.55847,0.14514,1.41384,0.14571
237,23800,1.58435,0.14608,1.41810,0.14557
238,23900,1.58820,0.14536,1.40556,0.14502
239,24000,1.61949,0.14593,1.44054,0.14490
240,24100,1.58614,0.14606,1.41348,0.14565
241,24200,1.56895,0.14393,1.44454,0.14660
242,24300,1.54856,0.14369,1.42095,0.14577
243,24400,1.52987,0.14421,1.44748,0.14269
244,24500,1.53894,0.14461,1.44345,0.14603
245,24600,1.52759,0.14472,1.48125,0.14314
246,24700,1.46626,0.14223,1.42810,0.14349
247,24800,1.57553,0.14401,1.46286,0.14350
248,24900,1.52740,0.14318,1.46600,0.14210
