iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,3_maddpg_actor_loss,3_maddpg_critic_loss
24,2500,-0.68472,0.16079,-0.43003,0.22858,-0.43891,0.20861
25,2600,-0.72305,0.17110,-0.52830,0.23841,-0.46156,0.23684
26,2700,-0.78855,0.15862,-0.40141,0.24653,-0.47618,0.25331
27,2800,-0.82426,0.20620,-0.49188,0.24680,-0.43481,0.25151
28,2900,-0.87440,0.19735,-0.44316,0.27649,-0.49029,0.27568
29,3000,-0.93719,0.21858,-0.44438,0.27708,-0.46659,0.27117
30,3100,-0.87367,0.20943,-0.48776,0.30616,-0.46806,0.27822
31,3200,-1.00753,0.26080,-0.44347,0.29592,-0.45872,0.29088
32,3300,-1.03504,0.21183,-0.44054,0.32502,-0.46719,0.29370
33,3400,-1.06330,0.24133,-0.41880,0.29927,-0.43239,0.28340
34,3500,-1.12434,0.28243,-0.45192,0.31797,-0.44721,0.29936
35,3600,-1.14891,0.22951,-0.50064,0.32999,-0.44429,0.34903
36,3700,-1.18000,0.26076,-0.40155,0.35151,-0.44797,0.32318
37,3800,-1.25694,0.26572,-0.40676,0.36878,-0.44346,0.33681
38,3900,-1.26831,0.26820,-0.36263,0.34094,-0.42911,0.35123
39,4000,-1.33986,0.28669,-0.41761,0.34484,-0.42414,0.39281
40,4100,-1.36644,0.30662,-0.36151,0.35730,-0.38438,0.35483
41,4200,-1.43542,0.25228,-0.38179,0.38583,-0.37724,0.37178
42,4300,-1.43658,0.29426,-0.39433,0.39411,-0.41437,0.35565
43,4400,-1.47589,0.31794,-0.34335,0.37803,-0.39451,0.39305
44,4500,-1.45380,0.35714,-0.36028,0.37752,-0.38661,0.36634
45,4600,-1.61133,0.27679,-0.36209,0.36855,-0.28891,0.36803
46,4700,-1.62551,0.27011,-0.33902,0.40673,-0.35105,0.37485
47,4800,-1.70292,0.29152,-0.29886,0.39780,-0.32959,0.36754
48,4900,-1.65972,0.31242,-0.24933,0.41571,-0.25176,0.42106
49,5000,-1.77680,0.29529,-0.18875,0.43216,-0.27444,0.39128
50,5100,-1.72985,0.28370,-0.24223,0.43627,-0.16968,0.43178
51,5200,-1.83916,0.34081,-0.22270,0.41392,-0.21181,0.42422
52,5300,-1.85179,0.28919,-0.22796,0.45266,-0.21083,0.41070
53,5400,-1.89273,0.28359,-0.10216,0.42123,-0.10283,0.40596
54,5500,-1.99044,0.29851,-0.13994,0.42508,-0.18251,0.44930
55,5600,-2.02852,0.28833,-0.10001,0.42729,-0.08288,0.41768
56,5700,-2.04057,0.29659,-0.10955,0.44452,-0.09676,0.42569
57,5800,-2.04606,0.28738,-0.03899,0.47856,-0.00552,0.43606
58,5900,-2.16096,0.33272,-0.06388,0.47125,0.03386,0.42282
59,6000,-2.17797,0.28887,0.00852,0.43896,0.07403,0.42966
60,6100,-2.23011,0.33336,0.06370,0.47155,0.06280,0.45006
61,6200,-2.27492,0.27418,-0.01017,0.48853,0.12811,0.44858
62,6300,-2.28890,0.30692,0.05390,0.49988,0.20167,0.42861
63,6400,-2.29247,0.32041,0.14528,0.48566,0.14044,0.46635
64,6500,-2.31490,0.30846,0.12093,0.50301,0.22129,0.44870
65,6600,-2.40075,0.29217,0.17161,0.46427,0.14816,0.55592
66,6700,-2.44707,0.28083,0.16502,0.46976,0.29821,0.54064
67,6800,-2.46316,0.28177,0.21634,0.48840,0.27889,0.53539
68,6900,-2.43542,0.30504,0.24391,0.51463,0.27849,0.51681
69,7000,-2.52583,0.30309,0.29655,0.47428,0.29877,0.50545
70,7100,-2.56144,0.31231,0.21498,0.52452,0.35931,0.47972
71,7200,-2.54450,0.27762,0.24737,0.50274,0.31156,0.49360
72,7300,-2.52316,0.28212,0.30867,0.49385,0.39199,0.49899
73,7400,-2.62054,0.27947,0.34529,0.50827,0.42959,0.50783
74,7500,-2.62392,0.30572,0.30006,0.51542,0.36704,0.48822
75,7600,-2.56370,0.28543,0.31589,0.51436,0.39023,0.50402
76,7700,-2.57895,0.31414,0.36228,0.51183,0.43983,0.52084
77,7800,-2.59327,0.34119,0.37110,0.49999,0.41217,0.52512
78,7900,-2.58238,0.40561,0.31591,0.53035,0.49010,0.53918
79,8000,-2.59942,0.37413,0.39663,0.56191,0.43953,0.52397
80,8100,-2.56700,0.41514,0.33770,0.56847,0.51492,0.54053
81,8200,-2.62126,0.43278,0.40610,0.52455,0.45702,0.54655
82,8300,-2.61153,0.44425,0.40559,0.57839,0.48715,0.54867
83,8400,-2.57543,0.43554,0.33867,0.59643,0.48794,0.55696
84,8500,-2.60363,0.44536,0.47879,0.56238,0.41934,0.58460
85,8600,-2.57834,0.47007,0.49348,0.54248,0.49422,0.57419
86,8700,-2.57326,0.46381,0.45899,0.58599,0.57155,0.56549
87,8800,-2.67330,0.47401,0.42563,0.58441,0.49042,0.57057
88,8900,-2.59303,0.53508,0.41603,0.55577,0.53128,0.57897
89,9000,-2.67574,0.50345,0.56360,0.58755,0.46918,0.56341
90,9100,-2.67612,0.51939,0.47748,0.59411,0.49395,0.61023
91,9200,-2.60229,0.58329,0.41321,0.56625,0.49217,0.60054
92,9300,-2.67672,0.47757,0.45755,0.61256,0.57278,0.61130
93,9400,-2.68190,0.56009,0.44148,0.60554,0.60746,0.58759
94,9500,-2.68063,0.54883,0.48882,0.69676,0.50326,0.62339
95,9600,-2.69295,0.47378,0.41785,0.66788,0.51368,0.60807
96,9700,-2.66744,0.49996,0.51966,0.61060,0.58392,0.63619
97,9800,-2.76575,0.63733,0.48853,0.60118,0.58969,0.64064
98,9900,-2.70130,0.57615,0.52950,0.61060,0.58454,0.62653
99,10000,-2.73131,0.47852,0.42591,0.60253,0.51530,0.62262
100,10100,-2.78900,0.67241,0.46390,0.59856,0.57380,0.62628
101,10200,-2.79645,0.55969,0.44704,0.64696,0.62050,0.63433
102,10300,-2.73522,0.49685,0.53791,0.61816,0.55986,0.62885
103,10400,-2.75620,0.55014,0.48131,0.61827,0.55736,0.64585
104,10500,-2.72326,0.53914,0.50530,0.60157,0.53814,0.66958
105,10600,-2.83492,0.52689,0.48714,0.64553,0.60027,0.62720
106,10700,-2.77702,0.71892,0.46482,0.62254,0.46306,0.65261
107,10800,-2.86879,0.59911,0.50312,0.68849,0.58835,0.63886
108,10900,-2.86101,0.50246,0.47934,0.61646,0.48159,0.64115
109,11000,-2.80460,0.58219,0.50088,0.69283,0.55396,0.62224
110,11100,-2.87281,0.56572,0.60428,0.69540,0.55654,0.67498
111,11200,-2.83765,0.62941,0.50222,0.61548,0.48657,0.64823
112,11300,-2.89644,0.58481,0.53370,0.67319,0.47328,0.64156
113,11400,-2.86997,0.70140,0.50364,0.61198,0.55052,0.62861
114,11500,-2.91485,0.57282,0.49964,0.63436,0.58831,0.64697
115,11600,-2.83622,0.65917,0.46382,0.63001,0.56805,0.69736
116,11700,-2.83880,0.69845,0.49441,0.65987,0.48918,0.70042
117,11800,-2.83066,0.52956,0.58382,0.65594,0.50724,0.69434
118,11900,-2.86665,0.62766,0.48034,0.69262,0.52781,0.65216
119,12000,-2.90483,0.64869,0.47729,0.62127,0.61933,0.67283
120,12100,-2.81951,0.71456,0.47141,0.64842,0.52944,0.65773
121,12200,-2.89656,0.72250,0.52795,0.66829,0.55417,0.70228
122,12300,-2.87877,0.64874,0.51856,0.63524,0.42411,0.68787
123,12400,-2.86589,0.64967,0.46046,0.66136,0.58502,0.66042
124,12500,-2.84351,0.72423,0.48228,0.69193,0.50040,0.70282
125,12600,-2.82040,0.67975,0.44986,0.69011,0.55392,0.71911
126,12700,-2.88871,0.55275,0.47824,0.65256,0.53488,0.70300
127,12800,-2.91100,0.64615,0.40871,0.68794,0.50917,0.67181
128,12900,-2.85051,0.64345,0.40545,0.66722,0.48124,0.70320
129,13000,-2.81850,0.65280,0.40982,0.68085,0.51648,0.72316
130,13100,-2.90344,0.69412,0.49348,0.69883,0.47790,0.73097
131,13200,-2.87974,0.62955,0.52516,0.66815,0.46211,0.70964
132,13300,-2.93267,0.73170,0.47513,0.69460,0.46412,0.71235
133,13400,-2.89046,0.90081,0.46509,0.71093,0.47852,0.75166
134,13500,-2.86909,0.72034,0.46151,0.68766,0.48589,0.76632
135,13600,-2.92402,0.78644,0.49904,0.67387,0.50977,0.74759
136,13700,-2.93533,0.63699,0.51371,0.73084,0.46428,0.73083
137,13800,-2.98621,0.61147,0.44712,0.67880,0.48713,0.74768
138,13900,-2.91140,0.66991,0.47050,0.65700,0.47870,0.74854
139,14000,-2.95176,0.74068,0.45648,0.67196,0.52133,0.77232
140,14100,-2.97435,0.68472,0.49017,0.69036,0.52408,0.71334
141,14200,-2.97882,0.74561,0.50051,0.68037,0.48486,0.76986
142,14300,-2.85876,0.72551,0.43353,0.66233,0.54607,0.68884
143,14400,-3.00167,0.64134,0.49657,0.70947,0.51287,0.79626
144,14500,-2.92409,0.60545,0.47808,0.75495,0.40786,0.73814
145,14600,-2.98096,0.67272,0.47156,0.78163,0.44700,0.77529
146,14700,-2.95284,0.71932,0.37838,0.69721,0.40841,0.74799
147,14800,-2.95373,0.75609,0.37817,0.69572,0.44033,0.70700
148,14900,-2.91489,0.71970,0.47047,0.68269,0.42932,0.76278
149,15000,-2.97789,0.87538,0.46051,0.71005,0.40890,0.77759
150,15100,-2.90956,0.80611,0.45471,0.68008,0.38523,0.80526
151,15200,-2.97233,0.75925,0.46105,0.68308,0.42316,0.81156
152,15300,-3.01417,0.69584,0.46872,0.71814,0.41205,0.80110
153,15400,-3.00554,0.77556,0.47463,0.68992,0.44313,0.79703
154,15500,-3.01693,0.80986,0.50984,0.73070,0.40921,0.78648
155,15600,-2.99561,0.73586,0.42240,0.70895,0.46015,0.74663
156,15700,-3.01890,0.63020,0.44994,0.78030,0.43437,0.79798
157,15800,-2.97873,0.62481,0.40032,0.70304,0.43009,0.80449
158,15900,-3.00218,0.75940,0.44699,0.74421,0.46033,0.76426
159,16000,-2.96491,0.72884,0.47968,0.71588,0.34415,0.78803
160,16100,-2.98531,0.92379,0.46105,0.75222,0.39532,0.83504
161,16200,-2.90042,0.86036,0.47734,0.72828,0.37892,0.81144
162,16300,-2.94638,0.64938,0.42223,0.72940,0.38858,0.79746
163,16400,-2.99945,0.72859,0.40740,0.73943,0.34141,0.87007
164,16500,-3.03884,0.64454,0.47135,0.71014,0.44116,0.78010
165,16600,-3.00196,0.70257,0.44945,0.72367,0.37798,0.76130
166,16700,-3.01344,0.81628,0.35746,0.75459,0.30602,0.77944
167,16800,-2.95582,0.81044,0.50916,0.78052,0.43058,0.81959
168,16900,-2.96703,0.74479,0.36176,0.72475,0.39270,0.83455
169,17000,-2.97149,0.80754,0.39816,0.79345,0.33937,0.86377
170,17100,-2.89479,0.77709,0.44978,0.74860,0.38596,0.81428
171,17200,-2.93610,0.70081,0.40053,0.79148,0.30021,0.85333
172,17300,-2.85550,0.89771,0.29734,0.80888,0.36792,0.81299
173,17400,-2.78377,0.85759,0.29522,0.82712,0.20915,0.85537
174,17500,-2.74119,0.93075,0.37933,0.76615,0.24127,0.90239
175,17600,-2.78707,0.77169,0.30477,0.83128,0.21006,1.01437
176,17700,-2.83443,0.84867,0.26848,0.79554,0.19314,0.89241
177,17800,-2.76293,0.99422,0.36293,0.83764,0.19324,0.91049
178,17900,-2.70718,0.88423,0.34814,0.81976,0.15802,0.87936
179,18000,-2.77103,0.94261,0.27976,0.82295,0.27122,0.91080
180,18100,-2.76152,0.67688,0.29481,0.79263,0.22519,0.90827
181,18200,-2.76079,0.88461,0.32043,0.82150,0.25023,1.02131
182,18300,-2.71433,1.06881,0.29163,0.86016,0.18806,0.92856
183,18400,-2.81289,1.10466,0.20204,0.81127,0.21181,0.95758
184,18500,-2.71551,0.84312,0.23828,0.89696,0.17017,0.92334
185,18600,-2.71243,1.13417,0.27327,0.88004,0.11538,1.00265
186,18700,-2.74968,1.05698,0.20532,0.84245,0.13244,0.92041
187,18800,-2.70253,1.12695,0.25774,0.79278,0.14409,0.93018
188,18900,-2.66893,1.00841,0.19681,0.86734,0.13367,0.92544
189,19000,-2.73476,1.16046,0.25772,0.85223,0.10612,1.03004
190,19100,-2.67393,0.82362,0.14078,0.88717,0.11646,0.97865
191,19200,-2.60254,0.93814,0.22721,0.86356,0.14833,1.02163
192,19300,-2.66347,0.96408,0.24588,0.88907,0.02993,0.99020
193,19400,-2.58144,1.07164,0.14414,0.82443,0.07198,1.03539
194,19500,-2.67801,0.89528,0.22585,0.86737,0.10941,0.99620
195,19600,-2.65595,0.99081,0.25419,0.87688,0.01883,1.04230
196,19700,-2.63834,1.43296,0.12696,0.91368,0.04420,1.01332
197,19800,-2.65787,1.17163,0.16221,0.90797,0.12105,1.08823
198,19900,-2.61823,1.09502,0.24487,0.84873,0.08888,1.06201
199,20000,-2.63637,1.15870,0.13188,0.85881,0.02693,1.10797
200,20100,-2.54886,1.11961,0.17372,0.86797,0.02185,1.08777
201,20200,-2.67661,1.37985,0.15692,0.97588,0.06621,1.13358
202,20300,-2.61741,1.28601,0.21592,0.96503,0.00034,1.15041
203,20400,-2.62669,1.30853,0.22006,0.93193,-0.00645,1.07964
204,20500,-2.63142,1.25373,0.11970,0.91650,-0.06275,1.05130
205,20600,-2.58760,1.18512,0.18664,0.89341,0.03054,1.09122
206,20700,-2.52115,1.24425,0.10522,0.88028,0.01987,1.13563
207,20800,-2.61897,1.16449,0.16118,0.90112,-0.01318,1.10073
208,20900,-2.49390,1.19149,0.16721,0.90280,0.07479,1.16159
209,21000,-2.59251,1.41510,0.08602,0.91853,0.06717,1.13605
210,21100,-2.52825,1.53696,0.11689,0.87813,-0.15146,1.09142
211,21200,-2.54839,1.19508,0.09435,0.93039,-0.08262,1.12155
212,21300,-2.52700,1.27974,0.12770,0.87350,-0.04287,1.01795
213,21400,-2.56794,1.14236,0.06774,0.87244,-0.07954,1.09966
214,21500,-2.48857,1.27426,0.11868,0.83449,0.01602,1.17651
215,21600,-2.62562,1.25659,0.10382,0.89972,-0.02195,1.06043
216,21700,-2.48805,1.07070,0.08813,0.85276,0.01328,1.04694
217,21800,-2.48493,1.11774,0.13652,0.86293,0.07482,1.09801
218,21900,-2.59354,1.53354,0.10973,0.94040,-0.15380,1.17878
219,22000,-2.59720,1.30247,-0.03654,0.94170,-0.03441,1.12790
220,22100,-2.47504,1.06358,0.06049,0.89140,0.03232,1.11986
221,22200,-2.52567,1.26538,0.10426,0.88483,-0.00310,1.07261
222,22300,-2.51639,1.11510,0.08244,0.84717,-0.00284,1.17526
223,22400,-2.53761,1.29801,0.06161,0.90039,-0.05591,1.08888
224,22500,-2.50937,1.25560,0.05940,0.87298,-0.10019,1.19902
225,22600,-2.43413,1.36024,0.10092,0.95905,-0.12965,1.06280
226,22700,-2.53374,1.31889,0.15421,0.97758,-0.04200,1.21724
227,22800,-2.39406,1.22350,-0.01392,0.99466,-0.05112,1.15999
228,22900,-2.30608,1.35004,0.09722,0.91021,-0.05812,1.15129
229,23000,-2.46873,1.45616,0.11162,0.91754,-0.01914,1.29178
230,23100,-2.44040,1.31791,-0.06869,0.89899,-0.09938,1.17521
231,23200,-2.37163,1.61129,0.02042,0.91990,-0.12455,1.11971
232,23300,-2.49752,1.07921,-0.02324,0.92233,-0.07418,1.19781
233,23400,-2.40689,1.32473,-0.01447,0.94888,-0.03353,1.08741
234,23500,-2.34618,1.28233,-0.05465,0.99895,-0.05454,1.18265
235,23600,-2.43908,1.32568,0.02302,0.95441,-0.16425,1.11260
236,23700,-2.46869,1.12551,0.06628,0.92680,-0.10642,1.00289
237,23800,-2.45662,1.15980,-0.06437,0.98372,-0.07809,1.04894
238,23900,-2.54102,1.22979,-0.03905,0.99294,-0.04185,1.01556
239,24000,-2.55191,1.08401,-0.04146,0.86291,-0.07156,1.04189
240,24100,-2.61036,1.20870,0.07391,0.89537,0.04834,0.99430
241,24200,-2.65353,0.97118,-0.03811,0.81116,-0.01464,1.03739
242,24300,-2.56034,0.99736,0.11705,0.85339,-0.09931,0.94231
243,24400,-2.60845,0.93456,0.02237,0.83236,0.02162,0.92812
244,24500,-2.47329,1.13228,-0.05627,0.83797,-0.15090,0.96088
245,24600,-2.42724,1.07296,-0.14929,0.87645,-0.08350,0.95017
246,24700,-2.24660,1.10699,-0.17515,0.89118,-0.20906,1.07824
247,24800,-2.21470,1.30704,-0.07573,0.90664,-0.20117,1.14178
248,24900,-2.23923,1.28774,-0.18722,0.94844,-0.21061,1.21051
