iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss
0,100,-3.13638,2.05737,0.59226,1.61851,-3.16177,2.26642,0.60188,1.62016,-3.61535,3.00245,0.65656,1.61912
1,200,-4.05623,1.06075,0.64318,1.62270,-4.02182,1.06615,0.62940,1.62951,-4.24426,1.20327,0.66931,1.62584
2,300,-4.73796,1.04071,0.67433,1.62148,-4.62641,1.02168,0.65905,1.62501,-4.64389,1.06269,0.64998,1.62290
3,400,-5.74624,1.10649,0.77804,1.60707,-5.43218,1.03033,0.71927,1.62267,-5.22060,1.10238,0.66583,1.61823
4,500,-6.49331,1.24336,0.82973,1.59685,-6.07660,1.07036,0.74589,1.62166,-5.74372,1.04676,0.67143,1.61877
5,600,-7.27284,1.14091,0.84399,1.59574,-6.80201,1.02441,0.77238,1.61879,-6.24086,1.05353,0.66690,1.61839
6,700,-7.77043,1.31881,0.83951,1.59257,-7.44602,1.19493,0.79464,1.62017,-6.85885,1.19829,0.70145,1.61554
7,800,-8.34343,1.55869,0.84355,1.59117,-8.08196,1.24339,0.79658,1.61736,-7.39112,1.09826,0.69283,1.61631
8,900,-9.17534,1.38695,0.82878,1.59091,-8.69583,1.17699,0.79985,1.61409,-7.92619,1.31499,0.68958,1.61523
9,1000,-9.59182,1.46608,0.81272,1.59200,-9.34455,1.16320,0.80657,1.61203,-8.51178,1.15494,0.69929,1.61544
10,1100,-10.05795,1.35655,0.80064,1.59198,-9.89184,1.35185,0.79851,1.61262,-9.07920,1.07387,0.70438,1.61128
11,1200,-10.63702,1.09152,0.78971,1.59515,-10.35537,1.40504,0.78262,1.61004,-9.57250,1.15074,0.70821,1.60800
12,1300,-11.20546,1.61507,0.78237,1.59741,-10.84387,1.40899,0.76593,1.61178,-10.19389,1.11227,0.70961,1.60507
13,1400,-11.55648,1.33672,0.76615,1.59752,-11.40583,1.10372,0.75855,1.61317,-10.57491,1.08944,0.70859,1.60456
14,1500,-12.02916,1.21574,0.74773,1.59814,-11.98671,1.26144,0.74544,1.61314,-11.17348,1.04934,0.70508,1.60374
15,1600,-12.60095,1.08168,0.73781,1.59961,-12.32669,1.24559,0.73732,1.61345,-11.71064,1.24129,0.70508,1.60083
16,1700,-13.10811,1.37529,0.72644,1.59905,-12.84808,1.19751,0.72942,1.61401,-12.08365,1.16667,0.69740,1.59781
17,1800,-13.46008,2.54819,0.70302,1.60102,-13.23514,1.37184,0.72064,1.61325,-12.73151,1.20739,0.69161,1.59612
18,1900,-13.95027,1.80274,0.68949,1.60140,-13.77553,1.41416,0.71087,1.61283,-13.08401,1.31753,0.69148,1.59328
19,2000,-14.31117,1.13615,0.68547,1.60187,-14.32921,1.49482,0.70283,1.61143,-13.60111,1.30028,0.68927,1.59137
20,2100,-14.63259,1.31706,0.66905,1.60285,-14.65805,1.55902,0.69403,1.61111,-13.99205,1.12148,0.68344,1.59126
21,2200,-14.88592,1.57407,0.65957,1.60222,-15.07070,1.43060,0.68713,1.61078,-14.54204,1.35224,0.67184,1.59151
22,2300,-15.37926,1.46366,0.64941,1.60229,-15.40726,1.27712,0.68392,1.61000,-14.66960,1.24267,0.66629,1.59024
23,2400,-15.66415,1.50721,0.63601,1.60340,-15.85817,1.27080,0.67014,1.60975,-15.09195,1.05461,0.65434,1.59013
24,2500,-15.92944,1.46498,0.62730,1.60426,-16.22476,1.94349,0.66086,1.60953,-15.46079,1.51435,0.64363,1.59002
25,2600,-16.27838,1.28012,0.61951,1.60513,-16.60608,1.61627,0.65535,1.60739,-15.91804,1.34909,0.63491,1.58997
26,2700,-16.53046,1.30671,0.61570,1.60440,-16.90303,1.29054,0.65470,1.60571,-16.07505,1.89044,0.62741,1.59029
27,2800,-16.87859,2.03675,0.60873,1.60277,-17.36657,1.21802,0.65055,1.60487,-16.37044,1.50068,0.62665,1.58933
28,2900,-17.25149,1.35872,0.60060,1.60324,-17.77817,2.28690,0.65157,1.60191,-16.64677,1.92183,0.62123,1.58927
29,3000,-17.48024,1.20559,0.59793,1.60180,-18.05391,1.22653,0.64725,1.59982,-17.09728,1.51909,0.61897,1.58904
30,3100,-17.82591,1.62633,0.58792,1.60217,-18.22030,1.47425,0.64230,1.59933,-17.32964,1.59152,0.60677,1.58973
31,3200,-17.73357,1.69290,0.58146,1.60217,-18.58529,1.22459,0.63349,1.59920,-17.74136,1.48424,0.60731,1.58797
32,3300,-18.19240,1.56836,0.57383,1.60250,-18.70703,1.00356,0.62301,1.59864,-17.75214,1.60517,0.60197,1.58561
33,3400,-18.34332,1.06659,0.56403,1.60310,-19.22287,1.71495,0.61149,1.60004,-18.11741,1.65529,0.59303,1.58629
34,3500,-18.56051,1.26519,0.55858,1.60253,-19.31162,1.57189,0.60590,1.59879,-18.33218,1.44915,0.58688,1.58400
35,3600,-18.76463,2.29425,0.54851,1.60400,-19.54606,1.42437,0.59541,1.59892,-18.61979,1.43380,0.58328,1.58366
36,3700,-18.89648,1.70567,0.54368,1.60558,-19.97226,1.52537,0.58242,1.59778,-19.14363,2.52322,0.57566,1.58223
37,3800,-19.01609,1.02115,0.53465,1.60633,-19.95972,2.11435,0.57453,1.59671,-19.03070,1.76327,0.56770,1.58182
38,3900,-19.06588,1.53617,0.52788,1.60726,-20.01044,1.74423,0.56571,1.59633,-19.24057,1.43664,0.55959,1.58091
39,4000,-19.65252,2.21380,0.52029,1.60765,-20.29717,1.56935,0.55858,1.59618,-19.40933,1.67351,0.55547,1.58029
40,4100,-19.49860,1.26966,0.50922,1.60962,-20.32352,2.88328,0.55113,1.59566,-19.65759,1.28591,0.54662,1.57964
41,4200,-19.54184,2.24708,0.50440,1.61059,-20.66835,2.71302,0.54557,1.59629,-19.85498,1.49117,0.53803,1.57950
42,4300,-19.42537,1.75994,0.49626,1.61040,-20.61137,1.27418,0.53624,1.59636,-19.87872,1.16027,0.52909,1.58094
43,4400,-19.56737,1.25578,0.49022,1.61100,-20.83499,1.54494,0.53061,1.59553,-19.96294,1.23988,0.52166,1.58056
44,4500,-19.70036,1.20047,0.48090,1.61107,-20.76609,2.25885,0.51813,1.59662,-20.05010,1.45607,0.51319,1.58076
45,4600,-19.67351,1.71026,0.47380,1.61216,-21.00613,1.59333,0.51192,1.59618,-20.17929,1.62408,0.50662,1.58029
46,4700,-19.66774,2.35910,0.47101,1.61274,-20.72695,1.26967,0.50653,1.59472,-20.37158,1.43897,0.49855,1.58035
47,4800,-19.73277,1.92852,0.45999,1.61239,-21.44325,1.73964,0.50195,1.59511,-20.44893,2.11293,0.49622,1.57863
48,4900,-19.81785,2.36811,0.45484,1.61273,-20.97630,1.52720,0.49438,1.59455,-20.48539,1.30699,0.48859,1.58003
49,5000,-19.80483,1.10872,0.45108,1.61252,-21.11805,1.62270,0.48578,1.59396,-20.55250,1.73535,0.48121,1.57820
50,5100,-19.90541,1.65384,0.44229,1.61314,-21.24855,1.71742,0.47974,1.59523,-20.41087,1.61497,0.47553,1.57937
51,5200,-19.96542,2.15552,0.44065,1.61218,-21.18428,1.41170,0.47461,1.59557,-20.56534,1.39681,0.47345,1.57899
52,5300,-20.14670,1.61516,0.43203,1.61384,-21.11136,1.77128,0.47212,1.59576,-20.64634,1.81314,0.46563,1.57904
53,5400,-19.94554,1.20137,0.42607,1.61362,-21.15109,1.46253,0.46571,1.59709,-20.67950,1.38214,0.45874,1.57967
54,5500,-20.02671,1.16304,0.42111,1.61429,-21.16631,1.40217,0.45701,1.59708,-20.96753,1.63190,0.45277,1.58000
55,5600,-19.93939,1.22612,0.41834,1.61377,-21.04993,1.26979,0.45458,1.59767,-20.79549,1.38160,0.44665,1.58029
56,5700,-19.95946,1.20383,0.41131,1.61364,-21.16339,1.57822,0.44898,1.59704,-20.77083,1.56404,0.44185,1.58041
57,5800,-19.96741,1.11606,0.40517,1.61401,-21.07681,1.51588,0.44325,1.59833,-20.87304,2.58154,0.43900,1.57987
58,5900,-19.91953,1.22576,0.40312,1.61286,-21.04348,1.23084,0.43592,1.59748,-20.60680,2.51844,0.43498,1.57964
59,6000,-19.86815,1.30380,0.39633,1.61290,-21.08378,1.43113,0.43151,1.59872,-20.71816,1.26848,0.42982,1.58175
60,6100,-19.80213,1.28602,0.39044,1.61375,-21.29034,1.98485,0.42850,1.59787,-20.81566,1.15586,0.42556,1.58015
61,6200,-19.74114,1.56005,0.38605,1.61407,-21.22249,1.84153,0.42210,1.59736,-20.67265,1.14817,0.41723,1.58036
62,6300,-19.79265,1.25776,0.38074,1.61441,-21.25135,1.25054,0.41717,1.59713,-20.71698,1.27956,0.41324,1.58001
63,6400,-19.90255,1.39598,0.37906,1.61413,-21.05308,1.16550,0.41206,1.59655,-20.68758,1.29493,0.40685,1.58169
64,6500,-19.78511,1.54073,0.37311,1.61448,-21.09326,1.66660,0.40744,1.59590,-20.68010,1.57888,0.40259,1.58155
65,6600,-19.65569,1.40374,0.36817,1.61391,-20.84698,1.54459,0.40051,1.59599,-20.54118,1.31765,0.39816,1.58092
66,6700,-19.43706,1.44790,0.36616,1.61383,-21.05636,3.31633,0.39840,1.59656,-20.62411,1.75159,0.39477,1.58137
67,6800,-19.46495,1.35543,0.36015,1.61309,-20.87334,1.19909,0.39384,1.59689,-20.52386,1.63351,0.38853,1.58336
68,6900,-19.63543,1.86893,0.35710,1.61343,-20.85709,1.22734,0.38983,1.59613,-20.19741,1.55589,0.38500,1.58200
69,7000,-19.43053,1.49312,0.35394,1.61337,-20.90261,1.34294,0.38699,1.59509,-20.39853,1.00360,0.37997,1.58403
70,7100,-19.63491,1.69200,0.35205,1.61384,-20.66610,1.51256,0.37949,1.59624,-20.37251,1.79969,0.37558,1.58355
71,7200,-19.25436,1.17637,0.34829,1.61254,-20.49533,1.49493,0.37769,1.59614,-20.28405,1.47684,0.37188,1.58388
72,7300,-19.42681,2.06591,0.34139,1.61330,-20.59245,1.35674,0.37035,1.59626,-20.07251,1.67478,0.36692,1.58381
73,7400,-19.49786,1.46130,0.34052,1.61247,-20.39890,1.48147,0.36971,1.59671,-20.10584,1.16021,0.36264,1.58427
74,7500,-19.12381,1.39302,0.33442,1.61343,-20.39305,1.34553,0.36294,1.59658,-19.99028,1.05632,0.35908,1.58402
75,7600,-19.06468,1.32486,0.33029,1.61252,-20.31301,1.47053,0.36046,1.59632,-19.89839,1.56060,0.35252,1.58509
76,7700,-19.09366,1.20333,0.32747,1.61349,-20.06952,1.24951,0.35521,1.59762,-19.75678,1.47265,0.35047,1.58502
77,7800,-18.99239,1.04135,0.32267,1.61277,-20.22785,1.49631,0.35047,1.59756,-19.71325,1.18281,0.34501,1.58495
78,7900,-18.90202,1.13933,0.31735,1.61376,-19.91140,1.46690,0.34690,1.59725,-19.63998,1.46680,0.34425,1.58469
79,8000,-18.69121,1.36208,0.31616,1.61224,-19.91394,1.40942,0.34293,1.59689,-19.57810,1.26875,0.33893,1.58626
80,8100,-18.59966,1.46708,0.31382,1.61241,-19.76431,2.05501,0.33902,1.59709,-19.58969,1.10235,0.33261,1.58714
81,8200,-18.57630,1.43764,0.30934,1.61183,-19.73990,1.55965,0.33416,1.59628,-19.32667,1.38623,0.33142,1.58653
82,8300,-18.34417,1.34951,0.30686,1.61188,-19.60599,2.02598,0.33241,1.59613,-19.31933,2.08095,0.32903,1.58670
83,8400,-18.35566,1.34800,0.30423,1.61194,-19.51810,1.61569,0.32721,1.59758,-19.40031,2.23082,0.32461,1.58727
84,8500,-18.22293,1.14263,0.29773,1.61168,-19.53915,1.58845,0.32545,1.59755,-18.87266,1.57169,0.32107,1.58611
85,8600,-18.21088,2.17538,0.29622,1.61095,-19.32620,1.57819,0.32258,1.59633,-18.96865,1.06343,0.31816,1.58806
86,8700,-17.92052,2.02673,0.29440,1.61178,-19.43684,1.37262,0.31710,1.59664,-18.76975,1.09083,0.31335,1.58728
