iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
0,100,2.95438,0.23688,2.60860,0.21164,2.25319,0.19413
1,200,1.72164,0.17701,1.64787,0.17017,1.43494,0.16525
2,300,1.67990,0.17070,1.61717,0.16819,1.58049,0.16395
3,400,1.57222,0.17115,1.55363,0.16700,1.48238,0.16502
4,500,1.49471,0.16744,1.59248,0.16651,1.49868,0.16348
5,600,1.54440,0.16529,1.56518,0.16447,1.49035,0.16117
6,700,1.43681,0.16460,1.56636,0.16378,1.46785,0.16195
7,800,1.52277,0.16362,1.51135,0.16164,1.58636,0.16157
8,900,1.49826,0.16404,1.51754,0.16286,1.46108,0.16077
9,1000,1.43832,0.16187,1.56621,0.16240,1.51894,0.16022
10,1100,1.40160,0.16358,1.49008,0.16269,1.47894,0.16133
11,1200,1.63025,0.16440,1.53020,0.16077,1.49484,0.15951
12,1300,1.51108,0.16161,1.50345,0.15992,1.51508,0.16076
13,1400,1.43824,0.15780,1.58477,0.15823,1.44804,0.15713
14,1500,1.52293,0.15865,1.53680,0.15934,1.51372,0.15766
15,1600,1.45806,0.15968,1.43518,0.15841,1.49630,0.15913
16,1700,1.59470,0.15900,1.50348,0.15869,1.52288,0.15742
17,1800,1.41143,0.16004,1.55009,0.15881,1.52763,0.15891
18,1900,1.54028,0.16164,1.60983,0.15940,1.53246,0.15944
19,2000,1.39309,0.15870,1.51350,0.15943,1.56570,0.15833
20,2100,1.54458,0.15941,1.52250,0.15780,1.48796,0.16019
21,2200,1.47554,0.15796,1.49162,0.15840,1.45125,0.15731
22,2300,1.48189,0.15691,1.55730,0.15574,1.50550,0.15640
23,2400,1.50197,0.15830,1.51151,0.15767,1.45445,0.15618
24,2500,1.51582,0.15710,1.45654,0.15602,1.48343,0.15474
25,2600,1.43378,0.15594,1.57765,0.15661,1.52023,0.15598
26,2700,1.42043,0.15439,1.49411,0.15683,1.52579,0.15367
27,2800,1.50327,0.15278,1.46958,0.15456,1.39296,0.15367
28,2900,1.54892,0.15355,1.45144,0.15238,1.51389,0.15389
29,3000,1.43407,0.15227,1.44661,0.15342,1.46215,0.15346
30,3100,1.43301,0.15187,1.46445,0.15235,1.45602,0.15224
31,3200,1.39638,0.15247,1.40968,0.15107,1.51314,0.15227
32,3300,1.44359,0.14928,1.40645,0.15202,1.54063,0.15207
33,3400,1.42176,0.15210,1.55070,0.15177,1.43504,0.15031
34,3500,1.33903,0.15144,1.47938,0.14915,1.49152,0.15036
35,3600,1.45890,0.14985,1.46919,0.15022,1.48391,0.15023
36,3700,1.40712,0.14902,1.41606,0.14913,1.50903,0.14847
37,3800,1.37753,0.14959,1.42267,0.14882,1.50267,0.14849
38,3900,1.50226,0.14840,1.45459,0.14607,1.43755,0.14752
39,4000,1.43760,0.14793,1.53428,0.14855,1.47418,0.14884
40,4100,1.38982,0.14763,1.47431,0.14725,1.54075,0.14586
41,4200,1.44464,0.14677,1.54574,0.14812,1.42514,0.14657
42,4300,1.32437,0.14709,1.51435,0.14737,1.54532,0.14599
43,4400,1.47184,0.14601,1.44101,0.14600,1.49755,0.14592
44,4500,1.54561,0.14645,1.43098,0.14504,1.41675,0.14554
45,4600,1.45925,0.14824,1.45095,0.14742,1.37038,0.14698
46,4700,1.36151,0.14692,1.47961,0.14495,1.38424,0.14443
47,4800,1.37500,0.14554,1.35147,0.14412,1.48837,0.14394
48,4900,1.40021,0.14382,1.45385,0.14469,1.46575,0.14249
49,5000,1.43811,0.14519,1.40925,0.14282,1.42601,0.14450
50,5100,1.45801,0.14280,1.41750,0.14356,1.42758,0.14421
51,5200,1.36558,0.14441,1.37634,0.14296,1.49139,0.14465
52,5300,1.46380,0.14284,1.36385,0.14333,1.51796,0.14230
53,5400,1.37092,0.14257,1.39621,0.14291,1.43000,0.14127
54,5500,1.47172,0.14121,1.44503,0.14287,1.44943,0.14158
55,5600,1.48561,0.14064,1.42961,0.14097,1.41663,0.14159
56,5700,1.51566,0.14182,1.44528,0.13973,1.48621,0.14092
57,5800,1.42839,0.14233,1.34696,0.14030,1.45188,0.13992
58,5900,1.27695,0.14298,1.54177,0.14143,1.39486,0.14092
59,6000,1.48251,0.14088,1.47649,0.14146,1.39744,0.13891
60,6100,1.43205,0.14002,1.39649,0.13914,1.38598,0.13834
61,6200,1.31598,0.13902,1.44582,0.13921,1.27504,0.13946
62,6300,1.62968,0.13752,1.32831,0.13963,1.44859,0.13911
63,6400,1.36280,0.13753,1.36635,0.13568,1.43204,0.13669
64,6500,1.41806,0.13675,1.40270,0.13650,1.27909,0.13637
65,6600,1.37331,0.13621,1.43108,0.13579,1.45332,0.13534
66,6700,1.30361,0.13703,1.41034,0.13834,1.36057,0.13734
67,6800,1.44987,0.13446,1.37521,0.13532,1.42189,0.13658
68,6900,1.44727,0.13509,1.43680,0.13503,1.36597,0.13424
69,7000,1.33689,0.13536,1.39717,0.13414,1.49411,0.13384
70,7100,1.39512,0.13431,1.41382,0.13343,1.40265,0.13337
71,7200,1.49104,0.13383,1.41584,0.13340,1.43845,0.13377
72,7300,1.36385,0.13512,1.35701,0.13350,1.41414,0.13379
73,7400,1.39411,0.13367,1.42684,0.13358,1.41457,0.13240
74,7500,1.37107,0.13234,1.45837,0.13289,1.46448,0.13547
75,7600,1.36920,0.13227,1.37268,0.13133,1.34386,0.13277
76,7700,1.33359,0.13418,1.38764,0.13239,1.37252,0.13138
77,7800,1.44858,0.13066,1.35227,0.13035,1.43554,0.13221
78,7900,1.45857,0.13182,1.46312,0.13182,1.38457,0.13153
79,8000,1.31294,0.13240,1.40405,0.13203,1.41208,0.13256
80,8100,1.37930,0.13036,1.46157,0.13301,1.47629,0.13192
81,8200,1.33746,0.13100,1.38802,0.13114,1.32948,0.12987
82,8300,1.51823,0.13168,1.35171,0.13164,1.44874,0.13080
83,8400,1.42770,0.13160,1.30442,0.13174,1.42451,0.13108
84,8500,1.42425,0.13087,1.36238,0.13323,1.36224,0.13235
85,8600,1.36820,0.13150,1.40192,0.13038,1.34346,0.13215
86,8700,1.43143,0.13070,1.36038,0.13171,1.42127,0.13007
87,8800,1.41256,0.13207,1.36381,0.12961,1.46331,0.13109
88,8900,1.49323,0.13120,1.31153,0.12959,1.39579,0.12987
89,9000,1.37835,0.12988,1.27775,0.13067,1.41158,0.12967
90,9100,1.38747,0.12952,1.39623,0.13010,1.46559,0.13070
91,9200,1.50269,0.12891,1.35887,0.13027,1.32756,0.13052
92,9300,1.36838,0.12705,1.40259,0.12848,1.40534,0.12877
93,9400,1.32950,0.12873,1.36538,0.12906,1.28851,0.12924
94,9500,1.36916,0.12863,1.30367,0.12828,1.40239,0.13016
95,9600,1.46235,0.12851,1.38724,0.12952,1.40183,0.12746
96,9700,1.47308,0.12791,1.42797,0.12946,1.47454,0.12787
97,9800,1.38276,0.12725,1.35740,0.12804,1.40251,0.12758
98,9900,1.46150,0.12904,1.46824,0.12972,1.37717,0.12646
99,10000,1.40046,0.12770,1.30052,0.12710,1.32777,0.12648
100,10100,1.52928,0.12500,1.38266,0.12723,1.38667,0.12666
101,10200,1.46844,0.12579,1.31826,0.12412,1.32587,0.12628
