iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss
0,100,8.51830,0.59475,2.72887,8.49826,0.59512,2.72927,8.54307,0.59455,2.72913
1,200,2.90787,0.58249,2.72822,2.86411,0.58187,2.72831,2.87865,0.58141,2.72801
2,300,1.48081,0.56917,2.72728,1.46625,0.56925,2.72706,1.41090,0.56891,2.72693
3,400,1.07027,0.55609,2.72494,1.09793,0.55631,2.72523,1.08210,0.55603,2.72449
4,500,0.95260,0.54365,2.72311,0.94312,0.54273,2.72373,0.98334,0.54340,2.72378
5,600,0.96550,0.53075,2.72304,0.91736,0.53084,2.72241,0.96973,0.53054,2.72270
6,700,0.93815,0.51899,2.72108,0.94472,0.51927,2.72122,0.97001,0.51966,2.71946
7,800,0.95829,0.50679,2.71973,0.94016,0.50698,2.71937,0.96539,0.50679,2.71917
8,900,0.94474,0.49545,2.71889,0.95022,0.49543,2.71921,0.97888,0.49501,2.71846
9,1000,0.96079,0.48417,2.71854,0.95736,0.48327,2.71809,0.98124,0.48375,2.71782
10,1100,0.99145,0.47252,2.71674,0.96475,0.47232,2.71688,0.99047,0.47270,2.71652
11,1200,0.99177,0.46140,2.71578,0.98503,0.46078,2.71608,1.02136,0.46130,2.71532
12,1300,1.01555,0.45104,2.71439,1.00931,0.45066,2.71458,1.00880,0.45044,2.71453
13,1400,1.01777,0.44035,2.71319,1.01505,0.44046,2.71243,1.02979,0.43998,2.71330
14,1500,1.02061,0.43022,2.71259,1.05639,0.42956,2.71265,1.03645,0.42951,2.71173
15,1600,1.01781,0.41990,2.71039,1.04073,0.41930,2.71106,1.07890,0.41921,2.71050
16,1700,1.06589,0.40952,2.71015,1.03575,0.40907,2.70997,1.08706,0.40889,2.70995
17,1800,1.06447,0.39908,2.70891,1.07613,0.39938,2.70847,1.07026,0.39904,2.70909
18,1900,1.05933,0.38962,2.70749,1.07591,0.38917,2.70780,1.08813,0.38911,2.70797
19,2000,1.05663,0.37944,2.70660,1.11400,0.37925,2.70630,1.10015,0.37992,2.70652
20,2100,1.06924,0.37030,2.70501,1.12069,0.37044,2.70493,1.10089,0.37029,2.70437
21,2200,1.10318,0.36099,2.70298,1.10794,0.36105,2.70406,1.08389,0.36067,2.70362
22,2300,1.08811,0.35173,2.70194,1.14676,0.35199,2.70193,1.11892,0.35134,2.70227
23,2400,1.09449,0.34287,2.70088,1.14908,0.34247,2.70103,1.12890,0.34295,2.70041
24,2500,1.08597,0.33400,2.69944,1.13049,0.33395,2.69949,1.12582,0.33364,2.69998
25,2600,1.08490,0.32554,2.69820,1.15352,0.32525,2.69798,1.15794,0.32499,2.69867
26,2700,1.08951,0.31665,2.69718,1.16551,0.31633,2.69737,1.13639,0.31639,2.69707
27,2800,1.11242,0.30812,2.69513,1.15975,0.30779,2.69528,1.13390,0.30797,2.69655
28,2900,1.12753,0.29979,2.69477,1.18906,0.29931,2.69453,1.15517,0.29960,2.69443
29,3000,1.13608,0.29150,2.69308,1.14589,0.29129,2.69294,1.12215,0.29131,2.69293
30,3100,1.13489,0.28334,2.69163,1.17643,0.28327,2.69166,1.16643,0.28312,2.69222
31,3200,1.13000,0.27546,2.69016,1.17284,0.27534,2.69080,1.17406,0.27508,2.69034
32,3300,1.16764,0.26789,2.68830,1.18308,0.26788,2.68798,1.16939,0.26749,2.68900
33,3400,1.14372,0.26021,2.68690,1.20699,0.26003,2.68770,1.20127,0.25972,2.68757
34,3500,1.12622,0.25266,2.68529,1.19322,0.25236,2.68540,1.17845,0.25229,2.68554
35,3600,1.13456,0.24547,2.68442,1.17473,0.24541,2.68443,1.19958,0.24522,2.68393
36,3700,1.14129,0.23780,2.68304,1.22078,0.23799,2.68250,1.17833,0.23795,2.68228
37,3800,1.15459,0.23087,2.68131,1.18695,0.23092,2.68095,1.18406,0.23097,2.68105
38,3900,1.14376,0.22381,2.67993,1.17016,0.22391,2.67902,1.19159,0.22398,2.67904
39,4000,1.17503,0.21692,2.67780,1.21158,0.21709,2.67765,1.19430,0.21689,2.67765
40,4100,1.16628,0.21055,2.67579,1.17226,0.21056,2.67600,1.20291,0.21013,2.67591
41,4200,1.13819,0.20354,2.67489,1.18400,0.20391,2.67418,1.16271,0.20387,2.67452
42,4300,1.16321,0.19742,2.67262,1.20442,0.19714,2.67291,1.20379,0.19693,2.67308
43,4400,1.15924,0.19137,2.67074,1.22974,0.19091,2.67121,1.19331,0.19102,2.67093
44,4500,1.16777,0.18519,2.66891,1.20095,0.18468,2.66872,1.17515,0.18463,2.66946
45,4600,1.17553,0.17904,2.66740,1.19626,0.17876,2.66748,1.20594,0.17868,2.66745
46,4700,1.16681,0.17294,2.66579,1.19574,0.17279,2.66514,1.18076,0.17286,2.66558
47,4800,1.18436,0.16738,2.66396,1.20338,0.16712,2.66357,1.19147,0.16712,2.66373
48,4900,1.20323,0.16178,2.66214,1.21837,0.16151,2.66192,1.18462,0.16146,2.66128
49,5000,1.18604,0.15608,2.66046,1.20429,0.15582,2.66054,1.18823,0.15597,2.65986
50,5100,1.18821,0.15060,2.65822,1.21398,0.15056,2.65836,1.21154,0.15048,2.65812
51,5200,1.19795,0.14551,2.65622,1.21249,0.14530,2.65634,1.19658,0.14502,2.65700
52,5300,1.16390,0.14030,2.65490,1.20991,0.14022,2.65457,1.19898,0.14023,2.65435
53,5400,1.20752,0.13533,2.65248,1.18553,0.13543,2.65256,1.22943,0.13536,2.65237
54,5500,1.20574,0.13048,2.65042,1.19523,0.13040,2.65047,1.21557,0.13083,2.64988
55,5600,1.21406,0.12597,2.64857,1.20164,0.12596,2.64857,1.22413,0.12571,2.64766
56,5700,1.20933,0.12123,2.64606,1.21334,0.12104,2.64691,1.21637,0.12130,2.64578
57,5800,1.24832,0.11715,2.64363,1.22239,0.11686,2.64436,1.19023,0.11685,2.64413
58,5900,1.22641,0.11291,2.64198,1.23065,0.11277,2.64160,1.20054,0.11256,2.64171
59,6000,1.22558,0.10879,2.63922,1.22675,0.10863,2.63967,1.25609,0.10874,2.63945
60,6100,1.23886,0.10492,2.63705,1.21495,0.10471,2.63811,1.23537,0.10468,2.63757
61,6200,1.27421,0.10097,2.63578,1.23528,0.10104,2.63445,1.22051,0.10093,2.63505
62,6300,1.22844,0.09730,2.63220,1.20639,0.09755,2.63218,1.21903,0.09724,2.63322
63,6400,1.22278,0.09379,2.63019,1.23721,0.09381,2.62981,1.25463,0.09380,2.63047
64,6500,1.26093,0.09039,2.62835,1.24812,0.09045,2.62769,1.24887,0.09029,2.62784
65,6600,1.26116,0.08719,2.62467,1.22777,0.08697,2.62523,1.22647,0.08721,2.62519
66,6700,1.28225,0.08404,2.62278,1.25259,0.08412,2.62291,1.25296,0.08391,2.62394
67,6800,1.28259,0.08118,2.61976,1.26957,0.08123,2.61996,1.27149,0.08118,2.61954
68,6900,1.26880,0.07843,2.61792,1.25244,0.07841,2.61707,1.25167,0.07838,2.61731
69,7000,1.26728,0.07593,2.61365,1.26889,0.07582,2.61487,1.29075,0.07582,2.61355
70,7100,1.27524,0.07339,2.61252,1.26060,0.07330,2.61234,1.26244,0.07342,2.61254
71,7200,1.26788,0.07094,2.60936,1.27681,0.07093,2.60847,1.24377,0.07067,2.60879
72,7300,1.29781,0.06872,2.60721,1.26868,0.06862,2.60713,1.25266,0.06866,2.60644
73,7400,1.28337,0.06657,2.60277,1.23652,0.06656,2.60285,1.24918,0.06654,2.60260
74,7500,1.28883,0.06472,2.59937,1.27029,0.06470,2.59968,1.28655,0.06461,2.60078
75,7600,1.29229,0.06265,2.59772,1.28665,0.06272,2.59735,1.27335,0.06273,2.59648
76,7700,1.30981,0.06101,2.59341,1.29117,0.06114,2.59453,1.27613,0.06094,2.59409
77,7800,1.33360,0.05946,2.59177,1.28930,0.05935,2.59241,1.28414,0.05937,2.59111
78,7900,1.32853,0.05792,2.58712,1.34308,0.05797,2.58777,1.30142,0.05779,2.58832
79,8000,1.29961,0.05657,2.58503,1.31587,0.05665,2.58407,1.30355,0.05642,2.58500
80,8100,1.32894,0.05516,2.58216,1.33127,0.05525,2.58178,1.27714,0.05535,2.58128
81,8200,1.32366,0.05417,2.57780,1.30316,0.05404,2.57847,1.30089,0.05407,2.58113
82,8300,1.33943,0.05296,2.57627,1.31450,0.05289,2.57635,1.30123,0.05300,2.57647
83,8400,1.28764,0.05186,2.57348,1.33393,0.05187,2.57254,1.30509,0.05193,2.57158
84,8500,1.33078,0.05095,2.56889,1.29829,0.05099,2.56848,1.32359,0.05097,2.56751
85,8600,1.35349,0.04996,2.56682,1.33003,0.04999,2.56454,1.30836,0.04990,2.56650
86,8700,1.30609,0.04921,2.56273,1.33528,0.04912,2.56178,1.31231,0.04915,2.56164
87,8800,1.35543,0.04848,2.55876,1.30877,0.04831,2.56026,1.28807,0.04837,2.55791
88,8900,1.35158,0.04755,2.55668,1.32034,0.04758,2.55594,1.32777,0.04761,2.55602
89,9000,1.33785,0.04681,2.55431,1.30984,0.04680,2.55311,1.31968,0.04684,2.55325
90,9100,1.35984,0.04618,2.54938,1.33203,0.04614,2.54916,1.31001,0.04612,2.54889
91,9200,1.35076,0.04542,2.54795,1.31762,0.04551,2.54706,1.30116,0.04545,2.54547
92,9300,1.33644,0.04484,2.54384,1.36174,0.04479,2.54486,1.34747,0.04488,2.54198
93,9400,1.34471,0.04417,2.53802,1.33719,0.04420,2.53901,1.32704,0.04425,2.53964
94,9500,1.32445,0.04367,2.53767,1.35717,0.04367,2.53566,1.32575,0.04375,2.53549
95,9600,1.40357,0.04309,2.53379,1.35678,0.04314,2.53183,1.31652,0.04319,2.53427
96,9700,1.35805,0.04261,2.52990,1.38943,0.04254,2.52981,1.33656,0.04260,2.52765
97,9800,1.37348,0.04204,2.52542,1.33999,0.04206,2.52519,1.32554,0.04209,2.52414
98,9900,1.36052,0.04152,2.52282,1.35521,0.04161,2.52206,1.35340,0.04157,2.52183
99,10000,1.34079,0.04110,2.51808,1.38247,0.04118,2.51784,1.33198,0.04119,2.51935
100,10100,1.37517,0.04073,2.51392,1.35927,0.04061,2.51247,1.34019,0.04064,2.51195
101,10200,1.35914,0.04009,2.51000,1.33152,0.04012,2.51139,1.33082,0.04013,2.50825
102,10300,1.40952,0.03982,2.50509,1.40030,0.03973,2.50862,1.38965,0.03993,2.50667
103,10400,1.41509,0.03928,2.50244,1.37878,0.03945,2.49961,1.33565,0.03932,2.50338
104,10500,1.39878,0.03898,2.49796,1.37091,0.03905,2.49909,1.33018,0.03892,2.49852
105,10600,1.39314,0.03851,2.49375,1.41103,0.03855,2.49513,1.36619,0.03849,2.49254
106,10700,1.37699,0.03804,2.49320,1.38873,0.03817,2.49096,1.34824,0.03808,2.48954
107,10800,1.36739,0.03776,2.48850,1.38915,0.03763,2.48469,1.37039,0.03771,2.48657
108,10900,1.41613,0.03739,2.48479,1.40824,0.03745,2.48348,1.35589,0.03747,2.48067
109,11000,1.43081,0.03719,2.47722,1.37864,0.03701,2.47771,1.35251,0.03706,2.47925
110,11100,1.40048,0.03675,2.47437,1.40531,0.03676,2.47510,1.37936,0.03676,2.47144
111,11200,1.40836,0.03640,2.47217,1.39164,0.03639,2.46845,1.37555,0.03634,2.46890
112,11300,1.39998,0.03605,2.46437,1.39208,0.03592,2.46394,1.41566,0.03597,2.46864
113,11400,1.43325,0.03564,2.46121,1.42402,0.03577,2.46284,1.35372,0.03578,2.46172
114,11500,1.45232,0.03532,2.46113,1.43496,0.03533,2.45751,1.37707,0.03544,2.46090
115,11600,1.46364,0.03495,2.45492,1.41783,0.03492,2.45477,1.36250,0.03511,2.45299
116,11700,1.42490,0.03482,2.45217,1.40459,0.03482,2.44804,1.41092,0.03466,2.44985
117,11800,1.39522,0.03444,2.44538,1.43786,0.03449,2.44077,1.38790,0.03432,2.44735
118,11900,1.40469,0.03410,2.44186,1.42402,0.03410,2.44341,1.39292,0.03414,2.43985
119,12000,1.41604,0.03383,2.43646,1.43239,0.03389,2.43671,1.43383,0.03386,2.43477
120,12100,1.40456,0.03367,2.43301,1.42042,0.03339,2.43404,1.41149,0.03366,2.43314
121,12200,1.41869,0.03332,2.42869,1.41554,0.03313,2.42685,1.38400,0.03317,2.42872
122,12300,1.43757,0.03294,2.42562,1.48355,0.03310,2.42130,1.39981,0.03296,2.42274
123,12400,1.38884,0.03275,2.42058,1.41975,0.03266,2.41792,1.42608,0.03277,2.41812
