iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss
30,3100,0.99658,0.20773,2.05348,1.24002,0.20804,2.05290
31,3200,1.01955,0.20336,2.05165,1.24147,0.20335,2.05114
32,3300,1.01487,0.19882,2.05033,1.23124,0.19837,2.05062
33,3400,1.00218,0.19399,2.04931,1.27012,0.19374,2.04946
34,3500,0.98003,0.18981,2.04775,1.26602,0.18940,2.04850
35,3600,1.01554,0.18492,2.04731,1.24773,0.18486,2.04754
36,3700,0.99806,0.18061,2.04618,1.26701,0.18057,2.04644
37,3800,0.99326,0.17573,2.04619,1.24995,0.17584,2.04596
38,3900,1.01284,0.17190,2.04409,1.26824,0.17169,2.04478
39,4000,0.99407,0.16698,2.04415,1.25883,0.16716,2.04402
40,4100,0.99915,0.16302,2.04294,1.28888,0.16278,2.04307
41,4200,0.99846,0.15901,2.04203,1.28448,0.15873,2.04175
42,4300,1.03027,0.15504,2.04095,1.27767,0.15436,2.04169
43,4400,0.98343,0.15120,2.03969,1.29241,0.15110,2.03946
44,4500,1.00079,0.14695,2.03892,1.27065,0.14686,2.03881
45,4600,1.01948,0.14361,2.03734,1.27554,0.14338,2.03762
46,4700,1.01015,0.13989,2.03637,1.29654,0.13958,2.03682
47,4800,0.99833,0.13634,2.03494,1.29963,0.13641,2.03497
48,4900,1.00147,0.13276,2.03383,1.28999,0.13259,2.03377
49,5000,1.02236,0.12908,2.03276,1.32268,0.12925,2.03274
50,5100,0.98960,0.12589,2.03139,1.30291,0.12562,2.03177
51,5200,1.00924,0.12246,2.03045,1.28676,0.12212,2.03088
52,5300,1.01481,0.11868,2.03000,1.31040,0.11914,2.02921
53,5400,1.02523,0.11574,2.02888,1.29243,0.11569,2.02857
54,5500,1.02772,0.11245,2.02750,1.32523,0.11244,2.02735
55,5600,1.02933,0.10934,2.02637,1.33094,0.10915,2.02668
56,5700,0.99790,0.10625,2.02526,1.30859,0.10605,2.02559
57,5800,1.01164,0.10315,2.02445,1.30078,0.10317,2.02420
58,5900,0.99555,0.10021,2.02333,1.37237,0.10045,2.02299
59,6000,1.04454,0.09757,2.02147,1.35381,0.09709,2.02234
60,6100,1.00858,0.09450,2.02112,1.28605,0.09487,2.02015
61,6200,0.99146,0.09180,2.01922,1.33818,0.09242,2.01843
62,6300,0.98290,0.08909,2.01822,1.33416,0.08919,2.01838
63,6400,1.00975,0.08669,2.01698,1.28284,0.08652,2.01700
64,6500,1.01961,0.08437,2.01545,1.28588,0.08388,2.01616
65,6600,0.98006,0.08201,2.01409,1.30648,0.08161,2.01445
66,6700,1.01022,0.07944,2.01320,1.35072,0.07929,2.01348
67,6800,0.98660,0.07727,2.01169,1.36524,0.07721,2.01120
68,6900,1.00654,0.07504,2.01004,1.28747,0.07482,2.01068
69,7000,1.00492,0.07284,2.00885,1.33654,0.07292,2.00893
70,7100,1.00115,0.07086,2.00780,1.37131,0.07087,2.00743
71,7200,0.99350,0.06874,2.00635,1.37887,0.06879,2.00633
72,7300,1.05234,0.06684,2.00506,1.35537,0.06682,2.00512
73,7400,0.97707,0.06520,2.00299,1.35615,0.06527,2.00314
74,7500,1.00861,0.06325,2.00177,1.36403,0.06326,2.00168
75,7600,1.02839,0.06149,2.00058,1.39259,0.06163,2.00042
76,7700,0.99611,0.05977,1.99915,1.34860,0.05990,1.99886
77,7800,0.98651,0.05840,1.99721,1.40366,0.05827,1.99758
78,7900,1.00228,0.05695,1.99581,1.36353,0.05686,1.99606
79,8000,1.03205,0.05533,1.99498,1.40073,0.05529,1.99451
80,8100,1.01485,0.05403,1.99318,1.44630,0.05395,1.99287
81,8200,1.00277,0.05284,1.99104,1.40538,0.05265,1.99102
82,8300,1.00706,0.05153,1.98935,1.39714,0.05151,1.98932
83,8400,0.99314,0.05045,1.98792,1.38282,0.05032,1.98748
84,8500,0.98678,0.04916,1.98576,1.38981,0.04922,1.98592
85,8600,1.00366,0.04814,1.98435,1.37057,0.04814,1.98393
86,8700,1.01328,0.04715,1.98235,1.37612,0.04717,1.98195
87,8800,0.99906,0.04604,1.98112,1.38150,0.04622,1.98033
88,8900,1.00799,0.04529,1.97875,1.38445,0.04519,1.97894
89,9000,0.99875,0.04435,1.97713,1.41678,0.04437,1.97664
90,9100,0.99220,0.04361,1.97467,1.41615,0.04355,1.97517
91,9200,0.98973,0.04283,1.97278,1.43643,0.04272,1.97298
92,9300,1.01729,0.04200,1.97133,1.41530,0.04203,1.97079
93,9400,1.00925,0.04136,1.96947,1.40853,0.04126,1.96927
94,9500,1.01905,0.04064,1.96733,1.42894,0.04062,1.96692
95,9600,1.00573,0.04008,1.96546,1.42208,0.04003,1.96557
96,9700,0.99469,0.03940,1.96411,1.41009,0.03950,1.96320
97,9800,0.99738,0.03893,1.96169,1.45941,0.03907,1.96136
98,9900,1.00836,0.03850,1.95944,1.44334,0.03835,1.95931
99,10000,0.99176,0.03797,1.95719,1.40772,0.03796,1.95752
100,10100,1.00018,0.03749,1.95576,1.51024,0.03748,1.95586
101,10200,0.99721,0.03706,1.95295,1.45242,0.03704,1.95319
102,10300,1.02916,0.03681,1.95102,1.49733,0.03659,1.95129
103,10400,1.01640,0.03638,1.94973,1.41585,0.03626,1.94951
104,10500,1.03564,0.03592,1.94668,1.45074,0.03589,1.94665
105,10600,1.01558,0.03563,1.94502,1.53340,0.03545,1.94488
106,10700,0.99793,0.03516,1.94213,1.50667,0.03532,1.94157
107,10800,1.00080,0.03486,1.94028,1.46459,0.03496,1.94017
108,10900,1.01741,0.03470,1.93779,1.49414,0.03466,1.93785
109,11000,1.00115,0.03442,1.93515,1.47931,0.03446,1.93517
110,11100,1.03618,0.03420,1.93331,1.48109,0.03434,1.93293
111,11200,0.96773,0.03393,1.93058,1.48951,0.03402,1.93031
112,11300,1.02629,0.03375,1.92882,1.46671,0.03384,1.92813
113,11400,1.01830,0.03357,1.92656,1.48502,0.03363,1.92542
114,11500,0.98836,0.03345,1.92295,1.48030,0.03340,1.92348
115,11600,1.02902,0.03332,1.92014,1.51137,0.03327,1.92062
116,11700,1.02886,0.03316,1.91882,1.50875,0.03312,1.91717
117,11800,0.99662,0.03290,1.91546,1.46428,0.03291,1.91546
118,11900,0.97965,0.03273,1.91278,1.47173,0.03276,1.91264
119,12000,1.00120,0.03270,1.91022,1.47564,0.03256,1.90911
120,12100,0.98603,0.03248,1.90740,1.48089,0.03247,1.90635
121,12200,1.00708,0.03252,1.90430,1.49901,0.03246,1.90482
122,12300,1.00368,0.03233,1.90211,1.49987,0.03229,1.90152
123,12400,1.02222,0.03209,1.89923,1.51230,0.03218,1.89905
124,12500,0.99765,0.03201,1.89676,1.49586,0.03206,1.89693
125,12600,1.00635,0.03199,1.89399,1.46376,0.03205,1.89401
126,12700,1.01425,0.03182,1.89152,1.46032,0.03184,1.89110
127,12800,0.99486,0.03176,1.88758,1.49871,0.03182,1.88836
128,12900,1.02335,0.03165,1.88653,1.49188,0.03178,1.88584
129,13000,0.97281,0.03168,1.88310,1.51981,0.03165,1.88237
130,13100,1.00254,0.03158,1.87952,1.51848,0.03153,1.88059
131,13200,1.01165,0.03137,1.87753,1.47538,0.03142,1.87729
132,13300,1.02403,0.03136,1.87452,1.45724,0.03138,1.87416
133,13400,0.99635,0.03136,1.87123,1.50362,0.03129,1.87137
134,13500,1.00056,0.03138,1.86740,1.48966,0.03126,1.86749
135,13600,0.97933,0.03119,1.86445,1.46643,0.03126,1.86565
136,13700,1.00321,0.03111,1.86188,1.48680,0.03115,1.86207
137,13800,1.01837,0.03106,1.85918,1.50409,0.03106,1.85940
138,13900,1.00926,0.03101,1.85474,1.46607,0.03109,1.85605
139,14000,0.97512,0.03096,1.85280,1.50437,0.03090,1.85282
140,14100,0.99632,0.03099,1.84923,1.52470,0.03089,1.84891
141,14200,1.01914,0.03090,1.84638,1.47958,0.03084,1.84450
142,14300,0.99291,0.03088,1.84156,1.48489,0.03087,1.84148
143,14400,0.99714,0.03092,1.83878,1.53151,0.03083,1.83825
144,14500,1.02018,0.03078,1.83514,1.49541,0.03075,1.83516
145,14600,1.00870,0.03081,1.83037,1.55330,0.03080,1.83262
146,14700,1.00812,0.03065,1.82797,1.52775,0.03073,1.82815
147,14800,0.99418,0.03073,1.82601,1.54221,0.03072,1.82260
148,14900,1.01656,0.03066,1.82357,1.51564,0.03065,1.82152
149,15000,0.99323,0.03075,1.81735,1.48754,0.03064,1.81804
150,15100,0.97330,0.03060,1.81618,1.50266,0.03059,1.81507
151,15200,1.00006,0.03055,1.81121,1.48117,0.03064,1.81327
152,15300,1.02426,0.03060,1.80699,1.52513,0.03055,1.80815
153,15400,0.97639,0.03054,1.80389,1.53306,0.03067,1.80542
154,15500,1.01314,0.03056,1.80215,1.48783,0.03058,1.80083
155,15600,0.97714,0.03049,1.79829,1.50104,0.03051,1.79766
156,15700,1.00797,0.03056,1.79571,1.50986,0.03052,1.79363
157,15800,0.97374,0.03047,1.79137,1.49566,0.03050,1.78965
158,15900,1.00909,0.03036,1.78820,1.49478,0.03041,1.78637
159,16000,1.00662,0.03045,1.78166,1.56118,0.03033,1.78470
160,16100,0.97144,0.03029,1.78109,1.51125,0.03034,1.77748
161,16200,0.96350,0.03023,1.77611,1.50641,0.03038,1.77559
162,16300,0.99787,0.03027,1.77170,1.49614,0.03020,1.77285
163,16400,0.99783,0.03023,1.76853,1.47486,0.03018,1.76795
164,16500,1.00219,0.03012,1.76550,1.48237,0.03022,1.76624
165,16600,0.96132,0.03005,1.76250,1.47351,0.02997,1.76333
166,16700,1.03273,0.02997,1.75988,1.49813,0.03012,1.75703
167,16800,1.01111,0.03001,1.75455,1.53566,0.02986,1.75545
168,16900,1.01576,0.02998,1.74734,1.50059,0.02991,1.75076
169,17000,0.99526,0.02988,1.74589,1.46740,0.02982,1.74576
170,17100,1.00777,0.02988,1.74115,1.51398,0.02977,1.74030
171,17200,1.01227,0.02974,1.73906,1.46586,0.02975,1.73831
172,17300,0.99677,0.02985,1.73301,1.51819,0.02979,1.73267
173,17400,1.03061,0.02969,1.72941,1.46721,0.02957,1.73177
174,17500,1.02019,0.02961,1.72669,1.48790,0.02956,1.72643
175,17600,1.00340,0.02958,1.72023,1.47689,0.02955,1.72073
176,17700,0.99688,0.02957,1.71558,1.44841,0.02953,1.71754
177,17800,1.00107,0.02958,1.71014,1.51373,0.02950,1.71287
178,17900,0.96602,0.02948,1.71043,1.46321,0.02957,1.70867
179,18000,0.99716,0.02945,1.70586,1.49015,0.02944,1.70472
180,18100,1.01808,0.02930,1.70571,1.43495,0.02938,1.70058
181,18200,1.01358,0.02919,1.69761,1.47174,0.02933,1.69369
182,18300,1.00938,0.02925,1.69156,1.51701,0.02921,1.69649
183,18400,1.03742,0.02920,1.68912,1.52653,0.02905,1.69058
184,18500,1.00230,0.02894,1.68990,1.50102,0.02899,1.68532
185,18600,0.99180,0.02903,1.67720,1.57511,0.02903,1.67872
186,18700,1.00709,0.02884,1.67799,1.47169,0.02886,1.67751
187,18800,1.02554,0.02884,1.67151,1.43187,0.02874,1.67127
188,18900,0.98137,0.02874,1.66963,1.52101,0.02882,1.66711
189,19000,1.01810,0.02871,1.66384,1.48776,0.02871,1.66338
190,19100,1.02070,0.02874,1.66081,1.52994,0.02873,1.65682
191,19200,0.99467,0.02860,1.65329,1.51480,0.02870,1.65517
192,19300,0.99439,0.02864,1.64908,1.42343,0.02853,1.65084
193,19400,1.02207,0.02865,1.64427,1.47543,0.02851,1.64873
194,19500,1.00660,0.02858,1.64190,1.45830,0.02851,1.63711
195,19600,1.00530,0.02838,1.64187,1.48256,0.02837,1.63188
196,19700,0.98420,0.02842,1.63594,1.46236,0.02841,1.63499
197,19800,0.98501,0.02832,1.63052,1.50612,0.02830,1.63078
198,19900,0.99900,0.02829,1.62566,1.51142,0.02826,1.62917
199,20000,1.02057,0.02818,1.62177,1.44925,0.02813,1.62933
200,20100,1.03280,0.02810,1.61604,1.46326,0.02820,1.61604
201,20200,0.98220,0.02810,1.61477,1.49770,0.02808,1.61278
202,20300,0.98841,0.02808,1.61097,1.49070,0.02805,1.60972
203,20400,0.99921,0.02789,1.60498,1.50704,0.02801,1.60566
204,20500,0.97936,0.02796,1.60417,1.51527,0.02792,1.59521
205,20600,0.99783,0.02782,1.59919,1.48153,0.02790,1.59619
206,20700,0.98805,0.02788,1.59676,1.48775,0.02791,1.59084
207,20800,0.98935,0.02780,1.59243,1.50435,0.02775,1.59271
208,20900,1.00790,0.02770,1.58289,1.46169,0.02770,1.58432
209,21000,1.00269,0.02767,1.58035,1.40030,0.02775,1.58159
210,21100,1.02710,0.02764,1.56753,1.50656,0.02764,1.57909
211,21200,1.00395,0.02763,1.56907,1.49569,0.02760,1.57171
212,21300,0.98172,0.02766,1.56741,1.44383,0.02770,1.57184
213,21400,1.02407,0.02763,1.56451,1.43937,0.02761,1.56837
214,21500,0.99378,0.02750,1.56021,1.49079,0.02757,1.55935
215,21600,0.97096,0.02754,1.55733,1.49635,0.02756,1.56030
216,21700,0.99453,0.02764,1.55520,1.46229,0.02764,1.55295
217,21800,0.98083,0.02767,1.54658,1.42827,0.02747,1.55265
218,21900,0.99934,0.02758,1.55098,1.46399,0.02755,1.54268
219,22000,1.00876,0.02757,1.53567,1.44260,0.02751,1.54225
220,22100,0.98709,0.02767,1.53875,1.45908,0.02762,1.53625
221,22200,1.00089,0.02755,1.53315,1.43550,0.02745,1.52860
222,22300,0.98744,0.02754,1.51764,1.47319,0.02760,1.53074
223,22400,0.98788,0.02767,1.52112,1.41042,0.02770,1.52765
224,22500,1.00030,0.02771,1.52205,1.43154,0.02765,1.52551
225,22600,0.99453,0.02774,1.51686,1.45905,0.02765,1.51728
226,22700,0.98626,0.02768,1.50897,1.37640,0.02771,1.51335
227,22800,0.99241,0.02777,1.51230,1.43115,0.02783,1.51115
228,22900,0.99856,0.02770,1.51519,1.46206,0.02778,1.50538
229,23000,0.99148,0.02790,1.50275,1.44699,0.02779,1.50327
230,23100,1.03163,0.02797,1.49632,1.43944,0.02795,1.49319
231,23200,1.00583,0.02801,1.49931,1.42540,0.02781,1.49980
232,23300,0.99803,0.02788,1.49401,1.42743,0.02796,1.49096
233,23400,0.98673,0.02795,1.48498,1.43639,0.02797,1.48678
234,23500,0.98890,0.02791,1.48912,1.43559,0.02816,1.47925
235,23600,0.99073,0.02827,1.48343,1.44761,0.02815,1.48336
236,23700,0.99161,0.02816,1.47863,1.45583,0.02830,1.47786
237,23800,0.99780,0.02840,1.47145,1.46358,0.02829,1.47085
238,23900,0.99558,0.02837,1.47853,1.47528,0.02846,1.47018
239,24000,1.01182,0.02848,1.46667,1.43603,0.02859,1.46498
240,24100,1.00666,0.02870,1.47011,1.43333,0.02873,1.45968
241,24200,1.00030,0.02873,1.46151,1.45495,0.02886,1.45472
242,24300,0.97074,0.02901,1.45595,1.46167,0.02906,1.44905
243,24400,1.01448,0.02884,1.45378,1.46355,0.02902,1.44715
244,24500,0.98772,0.02903,1.44644,1.41546,0.02915,1.45697
245,24600,0.99440,0.02928,1.44646,1.45860,0.02932,1.45320
246,24700,0.98786,0.02932,1.44705,1.40298,0.02927,1.44842
247,24800,0.99969,0.02947,1.44751,1.53326,0.02952,1.44345
248,24900,0.97922,0.02965,1.44102,1.45116,0.02968,1.44062
