iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss
47,4800,-9.29661,0.91831,0.19697,2.00207,-8.72999,0.96777,0.19754,2.00357
48,4900,-9.26575,0.91430,0.19439,2.00138,-8.75517,1.00788,0.19355,2.00112
49,5000,-9.21047,0.88600,0.18847,2.00078,-8.73337,0.94488,0.18898,2.00025
50,5100,-9.08155,1.05721,0.18569,1.99854,-8.68291,0.97848,0.18544,1.99894
51,5200,-9.05679,0.90962,0.18019,1.99878,-8.60850,0.97261,0.18105,1.99626
52,5300,-8.94225,1.01627,0.17697,1.99471,-8.27221,0.91238,0.17676,1.99560
53,5400,-8.93633,1.02982,0.17301,1.99343,-8.27109,0.97569,0.17267,1.99393
54,5500,-8.88306,0.87926,0.16872,1.99237,-8.23869,0.87408,0.16828,1.99257
55,5600,-8.64813,0.92506,0.16498,1.98980,-8.01516,0.96781,0.16409,1.99021
56,5700,-8.55777,0.86586,0.16115,1.98835,-7.85137,0.84603,0.16065,1.98985
57,5800,-8.49351,0.91808,0.15614,1.98886,-7.76995,0.88111,0.15725,1.98724
58,5900,-8.37265,0.88370,0.15339,1.98571,-7.68175,0.88751,0.15373,1.98646
59,6000,-8.26118,0.96046,0.14989,1.98346,-7.70396,0.90949,0.15019,1.98451
60,6100,-8.19635,0.93225,0.14679,1.98129,-7.66912,0.93421,0.14616,1.98302
61,6200,-8.10772,0.91813,0.14372,1.98162,-7.58329,0.87143,0.14311,1.98059
62,6300,-8.00063,0.95866,0.14048,1.97947,-7.47830,0.85713,0.14042,1.97895
63,6400,-7.93816,0.90383,0.13758,1.97788,-7.50476,1.00446,0.13712,1.97839
64,6500,-7.93461,0.98260,0.13431,1.97594,-7.45500,0.95993,0.13431,1.97730
65,6600,-7.89584,0.94022,0.13159,1.97546,-7.35588,0.83974,0.13168,1.97532
66,6700,-7.77414,0.94734,0.12869,1.97482,-7.39578,0.94381,0.12843,1.97424
67,6800,-7.77901,0.83047,0.12592,1.97352,-7.26139,0.80533,0.12581,1.97217
68,6900,-7.74188,0.91030,0.12308,1.97190,-7.24434,0.85395,0.12295,1.97169
69,7000,-7.68750,0.91863,0.12060,1.97043,-7.13930,0.88031,0.12081,1.96963
70,7100,-7.59221,0.87163,0.11808,1.96840,-7.10722,0.96993,0.11816,1.96872
71,7200,-7.60065,0.87503,0.11588,1.96908,-7.01856,0.91656,0.11576,1.96811
72,7300,-7.47757,0.89184,0.11376,1.96679,-6.98961,0.91839,0.11316,1.96723
73,7400,-7.46317,0.97473,0.11133,1.96533,-6.93452,0.87674,0.11148,1.96411
74,7500,-7.41115,0.87635,0.10931,1.96468,-6.86682,0.87349,0.10953,1.96388
75,7600,-7.34846,1.00706,0.10741,1.96398,-6.85970,0.86331,0.10730,1.96309
76,7700,-7.28797,0.98086,0.10536,1.96041,-6.70905,1.01531,0.10492,1.96216
77,7800,-7.23487,0.96602,0.10361,1.96079,-6.65589,0.92540,0.10300,1.96141
78,7900,-7.15765,0.97085,0.10073,1.95928,-6.59454,0.97864,0.10132,1.95832
79,8000,-7.04437,1.05052,0.09912,1.95682,-6.52221,0.89491,0.09977,1.95741
80,8100,-6.96024,0.93882,0.09771,1.95788,-6.40416,1.05262,0.09818,1.95780
81,8200,-6.91567,0.95389,0.09617,1.95586,-6.35401,0.92775,0.09587,1.95610
82,8300,-6.73247,1.04091,0.09434,1.95405,-6.25949,0.99504,0.09425,1.95495
83,8400,-6.62770,1.45640,0.09276,1.95539,-6.09286,1.72831,0.09267,1.95519
84,8500,-6.61637,1.56318,0.09047,1.95343,-6.03080,1.58840,0.09134,1.95189
85,8600,-6.51423,1.43356,0.08962,1.95195,-5.93773,1.71240,0.08990,1.95191
86,8700,-6.41981,1.46237,0.08850,1.95127,-5.91091,1.63178,0.08815,1.95014
87,8800,-6.32303,1.82874,0.08665,1.94934,-5.82335,2.71387,0.08682,1.94997
88,8900,-6.24606,1.72035,0.08562,1.94825,-5.79529,1.40486,0.08548,1.94819
89,9000,-6.22310,1.10261,0.08467,1.94567,-5.76076,1.09106,0.08396,1.94627
90,9100,-6.12878,1.16523,0.08299,1.94583,-5.75422,1.02743,0.08310,1.94634
91,9200,-6.05695,1.07815,0.08176,1.94516,-5.69911,1.08984,0.08181,1.94547
92,9300,-6.01930,1.09281,0.08052,1.94361,-5.65680,0.92568,0.08022,1.94186
93,9400,-5.93053,1.07444,0.07996,1.94040,-5.57504,0.93767,0.07926,1.94148
94,9500,-5.88075,1.09328,0.07830,1.94091,-5.52468,0.97112,0.07859,1.93968
95,9600,-5.77292,1.19707,0.07706,1.93887,-5.45445,1.28439,0.07744,1.93986
96,9700,-5.73963,1.25766,0.07606,1.93737,-5.39057,1.49959,0.07678,1.93847
97,9800,-5.63165,1.11265,0.07567,1.93666,-5.30884,1.71237,0.07583,1.93629
98,9900,-5.55200,1.09011,0.07421,1.93488,-5.29619,1.20547,0.07416,1.93549
99,10000,-5.48734,1.21496,0.07304,1.93216,-5.25100,1.01018,0.07330,1.93369
100,10100,-5.41252,1.27425,0.07284,1.93178,-5.18265,1.14322,0.07251,1.93054
101,10200,-5.33915,1.23162,0.07141,1.93218,-5.14177,1.11421,0.07131,1.93071
102,10300,-5.32398,1.04762,0.07108,1.92667,-5.06179,1.40058,0.07126,1.92846
103,10400,-5.26931,1.23688,0.06980,1.92726,-5.02985,1.06978,0.07010,1.92651
104,10500,-5.19342,1.21697,0.06952,1.92362,-4.99747,1.64591,0.06963,1.92541
105,10600,-5.10958,1.33237,0.06878,1.92294,-4.90156,2.37862,0.06940,1.92330
106,10700,-5.07456,1.20034,0.06824,1.92111,-4.86598,1.03318,0.06838,1.92132
107,10800,-5.02692,0.91524,0.06765,1.91970,-4.79682,1.10085,0.06750,1.91952
108,10900,-4.95451,0.99888,0.06709,1.91807,-4.78798,0.78168,0.06678,1.91947
109,11000,-4.89121,0.99050,0.06624,1.91496,-4.72294,0.89994,0.06630,1.91603
110,11100,-4.80535,0.97734,0.06613,1.91246,-4.68717,0.88276,0.06580,1.91293
111,11200,-4.78995,0.99863,0.06559,1.91220,-4.64378,1.65510,0.06532,1.91111
112,11300,-4.73656,0.87984,0.06438,1.90917,-4.60482,0.85619,0.06454,1.91117
113,11400,-4.69059,0.97353,0.06426,1.90820,-4.58137,0.89499,0.06416,1.90944
114,11500,-4.63672,0.89147,0.06390,1.90620,-4.58103,0.94765,0.06353,1.90672
115,11600,-4.61315,0.92163,0.06360,1.90311,-4.48509,0.87279,0.06348,1.90420
116,11700,-4.50888,0.88497,0.06255,1.90177,-4.46405,0.91060,0.06254,1.90350
117,11800,-4.48417,0.90974,0.06217,1.90007,-4.43373,0.90391,0.06238,1.89794
118,11900,-4.41530,0.88414,0.06200,1.89719,-4.38703,0.87870,0.06215,1.89868
119,12000,-4.38062,0.91636,0.06155,1.89728,-4.34829,0.81894,0.06149,1.89754
120,12100,-4.33898,0.79976,0.06084,1.89334,-4.31584,0.93737,0.06118,1.89372
121,12200,-4.29669,0.88134,0.06110,1.89227,-4.21799,1.02513,0.06134,1.89179
122,12300,-4.27862,0.91908,0.06028,1.89145,-4.20550,0.93168,0.06025,1.88999
123,12400,-4.19025,0.95064,0.06046,1.88777,-4.19704,0.85589,0.06000,1.88870
124,12500,-4.17556,1.08572,0.06013,1.88517,-4.20220,1.18170,0.05994,1.88248
125,12600,-4.15568,1.02050,0.05954,1.88295,-4.09885,0.96662,0.05956,1.88272
126,12700,-4.08812,0.99943,0.05952,1.88018,-4.10857,0.92609,0.05944,1.87977
127,12800,-4.08774,0.83738,0.05871,1.87686,-4.08750,0.89255,0.05876,1.87793
128,12900,-3.99177,1.08878,0.05859,1.87598,-3.99895,0.97369,0.05846,1.87569
129,13000,-3.99863,0.88955,0.05809,1.87352,-3.99566,0.94888,0.05813,1.87471
130,13100,-3.97888,0.99610,0.05767,1.87058,-3.91624,0.86115,0.05789,1.86928
131,13200,-3.94188,0.90929,0.05730,1.86931,-3.94906,0.83026,0.05814,1.86944
132,13300,-3.90053,0.96792,0.05770,1.86585,-3.90902,0.85106,0.05723,1.86340
133,13400,-3.87311,1.00196,0.05763,1.86237,-3.86143,0.94312,0.05781,1.86123
134,13500,-3.83172,1.08276,0.05675,1.86166,-3.82516,0.83982,0.05696,1.86217
135,13600,-3.80820,0.83332,0.05684,1.85742,-3.81917,0.93536,0.05694,1.85884
136,13700,-3.73446,0.94236,0.05666,1.85340,-3.75842,0.98870,0.05649,1.85753
137,13800,-3.72869,0.92803,0.05637,1.85266,-3.74952,0.95444,0.05636,1.85350
138,13900,-3.68845,0.97256,0.05653,1.85011,-3.72423,0.86286,0.05631,1.85010
139,14000,-3.67442,0.83668,0.05580,1.84971,-3.69774,0.90673,0.05574,1.84747
140,14100,-3.61840,1.00420,0.05589,1.84474,-3.68162,0.91502,0.05555,1.84302
141,14200,-3.61464,0.84628,0.05545,1.84256,-3.60431,0.90124,0.05568,1.84008
142,14300,-3.52967,0.98138,0.05576,1.83917,-3.61766,0.94701,0.05514,1.84134
143,14400,-3.56441,1.01614,0.05528,1.83478,-3.57705,0.93329,0.05509,1.83724
144,14500,-3.49728,0.84562,0.05468,1.83518,-3.54636,0.89750,0.05499,1.83095
145,14600,-3.46614,0.99922,0.05489,1.83247,-3.48934,0.90825,0.05494,1.83135
146,14700,-3.44130,0.88370,0.05448,1.82906,-3.48907,0.98942,0.05458,1.82866
147,14800,-3.38947,1.02207,0.05474,1.82573,-3.49684,0.94113,0.05476,1.82557
148,14900,-3.31193,1.15992,0.05455,1.82325,-3.44328,0.92924,0.05419,1.82326
149,15000,-3.31673,0.82612,0.05394,1.81823,-3.38145,0.99318,0.05446,1.81752
150,15100,-3.24165,0.98336,0.05449,1.81583,-3.39347,0.99428,0.05445,1.81437
151,15200,-3.28876,0.93174,0.05364,1.81260,-3.30623,0.99134,0.05413,1.81374
152,15300,-3.23792,0.91485,0.05394,1.81247,-3.30686,0.92949,0.05409,1.80761
153,15400,-3.23155,0.92422,0.05396,1.80579,-3.36171,0.83790,0.05375,1.80614
154,15500,-3.19775,0.92713,0.05348,1.80270,-3.30849,0.86213,0.05344,1.80317
155,15600,-3.17383,0.90290,0.05277,1.80206,-3.23116,0.90859,0.05311,1.80118
156,15700,-3.17733,0.86891,0.05297,1.79822,-3.21990,0.83686,0.05317,1.79957
157,15800,-3.12480,1.02807,0.05331,1.79393,-3.20595,0.85520,0.05268,1.79792
158,15900,-3.03249,0.95142,0.05315,1.79046,-3.16844,1.05229,0.05309,1.79259
159,16000,-3.02839,0.99053,0.05275,1.78769,-3.17680,0.86912,0.05285,1.78952
160,16100,-3.05912,0.89284,0.05262,1.78666,-3.12154,0.93548,0.05249,1.78662
161,16200,-2.99032,0.89616,0.05301,1.78202,-3.16177,0.85748,0.05245,1.78196
162,16300,-3.03408,1.03847,0.05239,1.78078,-3.05986,0.95933,0.05282,1.77886
163,16400,-2.96436,0.95911,0.05257,1.77672,-3.09609,0.92266,0.05209,1.78047
164,16500,-2.95722,0.93504,0.05249,1.77523,-3.07422,0.86868,0.05204,1.77615
165,16600,-2.91012,0.91229,0.05265,1.76998,-3.07999,0.85804,0.05206,1.76874
166,16700,-2.95006,1.07770,0.05247,1.76516,-3.05152,0.89668,0.05274,1.76671
167,16800,-2.88518,1.05068,0.05155,1.76577,-3.03287,0.84657,0.05176,1.76289
168,16900,-2.89170,1.00486,0.05172,1.76038,-3.02172,0.89374,0.05165,1.76080
169,17000,-2.94749,0.97537,0.05120,1.75762,-3.00153,0.92657,0.05136,1.76142
170,17100,-2.93660,0.96842,0.05150,1.75795,-2.98697,0.88588,0.05214,1.75278
171,17200,-2.86928,1.43408,0.05135,1.75791,-2.92106,2.23596,0.05140,1.75251
172,17300,-2.83859,1.31478,0.05161,1.74629,-2.87621,2.70523,0.05189,1.74769
173,17400,-2.87168,0.98419,0.05089,1.74644,-2.90084,1.34974,0.05108,1.74735
174,17500,-2.86075,1.36698,0.05108,1.73937,-2.76412,3.23862,0.05121,1.74181
175,17600,-2.77813,0.99401,0.05113,1.74112,-2.75445,2.00689,0.05125,1.73878
176,17700,-2.79833,0.99888,0.05086,1.73865,-2.77034,0.97850,0.05107,1.73380
177,17800,-2.71179,0.97847,0.05112,1.73128,-2.80916,0.94315,0.05093,1.73137
178,17900,-2.76495,1.01927,0.05092,1.73079,-2.70488,1.90171,0.05057,1.73333
179,18000,-2.74905,0.96289,0.05069,1.72591,-2.67364,2.91091,0.05116,1.72216
180,18100,-2.72533,0.95434,0.05065,1.72467,-2.65555,3.55115,0.05044,1.72418
181,18200,-2.70637,1.00882,0.05070,1.72114,-2.68546,1.36582,0.05029,1.72166
182,18300,-2.75804,0.86408,0.05044,1.71782,-2.68918,0.82919,0.05027,1.71590
183,18400,-2.71260,0.94763,0.05003,1.71396,-2.69325,0.91343,0.05021,1.71506
184,18500,-2.65432,1.01595,0.04992,1.71012,-2.67200,0.93581,0.05016,1.71227
185,18600,-2.67649,1.04808,0.05005,1.70760,-2.68139,1.25961,0.05017,1.70787
186,18700,-2.65089,1.58406,0.05028,1.70628,-2.59652,3.34870,0.05009,1.70475
187,18800,-2.65318,1.06787,0.04990,1.70190,-2.58880,1.01442,0.05020,1.70251
188,18900,-2.64180,1.01470,0.04998,1.69781,-2.69714,0.94703,0.04933,1.69939
189,19000,-2.63180,0.94705,0.04950,1.69887,-2.63838,0.89108,0.04960,1.69790
190,19100,-2.58140,0.90926,0.04970,1.68967,-2.66187,0.90517,0.04905,1.69379
191,19200,-2.65513,0.98550,0.04952,1.68834,-2.69753,0.85215,0.04934,1.68895
192,19300,-2.61316,0.91429,0.04958,1.68649,-2.70255,0.92330,0.04899,1.68545
193,19400,-2.57061,0.92339,0.04921,1.68577,-2.62405,0.93177,0.04904,1.68670
194,19500,-2.53133,0.97309,0.04926,1.68261,-2.63748,0.91279,0.04909,1.68205
195,19600,-2.57872,0.94287,0.04933,1.67753,-2.62526,0.92131,0.04852,1.67689
196,19700,-2.60256,0.88619,0.04854,1.67512,-2.61266,0.93095,0.04887,1.68078
197,19800,-2.52014,1.11090,0.04924,1.66926,-2.59695,0.95901,0.04869,1.67091
198,19900,-2.58683,0.86822,0.04814,1.67178,-2.61138,1.08079,0.04849,1.67173
199,20000,-2.56588,0.83772,0.04830,1.66749,-2.63239,0.89688,0.04825,1.66979
200,20100,-2.53016,0.85688,0.04834,1.66492,-2.56054,0.92886,0.04824,1.66897
201,20200,-2.49280,0.95315,0.04824,1.66022,-2.56451,1.00629,0.04809,1.66466
202,20300,-2.50544,0.96900,0.04781,1.65533,-2.56300,0.94709,0.04827,1.65687
203,20400,-2.48348,1.09010,0.04777,1.65773,-2.54555,1.03622,0.04808,1.65664
204,20500,-2.45170,0.97884,0.04806,1.65539,-2.62760,0.88017,0.04767,1.65024
205,20600,-2.50102,0.91618,0.04748,1.65392,-2.61587,0.90683,0.04787,1.64803
206,20700,-2.49844,1.25114,0.04739,1.64887,-2.62925,1.09014,0.04756,1.64594
207,20800,-2.53477,0.87828,0.04737,1.64470,-2.63555,0.98628,0.04747,1.64648
208,20900,-2.53787,0.89066,0.04714,1.64130,-2.61410,0.82598,0.04754,1.64216
209,21000,-2.54162,1.08958,0.04738,1.63663,-2.57359,0.93670,0.04706,1.64062
210,21100,-2.52385,0.95540,0.04706,1.63430,-2.58880,0.91300,0.04710,1.63259
211,21200,-2.49972,0.92410,0.04699,1.63483,-2.63483,0.82590,0.04681,1.63269
212,21300,-2.48539,0.88003,0.04691,1.63128,-2.56679,0.93658,0.04734,1.63326
213,21400,-2.47165,0.96991,0.04668,1.63089,-2.58552,0.91310,0.04711,1.63109
214,21500,-2.42527,1.06795,0.04673,1.62202,-2.57739,0.98575,0.04677,1.62948
215,21600,-2.40177,0.97702,0.04668,1.62500,-2.59435,1.05431,0.04653,1.62396
216,21700,-2.41743,1.19302,0.04693,1.62295,-2.57767,0.95918,0.04636,1.62326
217,21800,-2.47618,0.97058,0.04618,1.62143,-2.56668,1.12211,0.04675,1.61965
218,21900,-2.39330,0.95577,0.04645,1.61666,-2.57655,0.85794,0.04646,1.61261
219,22000,-2.36548,1.14441,0.04672,1.61219,-2.52774,0.90031,0.04659,1.61062
220,22100,-2.37487,0.94448,0.04624,1.60543,-2.50971,0.96479,0.04641,1.61403
221,22200,-2.45342,0.84692,0.04625,1.61386,-2.50693,0.97770,0.04630,1.60549
222,22300,-2.43616,0.98415,0.04597,1.61121,-2.53292,0.85768,0.04611,1.60826
223,22400,-2.41881,0.84313,0.04555,1.60354,-2.56826,0.82135,0.04581,1.60970
224,22500,-2.38409,1.02772,0.04587,1.60172,-2.53093,0.89360,0.04573,1.60279
225,22600,-2.43323,0.92163,0.04561,1.60593,-2.53814,0.92966,0.04531,1.60211
226,22700,-2.39621,0.93745,0.04560,1.60148,-2.54350,0.96566,0.04559,1.60233
227,22800,-2.45324,0.90648,0.04525,1.59328,-2.50174,0.93917,0.04559,1.59427
228,22900,-2.37027,1.07116,0.04533,1.59430,-2.44446,1.55013,0.04590,1.59257
229,23000,-2.36586,1.19999,0.04523,1.59757,-2.44181,2.95016,0.04536,1.59393
230,23100,-2.37735,1.16116,0.04513,1.59555,-2.44958,2.71723,0.04538,1.58816
231,23200,-2.34174,1.11703,0.04495,1.58815,-2.45673,2.65231,0.04532,1.58642
232,23300,-2.30822,1.07168,0.04510,1.58826,-2.45484,1.19058,0.04536,1.58288
233,23400,-2.33565,1.00692,0.04469,1.58941,-2.46656,0.87968,0.04502,1.58948
234,23500,-2.30556,0.96903,0.04523,1.57967,-2.41303,1.05786,0.04495,1.58422
235,23600,-2.29975,1.21281,0.04461,1.58138,-2.41122,2.48791,0.04503,1.58414
236,23700,-2.31455,1.43409,0.04470,1.57800,-2.40917,1.81329,0.04471,1.57335
237,23800,-2.29584,1.08348,0.04490,1.57484,-2.41498,1.23748,0.04450,1.58322
238,23900,-2.32946,1.01298,0.04462,1.57721,-2.46758,0.77529,0.04450,1.57604
239,24000,-2.30005,1.07485,0.04479,1.57993,-2.41650,1.14849,0.04449,1.57381
240,24100,-2.26274,1.20609,0.04451,1.57374,-2.39311,1.19884,0.04473,1.57077
241,24200,-2.29798,1.18072,0.04429,1.56746,-2.39594,1.94507,0.04429,1.57763
242,24300,-2.24246,1.19678,0.04405,1.56500,-2.36423,2.28017,0.04431,1.57786
243,24400,-2.29067,0.95632,0.04402,1.57227,-2.36787,0.90300,0.04448,1.56850
244,24500,-2.30018,0.85329,0.04389,1.56925,-2.37001,0.96148,0.04415,1.56639
245,24600,-2.26438,0.95675,0.04396,1.56400,-2.37282,1.05089,0.04405,1.55815
246,24700,-2.30356,0.93461,0.04388,1.56362,-2.38038,0.93587,0.04359,1.55485
247,24800,-2.28957,1.11382,0.04377,1.56391,-2.35778,0.93961,0.04413,1.56128
248,24900,-2.24228,1.10295,0.04371,1.56269,-2.34486,1.04474,0.04370,1.55725
