iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
229,23000,1.46369,0.19139,1.45639,0.18897,1.61943,0.19088
230,23100,1.48083,0.18885,1.46277,0.18972,1.60569,0.19111
231,23200,1.44726,0.18961,1.45144,0.18963,1.65913,0.18898
232,23300,1.45736,0.19029,1.44900,0.19010,1.60517,0.19055
233,23400,1.48513,0.18948,1.46247,0.18907,1.57911,0.18836
234,23500,1.49338,0.19231,1.48284,0.18967,1.59754,0.18921
235,23600,1.47764,0.19061,1.44217,0.18962,1.62479,0.18949
236,23700,1.44404,0.18919,1.50599,0.18848,1.58417,0.18947
237,23800,1.44386,0.19013,1.53349,0.19260,1.56411,0.18931
238,23900,1.49315,0.19136,1.53510,0.19001,1.61331,0.18987
239,24000,1.52869,0.18931,1.48058,0.18842,1.61051,0.18971
240,24100,1.49122,0.18981,1.50092,0.18916,1.60535,0.18966
241,24200,1.46612,0.19009,1.53184,0.18966,1.63454,0.18972
242,24300,1.45889,0.18820,1.53088,0.19086,1.71047,0.18731
243,24400,1.49910,0.18953,1.50863,0.19240,1.63703,0.18896
244,24500,1.51334,0.18916,1.53251,0.18995,1.61314,0.18972
245,24600,1.49079,0.18705,1.53743,0.18872,1.63726,0.18912
246,24700,1.49936,0.18783,1.51642,0.18860,1.60827,0.18765
247,24800,1.50693,0.18985,1.48036,0.18682,1.63753,0.18983
248,24900,1.51078,0.18726,1.56649,0.18715,1.58890,0.18741
