iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss
21,2200,-7.56359,1.07498,0.30561,2.03427,-7.43902,1.22695,0.30564,2.03434
22,2300,-7.74067,1.09104,0.30017,2.03381,-7.54558,1.15287,0.30047,2.03379
23,2400,-7.83597,1.01869,0.29451,2.03322,-7.63105,1.07079,0.29417,2.03337
24,2500,-7.98269,0.92292,0.28921,2.03236,-7.72948,0.98085,0.28929,2.03227
25,2600,-8.06293,0.97677,0.28348,2.03163,-7.86741,0.96067,0.28304,2.03204
26,2700,-8.19321,1.19114,0.27764,2.03092,-8.10890,0.90916,0.27767,2.03093
27,2800,-8.20095,1.06537,0.27247,2.02908,-8.00823,1.14956,0.27253,2.02992
28,2900,-8.27440,1.31113,0.26721,2.02828,-8.07073,0.97603,0.26699,2.02746
29,3000,-8.44794,0.96781,0.26220,2.02719,-8.23798,1.00610,0.26177,2.02616
30,3100,-8.43835,0.91269,0.25725,2.02426,-8.24953,1.16283,0.25729,2.02538
31,3200,-8.47730,0.95472,0.25213,2.02413,-8.37605,1.10359,0.25245,2.02430
32,3300,-8.56528,1.05532,0.24762,2.02257,-8.28691,1.04995,0.24740,2.02271
33,3400,-8.56555,0.99540,0.24244,2.02333,-8.36026,1.06761,0.24238,2.02295
34,3500,-8.56585,1.06768,0.23772,2.02084,-8.37990,0.98707,0.23745,2.02103
35,3600,-8.70236,0.98314,0.23284,2.02053,-8.38667,1.06397,0.23215,2.02064
36,3700,-8.69854,1.09713,0.22725,2.02029,-8.37325,1.16368,0.22746,2.01964
37,3800,-8.71790,1.04951,0.22295,2.01853,-8.47219,0.99672,0.22315,2.01911
38,3900,-8.75238,0.93512,0.21833,2.01734,-8.47584,1.08189,0.21807,2.01797
39,4000,-8.75686,0.93099,0.21435,2.01664,-8.50788,0.95998,0.21359,2.01717
40,4100,-8.76928,1.13041,0.20976,2.01558,-8.49593,1.06775,0.20923,2.01557
41,4200,-8.78198,0.99719,0.20459,2.01502,-8.42160,1.09219,0.20515,2.01425
42,4300,-8.82986,1.07327,0.20034,2.01330,-8.59962,1.01906,0.20062,2.01352
43,4400,-8.77909,1.01603,0.19616,2.01206,-8.67339,0.99122,0.19631,2.01265
44,4500,-8.81225,1.14504,0.19174,2.01027,-8.70207,1.12000,0.19180,2.01037
45,4600,-8.74470,1.08527,0.18769,2.00900,-8.60495,1.02548,0.18793,2.00813
46,4700,-8.68241,1.10105,0.18427,2.00777,-8.52107,1.16117,0.18404,2.00822
47,4800,-8.63697,1.01142,0.18019,2.00548,-8.57636,1.25580,0.18020,2.00671
48,4900,-8.67915,0.95851,0.17597,2.00403,-8.69901,1.12578,0.17598,2.00463
49,5000,-8.65548,1.06099,0.17218,2.00237,-8.64196,1.09423,0.17244,2.00180
50,5100,-8.58680,1.04286,0.16860,1.99963,-8.59189,1.05334,0.16817,2.00026
51,5200,-8.49598,0.99827,0.16469,1.99879,-8.49207,1.10252,0.16470,1.99870
52,5300,-8.49730,0.97611,0.16083,1.99652,-8.46590,1.13447,0.16112,1.99606
53,5400,-8.41298,0.97055,0.15753,1.99376,-8.40186,1.09883,0.15781,1.99402
54,5500,-8.36674,1.07236,0.15431,1.99146,-8.32133,1.09594,0.15401,1.99146
55,5600,-8.31301,0.96615,0.15076,1.98944,-8.24974,1.09897,0.15081,1.98923
56,5700,-8.26815,1.00120,0.14753,1.98786,-8.30531,1.06300,0.14777,1.98819
57,5800,-8.20788,0.97954,0.14415,1.98529,-8.17871,1.07405,0.14410,1.98578
58,5900,-8.22285,0.91926,0.14098,1.98283,-8.11572,1.06459,0.14118,1.98433
59,6000,-8.21492,0.91246,0.13804,1.98108,-8.07327,1.13948,0.13801,1.98213
60,6100,-8.14776,1.03920,0.13491,1.98096,-8.10012,0.96722,0.13447,1.98104
61,6200,-8.15021,1.02393,0.13135,1.97875,-8.10516,1.00990,0.13164,1.97820
62,6300,-8.13404,0.91010,0.12836,1.97552,-8.02941,1.13724,0.12836,1.97744
63,6400,-8.07529,1.01201,0.12554,1.97459,-7.94698,1.03999,0.12578,1.97475
64,6500,-8.00058,0.91336,0.12247,1.97338,-7.86177,0.97882,0.12247,1.97308
65,6600,-7.97673,0.89131,0.11970,1.97084,-7.94888,0.94105,0.11977,1.97016
66,6700,-7.91968,0.92469,0.11693,1.96831,-7.72490,0.93730,0.11712,1.97012
67,6800,-7.84319,1.01257,0.11427,1.96661,-7.67547,0.94314,0.11419,1.96609
68,6900,-7.73890,0.86008,0.11162,1.96441,-7.48102,0.93175,0.11124,1.96478
69,7000,-7.67049,0.91490,0.10910,1.96312,-7.40807,0.93806,0.10891,1.96386
70,7100,-7.60588,1.04263,0.10663,1.96193,-7.33302,0.95093,0.10653,1.96167
71,7200,-7.51777,1.04008,0.10413,1.95697,-7.29859,1.00453,0.10396,1.95816
72,7300,-7.48991,0.90910,0.10179,1.95669,-7.26864,0.95362,0.10169,1.95703
73,7400,-7.38565,0.98221,0.09950,1.95477,-7.21229,1.01029,0.09960,1.95431
74,7500,-7.29788,0.96226,0.09695,1.95254,-7.14817,0.97785,0.09699,1.95149
75,7600,-7.29653,0.88082,0.09511,1.95042,-7.00411,1.00028,0.09506,1.94979
76,7700,-7.20161,0.91664,0.09276,1.94640,-6.95449,0.96867,0.09270,1.94650
77,7800,-7.12762,1.08534,0.09094,1.94486,-6.88316,0.99934,0.09093,1.94429
78,7900,-7.05498,0.85269,0.08859,1.94108,-6.83582,0.93594,0.08867,1.94137
79,8000,-6.96075,0.85799,0.08697,1.93826,-6.76498,0.99233,0.08698,1.93898
80,8100,-6.88860,1.03417,0.08506,1.93620,-6.63264,0.98577,0.08516,1.93608
81,8200,-6.80374,0.89231,0.08322,1.93270,-6.55809,1.02966,0.08338,1.93345
82,8300,-6.78002,0.96857,0.08155,1.93022,-6.49082,0.91530,0.08159,1.92968
83,8400,-6.67608,0.97864,0.07986,1.92737,-6.45504,0.88928,0.08013,1.92822
84,8500,-6.62471,0.89264,0.07829,1.92498,-6.41332,0.93009,0.07851,1.92529
85,8600,-6.53899,0.84877,0.07687,1.92222,-6.31749,0.92712,0.07668,1.92287
86,8700,-6.46447,0.89256,0.07562,1.92059,-6.23483,0.95641,0.07545,1.91980
87,8800,-6.43099,1.02045,0.07415,1.91704,-6.14330,0.98204,0.07425,1.91674
88,8900,-6.33533,0.91266,0.07280,1.91314,-6.09866,0.96171,0.07273,1.91301
89,9000,-6.28595,0.93157,0.07158,1.91058,-6.02741,0.89680,0.07148,1.91122
90,9100,-6.18114,0.96761,0.07047,1.90824,-5.98277,0.92916,0.07023,1.90915
91,9200,-6.13373,0.97723,0.06926,1.90504,-5.91322,0.95831,0.06924,1.90533
92,9300,-6.04569,0.91538,0.06801,1.90237,-5.83119,1.00412,0.06801,1.90351
93,9400,-5.97384,0.92903,0.06673,1.90217,-5.76362,0.94922,0.06703,1.90138
94,9500,-5.90503,1.02661,0.06611,1.89646,-5.73515,0.93121,0.06597,1.89685
95,9600,-5.84464,0.87444,0.06498,1.89497,-5.65227,0.98179,0.06510,1.89457
96,9700,-5.80276,0.90968,0.06397,1.89248,-5.63402,0.94646,0.06401,1.89034
97,9800,-5.71465,0.97389,0.06349,1.88976,-5.66872,0.99047,0.06332,1.88923
98,9900,-5.67053,0.98864,0.06258,1.88594,-5.53723,0.95641,0.06238,1.88661
99,10000,-5.59019,0.94138,0.06160,1.88427,-5.45067,1.05346,0.06179,1.88515
100,10100,-5.53473,0.95465,0.06100,1.88184,-5.42571,0.87258,0.06073,1.88399
101,10200,-5.48201,0.91429,0.06023,1.88081,-5.40720,0.87555,0.05983,1.88056
102,10300,-5.40468,0.91185,0.05963,1.88109,-5.34787,0.96490,0.05972,1.87850
103,10400,-5.38196,0.98636,0.05877,1.87810,-5.26399,1.00107,0.05873,1.87615
104,10500,-5.34660,0.84740,0.05823,1.87756,-5.22270,0.83920,0.05805,1.87762
105,10600,-5.22436,1.09287,0.05760,1.87149,-5.15826,0.99440,0.05734,1.87309
106,10700,-5.20033,0.93303,0.05671,1.87234,-5.09404,0.99467,0.05701,1.87315
107,10800,-5.14536,0.92073,0.05609,1.86916,-5.04249,0.91991,0.05621,1.86799
108,10900,-5.08515,0.94489,0.05572,1.86552,-4.98923,0.89790,0.05547,1.86728
109,11000,-5.03384,0.93883,0.05500,1.86215,-4.96420,0.95110,0.05491,1.86531
110,11100,-4.99590,0.93780,0.05460,1.86048,-4.90595,0.94716,0.05457,1.86135
111,11200,-4.89217,0.94213,0.05424,1.85997,-4.85075,0.95888,0.05420,1.85763
112,11300,-4.88715,0.88542,0.05355,1.85521,-4.80488,1.02623,0.05360,1.85409
113,11400,-4.82389,0.95061,0.05315,1.85092,-4.75995,0.94033,0.05326,1.85014
114,11500,-4.78097,0.84022,0.05285,1.84960,-4.69895,0.91338,0.05296,1.85016
115,11600,-4.70304,1.00067,0.05225,1.84832,-4.68761,0.94391,0.05228,1.84945
116,11700,-4.64584,0.85724,0.05212,1.84576,-4.64581,0.88924,0.05212,1.84352
117,11800,-4.64210,0.87841,0.05166,1.84278,-4.61654,0.83951,0.05155,1.84098
118,11900,-4.55826,0.95779,0.05119,1.83904,-4.57852,0.89863,0.05117,1.83652
119,12000,-4.50250,0.85281,0.05099,1.83638,-4.50236,0.94536,0.05103,1.83688
120,12100,-4.45628,0.95238,0.05056,1.83257,-4.50150,0.84366,0.05028,1.83268
121,12200,-4.40830,0.93254,0.05026,1.82776,-4.43742,0.95197,0.05048,1.83108
122,12300,-4.37781,0.92719,0.05002,1.82547,-4.39832,0.98116,0.05016,1.82364
123,12400,-4.33404,1.01110,0.05018,1.82162,-4.34077,1.00973,0.05008,1.82597
124,12500,-4.31768,0.95984,0.04969,1.82259,-4.31169,0.99213,0.04961,1.81926
125,12600,-4.26997,0.88084,0.04960,1.81521,-4.32035,0.85126,0.04970,1.81744
126,12700,-4.21243,0.92329,0.04938,1.81126,-4.26153,0.92701,0.04925,1.81219
127,12800,-4.16831,0.96453,0.04913,1.81299,-4.21949,0.95870,0.04887,1.81314
128,12900,-4.13818,0.85587,0.04896,1.80762,-4.18505,0.95408,0.04917,1.81022
129,13000,-4.11225,0.88278,0.04884,1.80605,-4.18543,0.86759,0.04852,1.80742
130,13100,-4.05353,0.91590,0.04859,1.80254,-4.12424,0.87479,0.04853,1.80276
131,13200,-4.01842,0.93338,0.04853,1.79803,-4.07950,0.95891,0.04886,1.79656
132,13300,-3.99402,0.88888,0.04842,1.79460,-4.04475,0.97206,0.04869,1.79497
133,13400,-3.95611,0.89052,0.04829,1.79260,-4.03088,0.87571,0.04841,1.79135
134,13500,-3.92898,0.92415,0.04812,1.79027,-4.00037,0.92398,0.04814,1.79205
135,13600,-3.85704,0.93897,0.04820,1.78590,-3.96852,0.85444,0.04812,1.78841
136,13700,-3.84203,0.86106,0.04816,1.78347,-3.95616,0.90963,0.04806,1.78152
137,13800,-3.81029,0.93829,0.04815,1.77767,-3.91923,0.88439,0.04808,1.78030
138,13900,-3.77961,0.93562,0.04815,1.77672,-3.88891,0.84208,0.04806,1.77547
139,14000,-3.76136,0.81994,0.04838,1.77604,-3.83607,0.93982,0.04817,1.77468
140,14100,-3.70782,0.80431,0.04815,1.77184,-3.82884,0.97413,0.04805,1.77095
141,14200,-3.69405,0.87389,0.04837,1.76581,-3.78926,0.94465,0.04800,1.76821
142,14300,-3.68209,0.84689,0.04805,1.76123,-3.77122,1.03051,0.04837,1.76564
143,14400,-3.62895,0.92910,0.04822,1.76251,-3.76101,0.94824,0.04840,1.75969
144,14500,-3.62911,0.96673,0.04842,1.75940,-3.73908,0.89692,0.04819,1.75779
145,14600,-3.60209,0.93866,0.04810,1.75478,-3.72111,0.88150,0.04808,1.75461
146,14700,-3.54962,0.95973,0.04838,1.74616,-3.66918,1.05776,0.04831,1.74801
147,14800,-3.56125,0.86402,0.04827,1.74409,-3.65722,0.86250,0.04827,1.74702
148,14900,-3.52711,0.88360,0.04876,1.73924,-3.63665,0.92770,0.04834,1.74086
149,15000,-3.50213,1.05540,0.04858,1.73884,-3.62362,0.94600,0.04839,1.73586
150,15100,-3.53129,0.94240,0.04826,1.73433,-3.59655,0.98638,0.04843,1.73283
151,15200,-3.47671,0.90614,0.04842,1.73190,-3.58544,0.95705,0.04854,1.72943
152,15300,-3.45518,0.92741,0.04821,1.72749,-3.56707,0.96204,0.04864,1.72943
153,15400,-3.42314,0.91596,0.04859,1.72284,-3.54677,0.88708,0.04819,1.72534
154,15500,-3.40662,0.88163,0.04841,1.72003,-3.56587,0.91608,0.04844,1.71885
155,15600,-3.36184,0.92101,0.04865,1.71527,-3.49552,0.95485,0.04860,1.71651
156,15700,-3.36303,0.87615,0.04842,1.71777,-3.50006,0.86774,0.04875,1.71223
157,15800,-3.30958,0.98175,0.04848,1.70802,-3.47406,0.91240,0.04884,1.71277
158,15900,-3.32726,0.88165,0.04896,1.70190,-3.44683,0.99467,0.04869,1.70403
159,16000,-3.31345,0.91559,0.04882,1.70317,-3.44975,0.98859,0.04873,1.70405
160,16100,-3.27201,0.96423,0.04861,1.69898,-3.43537,0.93355,0.04871,1.70134
161,16200,-3.27116,0.90833,0.04828,1.69524,-3.42555,0.88057,0.04871,1.69992
162,16300,-3.23791,0.88446,0.04879,1.68931,-3.40417,0.98005,0.04861,1.69031
163,16400,-3.22108,0.95275,0.04838,1.68863,-3.39163,0.90803,0.04841,1.68672
164,16500,-3.20519,0.93093,0.04814,1.68384,-3.37286,0.94901,0.04865,1.68048
165,16600,-3.19683,0.86200,0.04872,1.67585,-3.34486,1.08416,0.04880,1.68168
166,16700,-3.16153,0.92424,0.04847,1.67296,-3.31951,0.97411,0.04862,1.67558
167,16800,-3.15165,0.98565,0.04865,1.67373,-3.33598,0.91986,0.04856,1.67070
168,16900,-3.14344,0.95139,0.04880,1.66580,-3.31041,0.99277,0.04883,1.66196
169,17000,-3.13743,0.92683,0.04854,1.66222,-3.28493,0.92334,0.04884,1.66396
170,17100,-3.13220,0.86642,0.04854,1.65930,-3.30040,0.89192,0.04891,1.65559
171,17200,-3.09266,0.92231,0.04899,1.65264,-3.30045,0.94930,0.04842,1.65157
172,17300,-3.06510,0.89960,0.04869,1.65231,-3.27291,0.92275,0.04903,1.64879
173,17400,-3.05691,0.96252,0.04894,1.64559,-3.25099,0.85402,0.04888,1.64317
174,17500,-3.04901,0.86459,0.04890,1.63857,-3.28839,0.93607,0.04858,1.63856
175,17600,-3.04938,1.00793,0.04897,1.63607,-3.22233,0.90600,0.04872,1.63441
176,17700,-3.01325,0.95158,0.04871,1.63079,-3.20062,0.97255,0.04870,1.63338
177,17800,-3.00947,0.90679,0.04868,1.62855,-3.21643,0.87680,0.04886,1.62840
178,17900,-3.01338,0.91808,0.04869,1.61998,-3.18693,0.95779,0.04896,1.62505
179,18000,-3.01143,1.01759,0.04873,1.61513,-3.21030,0.95258,0.04866,1.62323
180,18100,-2.99716,0.88223,0.04886,1.61460,-3.14975,0.97045,0.04860,1.61945
181,18200,-3.00806,1.01019,0.04894,1.60858,-3.16333,0.92744,0.04882,1.61150
182,18300,-3.01022,0.90043,0.04878,1.60908,-3.15656,0.88312,0.04878,1.60322
183,18400,-2.98532,0.97116,0.04866,1.60938,-3.15876,0.93307,0.04897,1.60506
184,18500,-2.96612,0.90681,0.04852,1.60321,-3.14380,0.85164,0.04813,1.59996
185,18600,-2.94969,0.94724,0.04858,1.59812,-3.10953,0.92012,0.04876,1.59369
186,18700,-2.95430,0.93023,0.04864,1.58985,-3.10180,0.97466,0.04839,1.59540
187,18800,-2.96042,0.86244,0.04828,1.59548,-3.08543,0.98130,0.04854,1.58826
188,18900,-2.91567,0.91898,0.04825,1.59048,-3.08422,0.98570,0.04812,1.58823
189,19000,-2.92926,0.87675,0.04854,1.58160,-3.04941,0.99149,0.04861,1.58465
190,19100,-2.89659,0.97705,0.04839,1.58051,-3.05242,0.98174,0.04869,1.57851
191,19200,-2.91579,0.93971,0.04857,1.57235,-3.05734,0.91941,0.04844,1.57950
192,19300,-2.92661,0.87287,0.04840,1.56990,-3.06937,0.93963,0.04833,1.56919
193,19400,-2.92033,0.85609,0.04811,1.57066,-3.07017,0.95449,0.04832,1.57068
194,19500,-2.92643,0.87963,0.04835,1.56206,-3.06362,0.86821,0.04832,1.56331
195,19600,-2.93504,0.97326,0.04801,1.56336,-3.03096,0.94117,0.04819,1.55948
196,19700,-2.92255,0.95538,0.04854,1.56013,-3.02120,1.04847,0.04848,1.55357
197,19800,-2.96056,0.88388,0.04811,1.55338,-3.05791,0.90809,0.04790,1.55808
198,19900,-2.89909,1.06095,0.04826,1.55011,-3.02197,0.96360,0.04784,1.55179
199,20000,-2.89341,0.94029,0.04809,1.54505,-3.03169,0.95224,0.04800,1.55061
200,20100,-2.88764,1.00880,0.04835,1.54527,-3.05831,0.92502,0.04805,1.54667
201,20200,-2.91998,0.86040,0.04805,1.53816,-3.02504,0.85654,0.04800,1.53859
202,20300,-2.89149,0.93477,0.04803,1.53882,-3.04840,0.95418,0.04801,1.53019
203,20400,-2.91193,0.85802,0.04799,1.53338,-3.02712,0.97101,0.04794,1.53493
204,20500,-2.89176,0.89644,0.04786,1.53064,-3.03051,0.94179,0.04774,1.53483
205,20600,-2.91683,0.92142,0.04753,1.53701,-3.02233,0.95755,0.04763,1.52155
206,20700,-2.88442,0.96166,0.04759,1.52059,-3.00634,0.92870,0.04765,1.52420
207,20800,-2.86635,0.95774,0.04768,1.52119,-2.98502,0.93164,0.04779,1.51795
208,20900,-2.88309,0.92824,0.04762,1.52114,-2.99261,0.88624,0.04753,1.52516
209,21000,-2.89273,0.99769,0.04735,1.52014,-2.97916,0.98221,0.04746,1.51791
210,21100,-2.87672,0.89982,0.04747,1.52223,-2.97628,0.94382,0.04744,1.52029
211,21200,-2.88434,0.90060,0.04710,1.51804,-2.94739,0.98374,0.04762,1.51141
212,21300,-2.86015,0.87583,0.04716,1.51816,-2.97782,0.89408,0.04745,1.51384
213,21400,-2.87861,0.90804,0.04690,1.51142,-2.95617,0.98628,0.04708,1.51397
214,21500,-2.88066,0.89271,0.04717,1.51015,-2.94287,0.94292,0.04700,1.51607
215,21600,-2.82596,1.06547,0.04723,1.50329,-2.94221,0.94505,0.04685,1.50634
216,21700,-2.82990,1.00931,0.04712,1.50037,-2.93263,0.99759,0.04694,1.50332
217,21800,-2.84374,0.89236,0.04713,1.50287,-2.90138,0.97469,0.04716,1.50416
218,21900,-2.81663,0.91491,0.04702,1.49976,-2.91601,0.91827,0.04698,1.50324
219,22000,-2.83629,0.87736,0.04674,1.49812,-2.90834,0.91932,0.04679,1.49918
220,22100,-2.80382,0.99724,0.04690,1.49748,-2.92896,1.00566,0.04681,1.49475
221,22200,-2.84192,0.89335,0.04691,1.49144,-2.93891,0.93383,0.04675,1.49031
222,22300,-2.82365,0.91801,0.04648,1.49127,-2.93921,0.96012,0.04676,1.49191
223,22400,-2.80161,0.96360,0.04686,1.49525,-2.91400,0.98742,0.04700,1.48757
224,22500,-2.81312,0.93462,0.04670,1.48455,-2.88689,0.93700,0.04679,1.48378
225,22600,-2.81029,0.95691,0.04647,1.47770,-2.90584,0.92208,0.04677,1.49022
226,22700,-2.82977,0.97265,0.04673,1.48022,-2.91388,0.91531,0.04669,1.48074
227,22800,-2.80212,0.91073,0.04638,1.48325,-2.90166,0.93886,0.04663,1.48061
228,22900,-2.78534,0.95866,0.04667,1.48419,-2.91677,0.91063,0.04668,1.48527
229,23000,-2.79199,0.93578,0.04648,1.47339,-2.89903,0.93599,0.04659,1.47421
230,23100,-2.79233,0.89005,0.04603,1.47870,-2.90399,0.87618,0.04645,1.47844
231,23200,-2.79976,0.84335,0.04619,1.47925,-2.88513,0.93133,0.04648,1.48453
232,23300,-2.79467,0.90704,0.04629,1.46359,-2.86665,0.98946,0.04666,1.47146
233,23400,-2.77274,0.93676,0.04597,1.47213,-2.88260,0.93387,0.04632,1.47607
234,23500,-2.79347,0.99858,0.04591,1.47358,-2.90962,0.96091,0.04618,1.46696
235,23600,-2.77941,0.94512,0.04612,1.47928,-2.82371,0.93492,0.04631,1.46340
236,23700,-2.79776,0.90394,0.04590,1.46970,-2.89783,0.96519,0.04602,1.47352
237,23800,-2.77558,0.97980,0.04598,1.46912,-2.85718,1.04464,0.04634,1.46337
238,23900,-2.79264,0.90429,0.04645,1.47390,-2.86916,0.89403,0.04607,1.46398
239,24000,-2.78371,0.90243,0.04606,1.46169,-2.85924,0.95352,0.04597,1.46969
240,24100,-2.78354,0.95579,0.04601,1.46845,-2.86447,0.91564,0.04571,1.46923
241,24200,-2.76962,0.98042,0.04598,1.46331,-2.88055,0.86130,0.04592,1.46749
242,24300,-2.79589,0.90535,0.04596,1.46921,-2.84535,1.02514,0.04626,1.46490
243,24400,-2.73178,0.95905,0.04613,1.46117,-2.86965,0.89729,0.04595,1.45941
244,24500,-2.76007,0.90149,0.04594,1.46480,-2.86705,0.88791,0.04588,1.45586
245,24600,-2.75983,0.93972,0.04581,1.46462,-2.83083,0.88331,0.04604,1.46007
246,24700,-2.73029,0.99688,0.04564,1.46047,-2.85150,0.96506,0.04596,1.45564
247,24800,-2.74429,0.93947,0.04595,1.45352,-2.84911,0.97440,0.04596,1.45679
248,24900,-2.73269,0.97450,0.04577,1.46193,-2.86111,0.89964,0.04553,1.45488
