iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
0,100,11.86020,0.70087,11.66659,0.70048,11.78518,0.70056
1,200,5.11254,0.69577,5.16013,0.69570,5.50532,0.69562
2,300,2.10704,0.68843,2.08934,0.68825,1.88947,0.68825
3,400,1.11472,0.68061,1.10393,0.68063,1.08497,0.68074
4,500,1.08584,0.67272,1.08489,0.67244,1.06632,0.67251
5,600,1.08001,0.66561,1.08610,0.66526,1.05956,0.66528
6,700,1.07514,0.65847,1.07532,0.65834,1.06713,0.65833
7,800,1.10661,0.65176,1.08846,0.65138,1.08048,0.65137
8,900,1.11578,0.64501,1.09409,0.64463,1.09848,0.64455
9,1000,1.11741,0.63786,1.08278,0.63793,1.10231,0.63777
10,1100,1.12806,0.63089,1.10493,0.63085,1.12144,0.63082
11,1200,1.14895,0.62435,1.12046,0.62411,1.11686,0.62400
12,1300,1.14660,0.61744,1.09857,0.61727,1.11387,0.61718
13,1400,1.17685,0.61073,1.09606,0.61071,1.12232,0.61059
14,1500,1.18097,0.60394,1.13100,0.60385,1.14965,0.60394
15,1600,1.20430,0.59711,1.11787,0.59724,1.17461,0.59699
16,1700,1.19373,0.59056,1.12093,0.59033,1.14717,0.59032
17,1800,1.16438,0.58404,1.12789,0.58386,1.16153,0.58375
18,1900,1.21612,0.57716,1.13206,0.57727,1.15184,0.57717
19,2000,1.17970,0.57061,1.14324,0.57031,1.17646,0.57026
20,2100,1.25410,0.56383,1.14287,0.56397,1.15892,0.56374
21,2200,1.19374,0.55732,1.15262,0.55748,1.18299,0.55713
22,2300,1.26612,0.55055,1.15849,0.55055,1.19846,0.55066
23,2400,1.24684,0.54409,1.16115,0.54394,1.17863,0.54387
24,2500,1.26067,0.53747,1.16860,0.53749,1.20651,0.53721
25,2600,1.26468,0.53093,1.21348,0.53075,1.18209,0.53077
26,2700,1.23563,0.52429,1.17814,0.52437,1.18684,0.52423
27,2800,1.24411,0.51746,1.18738,0.51773,1.19261,0.51760
28,2900,1.23727,0.51125,1.23108,0.51102,1.19293,0.51095
29,3000,1.23482,0.50444,1.21120,0.50445,1.24577,0.50443
30,3100,1.26288,0.49791,1.22601,0.49772,1.20390,0.49779
31,3200,1.27348,0.49146,1.21455,0.49147,1.22454,0.49132
32,3300,1.27392,0.48484,1.22470,0.48486,1.18126,0.48485
33,3400,1.26408,0.47861,1.25615,0.47844,1.21386,0.47850
34,3500,1.29481,0.47191,1.23422,0.47173,1.22450,0.47162
35,3600,1.30321,0.46535,1.23629,0.46526,1.21267,0.46530
36,3700,1.29103,0.45876,1.24026,0.45890,1.19524,0.45884
37,3800,1.31619,0.45231,1.27239,0.45214,1.21978,0.45223
38,3900,1.31381,0.44570,1.22150,0.44573,1.22625,0.44554
39,4000,1.30782,0.43900,1.30961,0.43878,1.22521,0.43894
40,4100,1.33006,0.43251,1.25916,0.43243,1.22721,0.43233
41,4200,1.30186,0.42589,1.27401,0.42600,1.24059,0.42589
42,4300,1.31245,0.41939,1.25903,0.41955,1.24318,0.41939
43,4400,1.35979,0.41286,1.29350,0.41308,1.24254,0.41295
44,4500,1.30697,0.40668,1.28346,0.40653,1.22988,0.40649
45,4600,1.32740,0.39999,1.29342,0.40013,1.24373,0.39997
46,4700,1.34999,0.39353,1.28577,0.39352,1.24985,0.39352
47,4800,1.35094,0.38706,1.28964,0.38731,1.25468,0.38726
48,4900,1.30838,0.38083,1.29632,0.38081,1.28237,0.38061
49,5000,1.38408,0.37433,1.29600,0.37431,1.26942,0.37420
50,5100,1.36104,0.36803,1.29850,0.36789,1.27414,0.36791
51,5200,1.33551,0.36164,1.29640,0.36144,1.30553,0.36140
52,5300,1.38343,0.35532,1.28060,0.35547,1.27587,0.35519
53,5400,1.30145,0.34909,1.32643,0.34907,1.33295,0.34902
54,5500,1.31491,0.34309,1.33545,0.34277,1.30393,0.34264
55,5600,1.36828,0.33639,1.33535,0.33632,1.27876,0.33630
56,5700,1.35078,0.33006,1.32593,0.32991,1.28465,0.32969
57,5800,1.33858,0.32372,1.34839,0.32344,1.32066,0.32346
58,5900,1.34738,0.31724,1.27848,0.31712,1.32929,0.31716
59,6000,1.36759,0.31110,1.32335,0.31088,1.33695,0.31069
60,6100,1.33603,0.30474,1.33910,0.30466,1.33429,0.30458
61,6200,1.38235,0.29844,1.31283,0.29819,1.31376,0.29835
62,6300,1.35617,0.29218,1.28691,0.29217,1.35144,0.29212
63,6400,1.36641,0.28586,1.33130,0.28570,1.36144,0.28582
64,6500,1.37594,0.27969,1.30337,0.27965,1.35047,0.27958
65,6600,1.38943,0.27344,1.34328,0.27356,1.30284,0.27345
66,6700,1.36213,0.26744,1.36602,0.26735,1.30695,0.26731
67,6800,1.38534,0.26152,1.33626,0.26131,1.36873,0.26132
68,6900,1.42533,0.25534,1.36784,0.25534,1.37568,0.25533
69,7000,1.39697,0.24920,1.38299,0.24939,1.35883,0.24936
70,7100,1.35131,0.24343,1.37925,0.24351,1.36090,0.24344
71,7200,1.39543,0.23780,1.34689,0.23766,1.40897,0.23756
72,7300,1.40238,0.23200,1.38130,0.23204,1.39938,0.23181
73,7400,1.33813,0.22615,1.36099,0.22622,1.38212,0.22612
74,7500,1.38934,0.22058,1.35576,0.22040,1.39762,0.22055
75,7600,1.35353,0.21504,1.36374,0.21507,1.40679,0.21494
76,7700,1.42373,0.20984,1.39487,0.20949,1.41864,0.20945
77,7800,1.40095,0.20425,1.37167,0.20410,1.41317,0.20416
78,7900,1.36699,0.19884,1.39236,0.19877,1.40806,0.19876
79,8000,1.42542,0.19356,1.39260,0.19354,1.41987,0.19361
80,8100,1.39322,0.18829,1.42726,0.18828,1.38010,0.18823
81,8200,1.41195,0.18321,1.41907,0.18313,1.40659,0.18321
82,8300,1.40636,0.17825,1.40010,0.17813,1.38943,0.17801
83,8400,1.37800,0.17337,1.41040,0.17323,1.44935,0.17330
84,8500,1.45670,0.16834,1.36839,0.16836,1.40153,0.16820
85,8600,1.45213,0.16364,1.39937,0.16363,1.44455,0.16329
86,8700,1.42543,0.15885,1.39611,0.15880,1.44159,0.15873
87,8800,1.38518,0.15399,1.41813,0.15410,1.43864,0.15403
88,8900,1.42208,0.14949,1.41619,0.14941,1.42403,0.14941
89,9000,1.41333,0.14506,1.40362,0.14515,1.38151,0.14502
90,9100,1.43198,0.14052,1.46273,0.14065,1.41184,0.14060
91,9200,1.37104,0.13627,1.38607,0.13641,1.45638,0.13608
92,9300,1.42820,0.13206,1.38151,0.13199,1.42035,0.13191
93,9400,1.33233,0.12792,1.42072,0.12778,1.46817,0.12765
94,9500,1.47259,0.12364,1.45450,0.12359,1.39675,0.12355
95,9600,1.44270,0.11985,1.42407,0.11950,1.41939,0.11951
96,9700,1.43163,0.11579,1.46998,0.11576,1.46695,0.11563
97,9800,1.32854,0.11186,1.43035,0.11186,1.46951,0.11178
98,9900,1.36187,0.10809,1.41794,0.10813,1.42020,0.10807
99,10000,1.43039,0.10445,1.45221,0.10445,1.45132,0.10444
100,10100,1.47650,0.10091,1.46453,0.10080,1.43367,0.10072
101,10200,1.43912,0.09745,1.44189,0.09726,1.42531,0.09717
102,10300,1.37446,0.09389,1.46535,0.09377,1.46461,0.09369
103,10400,1.36009,0.09052,1.40623,0.09049,1.46157,0.09048
104,10500,1.37941,0.08718,1.46015,0.08711,1.44633,0.08722
105,10600,1.44013,0.08410,1.43607,0.08410,1.45560,0.08404
106,10700,1.37380,0.08100,1.41645,0.08089,1.45629,0.08079
107,10800,1.44866,0.07788,1.44770,0.07793,1.46147,0.07784
108,10900,1.42250,0.07493,1.41570,0.07497,1.44993,0.07493
109,11000,1.46016,0.07210,1.39055,0.07202,1.43254,0.07206
110,11100,1.44830,0.06937,1.47741,0.06923,1.44003,0.06930
111,11200,1.41441,0.06651,1.43337,0.06650,1.46362,0.06644
112,11300,1.33422,0.06393,1.43377,0.06393,1.48948,0.06383
113,11400,1.40275,0.06140,1.46811,0.06136,1.46544,0.06124
114,11500,1.42916,0.05893,1.46221,0.05894,1.53853,0.05878
115,11600,1.42007,0.05654,1.42946,0.05650,1.46281,0.05645
116,11700,1.36977,0.05416,1.45346,0.05409,1.47624,0.05417
117,11800,1.40457,0.05191,1.44674,0.05193,1.45171,0.05195
118,11900,1.34175,0.04975,1.40006,0.04978,1.55332,0.04969
119,12000,1.40313,0.04761,1.46198,0.04766,1.47558,0.04764
120,12100,1.37399,0.04561,1.45722,0.04567,1.46837,0.04555
121,12200,1.37723,0.04362,1.48325,0.04362,1.46058,0.04359
122,12300,1.40494,0.04182,1.45237,0.04177,1.49647,0.04172
123,12400,1.47180,0.03992,1.45949,0.03988,1.51690,0.03989
124,12500,1.35928,0.03819,1.44810,0.03813,1.45765,0.03809
125,12600,1.41138,0.03644,1.49732,0.03648,1.49008,0.03648
126,12700,1.43672,0.03491,1.46758,0.03488,1.48958,0.03478
127,12800,1.33871,0.03338,1.44372,0.03339,1.51200,0.03343
128,12900,1.41070,0.03196,1.45695,0.03195,1.52922,0.03193
129,13000,1.48149,0.03062,1.42882,0.03065,1.47021,0.03059
130,13100,1.45274,0.02944,1.45434,0.02941,1.48711,0.02935
131,13200,1.39326,0.02825,1.41110,0.02821,1.50328,0.02818
132,13300,1.43867,0.02710,1.53320,0.02713,1.51171,0.02708
133,13400,1.32746,0.02608,1.41965,0.02604,1.48128,0.02601
134,13500,1.40412,0.02506,1.40857,0.02504,1.43587,0.02503
135,13600,1.41571,0.02412,1.46296,0.02417,1.49898,0.02407
136,13700,1.47873,0.02330,1.44884,0.02326,1.48706,0.02326
137,13800,1.39913,0.02231,1.47210,0.02239,1.51293,0.02246
138,13900,1.40260,0.02164,1.46525,0.02162,1.50654,0.02165
139,14000,1.35334,0.02088,1.45452,0.02086,1.48539,0.02087
140,14100,1.35457,0.02010,1.45816,0.02007,1.49993,0.02011
141,14200,1.36601,0.01933,1.46007,0.01934,1.47659,0.01943
142,14300,1.37229,0.01862,1.46755,0.01871,1.46944,0.01881
143,14400,1.37968,0.01813,1.41425,0.01810,1.50525,0.01819
144,14500,1.42255,0.01746,1.46871,0.01750,1.54440,0.01748
145,14600,1.38559,0.01691,1.48654,0.01682,1.51498,0.01681
146,14700,1.40557,0.01624,1.39303,0.01631,1.50231,0.01628
147,14800,1.32258,0.01576,1.41762,0.01577,1.53661,0.01574
148,14900,1.35400,0.01520,1.46289,0.01539,1.52543,0.01530
149,15000,1.31577,0.01476,1.44382,0.01474,1.43616,0.01466
150,15100,1.39800,0.01429,1.47076,0.01427,1.43517,0.01424
151,15200,1.32501,0.01383,1.43973,0.01380,1.51247,0.01384
152,15300,1.33486,0.01341,1.45673,0.01338,1.43521,0.01340
153,15400,1.35204,0.01297,1.40307,0.01299,1.53479,0.01295
154,15500,1.35137,0.01253,1.44773,0.01257,1.45899,0.01253
155,15600,1.34330,0.01223,1.48109,0.01219,1.46459,0.01219
156,15700,1.39835,0.01186,1.36493,0.01186,1.48484,0.01190
157,15800,1.37967,0.01154,1.43000,0.01144,1.49514,0.01153
158,15900,1.38460,0.01109,1.44899,0.01115,1.50087,0.01119
159,16000,1.37032,0.01085,1.44267,0.01085,1.48935,0.01084
160,16100,1.38844,0.01051,1.44847,0.01056,1.51709,0.01057
161,16200,1.39024,0.01028,1.41359,0.01018,1.52186,0.01028
162,16300,1.39330,0.00994,1.44566,0.00998,1.49218,0.00996
163,16400,1.36457,0.00969,1.41546,0.00981,1.48746,0.00967
164,16500,1.42699,0.00941,1.42428,0.00934,1.46692,0.00947
165,16600,1.35475,0.00931,1.45657,0.00922,1.43648,0.00925
166,16700,1.41188,0.00903,1.45852,0.00900,1.43642,0.00906
167,16800,1.33155,0.00876,1.45347,0.00880,1.48017,0.00886
168,16900,1.35452,0.00865,1.45273,0.00864,1.49018,0.00858
169,17000,1.38533,0.00840,1.41766,0.00839,1.50550,0.00849
