iteration,episode,1_iql_loss,2_iql_loss,3_iql_loss,4_iql_loss
103,10400,1.19299,1.14027,1.08331,1.06835
104,10500,1.11138,1.19044,1.07378,0.95519
105,10600,1.12842,1.11358,1.15840,1.02526
106,10700,1.08887,1.15097,1.06765,1.04451
107,10800,1.11503,1.16587,1.11294,1.05755
108,10900,1.21633,1.07410,1.17094,1.01577
109,11000,1.20776,1.17395,1.12668,1.09362
110,11100,1.18306,1.13900,1.16833,1.02747
111,11200,1.15205,1.14673,1.17589,1.06766
112,11300,1.17234,1.17027,1.14469,0.98573
113,11400,1.21542,1.15148,1.09623,1.04450
114,11500,1.10562,1.16593,1.21334,1.01887
115,11600,1.15844,1.11175,1.14888,1.03738
116,11700,1.17173,1.10355,1.19546,1.05173
117,11800,1.14285,1.16448,1.21289,1.05926
118,11900,1.18325,1.13487,1.14999,1.01408
119,12000,1.12272,1.19505,1.19081,1.10059
120,12100,1.17852,1.17309,1.15462,0.99687
121,12200,1.15446,1.26492,1.17858,1.05417
122,12300,1.21016,1.23375,1.15382,1.06579
123,12400,1.18501,1.16732,1.21256,1.00514
124,12500,1.20843,1.18504,1.19110,1.01517
125,12600,1.19333,1.24257,1.14367,1.01585
126,12700,1.16798,1.20136,1.19357,1.05038
127,12800,1.20671,1.21772,1.21061,1.01644
128,12900,1.21740,1.23220,1.21999,1.03252
129,13000,1.21628,1.22520,1.19968,0.96621
130,13100,1.21263,1.22189,1.16987,1.01065
131,13200,1.18664,1.18984,1.23276,1.03048
132,13300,1.24062,1.26722,1.26796,1.02345
133,13400,1.21194,1.20215,1.24290,1.06567
134,13500,1.19264,1.18084,1.21632,1.06245
135,13600,1.20804,1.21184,1.23269,1.02544
136,13700,1.20785,1.21061,1.18859,0.98663
137,13800,1.23047,1.17392,1.23122,1.12033
138,13900,1.23025,1.25237,1.19920,1.04507
139,14000,1.21968,1.30193,1.25882,1.03982
140,14100,1.20960,1.27390,1.18155,1.05224
141,14200,1.20732,1.25636,1.25616,0.96686
142,14300,1.22864,1.23962,1.24035,1.08076
143,14400,1.25497,1.31942,1.21921,1.08989
144,14500,1.26794,1.24366,1.21737,1.00705
145,14600,1.20029,1.30047,1.27737,1.03587
146,14700,1.24332,1.25953,1.29047,0.98332
147,14800,1.20529,1.23420,1.26971,1.01729
148,14900,1.23073,1.25760,1.24923,0.98619
149,15000,1.21816,1.30283,1.31059,1.05477
150,15100,1.27195,1.21314,1.27536,0.99968
151,15200,1.27697,1.36401,1.26099,1.00738
152,15300,1.26209,1.30184,1.21275,0.99449
153,15400,1.23399,1.28937,1.27926,0.95894
154,15500,1.29226,1.30290,1.25220,0.99204
155,15600,1.30031,1.34167,1.30430,1.08269
156,15700,1.22839,1.25107,1.29817,1.07433
157,15800,1.27177,1.33778,1.27824,1.04540
158,15900,1.32407,1.28844,1.29887,1.00711
159,16000,1.25961,1.27281,1.29823,1.03051
160,16100,1.30446,1.31837,1.30147,0.97862
161,16200,1.32782,1.36410,1.30578,0.99558
162,16300,1.30569,1.41509,1.31948,0.92799
163,16400,1.31332,1.38316,1.32553,0.97561
164,16500,1.25684,1.28544,1.29353,1.00561
165,16600,1.25892,1.32812,1.34051,0.96694
166,16700,1.33213,1.31324,1.33058,1.03162
167,16800,1.30008,1.33819,1.26627,0.99100
168,16900,1.29344,1.32408,1.37552,0.98877
169,17000,1.29164,1.30434,1.27447,0.99743
170,17100,1.29456,1.35291,1.33225,0.99777
171,17200,1.34758,1.34528,1.33903,1.00904
172,17300,1.29756,1.32150,1.33620,1.00003
173,17400,1.33807,1.37954,1.31590,1.03438
174,17500,1.39844,1.35220,1.31670,0.97966
175,17600,1.35465,1.36866,1.33899,0.98966
176,17700,1.31228,1.38314,1.39292,1.04262
177,17800,1.33635,1.34074,1.35016,0.95931
178,17900,1.36807,1.33636,1.33639,0.99676
179,18000,1.42210,1.44805,1.31460,1.01065
180,18100,1.35032,1.37147,1.39688,0.98121
181,18200,1.35313,1.36537,1.35038,0.99659
182,18300,1.27391,1.36119,1.35002,1.03823
183,18400,1.32251,1.38529,1.35023,0.99644
184,18500,1.32885,1.41443,1.35384,0.98622
185,18600,1.35613,1.37298,1.40783,1.07904
186,18700,1.31059,1.44214,1.35767,1.05327
187,18800,1.36470,1.34653,1.34074,1.00380
188,18900,1.39175,1.42013,1.42459,1.02727
189,19000,1.35666,1.40588,1.33916,0.99764
190,19100,1.30403,1.37204,1.36219,1.02744
191,19200,1.41425,1.38793,1.39203,0.99314
192,19300,1.42851,1.48831,1.31445,1.03293
193,19400,1.40831,1.39938,1.45428,0.97980
194,19500,1.33139,1.45447,1.39584,1.03811
195,19600,1.31518,1.40164,1.40975,1.02286
196,19700,1.43867,1.39699,1.32698,0.99039
197,19800,1.39177,1.43979,1.41779,0.99890
198,19900,1.46108,1.38858,1.36250,0.99838
199,20000,1.36777,1.47742,1.44464,0.99824
200,20100,1.39370,1.40323,1.39976,1.02679
201,20200,1.38806,1.42864,1.37306,0.99812
202,20300,1.38768,1.44533,1.38723,1.00918
203,20400,1.40758,1.40760,1.44108,1.02134
204,20500,1.41725,1.44591,1.46101,1.02871
205,20600,1.44724,1.45597,1.44610,0.98287
206,20700,1.41729,1.44991,1.40574,1.02187
207,20800,1.44168,1.44740,1.35860,0.96708
208,20900,1.45517,1.45452,1.41320,0.98516
209,21000,1.40117,1.42269,1.38278,0.95481
210,21100,1.49144,1.47660,1.39623,0.94287
211,21200,1.42864,1.39521,1.44289,1.01583
212,21300,1.47204,1.46066,1.39992,0.96654
213,21400,1.45670,1.41704,1.39073,1.01748
214,21500,1.37284,1.38935,1.44970,0.96783
215,21600,1.48235,1.50514,1.48637,1.01342
216,21700,1.41737,1.42622,1.42140,0.99615
217,21800,1.39121,1.40056,1.42735,0.94886
218,21900,1.42456,1.39714,1.43002,1.00892
219,22000,1.41920,1.41058,1.39536,0.97998
220,22100,1.44012,1.48436,1.38906,0.98793
221,22200,1.43081,1.43087,1.46650,0.99244
222,22300,1.45396,1.46273,1.44989,0.93575
223,22400,1.41147,1.42887,1.42889,1.02165
224,22500,1.44457,1.42162,1.47802,1.04902
225,22600,1.45465,1.49595,1.44264,0.99710
226,22700,1.41531,1.48829,1.43643,0.97967
227,22800,1.40988,1.45866,1.42132,0.93073
228,22900,1.42892,1.41760,1.42435,0.95171
229,23000,1.43450,1.42026,1.45595,0.97215
230,23100,1.44850,1.46232,1.48532,1.00720
231,23200,1.42858,1.47084,1.43531,1.01018
232,23300,1.39583,1.44650,1.44383,1.01933
233,23400,1.44457,1.45536,1.50748,0.94336
234,23500,1.43850,1.44453,1.45604,1.01249
235,23600,1.42362,1.48520,1.48200,0.96468
236,23700,1.45156,1.46985,1.40735,1.03304
237,23800,1.42175,1.50581,1.48529,0.97228
238,23900,1.49790,1.43427,1.45993,0.98170
239,24000,1.44826,1.50637,1.43078,1.03774
240,24100,1.42958,1.43931,1.43179,0.98057
241,24200,1.42128,1.41582,1.48065,0.99330
242,24300,1.46975,1.48228,1.45386,0.98180
243,24400,1.46720,1.53524,1.45082,0.99078
244,24500,1.41350,1.44804,1.51689,0.98661
245,24600,1.50700,1.43659,1.44493,0.99606
246,24700,1.51410,1.50625,1.49421,0.99789
247,24800,1.46690,1.46258,1.50116,0.96148
248,24900,1.41163,1.49022,1.44605,0.94634
