iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
0,100,-6.91571,13.68226,1.22002,-6.90018,13.17656,1.22695,-6.94467,13.15422,1.21882
1,200,-7.79736,1.96570,1.28747,-7.78949,1.43841,1.29770,-7.75310,1.00855,1.29214
2,300,-7.73207,1.03308,1.17094,-7.73044,0.57458,1.16396,-7.71447,0.62334,1.17325
3,400,-8.20113,0.81892,1.09246,-8.21726,0.87552,1.09061,-8.09299,0.83162,1.09240
4,500,-8.76058,1.21450,1.07497,-8.75080,0.88531,1.06938,-8.95646,0.83229,1.07495
5,600,-9.80783,1.25221,1.08941,-9.81234,1.10274,1.09332,-9.75286,1.13255,1.08786
6,700,-10.68698,1.78345,1.10222,-10.69055,1.37759,1.10007,-10.61516,1.49088,1.09705
7,800,-11.61116,1.66718,1.09819,-11.83012,1.52655,1.10162,-11.54433,1.19299,1.10223
8,900,-12.20688,1.77556,1.06456,-12.23382,2.06535,1.06416,-12.26595,1.38649,1.05794
9,1000,-13.02693,1.87480,1.01503,-13.08657,1.18173,1.01707,-12.82055,1.51544,1.01448
10,1100,-13.52608,1.37782,0.97092,-13.51503,1.30571,0.97383,-13.55422,1.14019,0.97491
11,1200,-14.07654,1.54707,0.93288,-13.90737,1.23325,0.93276,-13.94245,1.24446,0.93726
12,1300,-14.49293,1.98841,0.90405,-14.40721,1.46899,0.90394,-14.37667,1.51104,0.89594
13,1400,-15.00411,2.24478,0.86289,-14.81337,1.51294,0.86313,-14.79041,1.75902,0.86550
14,1500,-15.63933,1.85864,0.83609,-15.33192,2.60032,0.84202,-15.43363,1.48705,0.84296
15,1600,-15.89814,1.84614,0.81392,-15.67043,2.01042,0.80626,-15.70679,1.26168,0.81355
16,1700,-16.22980,2.00405,0.78392,-16.17064,1.47377,0.78010,-16.17917,1.29499,0.78169
17,1800,-16.45102,2.60950,0.75742,-16.29938,1.43008,0.74950,-16.46761,1.64630,0.75125
18,1900,-16.88665,2.97582,0.72801,-16.60960,1.64688,0.72697,-16.73211,1.73323,0.72681
19,2000,-17.35207,2.48943,0.70326,-16.96068,1.44683,0.70139,-16.97412,1.37106,0.70671
20,2100,-17.48666,1.93769,0.67621,-17.21398,2.05515,0.67518,-17.29143,1.44278,0.67135
21,2200,-17.78104,2.20439,0.64975,-17.37255,1.31281,0.66002,-17.44384,1.11223,0.65033
22,2300,-18.20426,2.06443,0.63154,-17.57491,1.30335,0.62735,-17.68316,1.31971,0.62731
23,2400,-18.26193,1.87284,0.61238,-17.68573,1.33351,0.61012,-17.87139,1.01939,0.60956
24,2500,-18.31580,1.29200,0.58665,-17.85838,1.22966,0.58430,-17.94395,0.84291,0.59028
25,2600,-18.54135,1.24241,0.55979,-17.83026,1.27890,0.56565,-18.03255,0.96456,0.56070
26,2700,-18.57289,1.14462,0.53668,-18.04261,1.17647,0.54004,-18.00923,0.98973,0.53832
27,2800,-18.85379,0.97279,0.51932,-18.02023,0.97337,0.51776,-18.12956,1.08504,0.51522
28,2900,-18.70847,1.00093,0.49697,-18.12819,1.40615,0.49555,-18.10658,1.03505,0.50021
29,3000,-18.90696,1.58718,0.47751,-18.02750,0.73857,0.48281,-18.16193,0.72027,0.48114
30,3100,-18.83914,1.22280,0.46123,-18.02862,0.72345,0.45844,-18.12865,0.86836,0.45986
31,3200,-19.00605,0.84593,0.43915,-18.07731,0.77616,0.43817,-17.99917,1.15144,0.44036
32,3300,-19.08481,0.77665,0.42385,-18.00054,0.72209,0.42046,-17.80561,0.98578,0.42373
33,3400,-19.12455,0.63528,0.40576,-17.88084,0.55457,0.40236,-17.80004,1.37541,0.40453
34,3500,-19.16775,1.32500,0.39325,-17.86192,0.59179,0.39011,-17.78130,0.94087,0.39207
35,3600,-18.96239,1.28559,0.37748,-17.71358,0.68204,0.37682,-17.56974,0.85936,0.37707
36,3700,-18.91634,1.61056,0.35988,-17.87450,0.74209,0.36204,-17.63926,0.84703,0.36241
