iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss
224,22500,0.99476,0.02530,1.09945,1.40770,0.03366,1.56344
225,22600,0.99526,0.02493,1.09904,1.38845,0.03336,1.56244
226,22700,0.99558,0.02453,1.09913,1.39258,0.03306,1.56332
227,22800,1.00705,0.02424,1.09897,1.39569,0.03262,1.56206
228,22900,1.00232,0.02383,1.09910,1.43124,0.03213,1.56265
229,23000,0.99375,0.02343,1.09933,1.41449,0.03192,1.56324
230,23100,0.99173,0.02312,1.09903,1.41043,0.03147,1.56214
231,23200,1.01651,0.02272,1.09887,1.41006,0.03111,1.56110
232,23300,1.00710,0.02255,1.09911,1.43790,0.03073,1.56081
233,23400,0.99025,0.02208,1.09871,1.35878,0.03039,1.55941
234,23500,1.00121,0.02180,1.09879,1.35109,0.03019,1.55964
235,23600,1.00286,0.02149,1.09861,1.39370,0.02987,1.55781
236,23700,1.00343,0.02109,1.09885,1.32942,0.02952,1.55839
237,23800,1.00063,0.02084,1.09859,1.34141,0.02915,1.55713
238,23900,0.98924,0.02051,1.09865,1.37742,0.02890,1.55688
239,24000,1.01734,0.02028,1.09850,1.39394,0.02872,1.55720
240,24100,1.01004,0.02003,1.09848,1.35128,0.02844,1.55677
241,24200,1.01710,0.01972,1.09843,1.34668,0.02800,1.55604
242,24300,1.00407,0.01937,1.09815,1.31323,0.02777,1.55491
243,24400,1.01411,0.01920,1.09782,1.41653,0.02751,1.55336
244,24500,0.99988,0.01889,1.09795,1.32615,0.02725,1.55385
245,24600,0.98596,0.01866,1.09777,1.40104,0.02698,1.55353
246,24700,0.98370,0.01836,1.09773,1.40216,0.02676,1.55310
247,24800,0.98862,0.01818,1.09797,1.37668,0.02652,1.55227
248,24900,0.99723,0.01792,1.09789,1.39120,0.02621,1.55085
