iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,3_maddpg_actor_loss,3_maddpg_critic_loss
59,6000,-0.68532,0.88115,-0.65982,0.88435,-0.68995,0.87870
60,6100,-0.66321,0.86627,-0.64612,0.89075,-0.70275,0.88561
61,6200,-0.66213,0.89752,-0.66820,0.86993,-0.68701,0.85660
62,6300,-0.66339,0.94949,-0.63994,0.91233,-0.69336,0.87330
63,6400,-0.68422,0.87983,-0.63219,0.91423,-0.68138,0.90306
64,6500,-0.65846,0.93747,-0.65490,0.88241,-0.66907,0.91142
65,6600,-0.67218,0.93537,-0.66534,0.88406,-0.70915,0.93217
66,6700,-0.68438,0.92614,-0.66193,0.89123,-0.70864,0.91155
67,6800,-0.70101,0.87355,-0.67209,0.88239,-0.70932,0.93431
68,6900,-0.65840,0.93271,-0.65936,0.90104,-0.69076,0.92754
69,7000,-0.67369,0.88041,-0.66782,0.87713,-0.69690,0.93238
70,7100,-0.68013,0.90286,-0.66216,0.87393,-0.68635,0.94356
71,7200,-0.67466,0.88868,-0.66282,0.90066,-0.70454,0.91187
72,7300,-0.71055,0.88086,-0.67377,0.90430,-0.72204,0.86106
73,7400,-0.71329,0.86674,-0.67630,0.88058,-0.69301,0.92181
74,7500,-0.69204,0.88607,-0.66798,0.90594,-0.70382,0.88923
75,7600,-0.65906,0.89866,-0.67499,0.86331,-0.70164,0.89583
76,7700,-0.68259,0.89957,-0.67736,0.90659,-0.69273,0.92348
77,7800,-0.67414,0.90310,-0.68787,0.88771,-0.71456,0.92959
78,7900,-0.65686,0.93532,-0.67695,0.92220,-0.70837,0.92652
79,8000,-0.67405,0.90383,-0.68139,0.89199,-0.71230,0.91275
80,8100,-0.68333,0.89790,-0.67230,0.86042,-0.75889,0.86787
81,8200,-0.68315,0.90344,-0.68650,0.88842,-0.73024,0.89298
82,8300,-0.68435,0.91798,-0.68980,0.88477,-0.69639,0.90666
83,8400,-0.68470,0.87285,-0.67633,0.93871,-0.69934,0.94189
84,8500,-0.67645,0.92348,-0.67077,0.92849,-0.70821,0.87253
85,8600,-0.67619,0.90234,-0.69437,0.92479,-0.71551,0.87799
86,8700,-0.68712,0.86618,-0.68952,0.93205,-0.72078,0.87317
87,8800,-0.68556,0.84650,-0.71968,0.87119,-0.67819,0.94234
88,8900,-0.70785,0.89183,-0.71852,0.88414,-0.72868,0.84815
89,9000,-0.70020,0.92535,-0.72663,0.87058,-0.69252,0.85505
90,9100,-0.67017,0.91355,-0.74979,0.88788,-0.69414,0.93264
91,9200,-0.70554,0.85220,-0.74408,0.87032,-0.70806,0.88098
92,9300,-0.71309,0.85621,-0.74653,0.89852,-0.71432,0.89616
93,9400,-0.71247,0.89043,-0.74692,0.94938,-0.71805,0.91162
94,9500,-0.67200,0.89023,-0.74439,0.95965,-0.71362,0.89470
95,9600,-0.67814,0.91404,-0.75706,0.87327,-0.69121,0.92383
96,9700,-0.67702,0.91874,-0.73734,0.91493,-0.69699,0.90777
97,9800,-0.68114,0.94537,-0.74324,0.91979,-0.68943,0.92466
98,9900,-0.67041,0.88832,-0.75746,0.91785,-0.70612,0.85766
99,10000,-0.67277,0.91985,-0.76598,0.88393,-0.70029,0.89063
100,10100,-0.67894,0.88254,-0.78565,0.85519,-0.68965,0.89723
101,10200,-0.68614,0.91125,-0.74823,0.90865,-0.70463,0.90192
102,10300,-0.66248,0.84803,-0.76911,0.88510,-0.67295,0.89302
103,10400,-0.65741,0.90626,-0.76623,0.88383,-0.70982,0.90825
104,10500,-0.68174,0.89920,-0.76029,0.86555,-0.71486,0.88419
105,10600,-0.67161,0.86966,-0.74133,0.91686,-0.69549,0.92577
106,10700,-0.65662,0.89955,-0.72668,0.88698,-0.71665,0.88844
107,10800,-0.65704,0.90753,-0.73274,0.91792,-0.72377,0.87041
108,10900,-0.63235,0.94047,-0.71860,0.93562,-0.70464,0.90635
109,11000,-0.66823,0.90459,-0.72845,0.86971,-0.69994,0.88120
110,11100,-0.64531,0.91906,-0.73768,0.87329,-0.68900,0.94298
111,11200,-0.64764,0.93736,-0.73209,0.95777,-0.71848,0.87026
112,11300,-0.64513,0.87484,-0.71283,0.93910,-0.69938,0.89192
113,11400,-0.66340,0.89968,-0.71555,0.95000,-0.70527,0.87964
114,11500,-0.62558,0.87951,-0.71683,0.88296,-0.68651,0.88833
115,11600,-0.64641,0.85710,-0.70897,0.85219,-0.70869,0.87659
116,11700,-0.67321,0.91219,-0.71426,0.86548,-0.67805,0.91128
117,11800,-0.63077,0.95319,-0.72532,0.92764,-0.67379,0.88170
118,11900,-0.62689,0.93208,-0.70134,0.87384,-0.68518,0.91907
119,12000,-0.65526,0.84547,-0.71138,0.90405,-0.68309,0.91132
120,12100,-0.63544,0.91824,-0.70656,0.91035,-0.67599,0.92138
121,12200,-0.63839,0.93028,-0.69730,0.95812,-0.69428,0.88045
122,12300,-0.61907,0.86092,-0.70398,0.91464,-0.68906,0.86621
123,12400,-0.65730,0.85270,-0.71188,0.90953,-0.69118,0.86982
124,12500,-0.60696,0.88993,-0.70097,0.90957,-0.65999,0.91359
125,12600,-0.64545,0.90433,-0.68333,0.91577,-0.66458,0.86342
126,12700,-0.65074,0.90860,-0.69048,0.92390,-0.65728,0.93188
127,12800,-0.64157,0.91509,-0.69119,0.91945,-0.64472,0.93706
128,12900,-0.65411,0.86142,-0.68954,0.92035,-0.66546,0.90241
129,13000,-0.63017,0.88476,-0.71223,0.87115,-0.65033,0.90693
130,13100,-0.62542,0.94826,-0.70755,0.87824,-0.64293,0.90848
131,13200,-0.65074,0.88722,-0.70544,0.92748,-0.65093,0.89461
132,13300,-0.64465,0.89904,-0.67366,0.95131,-0.64525,0.91206
133,13400,-0.62057,0.91994,-0.68481,0.90333,-0.64682,0.89409
134,13500,-0.65253,0.87736,-0.66781,0.91613,-0.65856,0.88095
135,13600,-0.61156,0.90692,-0.66616,0.96566,-0.61896,0.97099
136,13700,-0.64674,0.89674,-0.65901,0.92328,-0.60694,0.90610
137,13800,-0.60945,0.96961,-0.66732,0.91582,-0.61417,0.88359
138,13900,-0.63565,0.89609,-0.64981,0.90854,-0.61733,0.92075
139,14000,-0.62462,0.90864,-0.66728,0.88583,-0.61964,0.88333
140,14100,-0.62509,0.88762,-0.64320,0.91518,-0.61048,0.93876
141,14200,-0.60895,0.90806,-0.65661,0.93303,-0.60812,0.88675
142,14300,-0.60104,0.90716,-0.66646,0.86001,-0.58494,0.92237
143,14400,-0.60066,0.88180,-0.67441,0.91442,-0.60518,0.86808
144,14500,-0.61414,0.89458,-0.66217,0.90445,-0.56861,0.97241
145,14600,-0.60460,0.95626,-0.66458,0.94599,-0.56838,0.94418
146,14700,-0.58520,0.90880,-0.64455,0.93885,-0.59416,0.87717
147,14800,-0.57625,0.90247,-0.65802,0.91208,-0.56992,0.89328
148,14900,-0.60914,0.89190,-0.64470,0.93069,-0.55853,0.90908
149,15000,-0.56744,0.89864,-0.64701,0.90931,-0.55142,0.93026
150,15100,-0.58784,0.91814,-0.64778,0.97151,-0.56422,0.91843
151,15200,-0.58386,0.91987,-0.64275,0.93921,-0.57031,0.89560
152,15300,-0.59419,0.91355,-0.66432,0.83084,-0.53901,0.92192
153,15400,-0.55861,0.90738,-0.62612,0.94898,-0.55054,0.93684
154,15500,-0.55991,0.92190,-0.63890,0.87878,-0.53908,0.92170
155,15600,-0.57646,0.86248,-0.61383,0.96752,-0.53904,0.89520
156,15700,-0.53868,0.91606,-0.64383,0.88238,-0.53157,0.89322
157,15800,-0.55813,0.93546,-0.62899,0.91430,-0.52461,0.93057
158,15900,-0.57417,0.88956,-0.63129,0.97037,-0.48031,0.92556
159,16000,-0.55882,0.95890,-0.62017,0.92419,-0.49461,0.94474
160,16100,-0.56819,0.88575,-0.62141,0.90331,-0.50554,0.93191
161,16200,-0.51487,0.97999,-0.61719,0.92285,-0.49129,0.92048
162,16300,-0.54136,0.96109,-0.59620,0.92079,-0.49365,0.92479
163,16400,-0.53594,0.91120,-0.59297,0.88456,-0.48285,0.93005
164,16500,-0.53394,0.88712,-0.58479,0.94789,-0.48329,0.88791
165,16600,-0.50200,0.91892,-0.57917,0.91893,-0.46207,0.93192
166,16700,-0.50725,0.94892,-0.59876,0.92374,-0.46689,0.95543
167,16800,-0.53094,0.85900,-0.57825,0.90738,-0.46440,0.92464
168,16900,-0.52247,0.90550,-0.57281,0.90814,-0.45273,0.93762
169,17000,-0.51494,0.91189,-0.55151,0.95759,-0.47556,0.91003
170,17100,-0.53092,0.92376,-0.54500,0.90919,-0.44809,0.91310
171,17200,-0.49431,0.89763,-0.57107,0.90764,-0.45082,0.92083
172,17300,-0.51427,0.90589,-0.53922,0.93456,-0.44267,0.95884
173,17400,-0.50313,0.89625,-0.54516,0.93009,-0.45380,0.92519
174,17500,-0.48316,0.93144,-0.53169,0.98305,-0.44901,0.86414
175,17600,-0.49964,0.86949,-0.54516,0.91489,-0.44098,0.95400
176,17700,-0.50825,0.90260,-0.52517,0.97870,-0.42818,0.92656
177,17800,-0.47918,0.94094,-0.52016,0.90763,-0.44233,0.90260
178,17900,-0.48130,0.90343,-0.52148,0.88614,-0.42221,0.90719
179,18000,-0.47509,0.90317,-0.52301,0.89251,-0.41840,0.89912
180,18100,-0.45061,0.94363,-0.51888,0.98307,-0.41883,0.92352
181,18200,-0.43574,0.94409,-0.50637,0.94762,-0.42000,0.93340
182,18300,-0.48666,0.84024,-0.52910,0.91637,-0.40708,0.91029
183,18400,-0.44430,0.93484,-0.48997,0.95288,-0.40008,0.95591
184,18500,-0.46396,0.90164,-0.50270,0.87484,-0.39204,0.94025
185,18600,-0.45613,0.87888,-0.50876,0.93386,-0.39825,0.91943
186,18700,-0.40972,0.93008,-0.51057,0.95965,-0.37834,0.90454
187,18800,-0.40794,0.93095,-0.48463,0.92638,-0.38343,0.94213
188,18900,-0.40803,0.91128,-0.49485,0.95083,-0.38569,0.90537
189,19000,-0.41047,0.94602,-0.51653,0.90736,-0.38910,0.90037
190,19100,-0.38545,0.94386,-0.49568,0.88783,-0.38063,0.88829
191,19200,-0.41362,0.89120,-0.48998,0.96240,-0.36168,0.91060
192,19300,-0.44974,0.88639,-0.47323,0.93703,-0.36963,0.92679
193,19400,-0.43206,0.84333,-0.47955,0.92956,-0.35971,0.95919
194,19500,-0.42255,0.93717,-0.46716,0.93687,-0.33894,0.93921
195,19600,-0.40206,0.88351,-0.48106,0.94657,-0.36161,0.91254
196,19700,-0.39985,0.89167,-0.46613,0.92569,-0.35559,0.88712
197,19800,-0.37904,0.95086,-0.47011,0.96943,-0.33950,0.96956
198,19900,-0.38722,0.89530,-0.47661,0.87782,-0.34150,0.97328
199,20000,-0.36234,0.92600,-0.47429,0.90597,-0.32540,0.93926
200,20100,-0.37750,0.91367,-0.44697,0.92919,-0.34236,0.95050
201,20200,-0.37129,0.92233,-0.45651,0.87562,-0.34058,0.87846
202,20300,-0.37032,0.90395,-0.44291,0.89259,-0.30872,0.94005
203,20400,-0.39145,0.86571,-0.44088,0.97392,-0.33737,0.92483
204,20500,-0.36721,0.92071,-0.40913,0.96854,-0.31992,0.95211
205,20600,-0.36273,0.91614,-0.44013,1.00241,-0.29957,0.95082
206,20700,-0.35957,0.92739,-0.44029,0.93265,-0.30886,0.93225
207,20800,-0.38596,0.92382,-0.41987,0.93687,-0.31798,0.90580
208,20900,-0.37041,0.92199,-0.41725,0.98584,-0.30939,0.92375
209,21000,-0.35547,0.96616,-0.40102,0.96413,-0.31288,0.92740
210,21100,-0.37140,0.92736,-0.40951,0.95976,-0.31034,0.92864
211,21200,-0.36917,0.90907,-0.43043,0.93661,-0.28582,0.93658
212,21300,-0.39859,0.90121,-0.44081,0.92485,-0.32382,0.93501
213,21400,-0.39124,0.88000,-0.42048,0.98264,-0.31639,0.88309
214,21500,-0.38798,0.89439,-0.42778,0.92570,-0.32031,0.94401
215,21600,-0.37902,0.96160,-0.42257,0.92879,-0.27308,0.92608
216,21700,-0.37496,0.87751,-0.41291,0.95346,-0.31111,0.90890
217,21800,-0.38785,0.92058,-0.43580,0.89211,-0.30526,0.92588
218,21900,-0.35819,0.93934,-0.42621,0.97247,-0.30310,0.96833
219,22000,-0.36190,0.96390,-0.41882,0.97017,-0.31157,0.91656
220,22100,-0.36559,0.88566,-0.44108,0.89010,-0.33057,0.93067
221,22200,-0.38584,0.90021,-0.43554,0.96294,-0.30012,0.97784
222,22300,-0.35207,0.94795,-0.43585,0.94579,-0.32191,0.92875
223,22400,-0.34586,0.95200,-0.43107,0.90304,-0.31502,0.88820
224,22500,-0.37994,0.87122,-0.42916,0.89818,-0.29543,0.89723
225,22600,-0.36028,0.87922,-0.42700,0.92120,-0.31637,0.92643
226,22700,-0.36079,0.93374,-0.44544,0.90041,-0.31241,0.92782
227,22800,-0.36313,0.90847,-0.42723,0.93360,-0.31274,0.95920
228,22900,-0.37237,0.91395,-0.45304,0.88512,-0.32806,0.90890
229,23000,-0.37332,0.91350,-0.43454,0.96406,-0.32450,0.92950
230,23100,-0.36794,0.92742,-0.42710,0.90839,-0.31170,0.92354
231,23200,-0.35287,0.96005,-0.41464,0.97223,-0.31835,0.87928
232,23300,-0.39672,0.87323,-0.43498,0.94831,-0.30142,0.88269
233,23400,-0.35876,0.94484,-0.44680,0.93568,-0.31837,0.94053
234,23500,-0.39783,0.92422,-0.46265,0.89288,-0.29025,0.97816
235,23600,-0.33540,0.94287,-0.45949,0.90283,-0.32618,0.89464
236,23700,-0.37577,0.86733,-0.42319,0.98064,-0.30541,0.96725
237,23800,-0.33928,0.93414,-0.41426,0.94319,-0.31418,0.95203
238,23900,-0.37498,0.90289,-0.43262,0.93811,-0.33950,0.92819
239,24000,-0.39432,0.94926,-0.41739,0.97421,-0.30867,0.92880
240,24100,-0.38844,0.90410,-0.43531,0.92707,-0.29943,0.94349
241,24200,-0.38381,0.92577,-0.43422,0.93519,-0.31214,0.92502
242,24300,-0.37249,0.90475,-0.43736,0.93597,-0.32213,0.90563
243,24400,-0.38021,0.93190,-0.40265,1.01120,-0.32500,0.90171
244,24500,-0.36004,0.98339,-0.42979,0.92024,-0.31960,0.90494
245,24600,-0.38279,0.93692,-0.41307,0.92169,-0.31923,0.93079
246,24700,-0.41082,0.95456,-0.43007,0.92672,-0.30692,0.92937
247,24800,-0.42105,0.88880,-0.42077,0.91304,-0.34627,0.90802
248,24900,-0.38713,0.86949,-0.39687,0.96521,-0.29870,0.97316
