iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss
126,12700,1.00029,0.08805,0.71344,0.19313
127,12800,0.99619,0.08531,0.73317,0.19077
128,12900,0.97860,0.08259,0.74569,0.18814
129,13000,0.98604,0.07992,0.69398,0.18527
130,13100,0.98721,0.07731,0.70389,0.18398
131,13200,1.01345,0.07477,0.64275,0.18116
132,13300,0.99587,0.07235,0.69618,0.17858
133,13400,0.97666,0.06984,0.68258,0.17718
134,13500,0.98396,0.06736,0.69093,0.17497
135,13600,0.98853,0.06522,0.65843,0.17222
136,13700,0.97158,0.06294,0.64847,0.17009
137,13800,0.96398,0.06071,0.66080,0.16794
138,13900,0.99488,0.05854,0.64793,0.16660
139,14000,0.99001,0.05658,0.67036,0.16512
140,14100,1.00721,0.05422,0.70028,0.16245
141,14200,0.99570,0.05235,0.67108,0.16082
142,14300,0.99495,0.05046,0.68394,0.15917
143,14400,0.95044,0.04844,0.68846,0.15663
144,14500,0.97826,0.04660,0.62105,0.15533
145,14600,0.99034,0.04480,0.61460,0.15341
146,14700,0.99520,0.04307,0.68068,0.15283
147,14800,0.97551,0.04139,0.66827,0.15081
148,14900,0.97798,0.03977,0.64756,0.14975
149,15000,1.01410,0.03822,0.63453,0.14770
150,15100,0.98497,0.03666,0.66022,0.14598
151,15200,0.98581,0.03520,0.63736,0.14498
152,15300,0.99494,0.03378,0.64747,0.14384
153,15400,0.98837,0.03244,0.62418,0.14238
154,15500,0.96578,0.03106,0.65659,0.14106
155,15600,0.98748,0.02980,0.64440,0.13967
156,15700,1.03316,0.02860,0.66283,0.13816
157,15800,0.99034,0.02746,0.66417,0.13716
158,15900,1.00527,0.02646,0.64033,0.13590
159,16000,0.98747,0.02545,0.65518,0.13546
160,16100,1.01301,0.02459,0.65136,0.13466
161,16200,0.99938,0.02375,0.65854,0.13333
162,16300,0.97998,0.02296,0.64662,0.13044
163,16400,0.96003,0.02221,0.64970,0.13064
164,16500,1.00471,0.02153,0.66766,0.12971
165,16600,1.02554,0.02088,0.68562,0.12854
166,16700,0.97988,0.02021,0.64492,0.12818
167,16800,0.96864,0.01964,0.65630,0.12712
168,16900,1.00006,0.01910,0.63891,0.12594
169,17000,0.96076,0.01857,0.66777,0.12420
170,17100,1.00913,0.01806,0.64175,0.12360
171,17200,0.98162,0.01757,0.65287,0.12317
172,17300,0.98884,0.01710,0.64727,0.12273
173,17400,0.97483,0.01666,0.66675,0.12065
174,17500,0.98400,0.01629,0.63713,0.12031
175,17600,0.98388,0.01588,0.65278,0.11898
176,17700,0.97315,0.01551,0.66531,0.11849
177,17800,1.00765,0.01512,0.65825,0.11752
178,17900,0.97257,0.01481,0.63500,0.11637
179,18000,0.97594,0.01450,0.67822,0.11651
180,18100,1.02322,0.01419,0.65150,0.11537
181,18200,0.97558,0.01385,0.65874,0.11384
182,18300,1.00231,0.01358,0.64018,0.11394
183,18400,0.94192,0.01332,0.63982,0.11240
184,18500,1.01495,0.01304,0.65820,0.11225
185,18600,0.97924,0.01279,0.67740,0.11112
186,18700,0.97976,0.01254,0.67905,0.11081
187,18800,0.98226,0.01231,0.67379,0.10937
188,18900,0.97928,0.01208,0.67618,0.10897
189,19000,0.99032,0.01185,0.66746,0.10834
190,19100,0.97628,0.01165,0.66175,0.10740
191,19200,0.97270,0.01143,0.65829,0.10715
192,19300,0.96646,0.01120,0.68872,0.10650
193,19400,0.92849,0.01101,0.70172,0.10538
194,19500,0.95651,0.01080,0.68443,0.10495
195,19600,1.01754,0.01064,0.68603,0.10496
196,19700,0.96185,0.01044,0.71017,0.10364
197,19800,0.96169,0.01028,0.70206,0.10212
198,19900,0.97501,0.01009,0.68607,0.10208
199,20000,0.97220,0.00992,0.68698,0.10173
200,20100,1.01621,0.00976,0.69888,0.10133
201,20200,1.02989,0.00960,0.68342,0.10034
202,20300,1.00857,0.00943,0.68863,0.09976
203,20400,0.94141,0.00928,0.69509,0.09947
204,20500,0.99156,0.00913,0.68258,0.09871
205,20600,0.99222,0.00898,0.67476,0.09791
206,20700,0.97315,0.00884,0.70789,0.09754
207,20800,1.02993,0.00868,0.68858,0.09658
208,20900,1.02010,0.00856,0.73977,0.09664
209,21000,0.99922,0.00841,0.69081,0.09577
210,21100,0.98412,0.00829,0.67605,0.09513
211,21200,0.98266,0.00816,0.70998,0.09466
212,21300,0.97548,0.00802,0.70906,0.09427
213,21400,0.96718,0.00789,0.72800,0.09317
214,21500,0.99469,0.00776,0.70770,0.09207
215,21600,0.97425,0.00764,0.70250,0.09264
216,21700,0.98708,0.00752,0.71386,0.09222
217,21800,1.04493,0.00740,0.70584,0.09131
218,21900,1.00244,0.00729,0.72839,0.09086
219,22000,0.98994,0.00718,0.71898,0.09042
220,22100,0.94359,0.00706,0.71459,0.08946
221,22200,0.97570,0.00694,0.73248,0.08911
222,22300,0.95139,0.00683,0.71156,0.08872
223,22400,1.00485,0.00672,0.73216,0.08837
224,22500,0.95711,0.00662,0.72093,0.08835
225,22600,0.97716,0.00651,0.72896,0.08690
226,22700,0.99514,0.00641,0.74444,0.08644
227,22800,0.96121,0.00630,0.72787,0.08595
228,22900,0.97445,0.00621,0.69715,0.08579
229,23000,0.99192,0.00611,0.74703,0.08525
230,23100,0.96926,0.00600,0.73195,0.08413
231,23200,1.00773,0.00591,0.74680,0.08458
232,23300,1.00164,0.00580,0.73758,0.08420
233,23400,0.98782,0.00572,0.74666,0.08281
234,23500,1.00727,0.00563,0.74437,0.08313
235,23600,0.97829,0.00553,0.74945,0.08254
236,23700,0.99075,0.00545,0.73758,0.08166
237,23800,0.99443,0.00535,0.72534,0.08167
238,23900,0.99347,0.00527,0.72523,0.08071
239,24000,1.01079,0.00517,0.75386,0.08071
240,24100,0.97948,0.00509,0.73424,0.08003
241,24200,0.97925,0.00500,0.74506,0.07967
242,24300,0.98396,0.00492,0.76226,0.07928
243,24400,1.00056,0.00483,0.74317,0.07898
244,24500,0.96353,0.00476,0.76640,0.07836
245,24600,0.96615,0.00467,0.74704,0.07790
246,24700,0.95682,0.00460,0.76112,0.07748
247,24800,1.00078,0.00451,0.75967,0.07709
248,24900,0.96294,0.00445,0.78350,0.07658
