iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
155,15600,1.95662,1.10395,0.95067,1.31042,1.56974,1.39462
156,15700,1.31905,1.09810,1.18394,1.30015,1.03317,1.37348
157,15800,1.22261,1.09520,1.28039,1.29265,1.13177,1.35423
158,15900,1.18145,1.08026,1.41398,1.27528,1.22984,1.36568
159,16000,1.47423,1.07524,0.99435,1.27053,1.05250,1.34742
160,16100,0.99877,1.07305,1.58057,1.27105,1.18615,1.35067
161,16200,1.46478,1.06562,1.30632,1.26994,1.14802,1.33593
162,16300,1.18647,1.05977,1.28515,1.25079,1.03530,1.32423
163,16400,1.23951,1.05909,1.56635,1.24795,1.02701,1.32345
164,16500,1.72088,1.04589,0.98147,1.23341,1.16819,1.31828
165,16600,1.48070,1.04690,1.39426,1.22515,1.11095,1.31000
166,16700,1.21944,1.03519,1.43693,1.22748,1.02479,1.31069
167,16800,1.68364,1.03781,1.43809,1.23402,1.40128,1.29834
168,16900,1.24497,1.02651,1.57908,1.21312,1.20314,1.29264
169,17000,1.13518,1.01380,1.20667,1.22351,1.53040,1.27369
170,17100,1.16102,1.00855,1.19009,1.20352,1.63964,1.27344
171,17200,1.11832,1.00756,1.08757,1.20306,1.40245,1.26908
172,17300,1.21468,0.99885,1.13159,1.18616,1.07336,1.25257
173,17400,1.32376,0.99925,1.21216,1.19924,1.48112,1.25996
174,17500,1.07694,0.99665,1.08587,1.18772,0.99722,1.25211
175,17600,1.31976,0.97954,0.98874,1.17577,1.24025,1.25568
176,17700,1.37076,0.96881,2.20417,1.17154,1.16925,1.24085
177,17800,1.19114,0.96458,1.22890,1.16663,1.00091,1.22964
178,17900,0.90823,0.96648,1.20526,1.15765,1.01674,1.21712
179,18000,1.15722,0.95747,1.15311,1.13955,1.10632,1.22253
180,18100,1.16209,0.95710,1.12615,1.14709,0.93128,1.20135
181,18200,1.46691,0.94614,1.71011,1.14304,0.97899,1.20279
182,18300,1.18305,0.94030,1.06911,1.12673,1.38558,1.18996
183,18400,1.66432,0.93967,1.22787,1.12746,1.36362,1.19046
184,18500,1.19334,0.93159,2.04741,1.12057,0.92157,1.17453
185,18600,1.27973,0.92894,0.95823,1.10529,1.29670,1.17110
186,18700,1.54935,0.91843,1.58349,1.09744,1.36858,1.15910
187,18800,0.95134,0.91235,1.14141,1.09700,1.18578,1.16574
188,18900,1.05751,0.91566,1.31179,1.09618,1.73470,1.14862
189,19000,1.05569,0.89830,1.14189,1.08222,1.19050,1.14205
190,19100,1.41780,0.89541,1.87269,1.07423,1.16784,1.14242
191,19200,1.17053,0.88664,1.21158,1.06936,1.15797,1.13829
192,19300,1.34196,0.88869,1.23555,1.06971,1.02663,1.13863
193,19400,1.20171,0.88213,1.00677,1.05951,0.96514,1.12548
194,19500,1.16866,0.87693,1.42764,1.05857,1.32247,1.11449
195,19600,1.16171,0.87340,1.31329,1.04747,1.27397,1.11476
196,19700,1.16579,0.86608,1.31426,1.04835,1.07926,1.11157
197,19800,1.09118,0.85788,1.05283,1.02536,1.05010,1.09878
198,19900,1.26394,0.85141,1.47110,1.02704,1.06785,1.08845
199,20000,0.88246,0.85250,1.14054,1.02174,1.35395,1.08851
200,20100,1.25302,0.84579,0.94885,1.01640,1.01094,1.06782
201,20200,1.33880,0.84055,0.99354,1.00625,1.35796,1.06248
202,20300,1.15669,0.82956,1.44011,1.00236,1.17638,1.05795
203,20400,0.98269,0.82330,1.13525,0.98940,1.16416,1.05547
204,20500,1.13403,0.82271,1.22275,0.99146,1.15715,1.05504
205,20600,1.22254,0.81751,1.26488,0.98970,1.32692,1.03687
206,20700,0.92527,0.81261,0.89384,0.96769,1.20176,1.03856
207,20800,1.35658,0.80525,0.97703,0.97925,1.19796,1.03220
208,20900,1.24376,0.80814,1.89703,0.96513,1.01495,1.02353
209,21000,1.09367,0.79540,1.11183,0.96994,1.66200,1.02110
210,21100,1.14641,0.79597,0.95999,0.96072,1.01999,1.01781
211,21200,1.03201,0.79530,1.12212,0.94801,1.00783,1.00331
212,21300,1.27478,0.79425,1.41757,0.94909,1.02813,1.00750
213,21400,1.03106,0.78273,1.62729,0.94878,1.16813,0.99440
214,21500,1.23553,0.78403,1.18165,0.94406,0.95897,0.99365
215,21600,1.10038,0.77460,1.03478,0.92715,1.21119,0.98954
216,21700,1.37173,0.77079,1.29840,0.92789,1.26849,0.98049
217,21800,1.13683,0.76143,1.22528,0.92849,0.99854,0.97408
