iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value
63,6400,1.76163,0.21914,1.64743,0.22147
64,6500,1.88417,0.22087,1.79885,0.22437
65,6600,1.93162,0.22052,1.74312,0.22085
66,6700,1.81980,0.21719,1.65203,0.21699
67,6800,1.85961,0.21903,1.72646,0.21790
68,6900,1.96271,0.21863,1.66608,0.21445
69,7000,1.82468,0.21565,1.73973,0.21584
70,7100,1.88661,0.21897,1.81129,0.21644
71,7200,1.75091,0.21260,1.72877,0.21463
72,7300,1.98663,0.21503,1.75671,0.21551
73,7400,1.91999,0.21414,1.70359,0.21455
74,7500,1.89176,0.21381,1.82737,0.21287
75,7600,1.85925,0.21304,1.71399,0.21220
76,7700,1.79672,0.21066,1.61351,0.20944
77,7800,1.84120,0.21125,1.87344,0.21001
78,7900,1.87854,0.21013,1.69780,0.21063
79,8000,1.92264,0.20904,1.82147,0.21065
80,8100,1.68731,0.20931,1.75663,0.20805
81,8200,1.94986,0.20820,1.75221,0.20641
82,8300,1.73626,0.20477,1.71637,0.20445
83,8400,1.87594,0.20523,1.77657,0.20675
84,8500,1.90374,0.20515,1.64957,0.20360
85,8600,1.74123,0.20486,1.80212,0.20401
86,8700,1.65394,0.20200,1.74966,0.20331
87,8800,1.81396,0.20180,1.79969,0.20219
88,8900,1.83571,0.20002,1.72743,0.20165
89,9000,1.80956,0.20048,1.65521,0.19918
90,9100,1.88113,0.19914,1.67587,0.20054
91,9200,1.77122,0.19931,1.61669,0.19973
92,9300,1.67845,0.19674,1.66613,0.19821
93,9400,1.67451,0.19753,1.65702,0.19618
94,9500,1.73464,0.19406,1.61357,0.19590
95,9600,1.71149,0.19517,1.65039,0.19666
96,9700,1.74180,0.19469,1.68676,0.19495
97,9800,1.59876,0.19300,1.67447,0.19336
98,9900,1.61882,0.19294,1.72632,0.19136
99,10000,1.79610,0.19031,1.65023,0.19084
100,10100,1.63615,0.19221,1.66574,0.19079
101,10200,1.77909,0.19054,1.75232,0.18978
102,10300,1.70091,0.19054,1.72812,0.18746
103,10400,1.67624,0.18782,1.72434,0.18831
104,10500,1.79790,0.18810,1.70181,0.18704
105,10600,1.68387,0.18666,1.60058,0.18688
106,10700,1.63733,0.18672,1.64274,0.18637
107,10800,1.65597,0.18647,1.52204,0.18674
108,10900,1.74959,0.18641,1.61539,0.18634
109,11000,1.64835,0.18528,1.68366,0.18515
110,11100,1.63820,0.18357,1.59559,0.18434
111,11200,1.66790,0.18278,1.58469,0.18261
112,11300,1.63723,0.18264,1.68993,0.18295
113,11400,1.66081,0.18276,1.70838,0.18149
114,11500,1.44110,0.18024,1.71703,0.18045
115,11600,1.56140,0.18191,1.66980,0.18070
116,11700,1.70890,0.17900,1.81145,0.18055
117,11800,1.60966,0.17817,1.72333,0.18031
118,11900,1.54589,0.17889,1.59307,0.18037
119,12000,1.47815,0.17857,1.60621,0.17943
120,12100,1.57601,0.17959,1.65908,0.17778
121,12200,1.71402,0.17749,1.60037,0.17671
122,12300,1.68514,0.17807,1.60368,0.17642
123,12400,1.62316,0.17455,1.70579,0.17648
124,12500,1.54269,0.17585,1.59992,0.17646
125,12600,1.65532,0.17700,1.65623,0.17561
126,12700,1.74315,0.17558,1.65860,0.17563
127,12800,1.58743,0.17386,1.55586,0.17488
128,12900,1.70922,0.17565,1.64342,0.17425
129,13000,1.61699,0.17401,1.58398,0.17471
130,13100,1.69052,0.17122,1.57067,0.17440
131,13200,1.63006,0.17258,1.71966,0.17244
132,13300,1.72799,0.17256,1.57500,0.17362
133,13400,1.64093,0.17259,1.73165,0.17356
134,13500,1.60363,0.17294,1.59022,0.17230
135,13600,1.44768,0.17173,1.56431,0.17192
136,13700,1.84819,0.17021,1.61699,0.17170
137,13800,1.75478,0.16984,1.62927,0.17270
138,13900,1.68388,0.17361,1.73446,0.17155
139,14000,1.57873,0.17295,1.68598,0.17050
140,14100,1.60278,0.17172,1.49612,0.17018
141,14200,1.64106,0.16978,1.50234,0.17024
142,14300,1.57846,0.17082,1.67086,0.17242
143,14400,1.50671,0.17073,1.50833,0.17128
144,14500,1.64557,0.17226,1.54581,0.17170
145,14600,1.64390,0.17105,1.67600,0.17020
146,14700,1.64036,0.17205,1.68039,0.17181
147,14800,1.68031,0.17116,1.56805,0.17259
148,14900,1.72654,0.17282,1.74809,0.17317
149,15000,1.58888,0.17025,1.56655,0.17171
150,15100,1.69744,0.17095,1.53756,0.17038
151,15200,1.81542,0.17015,1.64257,0.17115
152,15300,1.73709,0.17079,1.51045,0.17008
153,15400,1.74146,0.16954,1.69831,0.17109
154,15500,1.53777,0.17060,1.55049,0.16974
155,15600,1.77068,0.16871,1.60964,0.16841
156,15700,1.58303,0.16859,1.80190,0.16828
157,15800,1.55198,0.17004,1.61417,0.16894
158,15900,1.61181,0.16903,1.64112,0.16898
159,16000,1.75891,0.17180,1.74082,0.16659
160,16100,1.57164,0.16859,1.64785,0.16894
161,16200,1.55016,0.16878,1.62509,0.16783
162,16300,1.55207,0.17033,1.68610,0.16746
163,16400,1.60289,0.16939,1.64525,0.16721
164,16500,1.61093,0.16736,1.50946,0.16652
165,16600,1.60789,0.16646,1.66342,0.16684
166,16700,1.62157,0.16633,1.70481,0.16608
167,16800,1.68956,0.16492,1.58982,0.16527
168,16900,1.58265,0.16599,1.63569,0.16559
169,17000,1.53268,0.16575,1.56727,0.16444
170,17100,1.61865,0.16431,1.60372,0.16585
171,17200,1.72328,0.16601,1.53214,0.16313
172,17300,1.49616,0.16236,1.68462,0.16301
173,17400,1.65426,0.16440,1.55161,0.16548
174,17500,1.63550,0.16269,1.58420,0.16350
175,17600,1.44013,0.16208,1.59485,0.16246
176,17700,1.61239,0.16179,1.63463,0.16266
177,17800,1.70949,0.16200,1.52707,0.16234
178,17900,1.52323,0.16280,1.58110,0.16096
179,18000,1.58246,0.16175,1.56540,0.16169
180,18100,1.58269,0.16068,1.64995,0.16010
181,18200,1.53004,0.16126,1.58736,0.16034
182,18300,1.44863,0.15880,1.48762,0.16206
183,18400,1.48049,0.15953,1.54649,0.16016
184,18500,1.46892,0.15853,1.55885,0.16051
185,18600,1.56308,0.15939,1.52635,0.15951
186,18700,1.59512,0.15758,1.50857,0.15724
187,18800,1.59133,0.15806,1.62865,0.16000
188,18900,1.61834,0.16002,1.60063,0.15764
189,19000,1.76806,0.15700,1.49729,0.15768
190,19100,1.68329,0.15663,1.61089,0.15657
191,19200,1.51963,0.15577,1.55798,0.15694
192,19300,1.49673,0.15575,1.47069,0.15572
193,19400,1.53084,0.15687,1.60142,0.15618
194,19500,1.63038,0.15557,1.58167,0.15619
195,19600,1.39183,0.15516,1.63917,0.15568
196,19700,1.53922,0.15578,1.61043,0.15720
197,19800,1.49755,0.15412,1.57080,0.15563
198,19900,1.48924,0.15428,1.62232,0.15538
199,20000,1.56940,0.15504,1.48257,0.15427
200,20100,1.55290,0.15598,1.51403,0.15426
201,20200,1.53294,0.15320,1.54200,0.15358
202,20300,1.44896,0.15250,1.48475,0.15261
203,20400,1.43889,0.15409,1.52253,0.15246
204,20500,1.56099,0.15279,1.57930,0.15326
205,20600,1.63123,0.15302,1.64137,0.15312
206,20700,1.57675,0.15454,1.53456,0.15380
207,20800,1.57506,0.15333,1.55466,0.15170
208,20900,1.51066,0.15369,1.42007,0.15340
209,21000,1.38055,0.15043,1.61562,0.15131
210,21100,1.52553,0.15288,1.61362,0.15108
211,21200,1.50402,0.15065,1.46407,0.15118
212,21300,1.53536,0.15259,1.58324,0.15163
213,21400,1.52628,0.15099,1.57361,0.15203
214,21500,1.53609,0.15180,1.47289,0.15168
215,21600,1.58170,0.15073,1.63774,0.15185
216,21700,1.55877,0.15045,1.54593,0.15119
217,21800,1.54237,0.15247,1.62939,0.15152
218,21900,1.48069,0.15184,1.46885,0.15089
219,22000,1.58182,0.14977,1.61949,0.15194
220,22100,1.51898,0.14917,1.66063,0.14972
221,22200,1.53719,0.15112,1.63517,0.14973
222,22300,1.52527,0.15149,1.49538,0.15000
223,22400,1.56812,0.14976,1.66468,0.14859
224,22500,1.66856,0.14999,1.71769,0.15089
225,22600,1.59785,0.14925,1.52465,0.15068
226,22700,1.66044,0.15141,1.59980,0.15095
227,22800,1.47420,0.14920,1.60745,0.14964
228,22900,1.60139,0.15048,1.60453,0.14960
229,23000,1.60676,0.14997,1.45379,0.14897
230,23100,1.47547,0.14909,1.54432,0.15037
231,23200,1.71216,0.15107,1.60759,0.14915
232,23300,1.53094,0.14977,1.65807,0.14946
233,23400,1.55428,0.15116,1.55974,0.14922
234,23500,1.61128,0.15068,1.66046,0.14821
235,23600,1.45320,0.14822,1.59313,0.15020
236,23700,1.52067,0.14796,1.67927,0.14828
237,23800,1.61024,0.14848,1.49674,0.14887
238,23900,1.49413,0.14986,1.43997,0.14914
239,24000,1.58410,0.14916,1.59957,0.14941
240,24100,1.62009,0.15017,1.69590,0.15001
241,24200,1.67434,0.14922,1.63948,0.15018
242,24300,1.66674,0.14909,1.49264,0.14877
243,24400,1.53959,0.14756,1.48737,0.14848
244,24500,1.50456,0.14890,1.61633,0.15123
245,24600,1.54773,0.14741,1.63347,0.14841
246,24700,1.47826,0.14722,1.57351,0.14764
247,24800,1.44666,0.14740,1.56156,0.14785
248,24900,1.52455,0.14866,1.50065,0.14897
