iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value
71,7200,1.76833,0.18401,1.57376,0.18382
72,7300,1.85130,0.18405,1.66210,0.18398
73,7400,1.96624,0.18357,1.56070,0.18304
74,7500,1.96867,0.18418,1.58646,0.18285
75,7600,1.79236,0.18377,1.66842,0.18385
76,7700,1.84678,0.18305,1.58453,0.18214
77,7800,1.90532,0.18343,1.56500,0.18228
78,7900,1.86111,0.18446,1.56379,0.18338
79,8000,1.82289,0.18478,1.65482,0.18444
80,8100,1.96026,0.18255,1.58457,0.18305
81,8200,2.01383,0.18248,1.64137,0.18497
82,8300,1.85047,0.18318,1.61960,0.18397
83,8400,1.96773,0.18250,1.60211,0.18303
84,8500,1.91669,0.18318,1.55340,0.18382
85,8600,1.95304,0.18364,1.55620,0.18245
86,8700,1.91075,0.18324,1.45395,0.18409
87,8800,1.74458,0.18432,1.67347,0.18221
88,8900,1.86155,0.18351,1.70677,0.18112
89,9000,1.85043,0.18460,1.56881,0.18293
90,9100,1.84331,0.18431,1.57928,0.18277
91,9200,1.79231,0.18241,1.55835,0.18542
92,9300,1.89988,0.18304,1.54130,0.18462
93,9400,1.76002,0.18494,1.56699,0.18435
94,9500,1.87629,0.18552,1.64000,0.18515
95,9600,1.76732,0.18426,1.47832,0.18486
96,9700,1.83676,0.18503,1.52962,0.18432
97,9800,1.93443,0.18473,1.62110,0.18382
98,9900,1.75840,0.18264,1.56365,0.18317
99,10000,1.94860,0.18483,1.54866,0.18262
100,10100,1.81213,0.18501,1.58266,0.18393
101,10200,1.83937,0.18313,1.53384,0.18458
102,10300,1.68880,0.18384,1.55406,0.18434
103,10400,1.80031,0.18430,1.48936,0.18368
104,10500,1.76746,0.18230,1.51031,0.18291
105,10600,1.72273,0.18275,1.57720,0.18180
106,10700,1.88974,0.18374,1.57931,0.18246
107,10800,1.90065,0.18104,1.52645,0.18081
108,10900,1.76386,0.18285,1.60823,0.18151
109,11000,1.91730,0.18057,1.48475,0.18427
110,11100,1.76128,0.18261,1.51486,0.18105
111,11200,1.69473,0.18000,1.52684,0.18054
112,11300,1.79014,0.18058,1.48305,0.17944
113,11400,1.85702,0.18236,1.57559,0.18157
114,11500,1.71353,0.18087,1.54369,0.18069
115,11600,1.80470,0.18159,1.59478,0.18003
116,11700,1.78908,0.17922,1.50758,0.17948
117,11800,1.88661,0.18065,1.65887,0.18119
118,11900,1.85648,0.17969,1.55964,0.17911
119,12000,1.87943,0.17897,1.54763,0.18022
120,12100,1.78042,0.17954,1.51183,0.17966
121,12200,1.85781,0.17851,1.56890,0.17777
122,12300,1.73493,0.18084,1.55627,0.17729
123,12400,1.78005,0.17908,1.56214,0.17830
124,12500,1.75827,0.17930,1.50192,0.17830
125,12600,1.79613,0.17859,1.53303,0.17563
126,12700,1.69984,0.17657,1.47091,0.17490
127,12800,1.89414,0.17815,1.51695,0.17804
128,12900,1.69178,0.17599,1.52413,0.17470
129,13000,1.68622,0.17443,1.51166,0.17590
130,13100,1.75453,0.17569,1.64106,0.17450
131,13200,1.72254,0.17541,1.50081,0.17533
132,13300,1.78532,0.17437,1.50756,0.17346
133,13400,1.86138,0.17185,1.56942,0.17389
134,13500,1.72877,0.17306,1.62088,0.17375
135,13600,1.63047,0.17188,1.57567,0.17319
136,13700,1.69621,0.17254,1.53748,0.17230
137,13800,1.62165,0.17171,1.50970,0.17224
138,13900,1.68415,0.17101,1.52307,0.17094
139,14000,1.90810,0.17187,1.59269,0.17022
140,14100,1.62153,0.16928,1.42623,0.16922
141,14200,1.60794,0.16718,1.45483,0.17087
142,14300,1.56072,0.16736,1.37005,0.16785
143,14400,1.69506,0.16934,1.53456,0.17023
144,14500,1.59829,0.16944,1.48945,0.16866
145,14600,1.75417,0.16641,1.39243,0.16911
146,14700,1.54254,0.16710,1.45617,0.16790
147,14800,1.71803,0.16714,1.57997,0.16828
148,14900,1.75224,0.16844,1.41724,0.16631
149,15000,1.63681,0.16512,1.50463,0.16729
150,15100,1.61879,0.16455,1.52819,0.16464
151,15200,1.55275,0.16521,1.46550,0.16585
152,15300,1.44733,0.16249,1.46970,0.16312
153,15400,1.63572,0.16452,1.45175,0.16366
154,15500,1.62217,0.16121,1.48712,0.16459
155,15600,1.68555,0.16246,1.47476,0.16225
156,15700,1.57396,0.16412,1.56362,0.16241
157,15800,1.58621,0.16297,1.42134,0.16246
158,15900,1.55420,0.16113,1.45397,0.16296
159,16000,1.54766,0.16068,1.44733,0.16227
160,16100,1.62680,0.16188,1.51139,0.16230
161,16200,1.63775,0.16180,1.36315,0.15966
162,16300,1.59780,0.16193,1.48354,0.16178
163,16400,1.62253,0.15976,1.48504,0.16078
164,16500,1.66443,0.16023,1.47934,0.16079
165,16600,1.69872,0.16013,1.38343,0.16003
166,16700,1.59662,0.15892,1.51623,0.16024
167,16800,1.64319,0.15858,1.43052,0.15793
168,16900,1.62252,0.15886,1.56604,0.16105
169,17000,1.52841,0.15890,1.52530,0.15858
170,17100,1.70674,0.15786,1.33328,0.15799
171,17200,1.61018,0.15762,1.42089,0.15989
172,17300,1.78810,0.15868,1.56015,0.15782
173,17400,1.67397,0.15859,1.44168,0.15695
174,17500,1.49108,0.15866,1.45571,0.15669
175,17600,1.57621,0.15630,1.38978,0.15703
176,17700,1.59140,0.15925,1.47735,0.15776
177,17800,1.63704,0.15666,1.48967,0.15640
178,17900,1.61431,0.15769,1.55831,0.15631
179,18000,1.66277,0.15648,1.54350,0.15569
180,18100,1.65157,0.15674,1.45083,0.15560
181,18200,1.59197,0.15671,1.51542,0.15684
182,18300,1.68068,0.15738,1.38811,0.15543
183,18400,1.72314,0.15460,1.41618,0.15787
184,18500,1.57782,0.15709,1.40888,0.15697
185,18600,1.63432,0.15658,1.49783,0.15433
186,18700,1.58670,0.15544,1.42273,0.15595
187,18800,1.54960,0.15585,1.46606,0.15662
188,18900,1.62510,0.15490,1.44129,0.15554
189,19000,1.67517,0.15596,1.53660,0.15648
190,19100,1.70448,0.15615,1.42997,0.15396
191,19200,1.71848,0.15565,1.47988,0.15465
192,19300,1.58767,0.15456,1.57288,0.15451
193,19400,1.73798,0.15749,1.37779,0.15637
194,19500,1.62842,0.15464,1.43996,0.15693
195,19600,1.66703,0.15517,1.52770,0.15478
196,19700,1.69845,0.15490,1.43886,0.15404
197,19800,1.60653,0.15463,1.47877,0.15452
198,19900,1.79088,0.15494,1.37601,0.15465
199,20000,1.72666,0.15610,1.67770,0.15392
200,20100,1.74050,0.15598,1.44531,0.15536
201,20200,1.68502,0.15571,1.48315,0.15421
202,20300,1.58983,0.15352,1.42952,0.15379
203,20400,1.53187,0.15676,1.51061,0.15482
204,20500,1.61443,0.15470,1.40818,0.15147
205,20600,1.83069,0.15436,1.61601,0.15407
206,20700,1.62182,0.15214,1.32763,0.15433
207,20800,1.48055,0.15479,1.61241,0.15359
208,20900,1.46056,0.15374,1.49614,0.15431
209,21000,1.46027,0.15333,1.38131,0.15279
210,21100,1.64845,0.15276,1.53104,0.15390
211,21200,1.59101,0.15363,1.53359,0.15403
212,21300,1.72350,0.15141,1.39340,0.15433
213,21400,1.61851,0.15262,1.55555,0.15162
214,21500,1.55883,0.15209,1.49760,0.15457
215,21600,1.72783,0.15161,1.48585,0.15240
216,21700,1.51978,0.15328,1.46546,0.15267
217,21800,1.60730,0.15180,1.52504,0.15076
218,21900,1.55851,0.15296,1.48407,0.15262
219,22000,1.70434,0.15339,1.44564,0.15017
220,22100,1.61861,0.15285,1.53091,0.15269
221,22200,1.58606,0.15388,1.45095,0.15171
222,22300,1.62628,0.15179,1.49924,0.15162
223,22400,1.71923,0.15101,1.43018,0.15171
224,22500,1.62439,0.15131,1.46760,0.15067
225,22600,1.55556,0.15064,1.54216,0.15240
226,22700,1.57225,0.15021,1.43478,0.15088
227,22800,1.70356,0.15145,1.49184,0.15139
228,22900,1.53427,0.15076,1.35916,0.15127
229,23000,1.58887,0.15142,1.40178,0.15036
230,23100,1.53165,0.15010,1.39561,0.14917
231,23200,1.54110,0.15007,1.50066,0.14893
232,23300,1.62941,0.14941,1.44713,0.15131
233,23400,1.57836,0.14945,1.52471,0.14866
234,23500,1.73465,0.15074,1.41288,0.14869
235,23600,1.45055,0.14808,1.45885,0.14899
236,23700,1.62512,0.14926,1.51980,0.15076
237,23800,1.53244,0.14905,1.49089,0.14978
238,23900,1.71787,0.14957,1.47731,0.14886
239,24000,1.58675,0.15058,1.49231,0.14754
240,24100,1.72938,0.14747,1.41343,0.14753
241,24200,1.64150,0.14699,1.42608,0.14755
242,24300,1.68494,0.14857,1.38119,0.14913
243,24400,1.73960,0.14870,1.44369,0.14540
244,24500,1.60114,0.14710,1.59893,0.14825
245,24600,1.61956,0.14730,1.42035,0.14854
246,24700,1.50805,0.14645,1.55323,0.14937
247,24800,1.54413,0.14683,1.42926,0.14722
248,24900,1.51296,0.14802,1.50749,0.14721
