iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss
64,6500,0.91499,0.27840,1.09915,1.27735,0.57902,1.58812
65,6600,1.09896,0.27497,1.09914,1.18212,0.57031,1.58844
66,6700,0.86977,0.27175,1.09858,1.22706,0.56727,1.58672
67,6800,1.05364,0.26879,1.09932,1.15716,0.56102,1.58834
68,6900,1.03014,0.26574,1.09921,1.19266,0.55676,1.58761
69,7000,0.97294,0.26244,1.09912,1.22082,0.55064,1.58793
70,7100,1.00389,0.25938,1.09924,1.32030,0.54694,1.58855
71,7200,0.94301,0.25624,1.09849,1.16432,0.54181,1.58764
72,7300,0.99575,0.25310,1.09858,1.24058,0.53612,1.58710
73,7400,1.08401,0.25026,1.09876,1.33601,0.53102,1.58716
74,7500,1.09203,0.24701,1.09852,1.19102,0.52816,1.58714
75,7600,0.98172,0.24410,1.09869,1.10582,0.52102,1.58737
76,7700,0.93723,0.24119,1.09849,1.03650,0.51722,1.58801
77,7800,1.06223,0.23831,1.09879,1.22457,0.51109,1.58673
78,7900,0.99996,0.23518,1.09887,1.16586,0.50421,1.58791
79,8000,1.14809,0.23247,1.09897,1.23824,0.50211,1.58873
80,8100,1.00438,0.22943,1.09832,1.17466,0.49702,1.58770
81,8200,1.10800,0.22670,1.09871,1.15403,0.49104,1.58740
82,8300,0.93061,0.22373,1.09801,1.21231,0.48620,1.58787
83,8400,1.07863,0.22079,1.09820,1.26562,0.48176,1.58943
84,8500,1.01979,0.21816,1.09840,1.12491,0.47733,1.58816
85,8600,0.97326,0.21532,1.09826,1.17761,0.47359,1.58842
86,8700,1.03396,0.21252,1.09815,1.15117,0.46771,1.58793
87,8800,0.96513,0.20982,1.09835,1.18098,0.46390,1.58793
88,8900,1.02372,0.20740,1.09822,1.14741,0.45828,1.58925
89,9000,1.11746,0.20447,1.09742,1.12665,0.45423,1.58851
90,9100,1.05867,0.20190,1.09783,1.09145,0.44870,1.59008
91,9200,1.04955,0.19952,1.09816,1.08018,0.44534,1.59046
92,9300,0.98370,0.19681,1.09821,1.07707,0.44068,1.58925
93,9400,0.93551,0.19418,1.09791,1.10635,0.43676,1.59011
94,9500,1.01243,0.19132,1.09722,1.11591,0.43134,1.59039
95,9600,0.93734,0.18902,1.09790,1.00891,0.42807,1.58916
96,9700,0.98036,0.18627,1.09782,1.08374,0.42218,1.58959
97,9800,0.90522,0.18391,1.09823,1.01510,0.41880,1.58999
98,9900,0.93141,0.18136,1.09732,1.17946,0.41516,1.59013
99,10000,1.03495,0.17907,1.09746,1.02997,0.41037,1.59050
100,10100,0.96799,0.17680,1.09805,1.06651,0.40761,1.58960
101,10200,1.04999,0.17426,1.09780,1.10842,0.40255,1.59074
102,10300,1.09533,0.17174,1.09793,1.02938,0.39876,1.59119
103,10400,0.93527,0.16970,1.09811,1.06332,0.39441,1.59141
104,10500,1.07397,0.16692,1.09752,1.07565,0.39113,1.59131
105,10600,0.98048,0.16473,1.09796,1.00607,0.38718,1.59164
106,10700,0.95304,0.16253,1.09852,1.14195,0.38400,1.59073
107,10800,1.05064,0.16025,1.09848,1.00541,0.37931,1.59072
108,10900,0.94090,0.15769,1.09799,1.01005,0.37605,1.59008
109,11000,0.89372,0.15579,1.09787,1.08877,0.37308,1.59158
110,11100,0.98447,0.15352,1.09784,1.01534,0.36805,1.59110
111,11200,0.96868,0.15121,1.09787,1.00172,0.36613,1.59191
112,11300,1.01052,0.14910,1.09764,1.10210,0.36212,1.59261
113,11400,1.00665,0.14706,1.09813,1.12838,0.35781,1.59192
114,11500,0.81234,0.14471,1.09803,1.10859,0.35480,1.59182
115,11600,0.96166,0.14245,1.09762,1.11579,0.35124,1.59194
116,11700,1.05364,0.14055,1.09797,1.13541,0.34756,1.59250
117,11800,0.96395,0.13849,1.09803,1.03001,0.34394,1.59389
118,11900,0.92465,0.13640,1.09825,1.01374,0.34024,1.59345
119,12000,0.80983,0.13430,1.09783,1.07034,0.33802,1.59409
120,12100,0.81869,0.13215,1.09789,1.11181,0.33478,1.59317
121,12200,1.05137,0.13022,1.09796,1.05061,0.33104,1.59352
122,12300,1.08989,0.12833,1.09834,1.06951,0.32784,1.59372
123,12400,1.02804,0.12621,1.09793,1.08771,0.32520,1.59280
124,12500,0.91887,0.12428,1.09734,0.96242,0.32136,1.59374
125,12600,1.05396,0.12252,1.09839,1.08362,0.31779,1.59413
126,12700,1.04367,0.12056,1.09793,0.99621,0.31507,1.59346
127,12800,1.01137,0.11872,1.09801,0.92919,0.31215,1.59317
128,12900,0.95045,0.11694,1.09794,1.08220,0.30957,1.59266
129,13000,1.01453,0.11497,1.09782,1.05321,0.30693,1.59222
130,13100,0.98224,0.11301,1.09779,1.05448,0.30364,1.59257
131,13200,1.00250,0.11143,1.09780,0.97682,0.30001,1.59242
132,13300,0.93691,0.10967,1.09827,0.91415,0.29761,1.59349
133,13400,0.94855,0.10760,1.09815,0.99064,0.29496,1.59232
134,13500,1.01601,0.10597,1.09764,0.93046,0.29116,1.59442
135,13600,0.82037,0.10438,1.09808,0.97810,0.28895,1.59326
136,13700,1.05524,0.10236,1.09732,1.02390,0.28522,1.59365
137,13800,1.02893,0.10074,1.09772,1.09471,0.28329,1.59269
138,13900,0.98124,0.09904,1.09712,1.08510,0.28094,1.59218
139,14000,0.94494,0.09727,1.09760,1.03988,0.27767,1.59358
140,14100,1.05368,0.09605,1.09765,0.96695,0.27527,1.59170
141,14200,0.95287,0.09409,1.09750,0.93142,0.27270,1.59346
142,14300,1.02410,0.09258,1.09761,1.03314,0.26993,1.59251
143,14400,0.90853,0.09105,1.09698,0.94601,0.26731,1.59244
144,14500,1.03529,0.08939,1.09721,0.93273,0.26401,1.59282
145,14600,1.18157,0.08761,1.09744,1.03834,0.26229,1.59353
146,14700,0.89828,0.08612,1.09805,0.92863,0.25906,1.59339
147,14800,1.07731,0.08456,1.09757,1.09654,0.25659,1.59376
148,14900,1.07787,0.08324,1.09776,0.98767,0.25448,1.59271
149,15000,1.05018,0.08168,1.09752,1.00638,0.25207,1.59344
150,15100,1.13938,0.08013,1.09787,0.95881,0.24912,1.59337
151,15200,1.06662,0.07876,1.09755,1.03817,0.24680,1.59192
152,15300,1.05435,0.07710,1.09760,0.88206,0.24373,1.59239
153,15400,1.01153,0.07591,1.09836,0.98519,0.24207,1.59237
154,15500,0.90257,0.07447,1.09764,0.84919,0.23968,1.59169
155,15600,1.03553,0.07314,1.09802,1.05989,0.23741,1.59148
156,15700,1.05299,0.07172,1.09788,1.03158,0.23468,1.59288
157,15800,0.99002,0.07032,1.09816,0.93460,0.23248,1.59299
158,15900,1.04517,0.06914,1.09771,1.02276,0.23022,1.59185
159,16000,1.06632,0.06766,1.09738,1.02056,0.22836,1.59236
160,16100,0.91310,0.06640,1.09786,1.13198,0.22564,1.59288
161,16200,1.03443,0.06533,1.09798,0.95548,0.22296,1.59267
162,16300,0.87002,0.06383,1.09795,1.04557,0.22136,1.59165
163,16400,0.98782,0.06270,1.09736,0.99133,0.21900,1.59199
164,16500,0.94633,0.06143,1.09792,0.88099,0.21690,1.59233
165,16600,1.01098,0.06018,1.09801,1.00895,0.21466,1.59199
166,16700,1.08710,0.05916,1.09777,1.00799,0.21257,1.59222
167,16800,1.05153,0.05784,1.09757,0.95591,0.21056,1.59287
168,16900,1.10216,0.05674,1.09782,1.16771,0.20806,1.59221
169,17000,0.96546,0.05548,1.09752,0.91478,0.20566,1.59283
170,17100,1.08939,0.05443,1.09783,0.97974,0.20365,1.59231
171,17200,1.19198,0.05346,1.09774,0.97858,0.20174,1.59192
172,17300,0.89599,0.05241,1.09774,1.06540,0.19991,1.59160
173,17400,0.98651,0.05134,1.09740,0.95607,0.19754,1.59179
174,17500,1.03076,0.05019,1.09762,1.04628,0.19573,1.59152
175,17600,0.93110,0.04913,1.09764,0.96420,0.19387,1.59063
176,17700,1.12230,0.04816,1.09772,1.00168,0.19114,1.59218
177,17800,1.03833,0.04712,1.09698,0.89177,0.18985,1.59145
178,17900,0.90955,0.04624,1.09772,0.95978,0.18743,1.59089
179,18000,0.97511,0.04532,1.09757,1.07797,0.18537,1.59184
180,18100,1.03325,0.04445,1.09771,1.03472,0.18390,1.59043
181,18200,1.01026,0.04356,1.09781,0.95599,0.18233,1.59042
182,18300,0.87501,0.04275,1.09725,0.88916,0.17977,1.59076
183,18400,1.03769,0.04193,1.09734,1.04016,0.17866,1.58986
184,18500,0.91289,0.04109,1.09764,0.96524,0.17611,1.59030
185,18600,0.90898,0.04045,1.09733,0.89022,0.17406,1.59056
186,18700,1.05030,0.03972,1.09768,0.86249,0.17266,1.59097
187,18800,1.02035,0.03882,1.09789,0.95021,0.17039,1.59066
188,18900,0.99670,0.03811,1.09776,0.95263,0.16884,1.59095
189,19000,1.08151,0.03737,1.09846,0.88608,0.16685,1.59133
190,19100,1.14659,0.03680,1.09762,0.98360,0.16523,1.59198
191,19200,0.92483,0.03619,1.09762,0.94195,0.16376,1.59003
192,19300,0.98996,0.03545,1.09822,0.86094,0.16209,1.59106
193,19400,0.95253,0.03487,1.09803,0.99775,0.16006,1.58989
194,19500,1.00030,0.03438,1.09757,0.95333,0.15862,1.59017
195,19600,0.87495,0.03382,1.09731,0.99098,0.15638,1.59109
196,19700,1.01185,0.03323,1.09750,0.99170,0.15511,1.59058
197,19800,0.92113,0.03266,1.09746,0.96177,0.15360,1.58936
198,19900,1.00212,0.03202,1.09739,0.94925,0.15101,1.59160
199,20000,1.09395,0.03154,1.09749,1.00311,0.15006,1.59075
200,20100,1.04724,0.03105,1.09750,0.86414,0.14841,1.59038
201,20200,0.99211,0.03057,1.09771,0.99385,0.14681,1.58999
202,20300,0.99901,0.03003,1.09708,0.99032,0.14515,1.58944
203,20400,0.88796,0.02964,1.09744,0.90313,0.14348,1.59125
204,20500,1.04334,0.02920,1.09728,0.96806,0.14210,1.59055
205,20600,1.07967,0.02858,1.09820,1.05382,0.14109,1.58936
206,20700,1.01224,0.02822,1.09746,1.01770,0.13914,1.59009
207,20800,1.01971,0.02783,1.09779,1.00762,0.13774,1.58984
208,20900,0.94571,0.02732,1.09782,0.82649,0.13579,1.59043
209,21000,1.00006,0.02694,1.09786,1.04907,0.13456,1.59003
210,21100,0.89392,0.02646,1.09785,1.06729,0.13356,1.58875
211,21200,1.01844,0.02619,1.09796,0.91673,0.13150,1.58870
212,21300,1.01187,0.02579,1.09742,1.03846,0.13006,1.58831
213,21400,0.92173,0.02541,1.09758,0.96202,0.12874,1.58884
214,21500,0.95661,0.02499,1.09818,0.93349,0.12712,1.58678
215,21600,0.96243,0.02471,1.09767,1.03623,0.12580,1.58884
216,21700,1.04297,0.02436,1.09783,0.92888,0.12461,1.58906
217,21800,1.04343,0.02401,1.09781,0.97269,0.12314,1.58990
218,21900,0.90647,0.02367,1.09769,0.93129,0.12163,1.58983
219,22000,1.05564,0.02324,1.09792,0.91425,0.12048,1.58775
220,22100,0.92035,0.02295,1.09767,1.03647,0.11920,1.58937
221,22200,0.91377,0.02266,1.09766,0.97540,0.11758,1.58971
222,22300,0.90844,0.02229,1.09780,0.86219,0.11658,1.58922
223,22400,0.94707,0.02204,1.09744,1.10058,0.11557,1.58787
224,22500,1.05464,0.02178,1.09782,0.98738,0.11408,1.58820
225,22600,1.14227,0.02145,1.09755,1.00087,0.11300,1.58819
226,22700,1.00062,0.02118,1.09771,0.97751,0.11160,1.58797
227,22800,0.95204,0.02093,1.09729,0.94016,0.11039,1.58780
228,22900,0.99857,0.02069,1.09690,1.02862,0.10918,1.58826
229,23000,1.06554,0.02037,1.09748,0.88521,0.10775,1.58851
230,23100,1.03961,0.02010,1.09689,0.89701,0.10676,1.58764
231,23200,1.06439,0.01984,1.09716,0.99687,0.10560,1.58819
232,23300,0.98563,0.01959,1.09782,0.93490,0.10419,1.58806
233,23400,1.01786,0.01933,1.09683,0.94137,0.10313,1.58718
234,23500,0.99041,0.01908,1.09710,1.03833,0.10192,1.58806
235,23600,0.88498,0.01885,1.09697,0.97507,0.10064,1.58715
236,23700,0.89957,0.01858,1.09737,1.14078,0.09994,1.58783
237,23800,0.98261,0.01835,1.09713,0.92058,0.09871,1.58687
238,23900,0.92941,0.01812,1.09695,0.99539,0.09769,1.58659
239,24000,1.10903,0.01788,1.09693,1.00635,0.09650,1.58733
240,24100,0.99362,0.01766,1.09710,0.96945,0.09548,1.58613
241,24200,0.97246,0.01744,1.09667,0.91085,0.09428,1.58712
242,24300,0.99021,0.01724,1.09667,1.05995,0.09366,1.58571
243,24400,1.05142,0.01700,1.09737,0.88381,0.09252,1.58633
244,24500,0.96673,0.01678,1.09713,0.92061,0.09149,1.58581
245,24600,0.96760,0.01657,1.09753,0.92618,0.09066,1.58581
246,24700,0.87388,0.01637,1.09704,0.86389,0.08957,1.58660
247,24800,1.02817,0.01619,1.09730,0.97326,0.08875,1.58608
248,24900,0.90653,0.01598,1.09735,0.88446,0.08782,1.58573
