iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
0,100,4.58923,0.32530,3.62794,0.29236,3.00698,0.26921
1,200,1.97480,0.23667,1.88290,0.23024,1.76363,0.22333
2,300,1.87231,0.22944,1.73715,0.22517,1.64386,0.22260
3,400,1.76131,0.22494,1.65261,0.22024,1.61668,0.21793
4,500,1.70111,0.22235,1.63018,0.22046,1.58249,0.21675
5,600,1.59139,0.22340,1.54860,0.22020,1.50910,0.21866
6,700,1.56586,0.22513,1.53706,0.22246,1.48116,0.22140
7,800,1.50525,0.22416,1.47984,0.22217,1.42593,0.22251
8,900,1.42817,0.22435,1.39248,0.22277,1.36928,0.22325
9,1000,1.38678,0.22391,1.34546,0.22253,1.30808,0.22320
10,1100,1.37536,0.22463,1.35458,0.22425,1.26068,0.22180
11,1200,1.32508,0.22298,1.31601,0.22276,1.30826,0.22264
12,1300,1.32076,0.22322,1.32362,0.22400,1.32605,0.22335
13,1400,1.33474,0.22650,1.30889,0.22376,1.27667,0.22326
14,1500,1.27239,0.22406,1.26666,0.22508,1.26461,0.22157
15,1600,1.28244,0.22241,1.25462,0.22170,1.26183,0.22258
16,1700,1.28393,0.22280,1.25738,0.22430,1.27536,0.22240
17,1800,1.30221,0.22480,1.29214,0.22509,1.23381,0.22257
18,1900,1.28247,0.22300,1.23719,0.22147,1.27806,0.22289
19,2000,1.29659,0.22283,1.26505,0.22253,1.27275,0.22239
20,2100,1.28704,0.22219,1.26296,0.22327,1.25996,0.22000
21,2200,1.31333,0.22557,1.28318,0.22332,1.25922,0.22306
22,2300,1.31462,0.22606,1.26036,0.22319,1.26731,0.22283
23,2400,1.28100,0.22242,1.29679,0.22398,1.29195,0.22342
24,2500,1.28228,0.22329,1.30766,0.22476,1.28777,0.22581
25,2600,1.27223,0.22436,1.27801,0.22294,1.31418,0.22595
26,2700,1.29312,0.22568,1.29774,0.22381,1.31216,0.22400
27,2800,1.31081,0.22737,1.31123,0.22575,1.27376,0.22513
28,2900,1.30017,0.22661,1.31652,0.22884,1.30101,0.22422
29,3000,1.28925,0.22777,1.29530,0.22820,1.29928,0.22745
30,3100,1.26638,0.22987,1.28874,0.22838,1.31675,0.22848
31,3200,1.26133,0.22841,1.34081,0.22982,1.30877,0.22696
32,3300,1.25928,0.23046,1.34091,0.22946,1.33542,0.22880
33,3400,1.27051,0.22889,1.32512,0.22989,1.36317,0.23023
34,3500,1.26734,0.22814,1.30124,0.22811,1.32251,0.23051
35,3600,1.31530,0.23075,1.34444,0.22821,1.33840,0.23081
36,3700,1.29970,0.22942,1.35037,0.22954,1.33866,0.23016
37,3800,1.30616,0.23185,1.36705,0.23151,1.32186,0.22948
38,3900,1.34055,0.23359,1.33944,0.23262,1.35756,0.23073
39,4000,1.32245,0.23461,1.34091,0.23193,1.35367,0.23199
40,4100,1.33598,0.23449,1.36788,0.23467,1.34614,0.23169
41,4200,1.32892,0.23481,1.35366,0.23330,1.37331,0.23182
42,4300,1.34737,0.23458,1.36455,0.23374,1.37851,0.23343
43,4400,1.33708,0.23158,1.35455,0.23190,1.35125,0.23181
44,4500,1.34843,0.23515,1.38643,0.23396,1.40524,0.23628
45,4600,1.33201,0.23456,1.34690,0.23353,1.39503,0.23425
46,4700,1.35746,0.23349,1.40724,0.23492,1.38219,0.23476
47,4800,1.41826,0.23588,1.40882,0.23502,1.40589,0.23412
48,4900,1.43893,0.23467,1.46118,0.23575,1.40387,0.23514
49,5000,1.37333,0.23766,1.42964,0.23537,1.41787,0.23526
50,5100,1.39500,0.23508,1.46842,0.23575,1.45325,0.23654
51,5200,1.42832,0.23531,1.46263,0.23459,1.44372,0.23294
52,5300,1.41772,0.23620,1.44210,0.23590,1.45234,0.23636
53,5400,1.48993,0.23435,1.45980,0.23594,1.47709,0.23401
54,5500,1.45720,0.23438,1.46053,0.23572,1.44696,0.23353
55,5600,1.47390,0.23776,1.50384,0.23585,1.47025,0.23488
56,5700,1.47032,0.23557,1.54035,0.23643,1.46651,0.23333
57,5800,1.43513,0.23470,1.52651,0.23444,1.48986,0.23398
58,5900,1.50112,0.23629,1.54105,0.23537,1.49689,0.23473
59,6000,1.46880,0.23517,1.50936,0.23500,1.49051,0.23311
60,6100,1.47457,0.23403,1.51014,0.23361,1.49113,0.23380
61,6200,1.50243,0.23323,1.56195,0.23569,1.50760,0.23442
62,6300,1.50813,0.23379,1.54933,0.23299,1.48647,0.23044
63,6400,1.52621,0.23215,1.54378,0.23196,1.50884,0.23174
64,6500,1.50828,0.23241,1.60043,0.23194,1.51788,0.23078
65,6600,1.46281,0.22900,1.58867,0.23170,1.52768,0.23170
66,6700,1.52067,0.23169,1.56309,0.22872,1.53305,0.23262
67,6800,1.48406,0.22965,1.60248,0.23095,1.54391,0.23036
68,6900,1.50808,0.22980,1.63088,0.23144,1.52945,0.22958
69,7000,1.47828,0.22894,1.59146,0.23061,1.58154,0.22966
70,7100,1.49808,0.22810,1.62131,0.22861,1.53050,0.22774
71,7200,1.49631,0.22841,1.58041,0.22803,1.54353,0.22712
72,7300,1.47122,0.22568,1.54864,0.22649,1.57281,0.22730
73,7400,1.51410,0.22747,1.62084,0.22564,1.57224,0.22831
