iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss,4_iql_loss,4_rnd_forward_loss
27,2800,1.02175,0.99482,1.07993,0.99331,0.90844,0.99089,1.01106,0.99330
28,2900,1.11214,0.97884,0.96788,0.97717,1.05045,0.98201,1.01858,0.98042
29,3000,1.18109,0.96667,0.94416,0.96698,1.14067,0.96919,1.05200,0.96634
30,3100,1.01825,0.95113,1.24555,0.94685,1.05860,0.94862,0.97303,0.94990
31,3200,1.21428,0.93520,1.05203,0.93735,0.94530,0.93305,1.01847,0.93419
32,3300,0.86396,0.91798,1.31152,0.91968,1.30625,0.91802,1.02417,0.91978
33,3400,1.10386,0.89976,0.89337,0.90127,0.99689,0.90257,0.87977,0.90010
34,3500,0.95368,0.89043,0.91289,0.88659,1.07441,0.88633,0.92794,0.88643
35,3600,1.12087,0.87442,1.20767,0.87187,1.08004,0.87158,0.87437,0.86986
36,3700,1.00590,0.85512,1.10751,0.85496,0.93133,0.85677,0.98375,0.85274
37,3800,1.11396,0.83901,1.19537,0.84447,1.16532,0.83722,0.97774,0.83774
38,3900,1.14898,0.82732,0.94478,0.82628,1.00461,0.82291,0.96446,0.82634
39,4000,0.97209,0.81421,1.19482,0.81207,1.09477,0.81436,0.94966,0.81099
40,4100,1.17089,0.79822,1.01665,0.79631,1.05346,0.79888,0.93147,0.79865
41,4200,1.06311,0.78348,0.94864,0.78780,0.95095,0.78459,0.99367,0.78400
42,4300,0.80983,0.76754,1.16887,0.76779,0.99850,0.76957,0.96711,0.76953
43,4400,1.09670,0.75794,0.99386,0.75659,0.83563,0.75532,0.89103,0.75270
44,4500,1.16022,0.73909,1.06089,0.74091,1.05396,0.74059,0.87863,0.73632
45,4600,0.86227,0.72596,1.05581,0.72581,1.09154,0.72871,0.97613,0.72848
46,4700,1.38987,0.71300,0.87463,0.71120,1.15075,0.71056,0.90936,0.71021
47,4800,1.24543,0.69992,1.01936,0.70124,0.96236,0.69794,0.89426,0.69879
48,4900,1.10007,0.68621,0.95483,0.68223,1.03310,0.68572,0.92906,0.68676
49,5000,0.98445,0.66807,1.27537,0.67398,1.09533,0.67100,0.91399,0.67396
50,5100,1.25565,0.66221,0.84056,0.65617,1.07286,0.66059,0.94753,0.65632
51,5200,0.95877,0.64735,0.97684,0.64802,1.02834,0.64887,0.92960,0.64576
52,5300,0.98860,0.63223,1.02615,0.63456,0.80908,0.63316,0.91754,0.63258
53,5400,1.17707,0.62128,1.16014,0.62225,1.21927,0.62160,0.88772,0.61665
54,5500,0.77978,0.60977,1.17165,0.60906,1.00211,0.60929,0.92991,0.60723
55,5600,0.90294,0.59583,0.86915,0.59844,1.21017,0.59471,0.90008,0.59949
56,5700,0.80142,0.58320,0.94988,0.58342,0.94473,0.58757,0.90425,0.58592
57,5800,1.02283,0.57552,1.14002,0.57414,1.03721,0.57612,0.88108,0.57326
58,5900,0.89856,0.56596,1.13848,0.56466,0.89634,0.56243,0.91361,0.56516
59,6000,1.02647,0.55288,1.22006,0.55266,0.91214,0.55333,0.98280,0.55135
60,6100,1.11137,0.54044,0.94171,0.54172,0.99035,0.53820,0.96183,0.54158
61,6200,1.01385,0.52983,0.98374,0.53016,1.28056,0.52883,0.89497,0.52851
62,6300,0.78973,0.51888,1.27337,0.52034,0.84203,0.51931,0.81924,0.51768
63,6400,0.87056,0.50823,0.94000,0.50785,1.02883,0.50969,0.92680,0.50936
64,6500,0.87636,0.50108,0.83047,0.49985,1.05972,0.50015,0.87826,0.49840
65,6600,1.22922,0.48954,1.16410,0.48990,1.07046,0.48998,0.82538,0.48922
66,6700,1.00609,0.47834,1.09872,0.48152,1.12057,0.47989,0.86167,0.47782
67,6800,0.84162,0.47166,1.02387,0.47066,0.99425,0.47003,1.00796,0.47307
68,6900,1.09906,0.46079,1.10211,0.45704,0.97451,0.46073,0.86505,0.45910
69,7000,0.92570,0.45157,0.94206,0.45233,1.09129,0.45329,0.84445,0.45044
70,7100,0.76820,0.44371,1.23174,0.44452,1.20520,0.44337,0.90594,0.44322
71,7200,1.06518,0.43804,0.97546,0.43806,1.03262,0.43642,0.94869,0.43632
72,7300,1.01295,0.42911,1.19449,0.42807,1.01597,0.42836,0.91139,0.42910
73,7400,1.01812,0.42049,1.24553,0.42335,1.02663,0.42091,0.93062,0.42065
74,7500,0.92737,0.41464,1.19608,0.41228,1.23114,0.41238,0.94342,0.41256
75,7600,0.89718,0.40482,1.08981,0.40723,1.06850,0.40390,0.84748,0.40496
76,7700,1.01135,0.39742,1.03332,0.39740,1.22884,0.40005,0.85780,0.39923
77,7800,1.24306,0.38870,1.06429,0.39000,1.00827,0.39091,0.84455,0.39201
78,7900,0.82313,0.38614,1.08945,0.38332,1.21621,0.38157,0.80310,0.38458
79,8000,0.88108,0.37758,1.05439,0.37845,1.16078,0.37831,0.92439,0.37627
80,8100,0.96603,0.37286,1.02924,0.37043,0.97817,0.37211,0.94159,0.37031
81,8200,0.99065,0.36460,0.91146,0.36486,0.79811,0.36645,0.88571,0.36613
82,8300,0.84322,0.35937,1.08496,0.36015,0.97778,0.35921,0.92323,0.36089
83,8400,0.89929,0.35418,1.02249,0.35501,0.75766,0.35461,0.81923,0.35097
84,8500,0.99164,0.34752,0.97119,0.35050,0.90569,0.34798,0.87303,0.34773
85,8600,1.12264,0.34243,0.78688,0.34382,1.14623,0.34400,0.91069,0.34323
86,8700,0.92184,0.33688,1.03682,0.33523,1.10630,0.33714,0.84506,0.33720
87,8800,1.27098,0.33224,1.09126,0.33334,1.15400,0.33394,0.87119,0.33167
88,8900,1.00188,0.33033,1.14778,0.32796,0.88741,0.33021,0.89756,0.32617
89,9000,1.01476,0.32416,1.13532,0.32364,1.07128,0.32301,0.89564,0.32217
90,9100,1.23626,0.32204,1.10963,0.32074,1.06396,0.32006,0.93348,0.31931
91,9200,1.16021,0.31880,1.12943,0.31734,0.92811,0.31861,0.84649,0.31787
92,9300,0.98840,0.31178,1.08398,0.31311,0.90152,0.31455,0.88858,0.31316
93,9400,1.10599,0.31080,1.04653,0.30819,1.08180,0.30798,0.78606,0.30865
94,9500,0.87021,0.30774,1.34886,0.30775,1.00855,0.30511,0.83432,0.30457
95,9600,0.92694,0.30398,0.96019,0.30214,0.91728,0.30374,0.82133,0.30204
96,9700,0.91819,0.29960,1.32172,0.29874,1.05641,0.29803,0.80436,0.29979
97,9800,0.93840,0.29592,0.96316,0.29495,0.79048,0.29642,0.81190,0.29534
98,9900,1.12242,0.29198,0.90457,0.29344,1.09950,0.29223,0.83635,0.29210
99,10000,0.96129,0.28945,1.33940,0.28983,1.11919,0.29089,0.99803,0.29002
100,10100,0.89023,0.28681,1.15582,0.28771,1.09094,0.28675,0.82829,0.28649
101,10200,1.05126,0.28322,1.06934,0.28423,1.17247,0.28235,0.81015,0.28123
102,10300,1.02091,0.28112,0.80883,0.28024,1.06558,0.28164,0.91127,0.28232
103,10400,1.20116,0.27735,0.98715,0.27731,1.31767,0.27720,0.96403,0.27761
104,10500,0.85996,0.27501,1.21603,0.27412,1.02870,0.27369,0.83589,0.27480
105,10600,0.81966,0.27327,1.09664,0.27143,1.27977,0.27251,0.81046,0.27161
106,10700,1.08769,0.27045,1.12287,0.26890,1.10090,0.26958,0.82618,0.26944
107,10800,0.99826,0.26653,1.03437,0.26687,1.31783,0.26698,0.88006,0.26699
108,10900,1.14624,0.26255,1.33661,0.26471,0.88998,0.26305,0.85478,0.26451
109,11000,1.27061,0.26151,0.82798,0.26101,0.94695,0.26227,0.83489,0.26254
110,11100,1.20156,0.25820,1.10555,0.25897,0.77214,0.25831,0.85242,0.26010
111,11200,0.68533,0.25600,0.80630,0.25775,1.01664,0.25864,0.89805,0.25755
112,11300,0.89404,0.25429,1.25329,0.25523,0.93051,0.25549,0.86791,0.25528
113,11400,0.98385,0.25279,0.74550,0.25158,1.38792,0.25209,0.90171,0.25349
114,11500,1.01366,0.24888,1.16648,0.24973,1.02205,0.24975,0.90929,0.24970
115,11600,0.92499,0.24594,0.87895,0.24789,0.95815,0.24650,0.88415,0.24587
116,11700,0.96141,0.24510,1.04268,0.24577,1.26596,0.24568,0.82806,0.24424
117,11800,0.99204,0.24271,0.93521,0.24223,0.84994,0.24254,0.77743,0.24227
118,11900,0.85427,0.23819,1.11838,0.24117,0.86337,0.23924,0.95640,0.23992
119,12000,1.11834,0.23805,1.03661,0.23793,1.16723,0.23711,0.88398,0.23710
120,12100,1.24620,0.23590,1.14575,0.23649,0.96084,0.23447,0.84067,0.23572
121,12200,1.18727,0.23300,1.03494,0.23333,0.75045,0.23430,0.84580,0.23424
122,12300,0.89710,0.23317,1.21370,0.23224,1.14667,0.23134,0.85580,0.23108
123,12400,1.19923,0.22982,1.07886,0.22740,1.11597,0.22785,0.87761,0.22898
124,12500,1.23792,0.22614,0.95602,0.22624,0.87375,0.22608,0.88402,0.22487
125,12600,1.29976,0.22363,0.93512,0.22349,0.91570,0.22540,0.83634,0.22576
126,12700,1.11817,0.22289,1.15188,0.22238,0.92300,0.22191,0.92050,0.22343
127,12800,0.91679,0.22233,0.80036,0.22115,1.11238,0.22026,0.83052,0.22019
128,12900,0.99301,0.21820,1.34550,0.21758,0.89065,0.21751,0.84799,0.21857
129,13000,0.97782,0.21604,0.99003,0.21706,0.88568,0.21528,0.84940,0.21703
130,13100,0.77887,0.21515,1.11866,0.21556,0.78234,0.21429,0.92931,0.21464
131,13200,0.79605,0.21224,0.85946,0.21323,0.89440,0.21153,0.84640,0.21230
132,13300,1.01694,0.21152,1.33203,0.21133,1.18611,0.21085,0.83398,0.20939
133,13400,1.00070,0.20968,1.12745,0.20832,0.78215,0.21076,0.90978,0.21065
134,13500,0.96569,0.20695,1.14114,0.20694,1.03438,0.20747,0.83335,0.20730
135,13600,1.34961,0.20387,1.13418,0.20638,1.06705,0.20398,0.85893,0.20480
136,13700,0.90551,0.20256,1.04422,0.20320,1.09673,0.20399,0.76744,0.20365
137,13800,0.99259,0.20174,0.81434,0.20100,1.02886,0.20050,0.93080,0.20245
138,13900,1.00973,0.20084,0.81678,0.19868,0.93523,0.19959,0.98149,0.19917
139,14000,1.12697,0.19753,0.92556,0.19800,1.10265,0.19829,0.83645,0.19850
140,14100,0.93787,0.19568,1.05236,0.19513,1.08635,0.19778,0.80284,0.19632
141,14200,0.76598,0.19507,1.55643,0.19486,0.99069,0.19268,0.76285,0.19358
142,14300,1.50281,0.19211,1.14597,0.19302,0.98221,0.19260,0.80600,0.19230
143,14400,1.10187,0.19089,0.77536,0.19136,0.74798,0.19126,0.83913,0.19093
144,14500,0.94420,0.18899,0.89834,0.18881,1.01701,0.18900,0.78453,0.18896
145,14600,0.93218,0.18733,1.02913,0.18859,0.82601,0.18786,0.80861,0.18690
146,14700,0.90317,0.18595,0.87141,0.18614,1.03481,0.18612,0.89604,0.18539
147,14800,1.32040,0.18377,1.12947,0.18313,1.04269,0.18349,0.91857,0.18491
148,14900,0.83860,0.18225,0.94355,0.18194,1.04791,0.18240,0.85044,0.18126
149,15000,0.88347,0.18126,0.85410,0.18000,1.08733,0.18084,0.89645,0.18208
150,15100,0.90101,0.17878,0.97615,0.17964,0.96276,0.17784,0.91363,0.17887
151,15200,0.94811,0.17750,1.09980,0.17789,1.01442,0.17789,0.79537,0.17740
152,15300,1.27895,0.17581,0.85752,0.17812,0.99540,0.17513,0.83732,0.17618
153,15400,1.14288,0.17452,1.03881,0.17470,1.09591,0.17324,0.87952,0.17530
154,15500,1.21141,0.17333,1.12572,0.17409,1.27343,0.17326,0.83691,0.17258
155,15600,1.14936,0.17124,0.99880,0.17165,1.07331,0.17269,0.82967,0.17195
156,15700,1.31772,0.17070,0.94293,0.17064,0.93943,0.17046,0.85422,0.17127
157,15800,1.43800,0.16809,1.10331,0.16834,1.13834,0.16917,0.83508,0.16887
158,15900,0.97939,0.16731,0.74998,0.16717,0.81212,0.16709,0.92198,0.16775
159,16000,0.94488,0.16662,0.91623,0.16615,0.90431,0.16581,0.90241,0.16641
160,16100,0.94437,0.16496,0.81406,0.16326,1.09992,0.16463,0.86727,0.16397
161,16200,1.21709,0.16317,1.20541,0.16269,1.31794,0.16265,0.78863,0.16370
162,16300,1.00296,0.16195,1.05414,0.16152,1.07667,0.16196,0.73593,0.16093
163,16400,1.02621,0.15970,0.97405,0.16133,1.04654,0.16012,0.87049,0.16007
164,16500,0.78473,0.15910,0.96304,0.15919,1.03776,0.15927,0.81972,0.15918
165,16600,0.95681,0.15787,1.08953,0.15899,0.87026,0.15773,0.82746,0.15799
166,16700,1.04210,0.15603,0.89580,0.15668,0.92445,0.15654,0.84030,0.15727
167,16800,0.96291,0.15575,0.83892,0.15603,1.02335,0.15595,0.88045,0.15616
168,16900,0.62295,0.15475,1.04914,0.15402,0.93228,0.15444,0.95217,0.15498
169,17000,0.99264,0.15394,0.88560,0.15305,1.11576,0.15239,0.83130,0.15231
170,17100,0.81632,0.15176,0.92138,0.15154,0.94531,0.15142,0.79331,0.15144
171,17200,0.85006,0.15131,1.07521,0.15074,0.78147,0.15112,0.86219,0.14969
172,17300,0.98223,0.14962,1.36663,0.14928,1.27394,0.15051,0.83761,0.14958
173,17400,1.03033,0.14939,0.80943,0.14795,0.85472,0.14904,0.86387,0.14804
174,17500,0.86675,0.14687,0.90126,0.14780,1.00699,0.14718,0.97654,0.14786
175,17600,1.06768,0.14677,0.87747,0.14727,1.09004,0.14658,0.77552,0.14568
176,17700,1.40689,0.14556,0.88378,0.14573,0.87859,0.14547,0.87783,0.14581
177,17800,0.93195,0.14465,0.80008,0.14420,1.26082,0.14479,0.85857,0.14397
178,17900,1.04612,0.14265,1.04441,0.14305,1.27923,0.14263,0.95883,0.14335
179,18000,0.94036,0.14300,1.01215,0.14212,1.11920,0.14189,0.89580,0.14258
180,18100,1.05693,0.14070,1.11305,0.14118,0.93383,0.14120,0.85203,0.14099
181,18200,0.99993,0.13981,0.93320,0.13976,1.16941,0.14017,0.87739,0.14029
182,18300,0.85264,0.13986,1.21939,0.13863,1.15680,0.14014,0.74966,0.13936
183,18400,1.08821,0.13817,0.91914,0.13792,0.74917,0.13801,0.86938,0.13937
184,18500,0.97485,0.13676,0.96626,0.13760,1.05971,0.13659,0.83358,0.13677
185,18600,0.90949,0.13669,1.06781,0.13661,0.94774,0.13567,0.76041,0.13609
186,18700,0.83457,0.13547,0.90134,0.13431,0.65232,0.13506,0.85300,0.13417
187,18800,0.93020,0.13439,1.29558,0.13423,0.96635,0.13363,0.82040,0.13379
188,18900,1.11784,0.13281,0.87411,0.13261,1.01743,0.13274,0.97773,0.13451
189,19000,1.26473,0.13231,0.98444,0.13207,1.04998,0.13247,0.87255,0.13176
190,19100,1.09880,0.13171,1.09096,0.13160,0.95858,0.13156,0.86326,0.13099
191,19200,1.25535,0.13024,1.23948,0.13017,0.88479,0.13059,0.88103,0.13046
192,19300,1.18255,0.12976,1.23552,0.12983,0.90205,0.12953,0.91655,0.12966
193,19400,1.03776,0.12899,1.20979,0.12931,1.17889,0.12886,0.84013,0.12933
194,19500,0.88181,0.12772,1.30204,0.12835,0.96261,0.12768,0.87729,0.12764
195,19600,1.25906,0.12635,1.08125,0.12746,0.79075,0.12762,0.76288,0.12637
196,19700,0.67933,0.12659,0.76378,0.12629,0.83123,0.12531,0.79225,0.12571
197,19800,1.17339,0.12571,0.98175,0.12432,1.10800,0.12511,0.87093,0.12537
198,19900,1.20859,0.12416,0.95881,0.12451,0.79569,0.12331,0.90603,0.12377
199,20000,1.23257,0.12464,1.32840,0.12395,1.11780,0.12388,0.84298,0.12330
200,20100,0.97034,0.12303,0.89749,0.12310,0.89056,0.12314,0.84105,0.12349
201,20200,1.13003,0.12211,1.10437,0.12246,1.02665,0.12284,0.78633,0.12233
202,20300,0.81645,0.12150,0.84417,0.12080,1.08184,0.12048,0.89842,0.12089
203,20400,1.09366,0.12007,0.86466,0.12015,1.08340,0.12123,0.80368,0.12006
204,20500,1.06423,0.12010,1.34262,0.12015,1.13508,0.11964,0.86727,0.12007
205,20600,0.89405,0.11944,1.00094,0.11905,1.03100,0.11965,0.82750,0.11948
206,20700,0.80813,0.11881,0.66230,0.11796,1.04677,0.11906,0.77683,0.11765
207,20800,0.87613,0.11817,1.25957,0.11751,0.71767,0.11757,0.83209,0.11772
208,20900,1.13188,0.11634,0.95700,0.11698,1.13694,0.11778,0.78686,0.11659
209,21000,1.21248,0.11592,1.07539,0.11585,0.96003,0.11633,0.77387,0.11547
210,21100,0.86909,0.11484,0.79219,0.11580,0.86427,0.11606,0.86544,0.11577
211,21200,0.85195,0.11507,1.12142,0.11489,1.13369,0.11537,0.82152,0.11459
212,21300,1.11515,0.11371,1.12362,0.11402,0.86018,0.11370,0.87155,0.11436
213,21400,1.11763,0.11368,1.06563,0.11333,0.81170,0.11422,0.87886,0.11435
214,21500,0.78283,0.11329,1.17552,0.11313,0.93103,0.11253,0.89510,0.11320
215,21600,1.09684,0.11177,1.27932,0.11227,0.95531,0.11228,0.76350,0.11273
216,21700,1.22357,0.11149,0.92352,0.11210,0.98209,0.11149,0.82535,0.11145
217,21800,0.92602,0.11156,1.01331,0.11058,1.12401,0.11109,0.88943,0.11101
218,21900,0.98796,0.11049,0.95175,0.11046,1.08980,0.10988,0.71693,0.11046
219,22000,1.12616,0.11044,0.95823,0.10961,0.73219,0.10993,0.78591,0.10998
220,22100,0.94631,0.10929,0.97737,0.10940,1.28997,0.10959,0.79051,0.10926
221,22200,1.13335,0.10912,1.23600,0.10834,0.97790,0.10851,0.79990,0.10919
222,22300,1.17149,0.10820,0.74797,0.10789,1.07058,0.10839,0.86202,0.10857
223,22400,0.87086,0.10716,1.26514,0.10729,0.88739,0.10769,0.89449,0.10722
224,22500,1.08829,0.10702,0.71827,0.10685,1.04403,0.10636,0.87951,0.10664
225,22600,0.78798,0.10620,0.98556,0.10562,0.96419,0.10529,0.87851,0.10594
226,22700,0.86567,0.10506,1.21646,0.10435,1.09041,0.10553,0.85741,0.10554
227,22800,0.94105,0.10459,1.33154,0.10494,0.99669,0.10473,0.86262,0.10495
228,22900,1.05681,0.10426,0.95692,0.10446,1.16387,0.10347,0.81306,0.10431
229,23000,0.74444,0.10329,1.08135,0.10316,0.92997,0.10370,0.87222,0.10368
230,23100,0.96226,0.10285,1.11480,0.10348,1.33940,0.10295,0.82666,0.10314
231,23200,0.74762,0.10243,1.15038,0.10228,1.25750,0.10177,0.95205,0.10309
232,23300,1.33672,0.10209,1.05700,0.10185,0.74547,0.10207,0.96632,0.10173
233,23400,1.32703,0.10135,0.89966,0.10201,0.91207,0.10182,0.82834,0.10213
234,23500,1.35786,0.10116,1.09694,0.10088,0.78109,0.10085,0.76137,0.10092
235,23600,0.87271,0.10010,0.88519,0.09988,0.97762,0.10106,0.89082,0.10087
236,23700,1.12856,0.10029,1.19567,0.09971,0.78440,0.09986,0.81600,0.09997
237,23800,0.96218,0.09933,1.17499,0.09950,0.93387,0.09973,0.77686,0.09911
238,23900,0.97584,0.09950,1.10483,0.09878,1.15960,0.09921,0.84815,0.09896
239,24000,0.86573,0.09784,0.82583,0.09825,0.99076,0.09854,0.84131,0.09805
240,24100,0.87041,0.09744,0.83435,0.09800,0.88861,0.09764,0.84799,0.09726
241,24200,0.65059,0.09741,1.25837,0.09779,0.92692,0.09719,0.79638,0.09756
242,24300,0.98528,0.09643,0.94750,0.09699,1.16899,0.09691,0.82277,0.09742
243,24400,1.06710,0.09577,0.91884,0.09697,0.87481,0.09659,0.77240,0.09604
244,24500,0.96731,0.09623,0.73184,0.09591,1.01084,0.09627,0.75694,0.09605
245,24600,1.25991,0.09559,0.89722,0.09590,0.84796,0.09541,0.88681,0.09593
246,24700,0.92002,0.09520,0.87073,0.09496,1.25159,0.09516,0.86505,0.09407
247,24800,1.00546,0.09494,0.89772,0.09456,1.01036,0.09472,0.82497,0.09501
248,24900,0.90226,0.09345,0.78479,0.09440,0.99457,0.09345,0.89555,0.09453
