iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
74,7500,-66.70474,3.95632,1.21855,-66.19542,5.38992,1.21273,-66.56492,8.57278,1.20718
75,7600,-67.79346,9.79121,1.20886,-66.49354,9.08226,1.20909,-65.77680,7.22298,1.20388
76,7700,-66.56177,17.13055,1.19260,-65.59201,7.03236,1.19606,-67.06583,8.39131,1.21173
77,7800,-67.12481,11.01037,1.19155,-65.88475,6.47446,1.19215,-66.09718,8.57795,1.19030
78,7900,-66.90363,5.05224,1.18593,-65.97773,11.98247,1.19500,-66.19246,8.20907,1.19518
79,8000,-67.24280,3.97617,1.18761,-65.56887,7.28146,1.17812,-65.64181,6.35760,1.18611
80,8100,-66.24839,3.34939,1.17218,-65.69689,4.86265,1.16645,-65.93913,6.00227,1.17742
81,8200,-66.06196,3.48865,1.15516,-65.41819,3.26743,1.14765,-65.69892,3.50524,1.14636
82,8300,-65.79492,6.34630,1.13919,-65.33489,2.40164,1.14003,-65.38665,3.26864,1.14152
83,8400,-65.67473,4.75718,1.12328,-65.31833,2.30888,1.13830,-65.09284,5.09167,1.12485
84,8500,-65.57060,2.39637,1.11163,-65.17675,2.43104,1.10962,-64.96324,5.32276,1.12092
85,8600,-65.13675,2.13364,1.10511,-64.83676,4.65348,1.10565,-64.18929,4.85674,1.09554
86,8700,-64.87520,2.18140,1.08110,-64.73839,4.21239,1.09203,-64.43436,8.56055,1.09670
87,8800,-64.60255,2.59999,1.06773,-63.97654,4.45169,1.06237,-63.97126,4.12555,1.06058
88,8900,-63.82031,1.94333,1.03870,-63.86963,3.95611,1.04452,-63.32708,2.81266,1.03887
89,9000,-63.43580,1.97245,1.02180,-63.19642,3.24459,1.04265,-62.90752,3.94867,1.02599
90,9100,-63.35693,4.37567,1.02545,-63.16126,5.06164,1.02209,-62.36935,2.93270,1.01355
91,9200,-63.23420,6.27862,1.00255,-62.66618,7.31328,0.99245,-61.76924,3.11680,0.99631
92,9300,-62.20961,3.52337,0.99115,-62.89980,5.37730,0.98700,-62.20461,3.42000,0.98785
93,9400,-62.14561,4.24310,0.97757,-61.96018,5.28083,0.97114,-61.61731,2.82907,0.96966
94,9500,-61.04240,8.14930,0.94952,-61.53738,3.24642,0.95797,-60.93990,2.54411,0.95226
95,9600,-61.00189,6.04509,0.94400,-61.11321,1.96948,0.93803,-60.78743,7.94660,0.94446
96,9700,-59.91016,4.56297,0.92487,-60.97973,1.65082,0.93540,-60.59399,2.63107,0.93258
97,9800,-60.35609,4.67074,0.91759,-60.78361,1.58811,0.91665,-59.98852,3.03580,0.92156
98,9900,-59.49377,5.18233,0.90947,-60.26483,1.55317,0.90385,-59.43497,2.64234,0.90604
99,10000,-59.28689,3.43247,0.89528,-59.93990,1.53441,0.89221,-58.77536,2.62957,0.89432
100,10100,-58.84619,6.17224,0.88845,-59.56082,1.49655,0.87310,-58.49597,2.71293,0.88090
101,10200,-58.28235,2.60605,0.86632,-59.09519,1.68954,0.86974,-58.20422,2.22811,0.87309
102,10300,-58.01583,2.40237,0.85713,-58.76234,2.08088,0.85665,-57.86071,3.52502,0.85119
103,10400,-57.56858,1.85314,0.84198,-58.26233,1.73324,0.83912,-57.06952,1.98273,0.83596
104,10500,-56.89032,1.73675,0.83785,-57.98447,1.62795,0.82547,-56.85253,2.74779,0.83032
105,10600,-56.17839,1.76165,0.81807,-57.53092,1.62049,0.81917,-56.10660,2.62847,0.81796
106,10700,-55.53024,1.92076,0.81270,-56.89202,1.79956,0.80857,-55.31442,2.89270,0.80998
107,10800,-55.45583,1.60167,0.79970,-56.21149,2.41583,0.79387,-55.28368,2.59795,0.79434
108,10900,-54.88979,1.57652,0.78548,-55.48829,3.09526,0.78663,-54.52188,3.26965,0.78669
109,11000,-54.30664,1.54354,0.77774,-55.36916,3.27941,0.77575,-53.60692,3.11383,0.77158
110,11100,-53.98496,1.61059,0.76216,-54.37174,3.47124,0.76802,-53.23056,2.66160,0.76156
111,11200,-53.27393,3.05243,0.75197,-54.26173,4.12287,0.75156,-52.83439,2.16123,0.75196
112,11300,-52.77482,2.98307,0.74345,-53.93182,4.97863,0.74372,-52.12106,2.43554,0.74567
113,11400,-52.00067,2.68983,0.72852,-53.22412,5.04773,0.72887,-51.87484,2.47375,0.72635
114,11500,-52.09532,3.68384,0.72691,-52.69809,4.26773,0.72774,-51.37445,2.51769,0.72172
115,11600,-51.36929,4.85332,0.70912,-52.15719,3.62867,0.70884,-51.08168,2.98536,0.71714
116,11700,-51.00277,1.95570,0.70589,-51.65297,3.49658,0.70811,-50.36955,2.96056,0.70829
117,11800,-50.57142,1.68921,0.68647,-51.06420,4.15116,0.69775,-50.12307,2.77211,0.69659
118,11900,-49.92591,1.78304,0.68007,-50.56823,4.63281,0.69057,-49.46716,1.88643,0.67794
119,12000,-50.16730,3.56119,0.67778,-50.03159,4.42054,0.67759,-49.33218,3.51405,0.68513
120,12100,-49.50121,3.15648,0.66957,-49.62697,2.86559,0.66821,-48.90994,3.54924,0.67165
121,12200,-48.66002,6.56828,0.65906,-49.40336,2.33481,0.65999,-48.31217,3.25542,0.66027
122,12300,-48.81030,3.21097,0.65424,-48.65859,4.07035,0.64641,-48.57538,6.71711,0.65189
123,12400,-48.12076,2.66322,0.64448,-48.27158,2.14198,0.64243,-46.96390,6.76906,0.64311
124,12500,-47.68735,2.06357,0.63850,-47.79122,3.13670,0.63737,-47.22420,4.37747,0.63736
125,12600,-47.02166,2.11049,0.63262,-47.28790,3.25352,0.62391,-46.43062,2.04550,0.62705
126,12700,-46.32176,2.10814,0.61304,-46.44111,3.33800,0.61831,-46.34394,2.63317,0.61570
127,12800,-45.63113,2.25155,0.61259,-45.96432,3.85487,0.60874,-45.78804,3.13119,0.61783
128,12900,-45.57031,1.92300,0.60746,-45.56913,3.74620,0.60305,-44.92252,3.38035,0.60223
129,13000,-45.45660,2.42691,0.60133,-45.33640,3.42576,0.59592,-44.59098,3.12644,0.59984
130,13100,-45.10416,2.07229,0.59437,-44.43361,3.11194,0.58671,-44.12080,1.24621,0.58721
131,13200,-44.33216,1.90189,0.57559,-44.12556,3.57678,0.58084,-43.67615,1.26088,0.57741
132,13300,-43.75269,1.64340,0.57576,-43.54590,3.28515,0.57354,-43.40346,1.25205,0.57767
133,13400,-43.59828,2.50009,0.56202,-43.27242,2.26269,0.56445,-43.16203,1.20762,0.56529
134,13500,-43.27484,1.51638,0.55343,-42.79505,1.93659,0.56330,-42.72795,1.27140,0.55701
135,13600,-42.48248,2.60125,0.55044,-42.04515,1.96418,0.55350,-42.25530,1.23903,0.55319
136,13700,-42.44670,2.37881,0.54617,-41.66383,1.80188,0.54107,-41.79668,1.33349,0.54843
137,13800,-42.13255,3.23279,0.54071,-41.16197,1.88943,0.53858,-41.57796,1.17942,0.53630
138,13900,-41.20612,2.64268,0.53224,-40.86750,1.73011,0.53197,-41.27314,1.23879,0.53506
139,14000,-41.03546,3.32240,0.52405,-40.33128,1.68864,0.52110,-40.86864,1.30875,0.52917
140,14100,-40.24540,3.23137,0.51917,-39.85515,1.79591,0.51806,-40.52004,1.28586,0.52107
141,14200,-39.93094,2.60187,0.51223,-39.41283,1.80557,0.51634,-40.16338,1.21219,0.51371
142,14300,-39.94388,1.80367,0.51104,-39.37694,1.80764,0.50777,-39.77399,1.11964,0.51084
143,14400,-39.36004,1.68963,0.50248,-38.97085,1.64199,0.50418,-39.37139,1.21053,0.50238
144,14500,-38.77261,1.67965,0.49735,-38.44049,1.61729,0.49685,-39.05942,1.17071,0.49972
145,14600,-38.07838,1.85761,0.48963,-37.94002,1.60738,0.49222,-38.81305,1.15263,0.48986
146,14700,-38.18006,2.96742,0.48296,-37.43724,1.59162,0.47896,-38.41179,1.20676,0.48422
147,14800,-37.89632,1.81878,0.48063,-37.11720,1.67403,0.48121,-37.85688,1.15584,0.47775
148,14900,-37.25354,1.57936,0.46992,-36.82948,1.54310,0.47301,-37.58603,1.21725,0.47736
149,15000,-36.74563,1.53977,0.46747,-36.39345,1.54017,0.46774,-37.29381,1.23270,0.47667
150,15100,-36.32643,1.53260,0.46611,-35.95767,1.43526,0.46261,-36.87116,1.17443,0.46470
151,15200,-35.79019,1.60178,0.46099,-35.62970,1.35991,0.46014,-36.55564,1.20841,0.45882
152,15300,-35.34734,1.60232,0.45321,-35.21139,1.49511,0.45362,-36.24070,1.12513,0.45289
153,15400,-35.08637,1.63631,0.45347,-34.80137,1.52376,0.45470,-35.83730,1.14550,0.45443
154,15500,-34.74998,1.57580,0.45229,-34.56109,1.96657,0.44810,-35.43769,1.10634,0.45129
155,15600,-34.19886,1.50136,0.44710,-34.22943,2.09273,0.44355,-34.98185,1.21357,0.44439
156,15700,-33.92958,1.54980,0.43953,-34.02776,2.42162,0.43706,-34.76109,1.17611,0.44103
157,15800,-33.60640,1.64917,0.44046,-33.40598,2.28951,0.43755,-34.51108,1.15439,0.43598
158,15900,-33.64985,1.43612,0.43283,-33.23321,3.20636,0.43572,-34.10742,1.14319,0.43326
159,16000,-33.17454,1.36108,0.42345,-33.08774,1.68188,0.42371,-33.74859,1.17722,0.42378
160,16100,-32.64793,1.37972,0.41997,-32.61134,2.52523,0.42304,-33.28464,1.14829,0.41826
161,16200,-32.44100,1.53726,0.42157,-32.14314,1.65248,0.41665,-33.07873,1.13222,0.41811
162,16300,-32.31892,1.05484,0.41336,-32.00063,2.12008,0.41640,-32.82519,1.11727,0.41048
163,16400,-31.86692,1.08910,0.40869,-31.35533,3.60087,0.40971,-32.45740,1.13760,0.41151
164,16500,-31.55373,1.84229,0.40573,-31.31331,3.35623,0.40325,-32.10972,1.15261,0.40622
165,16600,-31.34237,1.62723,0.40244,-31.06643,1.58724,0.40289,-31.85108,1.12731,0.40196
166,16700,-30.81854,1.47988,0.39930,-30.52017,2.48457,0.40043,-31.48208,1.08842,0.40099
167,16800,-30.47851,1.39418,0.39469,-30.82714,2.04188,0.39929,-31.07857,1.14047,0.39061
168,16900,-30.52052,2.64625,0.39061,-30.09634,1.84847,0.39092,-30.93805,1.06729,0.39194
169,17000,-30.19423,1.52100,0.38698,-29.46849,1.81455,0.38493,-30.64026,1.35043,0.38568
170,17100,-29.63495,1.56182,0.38383,-29.13724,2.06622,0.38047,-30.23537,1.83307,0.38443
171,17200,-29.42583,1.12466,0.38173,-28.95424,1.98091,0.38130,-29.76051,1.63783,0.37900
172,17300,-29.26719,1.67419,0.38143,-28.72276,2.31244,0.37644,-29.74027,1.08020,0.37776
