iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value
27,2800,-0.59796,0.88322,0.00208,-7.76773,2.76679,0.21303
28,2900,-0.60270,0.90243,0.00204,-7.99646,2.79969,0.21049
29,3000,-0.65042,0.89365,0.00201,-8.12124,2.84220,0.20930
30,3100,-0.67790,0.91499,0.00197,-8.33851,2.78448,0.20894
31,3200,-0.68417,0.94787,0.00194,-8.52011,2.93214,0.20963
32,3300,-0.70858,0.93356,0.00191,-8.77667,3.03932,0.21223
33,3400,-0.70548,0.96371,0.00188,-8.97931,3.01987,0.21164
34,3500,-0.73089,1.04104,0.00185,-9.08140,3.25802,0.20876
35,3600,-0.76111,0.96871,0.00183,-9.30813,3.17113,0.21323
36,3700,-0.83323,1.07250,0.00180,-9.47729,3.07534,0.21052
37,3800,-0.85851,0.97986,0.00178,-9.65715,3.44917,0.21291
38,3900,-0.86798,1.05835,0.00175,-9.88287,3.28150,0.21080
39,4000,-0.84085,1.09995,0.00173,-10.04790,3.51101,0.21139
40,4100,-0.94404,1.04049,0.00171,-10.21173,3.45529,0.21222
41,4200,-0.92299,1.15131,0.00169,-10.36211,3.50288,0.20934
42,4300,-1.04562,1.02079,0.00167,-10.32590,3.54967,0.20812
43,4400,-1.01977,1.07414,0.00165,-10.61128,3.44566,0.20793
44,4500,-1.04049,1.09198,0.00163,-10.67592,3.56648,0.20756
45,4600,-1.03820,1.10675,0.00161,-10.79028,3.52485,0.20695
46,4700,-1.08064,1.16905,0.00159,-11.02832,3.80717,0.20565
47,4800,-1.14036,1.16753,0.00158,-11.21060,3.77604,0.20595
48,4900,-1.15191,1.14269,0.00156,-11.32196,3.77450,0.20491
49,5000,-1.13140,1.14667,0.00154,-11.42272,3.69155,0.20552
50,5100,-1.21232,1.16825,0.00153,-11.42643,3.90138,0.20427
51,5200,-1.16020,1.18894,0.00151,-11.56628,3.96163,0.20345
52,5300,-1.20827,1.18668,0.00150,-11.76044,4.00911,0.20600
53,5400,-1.17237,1.25423,0.00149,-11.81389,4.09177,0.20167
54,5500,-1.23376,1.24862,0.00147,-11.83038,3.90349,0.20235
55,5600,-1.29411,1.18400,0.00146,-11.86816,3.83153,0.19728
56,5700,-1.27933,1.22749,0.00145,-12.05417,4.03626,0.19991
57,5800,-1.30744,1.25859,0.00143,-12.19861,4.12247,0.20126
58,5900,-1.22040,1.32347,0.00142,-12.15203,4.43632,0.19886
59,6000,-1.27666,1.33967,0.00141,-12.35733,4.05858,0.20209
60,6100,-1.28826,1.31640,0.00140,-12.49857,4.35396,0.19969
61,6200,-1.31802,1.32201,0.00138,-12.25238,4.26801,0.19760
62,6300,-1.26638,1.27817,0.00137,-12.57932,4.59433,0.19879
63,6400,-1.34554,1.36405,0.00136,-12.50253,4.30541,0.19580
64,6500,-1.27225,1.34394,0.00135,-12.82802,4.65502,0.19733
65,6600,-1.21321,1.44290,0.00134,-12.74984,4.17870,0.19727
66,6700,-1.38312,1.32471,0.00133,-12.75577,4.02075,0.19624
67,6800,-1.28527,1.38221,0.00132,-12.82536,4.61288,0.19597
68,6900,-1.30402,1.44183,0.00131,-12.88777,4.43744,0.19729
69,7000,-1.33262,1.39472,0.00130,-12.92854,4.33387,0.19804
70,7100,-1.29726,1.41836,0.00129,-12.93763,4.58993,0.19431
71,7200,-1.31426,1.33858,0.00128,-13.02817,4.56085,0.19419
72,7300,-1.32621,1.33528,0.00127,-13.18987,4.44445,0.19584
73,7400,-1.33360,1.46076,0.00127,-13.19385,4.81668,0.19460
74,7500,-1.39140,1.45029,0.00126,-13.33076,4.74308,0.19543
75,7600,-1.31506,1.44302,0.00125,-13.23822,4.54058,0.19388
76,7700,-1.29229,1.44872,0.00124,-13.38125,4.72548,0.19603
77,7800,-1.31682,1.47021,0.00123,-13.36596,4.74487,0.19519
78,7900,-1.36706,1.47503,0.00122,-13.36616,4.93699,0.19368
79,8000,-1.27280,1.46547,0.00122,-13.30138,4.67466,0.19302
80,8100,-1.30275,1.46268,0.00121,-13.40953,4.79270,0.19149
81,8200,-1.33297,1.48226,0.00120,-13.57992,4.63520,0.19253
82,8300,-1.30692,1.45145,0.00119,-13.45390,4.76300,0.19233
83,8400,-1.32513,1.55134,0.00119,-13.60857,4.58655,0.19123
84,8500,-1.25816,1.58023,0.00118,-13.62968,4.65059,0.19334
85,8600,-1.35855,1.50029,0.00117,-13.64686,4.82657,0.19182
86,8700,-1.33955,1.47671,0.00117,-13.69606,4.75312,0.18993
87,8800,-1.25455,1.52844,0.00116,-13.78715,4.91760,0.18940
88,8900,-1.33257,1.60623,0.00115,-13.78419,5.10122,0.18833
89,9000,-1.34242,1.65363,0.00115,-13.88984,5.06866,0.18998
90,9100,-1.29588,1.64878,0.00114,-13.92942,5.38350,0.19127
91,9200,-1.30590,1.63924,0.00113,-13.90283,5.07466,0.18866
92,9300,-1.32620,1.64668,0.00113,-13.99292,5.05903,0.18968
93,9400,-1.28258,1.64782,0.00112,-14.03484,5.16896,0.18979
94,9500,-1.31885,1.52838,0.00112,-14.02064,5.31947,0.18885
95,9600,-1.32219,1.64940,0.00111,-14.18341,5.44782,0.19035
96,9700,-1.33247,1.73653,0.00110,-14.05052,4.95298,0.18924
97,9800,-1.24402,1.76171,0.00110,-14.07667,5.27309,0.18877
98,9900,-1.40334,1.64503,0.00109,-14.04713,5.28676,0.18847
99,10000,-1.27602,1.59836,0.00109,-14.11121,5.20997,0.18781
100,10100,-1.30194,1.73818,0.00108,-14.09193,5.33206,0.18533
101,10200,-1.38613,1.66505,0.00108,-14.16774,5.16604,0.18569
102,10300,-1.27391,1.59904,0.00107,-14.28141,5.20351,0.18683
103,10400,-1.31796,1.64838,0.00107,-14.16313,5.21739,0.18775
104,10500,-1.29723,1.73718,0.00106,-14.17954,5.15687,0.18567
105,10600,-1.30217,1.62930,0.00106,-14.16832,5.63792,0.18557
106,10700,-1.21823,1.63362,0.00105,-14.23160,5.30944,0.18601
107,10800,-1.22881,1.80644,0.00105,-14.20769,5.47768,0.18522
108,10900,-1.30153,1.67997,0.00104,-14.21976,5.18905,0.18418
109,11000,-1.30795,1.60996,0.00104,-14.22028,5.19730,0.18388
110,11100,-1.20732,1.79959,0.00103,-14.25229,5.18274,0.18519
111,11200,-1.27883,1.67722,0.00103,-14.17675,4.88844,0.18155
112,11300,-1.20700,1.78866,0.00102,-14.28509,5.31115,0.18258
113,11400,-1.26008,1.79414,0.00102,-14.14917,4.78329,0.18174
114,11500,-1.27159,1.76363,0.00101,-14.34907,5.77774,0.18249
115,11600,-1.27200,1.78336,0.00101,-14.05389,5.33352,0.18079
116,11700,-1.20862,1.87027,0.00100,-14.16689,5.50346,0.18010
117,11800,-1.24191,1.83422,0.00100,-14.30374,5.63210,0.18133
118,11900,-1.17178,1.77549,0.00100,-14.25580,5.88878,0.18067
119,12000,-1.20916,1.74828,0.00099,-14.28861,5.64323,0.18178
120,12100,-1.26517,1.76899,0.00099,-14.20171,5.38619,0.17793
121,12200,-1.20804,1.73594,0.00098,-14.21024,5.55020,0.17944
122,12300,-1.24129,1.86225,0.00098,-14.30955,5.05912,0.18065
123,12400,-1.15994,1.74689,0.00098,-14.16424,6.07159,0.17846
124,12500,-1.27195,1.80002,0.00097,-14.28430,5.22979,0.17776
125,12600,-1.22847,1.80937,0.00097,-14.15226,5.60050,0.17644
126,12700,-1.27958,1.74611,0.00096,-14.25742,5.31677,0.17988
127,12800,-1.26333,1.82292,0.00096,-14.18907,5.39953,0.17860
128,12900,-1.25900,1.83517,0.00096,-14.14382,5.29867,0.17596
129,13000,-1.18486,1.78772,0.00095,-14.19523,5.13276,0.17626
130,13100,-1.21271,1.86648,0.00095,-14.27835,4.99638,0.17751
131,13200,-1.20581,1.81700,0.00095,-14.18325,5.58413,0.17630
132,13300,-1.29802,1.83080,0.00094,-14.10592,5.29142,0.17599
133,13400,-1.20830,1.66481,0.00094,-14.14826,5.41961,0.17704
134,13500,-1.24284,1.92625,0.00093,-14.23312,5.16241,0.17509
135,13600,-1.27639,1.84487,0.00093,-14.14744,5.38191,0.17847
136,13700,-1.18951,1.82646,0.00093,-14.08480,5.62310,0.17468
137,13800,-1.21980,1.76688,0.00092,-14.24710,5.44776,0.17697
138,13900,-1.18978,1.79794,0.00092,-14.07991,5.61625,0.17183
139,14000,-1.24929,1.77193,0.00092,-13.94489,5.39362,0.17413
140,14100,-1.23276,1.74075,0.00091,-14.10317,5.37529,0.17411
141,14200,-1.22941,1.83930,0.00091,-14.16043,5.09095,0.17346
142,14300,-1.25436,1.91004,0.00091,-14.00555,5.58247,0.17183
143,14400,-1.24128,1.83921,0.00090,-13.99392,5.94709,0.17214
144,14500,-1.29659,1.90400,0.00090,-13.98821,5.75519,0.16973
145,14600,-1.36510,1.79145,0.00090,-13.92960,5.47271,0.17135
146,14700,-1.26327,1.83809,0.00090,-14.01622,5.34951,0.17224
147,14800,-1.28189,1.76516,0.00089,-13.94762,5.44008,0.16973
148,14900,-1.28804,1.91125,0.00089,-13.94303,5.73192,0.17005
149,15000,-1.24188,1.79909,0.00089,-14.03205,5.75160,0.17247
150,15100,-1.27203,1.94980,0.00088,-13.81461,5.71112,0.16792
151,15200,-1.41017,1.87219,0.00088,-13.87690,5.36779,0.17003
152,15300,-1.27632,1.80027,0.00088,-13.84312,5.03345,0.16867
153,15400,-1.34938,1.94574,0.00087,-13.89488,5.51557,0.16902
154,15500,-1.32601,1.88063,0.00087,-13.72374,5.73760,0.16781
155,15600,-1.33451,1.90126,0.00087,-13.72319,5.59148,0.16813
156,15700,-1.31064,1.94410,0.00087,-13.82453,5.29039,0.16824
157,15800,-1.35096,1.82042,0.00086,-13.78601,5.21189,0.16773
158,15900,-1.23670,1.95442,0.00086,-13.83943,5.29926,0.16934
159,16000,-1.30240,1.80260,0.00086,-13.73293,5.63416,0.16787
160,16100,-1.33989,1.93355,0.00086,-13.85496,5.42012,0.16822
161,16200,-1.31796,2.00950,0.00085,-13.88555,5.24841,0.16941
162,16300,-1.31137,1.89484,0.00085,-13.86811,5.61510,0.17051
163,16400,-1.37213,1.87805,0.00085,-13.80096,5.46596,0.16945
164,16500,-1.29714,1.88916,0.00085,-13.90768,5.34615,0.16730
165,16600,-1.39119,1.83474,0.00084,-13.66923,5.14985,0.16773
166,16700,-1.25779,2.11582,0.00084,-13.88302,5.37354,0.16781
167,16800,-1.29365,1.92036,0.00084,-13.84511,5.20122,0.16631
168,16900,-1.41338,1.97858,0.00083,-13.86080,5.44135,0.16680
169,17000,-1.33753,1.89044,0.00083,-13.81561,5.52082,0.16739
170,17100,-1.27073,1.84266,0.00083,-13.72666,5.51278,0.16640
171,17200,-1.30592,1.94571,0.00083,-13.73920,5.14160,0.16484
172,17300,-1.36800,1.86693,0.00083,-13.78828,5.22061,0.16623
173,17400,-1.28645,2.01102,0.00082,-13.69831,5.07394,0.16450
174,17500,-1.27564,1.95013,0.00082,-13.79567,5.30853,0.16792
175,17600,-1.26468,1.84262,0.00082,-13.80096,5.47646,0.16547
176,17700,-1.27905,1.97747,0.00082,-13.67745,5.02114,0.16641
177,17800,-1.38268,1.80526,0.00081,-13.63491,5.57042,0.16526
178,17900,-1.33824,2.00052,0.00081,-13.65848,5.46575,0.16486
179,18000,-1.35261,1.91958,0.00081,-13.57254,5.52395,0.16579
180,18100,-1.26096,1.81188,0.00081,-13.77688,5.65800,0.16351
181,18200,-1.24728,1.98978,0.00080,-13.41116,5.24332,0.16425
182,18300,-1.34355,2.02686,0.00080,-13.70508,5.19951,0.16432
183,18400,-1.35236,2.03047,0.00080,-13.61205,5.14844,0.16478
184,18500,-1.31992,1.93025,0.00080,-13.73579,5.22360,0.16466
185,18600,-1.30976,2.01595,0.00080,-13.58812,5.22200,0.16361
186,18700,-1.26965,1.89155,0.00079,-13.53020,5.58347,0.16311
187,18800,-1.32334,1.87512,0.00079,-13.55705,5.58223,0.16283
188,18900,-1.33412,1.95334,0.00079,-13.55819,5.40992,0.16229
189,19000,-1.30601,1.94052,0.00079,-13.67309,5.21113,0.16455
190,19100,-1.34328,1.85246,0.00079,-13.56540,5.21036,0.16418
191,19200,-1.28650,1.87776,0.00078,-13.54764,5.06786,0.16330
192,19300,-1.42367,1.98382,0.00078,-13.62626,5.02245,0.16325
193,19400,-1.33957,2.12527,0.00078,-13.54998,5.10650,0.16339
194,19500,-1.34905,1.91506,0.00078,-13.42626,5.32714,0.16211
195,19600,-1.31849,1.94758,0.00077,-13.67498,5.29584,0.16389
196,19700,-1.42693,1.82785,0.00077,-13.73574,5.42342,0.16157
197,19800,-1.39258,2.07495,0.00077,-13.67626,5.40036,0.15752
198,19900,-1.37596,2.16390,0.00077,-13.91730,5.26822,0.15913
199,20000,-1.63244,2.22762,0.00077,-13.81509,5.16801,0.15940
200,20100,-1.54055,2.27767,0.00077,-13.54897,4.98387,0.15814
201,20200,-1.47448,2.22541,0.00076,-13.53390,5.11176,0.15697
202,20300,-1.30832,2.59605,0.00076,-13.41753,4.86287,0.15723
203,20400,-1.61641,2.42873,0.00076,-13.69545,4.41668,0.15835
204,20500,-1.61896,2.28383,0.00076,-13.71962,4.70707,0.15456
205,20600,-1.77422,2.22852,0.00076,-13.68885,4.31749,0.15674
206,20700,-1.87896,2.27117,0.00075,-13.66210,4.46076,0.15580
207,20800,-1.70033,2.39095,0.00075,-13.64238,4.13128,0.15624
208,20900,-1.83000,2.29009,0.00075,-13.60380,4.44394,0.15482
209,21000,-2.06516,2.07523,0.00075,-13.66765,4.29897,0.15367
210,21100,-2.06740,2.16492,0.00075,-13.72045,4.22133,0.15516
211,21200,-1.95195,1.99859,0.00075,-13.70546,4.19023,0.15260
212,21300,-1.81752,2.06532,0.00074,-13.64799,4.30948,0.15416
213,21400,-1.81261,2.05041,0.00074,-13.47470,3.91266,0.15297
214,21500,-1.72863,1.86505,0.00074,-13.48341,3.89322,0.15400
215,21600,-1.78447,1.96004,0.00074,-13.36550,3.93525,0.15446
216,21700,-1.81625,1.91565,0.00074,-13.61227,3.70779,0.15490
217,21800,-1.87255,1.85042,0.00073,-13.43430,3.77328,0.15443
218,21900,-1.64357,1.97241,0.00073,-13.28505,3.76257,0.15120
219,22000,-1.55158,2.03831,0.00073,-13.36325,3.83471,0.15271
220,22100,-1.57926,2.03839,0.00073,-13.28292,3.77815,0.15231
221,22200,-1.70400,1.93990,0.00073,-13.20563,3.86417,0.14980
222,22300,-1.57560,1.82075,0.00073,-13.26087,3.92495,0.15309
223,22400,-1.65856,2.02817,0.00072,-13.18518,3.76299,0.15144
224,22500,-1.64067,1.97257,0.00072,-13.26228,3.67671,0.14945
225,22600,-1.65307,1.92909,0.00072,-13.09502,3.55654,0.15132
226,22700,-1.74034,2.02402,0.00072,-13.21710,3.77259,0.15413
227,22800,-1.62754,1.85799,0.00072,-13.14169,3.75008,0.15239
228,22900,-1.64386,2.07838,0.00072,-13.08710,3.82180,0.15171
229,23000,-1.57797,1.95020,0.00072,-13.16064,3.76616,0.15267
230,23100,-1.66913,2.04726,0.00071,-13.08437,3.65540,0.15151
231,23200,-1.54413,1.86687,0.00071,-13.07523,3.85868,0.15125
232,23300,-1.54704,1.94055,0.00071,-13.08768,3.85405,0.15079
233,23400,-1.56455,1.85562,0.00071,-12.99978,3.70432,0.15050
234,23500,-1.56346,1.85878,0.00071,-13.00430,3.83325,0.15222
235,23600,-1.54269,1.84448,0.00071,-12.99385,3.77245,0.15038
236,23700,-1.55131,1.95390,0.00070,-13.11330,3.71812,0.15086
237,23800,-1.46517,1.89780,0.00070,-12.96443,3.96043,0.15097
238,23900,-1.50845,1.93189,0.00070,-13.04427,3.82259,0.15172
239,24000,-1.50889,1.79764,0.00070,-12.98046,4.04695,0.15177
240,24100,-1.53820,1.91271,0.00070,-12.97469,3.87025,0.15151
241,24200,-1.46419,1.93701,0.00070,-12.96940,3.73737,0.14956
242,24300,-1.54138,1.87927,0.00070,-12.88266,4.06571,0.15215
243,24400,-1.57250,1.94212,0.00069,-12.86176,4.02341,0.15025
244,24500,-1.56733,1.81495,0.00069,-12.84840,3.91656,0.15105
245,24600,-1.55729,1.93663,0.00069,-12.83019,3.93740,0.15006
246,24700,-1.59954,1.79885,0.00069,-12.85284,4.06805,0.15044
247,24800,-1.57284,1.86833,0.00069,-12.86908,3.90622,0.15106
248,24900,-1.62850,1.94037,0.00069,-12.73319,3.73224,0.15053
