iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value
104,10500,0.98681,0.00106,4.38634,0.17192
105,10600,0.97044,0.00106,4.28177,0.17321
106,10700,0.98866,0.00105,4.02823,0.17194
107,10800,1.00762,0.00105,4.20310,0.17256
108,10900,1.00312,0.00104,4.26602,0.17056
109,11000,0.98967,0.00104,4.18786,0.16984
110,11100,0.99951,0.00103,4.23205,0.16919
111,11200,0.99038,0.00103,4.23077,0.16702
112,11300,0.96976,0.00102,4.20385,0.16701
113,11400,1.04022,0.00102,4.45378,0.16483
114,11500,1.00807,0.00101,4.27370,0.16633
115,11600,0.99135,0.00101,4.06261,0.16720
116,11700,0.97932,0.00100,4.18626,0.16722
117,11800,1.01190,0.00100,4.51894,0.16638
118,11900,1.01889,0.00100,4.14752,0.16273
119,12000,0.98331,0.00099,4.34337,0.16418
120,12100,0.99224,0.00099,4.37626,0.16380
121,12200,0.98974,0.00098,4.34244,0.16217
122,12300,0.97899,0.00098,4.45665,0.16084
123,12400,0.98889,0.00098,4.33956,0.16379
124,12500,0.99368,0.00097,3.98026,0.16092
125,12600,0.98300,0.00097,3.95920,0.16107
126,12700,1.01267,0.00096,4.22615,0.16128
127,12800,1.01022,0.00096,4.16813,0.15952
128,12900,0.98529,0.00096,4.25052,0.16039
129,13000,0.97526,0.00095,3.92599,0.15839
130,13100,1.03866,0.00095,4.03886,0.15805
131,13200,1.00979,0.00095,4.26637,0.15904
132,13300,1.00294,0.00094,4.24950,0.15711
133,13400,0.98693,0.00094,4.30515,0.15843
134,13500,0.99629,0.00093,4.40094,0.15844
135,13600,0.99454,0.00093,4.10527,0.15894
136,13700,1.00451,0.00093,4.15748,0.15583
137,13800,0.96126,0.00092,4.06430,0.15758
138,13900,0.98140,0.00092,4.21166,0.15621
139,14000,1.00546,0.00092,4.16971,0.15708
140,14100,1.00386,0.00091,4.14121,0.15370
141,14200,1.00578,0.00091,4.03748,0.15476
142,14300,0.99388,0.00091,4.19395,0.15420
143,14400,1.02681,0.00090,4.19730,0.15494
144,14500,0.98019,0.00090,3.93275,0.15313
145,14600,1.02085,0.00090,4.23620,0.15512
146,14700,1.00178,0.00090,4.11435,0.15548
147,14800,1.00916,0.00089,3.85368,0.15366
148,14900,1.00444,0.00089,4.02118,0.15256
149,15000,1.02008,0.00089,4.40290,0.15282
150,15100,0.98802,0.00088,4.02933,0.15335
151,15200,0.98893,0.00088,4.12594,0.15288
152,15300,1.00243,0.00088,4.33177,0.15386
153,15400,0.98184,0.00087,3.94332,0.15305
154,15500,1.00621,0.00087,4.13556,0.15197
155,15600,0.98189,0.00087,3.98225,0.15025
156,15700,1.00890,0.00087,4.06348,0.14969
157,15800,0.99886,0.00086,3.98444,0.15052
158,15900,1.00553,0.00086,4.05170,0.14900
159,16000,1.02793,0.00086,3.99863,0.15199
160,16100,1.02178,0.00086,3.99670,0.14913
161,16200,1.00776,0.00085,3.90341,0.14838
162,16300,1.00112,0.00085,4.15040,0.14983
163,16400,0.96957,0.00085,3.87519,0.14954
164,16500,1.01326,0.00085,3.90096,0.14837
165,16600,1.02285,0.00084,3.97323,0.14796
166,16700,1.00522,0.00084,3.84806,0.14977
167,16800,0.98016,0.00084,3.91557,0.14618
168,16900,1.00488,0.00083,4.11781,0.14789
169,17000,0.96123,0.00083,3.97645,0.14653
170,17100,0.97898,0.00083,4.06699,0.14764
171,17200,0.99275,0.00083,3.83909,0.14622
172,17300,1.02233,0.00083,3.93748,0.14769
173,17400,1.00441,0.00082,4.02190,0.14694
174,17500,0.98057,0.00082,4.00329,0.14719
175,17600,1.02917,0.00082,4.15102,0.14546
176,17700,1.00005,0.00082,4.11245,0.14877
177,17800,1.00479,0.00081,4.24691,0.14585
178,17900,0.98836,0.00081,3.87300,0.14558
179,18000,0.97546,0.00081,3.96541,0.14673
180,18100,0.99596,0.00081,3.80097,0.14434
181,18200,0.98604,0.00080,3.97892,0.14541
182,18300,1.00983,0.00080,3.97803,0.14519
183,18400,0.96899,0.00080,3.86713,0.14296
184,18500,0.98690,0.00080,3.76106,0.14414
185,18600,1.00000,0.00080,3.92118,0.14357
186,18700,1.03779,0.00079,3.86858,0.14255
187,18800,0.95366,0.00079,3.79000,0.14186
188,18900,1.00349,0.00079,3.90956,0.14239
189,19000,0.99164,0.00079,3.99088,0.14257
190,19100,0.99550,0.00079,3.93844,0.14292
191,19200,0.99912,0.00078,3.91868,0.14345
192,19300,0.97283,0.00078,3.89440,0.14196
193,19400,0.97935,0.00078,3.76467,0.14078
194,19500,0.96837,0.00078,3.97290,0.14199
195,19600,1.01754,0.00077,4.03535,0.13986
196,19700,0.99779,0.00077,3.81505,0.14379
197,19800,0.97319,0.00077,3.76794,0.14223
198,19900,0.99075,0.00077,3.60889,0.14174
199,20000,0.95484,0.00077,3.86081,0.14101
200,20100,1.00917,0.00077,3.62607,0.13974
201,20200,1.01886,0.00076,3.86051,0.13860
202,20300,1.01363,0.00076,3.73644,0.13995
203,20400,0.99154,0.00076,3.72934,0.13672
204,20500,1.01890,0.00076,3.80342,0.13814
205,20600,1.01002,0.00076,3.86170,0.13927
206,20700,0.94388,0.00075,3.81791,0.13812
207,20800,1.03484,0.00075,3.97075,0.13762
208,20900,0.99872,0.00075,4.05053,0.13634
209,21000,1.02745,0.00075,3.75947,0.13715
210,21100,1.00559,0.00075,3.82172,0.13767
211,21200,1.05133,0.00075,3.66160,0.13878
212,21300,0.99520,0.00074,3.84961,0.13826
213,21400,0.99769,0.00074,3.61858,0.13834
214,21500,0.98885,0.00074,3.84447,0.13785
215,21600,0.97539,0.00074,3.78865,0.13813
216,21700,0.95130,0.00074,3.66051,0.13587
217,21800,1.00702,0.00073,3.88903,0.13596
218,21900,1.05707,0.00073,3.76556,0.13718
219,22000,0.98845,0.00073,3.66975,0.13589
220,22100,0.97387,0.00073,3.74566,0.13489
221,22200,0.99164,0.00073,3.85556,0.13409
222,22300,1.02083,0.00073,3.63880,0.13613
223,22400,0.98960,0.00072,3.68295,0.13496
224,22500,1.00254,0.00072,3.89448,0.13414
225,22600,0.98445,0.00072,3.53666,0.13366
226,22700,0.99493,0.00072,3.68950,0.13479
227,22800,0.99660,0.00072,3.73272,0.13428
228,22900,0.97477,0.00072,3.77634,0.13227
229,23000,0.94924,0.00072,3.71499,0.13492
230,23100,0.98427,0.00071,3.61940,0.13322
231,23200,1.01786,0.00071,3.75021,0.13374
232,23300,0.97302,0.00071,3.49025,0.13225
233,23400,0.98207,0.00071,3.74254,0.13400
234,23500,1.00370,0.00071,3.85996,0.13276
235,23600,1.03059,0.00071,3.51859,0.13106
236,23700,1.00880,0.00070,3.53073,0.13288
237,23800,1.00684,0.00070,3.84129,0.13012
238,23900,0.98634,0.00070,3.65498,0.12973
239,24000,1.01882,0.00070,3.72509,0.12959
240,24100,1.02169,0.00070,3.62684,0.13105
241,24200,0.99572,0.00070,3.72130,0.13090
242,24300,0.97017,0.00070,3.60500,0.13043
243,24400,1.01777,0.00069,3.54188,0.13117
244,24500,1.00662,0.00069,3.62573,0.13014
245,24600,1.01448,0.00069,3.62055,0.12945
246,24700,0.97440,0.00069,3.71510,0.12836
247,24800,0.99336,0.00069,3.71509,0.12981
248,24900,0.96988,0.00069,3.60179,0.13006
