iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss
146,14700,-5.35817,1.04481,0.07494,1.66602,-5.36603,0.97822,0.07478,1.66789
147,14800,-5.32353,0.95116,0.07428,1.65792,-5.31691,0.93753,0.07429,1.66501
148,14900,-5.29162,0.95061,0.07464,1.65181,-5.26089,0.99105,0.07386,1.65111
149,15000,-5.24410,0.89842,0.07405,1.64216,-5.27091,0.86268,0.07399,1.64405
150,15100,-5.20464,0.95204,0.07380,1.63914,-5.22939,0.90187,0.07384,1.63995
151,15200,-5.15461,0.93688,0.07382,1.63360,-5.15606,0.93863,0.07346,1.63658
152,15300,-5.13101,0.92472,0.07395,1.62549,-5.12467,0.96262,0.07354,1.62611
153,15400,-5.14289,0.93121,0.07330,1.62334,-5.14251,0.92595,0.07330,1.61999
154,15500,-5.05832,1.00084,0.07366,1.60907,-5.06960,0.96099,0.07363,1.61257
155,15600,-5.05574,0.99094,0.07331,1.60536,-5.03889,0.90412,0.07322,1.60580
156,15700,-5.03202,0.89481,0.07330,1.60120,-4.98880,0.96713,0.07360,1.59787
157,15800,-4.97026,0.94925,0.07267,1.59741,-4.92891,0.95006,0.07324,1.59148
158,15900,-4.94252,1.01422,0.07297,1.59101,-4.93834,1.01686,0.07291,1.58907
159,16000,-4.92837,0.92805,0.07259,1.57971,-4.92480,0.87416,0.07262,1.58621
160,16100,-4.87668,0.99199,0.07284,1.57069,-4.86925,0.91174,0.07303,1.57408
161,16200,-4.84327,0.99852,0.07237,1.56859,-4.86916,0.90095,0.07221,1.56805
162,16300,-4.83476,0.98950,0.07237,1.55917,-4.83806,0.91925,0.07189,1.56030
163,16400,-4.81540,1.01023,0.07113,1.54643,-4.77517,1.04662,0.07192,1.55696
164,16500,-4.80655,0.86192,0.07223,1.54195,-4.75741,0.91612,0.07173,1.55253
165,16600,-4.75005,0.94105,0.07164,1.54407,-4.72377,0.94027,0.07137,1.54934
166,16700,-4.74583,0.94916,0.07184,1.53672,-4.72468,0.95021,0.07095,1.53918
167,16800,-4.71165,0.91734,0.07127,1.53024,-4.68014,0.95211,0.07140,1.53216
168,16900,-4.67946,0.94027,0.07081,1.52379,-4.65370,0.93973,0.07098,1.52263
