iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,3_maddpg_actor_loss,3_maddpg_critic_loss
148,14900,-0.79313,0.89721,-0.18882,0.95561,-0.36545,0.95006
149,15000,-0.80235,0.88513,-0.17156,0.88919,-0.31726,0.90296
150,15100,-0.79018,0.92397,-0.20178,0.89579,-0.35370,0.98549
151,15200,-0.80743,0.82204,-0.21150,0.93596,-0.37101,1.01129
152,15300,-0.77862,0.86787,-0.21123,0.89078,-0.37579,0.97879
153,15400,-0.78553,0.96918,-0.23783,0.94716,-0.37011,0.94273
154,15500,-0.77659,0.92063,-0.22154,0.87387,-0.33649,0.80578
155,15600,-0.77149,0.99390,-0.21778,0.91561,-0.35026,0.95325
156,15700,-0.77807,0.92674,-0.22013,0.95011,-0.35812,0.84517
157,15800,-0.78905,0.89940,-0.22910,0.93487,-0.37420,0.95386
158,15900,-0.78680,0.89745,-0.22526,0.95701,-0.35799,0.99455
159,16000,-0.79935,0.88482,-0.20854,0.86581,-0.38021,0.93162
160,16100,-0.79911,0.90711,-0.23634,0.94515,-0.39415,0.91056
161,16200,-0.79043,0.89779,-0.24909,0.88417,-0.39398,0.98245
162,16300,-0.80157,0.87306,-0.25907,0.90226,-0.36950,1.01262
163,16400,-0.80900,0.84223,-0.21579,0.89808,-0.35908,0.98581
164,16500,-0.78945,0.91196,-0.25033,0.97320,-0.35165,0.87354
165,16600,-0.81722,0.86208,-0.25331,0.89312,-0.35022,0.97335
166,16700,-0.79618,0.90389,-0.23027,0.99044,-0.37238,0.89404
167,16800,-0.80061,0.88474,-0.23950,0.93413,-0.34403,0.87733
168,16900,-0.79083,0.90425,-0.24355,1.01392,-0.38040,1.02269
169,17000,-0.78402,0.91103,-0.22383,0.91667,-0.36864,1.01974
170,17100,-0.79455,0.84274,-0.21140,0.93840,-0.35412,0.94426
171,17200,-0.76188,0.88612,-0.21304,0.96899,-0.36335,0.91210
172,17300,-0.80602,0.82858,-0.19977,0.97138,-0.30982,0.88613
173,17400,-0.78696,0.86921,-0.22340,0.98693,-0.34699,0.95731
174,17500,-0.78368,0.86898,-0.20425,0.97468,-0.36674,1.00892
175,17600,-0.79885,0.85400,-0.21329,0.92243,-0.35502,0.92466
176,17700,-0.76348,0.92606,-0.25096,0.99950,-0.33600,0.96158
177,17800,-0.78372,0.87580,-0.25697,0.94814,-0.30701,0.90216
178,17900,-0.78197,0.86367,-0.19041,0.91389,-0.33397,0.93485
179,18000,-0.76543,0.94782,-0.26034,1.00198,-0.30223,0.89728
180,18100,-0.78696,0.82680,-0.29795,0.99698,-0.30256,0.96648
181,18200,-0.77255,0.92405,-0.23798,1.01432,-0.33581,0.99107
182,18300,-0.75860,0.86817,-0.23921,0.94606,-0.31555,0.90559
183,18400,-0.78518,0.83093,-0.21823,0.99594,-0.27684,0.84311
184,18500,-0.77145,0.89559,-0.21768,0.94668,-0.26277,1.00876
185,18600,-0.73652,0.91812,-0.22627,0.96738,-0.26156,0.91339
186,18700,-0.75098,0.90369,-0.23849,1.00385,-0.28115,0.93792
187,18800,-0.76674,0.76332,-0.26563,0.99016,-0.26771,0.89595
188,18900,-0.77881,0.84661,-0.21654,0.96837,-0.27348,0.99698
189,19000,-0.78022,0.82673,-0.15582,0.93334,-0.21503,0.93568
190,19100,-0.79185,0.84633,-0.15416,0.97525,-0.23150,1.01260
191,19200,-0.77813,0.91973,-0.15736,1.01817,-0.20780,0.94309
192,19300,-0.77568,0.87012,-0.10152,0.93968,-0.19168,0.95526
193,19400,-0.80142,0.85666,-0.08601,0.99458,-0.17871,0.94096
194,19500,-0.80217,0.82158,-0.07546,0.93206,-0.16544,0.90144
195,19600,-0.79629,0.92068,-0.05835,0.93702,-0.14069,0.95530
196,19700,-0.77076,0.90024,-0.02663,0.88447,-0.15693,0.93269
197,19800,-0.79461,0.94280,-0.02407,0.91691,-0.12657,0.89460
198,19900,-0.81107,0.83013,-0.01157,0.94513,-0.11392,0.91693
199,20000,-0.79294,0.93314,-0.00742,0.93307,-0.10349,0.90357
200,20100,-0.78236,0.90929,0.00247,0.92012,-0.09710,0.94403
201,20200,-0.82354,0.85920,-0.03006,0.93712,-0.09031,0.95427
202,20300,-0.81377,0.89619,-0.01677,0.98036,-0.07022,0.93997
203,20400,-0.84007,0.85551,-0.00850,0.91077,-0.08460,0.96959
204,20500,-0.81501,0.81711,0.00767,0.91531,-0.07578,0.90618
205,20600,-0.81769,0.86448,-0.00489,1.00858,-0.05568,0.93823
206,20700,-0.80803,0.86351,0.02261,0.99394,-0.06564,0.91171
207,20800,-0.81519,0.86885,0.01897,0.95492,-0.06637,0.93652
208,20900,-0.79731,0.89800,0.03015,0.91969,-0.05097,0.89964
209,21000,-0.79336,0.92158,0.02200,0.95045,-0.05344,0.89709
210,21100,-0.80271,0.85457,0.02304,0.91679,-0.03062,0.95978
211,21200,-0.80954,0.83684,0.02240,0.90494,-0.04085,0.93881
212,21300,-0.77381,0.90563,0.02422,0.96959,-0.06307,0.97016
213,21400,-0.78157,0.87722,0.01838,0.91156,-0.03179,0.93612
214,21500,-0.81711,0.84305,0.06289,0.92359,-0.02222,0.94454
215,21600,-0.79918,0.86722,0.03268,0.88603,-0.01825,0.88014
216,21700,-0.78938,0.86431,0.02978,0.95708,-0.01938,0.96427
217,21800,-0.80049,0.88008,0.03586,0.94464,-0.01027,0.99468
218,21900,-0.76399,0.91857,0.06190,0.90664,-0.03751,0.95506
219,22000,-0.76621,0.90608,0.03808,0.92667,-0.03595,0.92261
220,22100,-0.78744,0.88706,0.06166,0.92127,-0.01562,0.90977
221,22200,-0.77999,0.85913,0.04662,0.99610,-0.03855,0.96465
222,22300,-0.78186,0.83089,0.03212,0.95387,0.00083,0.86982
223,22400,-0.77041,0.88023,0.05632,0.93084,-0.00562,0.93243
224,22500,-0.78070,0.92950,0.05565,0.83874,-0.03326,0.95725
225,22600,-0.76258,0.94182,0.04397,0.90692,-0.02543,0.91263
226,22700,-0.78616,0.87886,0.04037,0.94032,-0.02933,0.91627
227,22800,-0.74465,0.88464,0.04161,0.94448,-0.04113,0.98698
228,22900,-0.77953,0.88045,0.05803,0.97125,0.02087,0.90325
229,23000,-0.77397,0.83275,0.01473,0.86623,-0.03565,0.96498
230,23100,-0.78028,0.85981,0.01021,1.01924,-0.01332,0.93724
231,23200,-0.78300,0.84475,0.03327,0.95388,-0.03276,0.94046
232,23300,-0.77889,0.84633,0.05176,0.92941,-0.01159,0.95800
233,23400,-0.79355,0.86541,0.05114,0.95125,0.00158,0.99724
234,23500,-0.78009,0.84876,0.06450,0.88006,-0.03396,0.96600
235,23600,-0.74867,0.95657,0.01968,0.89821,-0.02731,0.96749
236,23700,-0.78351,0.85473,0.02338,0.93961,0.00311,0.90458
237,23800,-0.75884,0.84459,0.04104,0.92910,0.01549,0.90570
238,23900,-0.77370,0.88133,0.03326,0.94598,-0.02128,0.94651
239,24000,-0.78373,0.83871,0.01901,0.89703,-0.01037,0.95028
240,24100,-0.76792,0.86051,0.01833,0.91593,0.00806,0.94469
241,24200,-0.75972,0.93348,0.05003,0.92974,0.02524,0.85964
242,24300,-0.76365,0.91201,0.05608,0.91171,0.00544,0.93571
243,24400,-0.77996,0.89616,0.04528,0.96759,0.01861,0.87289
244,24500,-0.78002,0.87722,0.04735,0.98160,0.02730,0.97912
245,24600,-0.77167,0.91414,0.07136,0.92148,0.04384,0.96357
246,24700,-0.78005,0.86299,0.06757,0.89426,0.06177,0.91368
247,24800,-0.75310,0.90366,0.05347,0.93934,0.02412,0.91972
248,24900,-0.77841,0.85130,0.06288,0.91180,0.04965,0.92833
