iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
0,100,94.70199,1.99111,113.35071,2.18385,106.86065,2.11873
1,200,51.94226,1.98986,54.03687,2.10377,51.63221,2.06061
2,300,9.10824,1.95639,9.38081,2.04015,9.65070,2.00021
3,400,4.54596,1.95045,4.50130,1.98586,4.48927,1.97138
4,500,2.13547,1.93260,2.22675,1.98214,2.07333,1.96869
5,600,1.58846,1.93835,1.65050,1.99991,1.36856,1.97944
6,700,1.21151,1.95194,1.33171,2.02606,1.26221,2.00387
7,800,1.23227,1.95817,1.30470,2.03208,1.16462,2.02438
8,900,1.23395,1.97425,1.23065,2.04550,1.20116,2.04964
9,1000,1.10678,1.97522,1.14777,2.07511,1.12927,2.04158
10,1100,1.10021,1.96846,1.06250,2.06815,1.05585,2.07243
11,1200,0.99226,1.98518,1.12284,2.08170,1.14373,2.07235
12,1300,1.12290,2.00033,1.12368,2.10689,1.04827,2.09997
13,1400,1.03649,2.01478,1.08401,2.12255,1.18444,2.11847
14,1500,1.11030,2.01857,1.07364,2.13237,1.13384,2.14451
15,1600,1.17381,2.04015,1.03776,2.15091,1.13137,2.15427
16,1700,1.08679,2.03267,1.09560,2.15592,1.08612,2.17131
17,1800,1.04815,2.04702,1.06804,2.16654,1.22399,2.18317
18,1900,1.02717,2.06505,1.05080,2.19053,1.09371,2.18924
19,2000,1.10683,2.05575,1.22665,2.19302,1.18996,2.20737
20,2100,1.24147,2.07772,1.15610,2.20356,1.06064,2.21102
21,2200,1.10095,2.07978,1.23962,2.22301,1.11069,2.22952
22,2300,1.11499,2.09109,1.14888,2.24510,1.02254,2.24522
23,2400,1.17267,2.09420,1.29957,2.23152,1.14142,2.23432
24,2500,1.13839,2.08917,1.06048,2.23037,1.07089,2.23587
25,2600,1.04481,2.10884,1.27181,2.26119,1.16924,2.27874
26,2700,1.04242,2.11706,1.08143,2.27482,1.11265,2.27602
27,2800,0.99487,2.11233,1.10855,2.27425,1.10910,2.29090
28,2900,0.96958,2.11756,1.14484,2.29011,1.15417,2.29701
29,3000,1.07443,2.11878,1.13110,2.29995,1.18902,2.31721
30,3100,1.03317,2.11726,1.23207,2.30026,1.41688,2.32311
31,3200,0.98977,2.13099,1.17404,2.30807,1.13667,2.31085
32,3300,0.95978,2.11375,1.22433,2.29042,1.07835,2.34015
