iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss
63,6400,-6.63880,0.20637,0.05339,1.94717,-6.87225,0.27608,0.05334,1.94698
64,6500,-6.63145,0.21862,0.05268,1.94124,-6.82803,0.23981,0.05284,1.94228
65,6600,-6.67371,0.24843,0.05218,1.93952,-6.86461,0.20966,0.05248,1.93811
66,6700,-6.63119,0.17084,0.05182,1.93520,-6.86433,0.23666,0.05170,1.93456
67,6800,-6.64443,0.21300,0.05146,1.93074,-6.80894,0.26840,0.05147,1.93129
68,6900,-6.57948,0.18331,0.05110,1.92701,-6.86395,0.23189,0.05093,1.92804
69,7000,-6.63293,0.15990,0.05066,1.92240,-6.78565,0.17259,0.05050,1.92264
70,7100,-6.55469,0.21929,0.05053,1.91877,-6.83203,0.18803,0.05046,1.91949
71,7200,-6.50603,0.22593,0.05014,1.91437,-6.69228,0.28667,0.05023,1.91559
72,7300,-6.55904,0.24508,0.05006,1.90945,-6.71637,0.23367,0.05005,1.91129
73,7400,-6.54185,0.19885,0.04945,1.90755,-6.81091,0.21707,0.04946,1.90700
74,7500,-6.52112,0.22620,0.04922,1.90268,-6.77773,0.27075,0.04939,1.90154
75,7600,-6.52769,0.23739,0.04919,1.89737,-6.74318,0.28502,0.04951,1.89767
76,7700,-6.47346,0.24349,0.04908,1.89305,-6.68066,0.25950,0.04925,1.89278
77,7800,-6.46130,0.22772,0.04892,1.88825,-6.76653,0.21504,0.04868,1.88816
78,7900,-6.51089,0.23245,0.04890,1.88342,-6.74549,0.28403,0.04888,1.88322
79,8000,-6.46935,0.25126,0.04873,1.87963,-6.69447,0.28030,0.04875,1.87890
80,8100,-6.48780,0.30516,0.04860,1.87428,-6.74273,0.23405,0.04857,1.87488
81,8200,-6.47219,0.28498,0.04862,1.87126,-6.72554,0.24043,0.04858,1.86898
82,8300,-6.44885,0.20915,0.04842,1.86686,-6.69191,0.30515,0.04834,1.86389
83,8400,-6.51309,0.21785,0.04842,1.86028,-6.80342,0.27289,0.04844,1.86046
84,8500,-6.45428,0.21862,0.04828,1.85656,-6.70804,0.24134,0.04839,1.85379
85,8600,-6.48243,0.19547,0.04801,1.85171,-6.69423,0.22974,0.04810,1.85082
86,8700,-6.48771,0.20536,0.04815,1.84450,-6.70388,0.24745,0.04827,1.84542
87,8800,-6.48477,0.24667,0.04829,1.83897,-6.66346,0.24499,0.04829,1.84028
88,8900,-6.41260,0.24388,0.04833,1.83294,-6.77055,0.21649,0.04825,1.83415
89,9000,-6.43356,0.16609,0.04797,1.83050,-6.69895,0.24741,0.04812,1.82738
90,9100,-6.42730,0.25127,0.04816,1.82568,-6.68279,0.27612,0.04851,1.82199
91,9200,-6.46596,0.21405,0.04791,1.82037,-6.69977,0.24644,0.04820,1.81934
92,9300,-6.44750,0.23507,0.04823,1.81427,-6.68378,0.30199,0.04782,1.81460
93,9400,-6.43596,0.20931,0.04812,1.80800,-6.70079,0.22951,0.04822,1.80803
94,9500,-6.42744,0.22699,0.04800,1.80178,-6.74544,0.25793,0.04831,1.80194
95,9600,-6.45562,0.23942,0.04785,1.79751,-6.71010,0.22199,0.04794,1.79723
96,9700,-6.47460,0.25074,0.04785,1.79096,-6.69580,0.26858,0.04813,1.79051
97,9800,-6.47585,0.21790,0.04813,1.78287,-6.69337,0.36007,0.04787,1.78713
98,9900,-6.41635,0.21507,0.04816,1.77847,-6.71574,0.23031,0.04801,1.77769
99,10000,-6.44247,0.17676,0.04792,1.77234,-6.73381,0.27470,0.04772,1.77088
100,10100,-6.43579,0.18924,0.04829,1.76497,-6.74660,0.25324,0.04786,1.76752
101,10200,-6.41720,0.18546,0.04814,1.76065,-6.75214,0.19738,0.04819,1.76014
102,10300,-6.40522,0.23708,0.04805,1.75435,-6.75245,0.23291,0.04830,1.75309
103,10400,-6.38133,0.19203,0.04801,1.74770,-6.79196,0.24368,0.04776,1.74870
104,10500,-6.44138,0.21068,0.04763,1.74535,-6.74260,0.24317,0.04798,1.74200
105,10600,-6.41039,0.24141,0.04789,1.73525,-6.73566,0.27935,0.04796,1.73494
106,10700,-6.38188,0.21187,0.04811,1.72965,-6.72095,0.28132,0.04814,1.73022
107,10800,-6.40961,0.19926,0.04794,1.72625,-6.72660,0.35875,0.04794,1.72275
108,10900,-6.35679,0.23698,0.04787,1.71849,-6.71677,0.27284,0.04801,1.71483
109,11000,-6.31422,0.21820,0.04777,1.71273,-6.75582,0.28001,0.04761,1.71181
110,11100,-6.37996,0.20788,0.04762,1.70344,-6.76404,0.20852,0.04729,1.70953
111,11200,-6.35752,0.21455,0.04761,1.69752,-6.74724,0.21514,0.04719,1.69616
112,11300,-6.40432,0.23055,0.04767,1.68897,-6.71528,0.26195,0.04748,1.69039
113,11400,-6.37107,0.24248,0.04747,1.68480,-6.79005,0.26850,0.04733,1.68328
114,11500,-6.30427,0.26607,0.04722,1.67709,-6.73618,0.24364,0.04737,1.67938
115,11600,-6.34358,0.22110,0.04710,1.67002,-6.66708,0.21105,0.04741,1.67275
116,11700,-6.28401,0.23135,0.04741,1.66688,-6.78615,0.27136,0.04708,1.66600
117,11800,-6.31787,0.29231,0.04715,1.65767,-6.77648,0.23431,0.04685,1.66845
118,11900,-6.35819,0.21679,0.04685,1.65452,-6.71527,0.22945,0.04688,1.65513
119,12000,-6.25043,0.19655,0.04689,1.64585,-6.74542,0.28031,0.04689,1.64568
120,12100,-6.25766,0.19636,0.04661,1.64506,-6.72994,0.38320,0.04690,1.64239
121,12200,-6.26663,0.27273,0.04658,1.63941,-6.71986,0.31127,0.04670,1.63374
122,12300,-6.29523,0.22684,0.04639,1.62932,-6.73479,0.23535,0.04652,1.63017
123,12400,-6.23023,0.24912,0.04626,1.62387,-6.71868,0.21456,0.04611,1.62502
124,12500,-6.23064,0.21518,0.04628,1.61590,-6.73619,0.21218,0.04618,1.62058
125,12600,-6.20547,0.20347,0.04630,1.61036,-6.72264,0.23199,0.04627,1.61426
126,12700,-6.21687,0.21473,0.04588,1.61355,-6.72600,0.20390,0.04585,1.60631
127,12800,-6.17291,0.21397,0.04588,1.59459,-6.75940,0.27857,0.04554,1.60251
128,12900,-6.17833,0.26853,0.04602,1.60006,-6.70911,0.24737,0.04589,1.59730
129,13000,-6.18455,0.23982,0.04569,1.59339,-6.67184,0.26579,0.04582,1.58949
130,13100,-6.19834,0.23709,0.04565,1.58457,-6.64559,0.21532,0.04583,1.57890
131,13200,-6.11374,0.23906,0.04583,1.58345,-6.69078,0.21918,0.04542,1.57790
132,13300,-6.13745,0.18189,0.04566,1.56965,-6.67773,0.22736,0.04553,1.56748
133,13400,-6.09895,0.21548,0.04538,1.57352,-6.70124,0.28327,0.04571,1.56876
134,13500,-6.13311,0.19060,0.04538,1.56021,-6.66466,0.22828,0.04533,1.56606
135,13600,-6.10153,0.21737,0.04566,1.56079,-6.64584,0.28256,0.04541,1.55690
136,13700,-6.09147,0.21309,0.04550,1.56117,-6.63006,0.35045,0.04551,1.54997
137,13800,-6.04175,0.31437,0.04563,1.54985,-6.59653,0.40924,0.04555,1.54848
138,13900,-6.06169,0.23785,0.04511,1.54100,-6.59924,0.31520,0.04529,1.54583
139,14000,-6.01080,0.23697,0.04557,1.54282,-6.62204,0.23612,0.04537,1.53707
140,14100,-6.04398,0.21861,0.04530,1.53170,-6.68785,0.19814,0.04529,1.53538
141,14200,-6.05037,0.21109,0.04532,1.52961,-6.65691,0.19944,0.04512,1.52579
142,14300,-6.02077,0.26072,0.04538,1.52849,-6.65996,0.18168,0.04512,1.51874
143,14400,-6.06827,0.25644,0.04531,1.52046,-6.62597,0.19683,0.04542,1.52667
144,14500,-5.97894,0.20552,0.04548,1.51198,-6.59632,0.25957,0.04539,1.51928
145,14600,-6.00993,0.18822,0.04523,1.51216,-6.60084,0.31202,0.04572,1.50301
146,14700,-6.00970,0.22542,0.04569,1.51114,-6.60373,0.33257,0.04539,1.50404
147,14800,-5.97452,0.21755,0.04594,1.50010,-6.62499,0.23219,0.04578,1.50061
148,14900,-5.99167,0.23355,0.04564,1.50029,-6.57159,0.22872,0.04532,1.49683
149,15000,-5.98575,0.18808,0.04544,1.49816,-6.58225,0.21737,0.04575,1.49342
150,15100,-6.00831,0.19840,0.04529,1.48921,-6.59336,0.27893,0.04555,1.49033
151,15200,-5.93553,0.29240,0.04556,1.48766,-6.55674,0.26065,0.04543,1.48554
152,15300,-5.97666,0.24073,0.04576,1.48030,-6.56818,0.20205,0.04587,1.48157
153,15400,-5.95558,0.26131,0.04563,1.47775,-6.59220,0.19957,0.04584,1.47726
154,15500,-5.97871,0.23387,0.04577,1.47544,-6.58280,0.25130,0.04582,1.47603
155,15600,-5.94800,0.24608,0.04627,1.46536,-6.61094,0.20731,0.04588,1.46560
156,15700,-5.91426,0.24044,0.04594,1.47182,-6.58240,0.24379,0.04586,1.46378
157,15800,-5.96591,0.27324,0.04593,1.45499,-6.54804,0.22071,0.04591,1.46185
158,15900,-5.91189,0.22700,0.04615,1.46060,-6.62081,0.19179,0.04590,1.45121
159,16000,-5.95817,0.17493,0.04609,1.45345,-6.58913,0.23280,0.04644,1.44539
160,16100,-5.93281,0.19517,0.04635,1.45082,-6.56266,0.21770,0.04647,1.44879
161,16200,-5.93537,0.21437,0.04638,1.44617,-6.54445,0.23419,0.04658,1.44213
162,16300,-5.91039,0.23345,0.04634,1.44196,-6.53471,0.30354,0.04687,1.43724
163,16400,-5.97201,0.20283,0.04652,1.43593,-6.58185,0.25742,0.04634,1.43179
164,16500,-5.92666,0.23136,0.04629,1.43396,-6.60376,0.23442,0.04654,1.42845
165,16600,-6.02551,0.17108,0.04641,1.42632,-6.52123,0.22131,0.04704,1.42720
166,16700,-5.95528,0.14580,0.04674,1.42772,-6.56695,0.17897,0.04670,1.42288
167,16800,-5.92814,0.27674,0.04686,1.41794,-6.52745,0.16529,0.04697,1.41248
168,16900,-5.91064,0.18379,0.04728,1.41879,-6.56632,0.19326,0.04687,1.41993
169,17000,-5.83227,0.28448,0.04785,1.40771,-6.58102,0.23137,0.04718,1.41573
170,17100,-5.91940,0.23050,0.04724,1.40387,-6.50763,0.29243,0.04763,1.40807
171,17200,-5.94805,0.18435,0.04732,1.40502,-6.57295,0.22318,0.04771,1.40566
172,17300,-5.86974,0.24199,0.04769,1.39881,-6.51753,0.21929,0.04747,1.39984
173,17400,-5.90392,0.22209,0.04792,1.39813,-6.58298,0.22575,0.04812,1.38751
174,17500,-5.90270,0.20566,0.04810,1.39250,-6.57145,0.19676,0.04773,1.38285
175,17600,-5.88977,0.19410,0.04816,1.38479,-6.52628,0.20721,0.04813,1.39025
176,17700,-5.92244,0.17514,0.04830,1.38057,-6.55053,0.23325,0.04834,1.38091
177,17800,-5.85772,0.21865,0.04832,1.37939,-6.53162,0.19072,0.04847,1.37496
178,17900,-5.88256,0.27553,0.04851,1.36793,-6.52673,0.24008,0.04884,1.37104
179,18000,-5.92586,0.22084,0.04838,1.37276,-6.55825,0.22821,0.04860,1.36163
180,18100,-5.85656,0.24206,0.04896,1.35498,-6.52257,0.27589,0.04857,1.35029
181,18200,-5.85844,0.23989,0.04904,1.35674,-6.45555,0.31484,0.04898,1.35236
182,18300,-5.95189,0.23392,0.04900,1.34458,-6.52417,0.18901,0.04924,1.35383
183,18400,-5.93392,0.21743,0.04904,1.35172,-6.52959,0.20779,0.04944,1.34760
184,18500,-5.91335,0.22029,0.04929,1.33766,-6.53822,0.19522,0.04907,1.33567
185,18600,-5.88916,0.19166,0.04940,1.33865,-6.51423,0.31994,0.04970,1.33531
186,18700,-5.84312,0.17185,0.04968,1.33245,-6.50426,0.19094,0.04958,1.32803
187,18800,-5.89526,0.18493,0.04963,1.33104,-6.50098,0.21419,0.05016,1.32627
188,18900,-5.89831,0.21558,0.04987,1.32346,-6.46621,0.19990,0.05026,1.32465
189,19000,-5.92778,0.21057,0.05046,1.31665,-6.50748,0.22498,0.05030,1.31576
190,19100,-5.87186,0.22485,0.05062,1.31288,-6.50596,0.24099,0.05042,1.30664
191,19200,-5.86317,0.25419,0.05077,1.30616,-6.48185,0.18133,0.05082,1.30803
192,19300,-5.91098,0.22918,0.05070,1.30299,-6.51872,0.18174,0.05103,1.29507
193,19400,-5.92351,0.19845,0.05141,1.29653,-6.49364,0.20904,0.05085,1.29600
194,19500,-5.93574,0.26781,0.05060,1.28962,-6.47423,0.22164,0.05096,1.28226
195,19600,-5.91581,0.19934,0.05175,1.28499,-6.53876,0.28988,0.05128,1.28595
196,19700,-5.88761,0.19019,0.05114,1.28117,-6.45953,0.23064,0.05179,1.28131
197,19800,-5.88387,0.25304,0.05239,1.27140,-6.48971,0.20063,0.05277,1.26732
198,19900,-5.89563,0.17583,0.05230,1.27106,-6.47191,0.22976,0.05138,1.26949
199,20000,-5.90052,0.16896,0.05226,1.26237,-6.43961,0.25044,0.05264,1.26142
200,20100,-5.90062,0.19502,0.05316,1.25911,-6.41069,0.19339,0.05245,1.26475
201,20200,-5.91787,0.20331,0.05279,1.25462,-6.46610,0.25676,0.05288,1.24986
202,20300,-5.89647,0.33195,0.05349,1.24311,-6.45734,0.29064,0.05363,1.25180
203,20400,-5.86229,0.34992,0.05378,1.24994,-6.48779,0.21737,0.05343,1.24770
204,20500,-5.88621,0.27730,0.05366,1.23916,-6.48656,0.20823,0.05351,1.24027
205,20600,-5.87632,0.23844,0.05417,1.22986,-6.38772,0.24900,0.05392,1.23441
206,20700,-5.88603,0.19900,0.05387,1.22706,-6.43401,0.19455,0.05466,1.22738
207,20800,-5.87160,0.22192,0.05441,1.21823,-6.41770,0.33720,0.05484,1.23155
208,20900,-5.84706,0.23699,0.05485,1.22137,-6.38997,0.24614,0.05438,1.21423
209,21000,-5.87584,0.22570,0.05488,1.20731,-6.41361,0.20118,0.05497,1.20843
210,21100,-5.88964,0.25963,0.05563,1.20357,-6.44253,0.19917,0.05553,1.20656
211,21200,-5.91403,0.21835,0.05639,1.20136,-6.41967,0.24274,0.05607,1.20374
212,21300,-5.85997,0.28891,0.05641,1.19392,-6.36371,0.26985,0.05634,1.19297
213,21400,-5.86018,0.20793,0.05673,1.18221,-6.39711,0.23296,0.05585,1.19127
214,21500,-5.89033,0.17773,0.05710,1.18629,-6.37879,0.16042,0.05674,1.17885
215,21600,-5.90668,0.19880,0.05623,1.17613,-6.41995,0.21216,0.05731,1.18164
216,21700,-5.86968,0.26712,0.05718,1.16879,-6.42935,0.17159,0.05737,1.17587
217,21800,-5.92953,0.20660,0.05834,1.17283,-6.46929,0.23634,0.05816,1.16876
218,21900,-5.89616,0.22055,0.05892,1.16000,-6.34601,0.44130,0.05816,1.16140
219,22000,-5.93551,0.23120,0.05854,1.15522,-6.47967,0.19609,0.05817,1.16331
220,22100,-5.90193,0.19752,0.05935,1.14929,-6.42742,0.21659,0.05872,1.14566
221,22200,-5.95586,0.16686,0.05933,1.14287,-6.43088,0.20833,0.05959,1.14160
222,22300,-5.97167,0.19257,0.05996,1.13108,-6.46066,0.18353,0.05909,1.13486
223,22400,-6.03669,0.19611,0.05980,1.12993,-6.48272,0.24881,0.05988,1.13532
224,22500,-5.95306,0.20001,0.05962,1.13323,-6.51147,0.25495,0.06022,1.12544
225,22600,-5.97349,0.21370,0.06011,1.12282,-6.55088,0.22605,0.06089,1.11821
226,22700,-5.98911,0.19262,0.06143,1.11700,-6.53674,0.18794,0.06112,1.12123
227,22800,-6.00482,0.17343,0.06143,1.11026,-6.58823,0.19726,0.06070,1.11260
228,22900,-6.02409,0.23264,0.06261,1.11113,-6.52635,0.23989,0.06027,1.10621
229,23000,-6.06096,0.20663,0.06226,1.09690,-6.58023,0.19894,0.06209,1.09836
230,23100,-6.05513,0.20952,0.06203,1.09414,-6.52941,0.20911,0.06290,1.09535
231,23200,-6.07360,0.19738,0.06387,1.08925,-6.57286,0.22094,0.06344,1.08502
232,23300,-6.04782,0.23156,0.06337,1.08088,-6.57538,0.19589,0.06422,1.07491
233,23400,-6.07057,0.26364,0.06497,1.07678,-6.63636,0.28554,0.06383,1.06821
234,23500,-6.05537,0.24941,0.06459,1.07185,-6.59437,0.18894,0.06399,1.06995
235,23600,-6.12949,0.19349,0.06457,1.06838,-6.67597,0.21722,0.06502,1.06201
236,23700,-6.16156,0.22555,0.06624,1.06766,-6.66914,0.28732,0.06487,1.05855
237,23800,-6.15758,0.19393,0.06478,1.05419,-6.71855,0.20440,0.06562,1.05898
238,23900,-6.20431,0.17468,0.06552,1.04828,-6.69024,0.19746,0.06628,1.05242
239,24000,-6.20979,0.19962,0.06677,1.04253,-6.73470,0.24929,0.06665,1.04113
240,24100,-6.22515,0.19931,0.06689,1.04088,-6.77184,0.20906,0.06744,1.03995
241,24200,-6.21468,0.20005,0.06647,1.03201,-6.78717,0.19416,0.06702,1.03596
242,24300,-6.21849,0.20187,0.06812,1.02545,-6.81599,0.18788,0.06800,1.02746
243,24400,-6.24944,0.16471,0.06697,1.02125,-6.82906,0.20180,0.06941,1.02607
244,24500,-6.24111,0.24669,0.06981,1.02302,-6.78103,0.22353,0.06941,1.01752
245,24600,-6.27804,0.17232,0.06861,1.01338,-6.86121,0.20666,0.06802,1.01205
246,24700,-6.25310,0.18145,0.06938,1.01466,-6.84587,0.20638,0.06835,1.00774
247,24800,-6.30271,0.21307,0.06983,0.99755,-6.93455,0.19271,0.07125,1.00935
248,24900,-6.35521,0.22934,0.07015,0.99708,-6.97729,0.18618,0.07024,1.00231
