iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss
0,100,-7.65519,10.78976,1.56530,-7.56835,10.73213,1.54484
1,200,-9.52917,1.74239,1.64655,-9.39921,1.32051,1.64344
2,300,-10.13387,1.32515,1.58860,-10.14346,1.29630,1.58068
3,400,-11.24310,1.44809,1.59265,-11.23080,1.69594,1.57988
4,500,-12.26910,1.56311,1.56500,-12.36032,1.69962,1.56040
5,600,-13.64494,1.95663,1.58687,-13.65374,1.92443,1.58373
6,700,-14.93331,2.47774,1.64981,-15.15953,2.18565,1.66023
7,800,-16.14128,2.38489,1.65157,-16.18682,2.17991,1.64524
8,900,-17.57780,1.97401,1.60850,-17.68144,1.56090,1.61219
9,1000,-18.49799,2.75405,1.56199,-18.68033,2.12055,1.55782
10,1100,-19.26314,4.51650,1.54202,-19.34395,4.44164,1.53779
11,1200,-20.11530,5.17725,1.51156,-20.01199,4.83784,1.52300
12,1300,-21.29262,5.77754,1.50212,-21.01964,4.97366,1.49027
13,1400,-22.20793,5.10327,1.47245,-21.99335,4.66223,1.46906
14,1500,-23.36383,4.69397,1.46093,-23.16426,4.08997,1.46019
15,1600,-24.36058,4.11893,1.44920,-24.08396,3.31077,1.45627
16,1700,-25.60672,3.43513,1.43161,-24.96877,2.43861,1.43540
17,1800,-26.22269,3.01573,1.41911,-25.78449,2.58516,1.42770
18,1900,-26.99204,3.53739,1.42057,-26.60556,2.72246,1.42665
19,2000,-28.18809,2.05765,1.41097,-27.62260,1.94981,1.41155
20,2100,-28.98926,1.99906,1.39836,-28.39932,1.68375,1.40251
21,2200,-29.79857,2.86267,1.37792,-29.35317,1.96361,1.38187
22,2300,-30.36906,2.90307,1.35737,-29.63137,2.03103,1.35987
23,2400,-30.87540,2.80957,1.34042,-30.82119,2.10895,1.33576
24,2500,-32.33475,2.18899,1.32027,-32.06666,2.19632,1.31961
25,2600,-32.85205,1.88324,1.30496,-32.93348,2.69371,1.31421
26,2700,-33.50353,1.74712,1.28457,-33.21229,2.55507,1.29131
27,2800,-33.79768,1.56816,1.26952,-33.98670,2.69937,1.27289
28,2900,-34.62661,1.74477,1.25794,-34.20349,2.53724,1.26346
29,3000,-34.88662,1.72991,1.25268,-34.79572,2.33276,1.24547
30,3100,-35.10071,3.37706,1.24232,-34.99086,3.54033,1.24237
31,3200,-35.44156,3.46565,1.22936,-35.97853,4.05259,1.23422
32,3300,-35.24709,4.59753,1.21835,-35.97781,5.76496,1.22085
33,3400,-36.38197,9.53504,1.20777,-35.85276,8.85029,1.20310
34,3500,-36.11701,7.72256,1.19335,-35.62294,8.64095,1.19219
35,3600,-35.90671,11.16410,1.17774,-35.89688,11.20793,1.17596
36,3700,-35.76157,3.27409,1.15895,-36.04344,3.93177,1.16774
37,3800,-36.07661,2.48139,1.15163,-36.19165,2.82758,1.15134
38,3900,-36.09909,2.58374,1.14887,-36.53359,2.73354,1.14198
39,4000,-36.24332,2.72303,1.12528,-36.70025,2.68852,1.12772
40,4100,-36.09795,2.81297,1.11689,-36.73712,2.87735,1.11609
41,4200,-35.65621,2.82251,1.11077,-37.06512,2.35175,1.11168
42,4300,-35.66894,3.84936,1.10151,-37.17511,2.85378,1.10033
43,4400,-35.49905,7.30974,1.08744,-35.98073,7.74610,1.08405
44,4500,-35.06425,7.28260,1.07392,-37.20161,7.68830,1.07922
45,4600,-35.11717,3.38582,1.06833,-37.17810,4.60068,1.06835
46,4700,-34.96357,2.32504,1.05881,-37.36254,2.76528,1.05750
47,4800,-34.80353,1.49712,1.04731,-37.49292,2.04118,1.04917
48,4900,-34.62108,1.46078,1.03965,-37.64257,2.71850,1.03791
49,5000,-35.68582,1.47162,1.02195,-37.13182,2.17533,1.02617
50,5100,-35.86102,2.90390,1.00929,-37.70870,3.19400,1.00882
51,5200,-35.55623,2.63566,0.99665,-37.67149,2.32827,0.99683
52,5300,-35.76502,2.22199,0.98102,-37.60653,2.15003,0.98520
53,5400,-35.76589,5.06831,0.97395,-37.38833,3.79710,0.96973
54,5500,-35.49015,5.97751,0.96147,-37.62937,5.59623,0.96216
55,5600,-35.63549,2.40585,0.95583,-37.73279,1.54861,0.95176
56,5700,-34.51745,4.83146,0.94239,-37.27806,3.37105,0.94541
57,5800,-33.68689,7.85136,0.93121,-36.70499,5.88436,0.93130
