iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value
43,4400,0.99253,0.00165,1.66332,0.31090
44,4500,1.01832,0.00163,1.68732,0.31050
45,4600,0.98169,0.00161,1.68555,0.30880
46,4700,0.99779,0.00159,1.66000,0.30536
47,4800,1.00179,0.00158,1.71346,0.30652
48,4900,0.97406,0.00156,1.63373,0.30639
49,5000,1.01061,0.00154,1.66337,0.30397
50,5100,0.99719,0.00153,1.62996,0.30429
51,5200,0.99339,0.00151,1.63086,0.30209
52,5300,1.01665,0.00150,1.65444,0.29907
53,5400,1.01352,0.00149,1.62445,0.29857
54,5500,1.00564,0.00147,1.56574,0.29569
55,5600,1.02096,0.00146,1.59496,0.29445
56,5700,0.99306,0.00144,1.59916,0.29410
57,5800,0.99448,0.00143,1.59193,0.29415
58,5900,0.98026,0.00142,1.60272,0.29323
59,6000,1.01681,0.00141,1.63819,0.28789
60,6100,1.00113,0.00140,1.56649,0.28797
61,6200,0.97818,0.00139,1.57535,0.28573
62,6300,0.96759,0.00137,1.55056,0.28387
63,6400,0.99533,0.00136,1.56302,0.28182
64,6500,0.99956,0.00135,1.59545,0.28502
65,6600,0.95297,0.00134,1.56945,0.27908
66,6700,0.99799,0.00133,1.62169,0.27678
67,6800,0.96188,0.00132,1.56718,0.27779
68,6900,0.97379,0.00131,1.59585,0.27449
69,7000,1.01143,0.00130,1.53150,0.27387
70,7100,1.00095,0.00129,1.49822,0.27456
71,7200,0.98244,0.00128,1.61063,0.27147
72,7300,1.01144,0.00127,1.55324,0.27073
73,7400,1.00119,0.00127,1.56755,0.26967
74,7500,0.99546,0.00126,1.63340,0.26739
75,7600,0.99541,0.00125,1.56843,0.26717
76,7700,0.98060,0.00124,1.58997,0.26391
77,7800,0.99511,0.00123,1.64233,0.26451
78,7900,1.00123,0.00122,1.53196,0.26433
79,8000,0.98288,0.00122,1.61039,0.26244
80,8100,0.98988,0.00121,1.51892,0.25935
81,8200,0.98680,0.00120,1.52146,0.25958
82,8300,0.99574,0.00119,1.56806,0.25647
83,8400,0.95926,0.00119,1.55156,0.25634
84,8500,0.98043,0.00118,1.58220,0.25585
85,8600,0.95688,0.00117,1.58641,0.25332
86,8700,0.97421,0.00117,1.64859,0.25357
87,8800,0.97308,0.00116,1.48293,0.25082
88,8900,1.01105,0.00115,1.55640,0.25133
89,9000,0.96378,0.00115,1.52869,0.24981
90,9100,1.00866,0.00114,1.50937,0.24791
91,9200,1.00425,0.00113,1.52534,0.24595
92,9300,0.97906,0.00113,1.60554,0.24731
93,9400,0.98853,0.00112,1.58861,0.24513
94,9500,0.99581,0.00112,1.49888,0.24345
95,9600,0.98036,0.00111,1.48452,0.24269
96,9700,0.97048,0.00110,1.46152,0.24208
97,9800,0.99486,0.00110,1.52045,0.24074
98,9900,0.97593,0.00109,1.51297,0.23929
99,10000,1.01945,0.00109,1.47244,0.23742
100,10100,0.96970,0.00108,1.55144,0.23779
101,10200,0.97583,0.00108,1.46180,0.23668
102,10300,1.01107,0.00107,1.52458,0.23600
103,10400,1.00737,0.00107,1.56043,0.23695
104,10500,1.01446,0.00106,1.54191,0.23500
105,10600,1.01531,0.00106,1.45889,0.23419
106,10700,0.98151,0.00105,1.49997,0.23544
107,10800,0.96632,0.00105,1.53591,0.23278
108,10900,0.97693,0.00104,1.45794,0.23328
109,11000,0.99951,0.00104,1.50226,0.23189
110,11100,0.96904,0.00103,1.50968,0.23112
111,11200,0.97414,0.00103,1.48367,0.22789
112,11300,1.00543,0.00102,1.55309,0.22836
113,11400,0.95584,0.00102,1.43057,0.22820
114,11500,0.98651,0.00101,1.49880,0.22554
115,11600,0.96528,0.00101,1.51491,0.22819
116,11700,0.98082,0.00101,1.47132,0.22454
117,11800,0.98628,0.00100,1.47681,0.22450
118,11900,0.96348,0.00100,1.43381,0.22237
119,12000,0.96229,0.00099,1.49004,0.22410
120,12100,0.95614,0.00099,1.45835,0.22361
121,12200,0.99214,0.00098,1.41837,0.22076
122,12300,0.96965,0.00098,1.51802,0.22195
123,12400,0.98429,0.00098,1.46195,0.22132
124,12500,0.98779,0.00097,1.49185,0.22155
125,12600,0.96469,0.00097,1.51001,0.21984
126,12700,0.95510,0.00096,1.45827,0.21827
127,12800,0.96808,0.00096,1.51113,0.21822
128,12900,1.01318,0.00096,1.46471,0.21625
129,13000,0.98863,0.00095,1.49915,0.21683
130,13100,1.00458,0.00095,1.48724,0.21752
131,13200,0.96355,0.00095,1.45780,0.21543
132,13300,0.96311,0.00094,1.54097,0.21488
133,13400,0.97189,0.00094,1.46665,0.21552
134,13500,0.96925,0.00094,1.48072,0.21668
135,13600,0.98933,0.00093,1.53273,0.21331
136,13700,0.96465,0.00093,1.44438,0.21212
137,13800,1.00954,0.00092,1.43081,0.21206
138,13900,0.98310,0.00092,1.49176,0.21100
139,14000,0.94463,0.00092,1.47777,0.21153
140,14100,0.97095,0.00091,1.42244,0.20938
141,14200,0.97785,0.00091,1.46680,0.21098
142,14300,0.97022,0.00091,1.42971,0.21011
143,14400,0.95630,0.00091,1.51457,0.21043
144,14500,0.99094,0.00090,1.45522,0.20876
145,14600,1.00458,0.00090,1.52037,0.20932
146,14700,1.01381,0.00090,1.46314,0.20726
147,14800,0.98560,0.00089,1.49397,0.20767
148,14900,0.94737,0.00089,1.45900,0.20906
149,15000,0.95693,0.00089,1.49564,0.20900
150,15100,0.97063,0.00088,1.47396,0.20402
151,15200,0.98740,0.00088,1.46595,0.20559
152,15300,0.97461,0.00088,1.48116,0.20526
153,15400,0.94787,0.00088,1.46235,0.20546
154,15500,0.99834,0.00087,1.49838,0.20487
155,15600,0.98482,0.00087,1.47501,0.20483
156,15700,0.95915,0.00087,1.42977,0.20316
157,15800,0.91725,0.00086,1.50173,0.20359
158,15900,0.99047,0.00086,1.43682,0.20206
159,16000,0.98467,0.00086,1.53481,0.20361
160,16100,0.95456,0.00086,1.50179,0.20300
161,16200,0.93110,0.00085,1.48335,0.20487
162,16300,0.96336,0.00085,1.45373,0.20386
163,16400,0.96392,0.00085,1.41458,0.20212
164,16500,0.97423,0.00085,1.48006,0.20252
165,16600,0.92560,0.00084,1.50120,0.20188
166,16700,0.97146,0.00084,1.48483,0.20322
167,16800,0.96786,0.00084,1.49692,0.20109
168,16900,0.97414,0.00083,1.48450,0.20202
169,17000,0.98580,0.00083,1.49953,0.20103
170,17100,0.98052,0.00083,1.49709,0.20119
171,17200,0.96515,0.00083,1.48479,0.20189
172,17300,0.98192,0.00083,1.47660,0.19951
173,17400,1.00723,0.00082,1.50067,0.20041
174,17500,1.00411,0.00082,1.53031,0.20216
175,17600,0.95834,0.00082,1.50466,0.20214
176,17700,0.97815,0.00082,1.54926,0.20139
177,17800,0.96806,0.00081,1.53123,0.20384
178,17900,0.97120,0.00081,1.49736,0.20071
179,18000,0.97662,0.00081,1.54133,0.20088
180,18100,1.00353,0.00081,1.53977,0.20165
181,18200,0.97907,0.00080,1.53293,0.20282
182,18300,0.96044,0.00080,1.52803,0.20035
183,18400,0.97858,0.00080,1.51716,0.19790
184,18500,1.02325,0.00080,1.56205,0.19970
185,18600,0.96059,0.00080,1.53259,0.19900
186,18700,0.94874,0.00079,1.57078,0.20067
187,18800,0.96009,0.00079,1.53937,0.20062
188,18900,0.97329,0.00079,1.55542,0.19914
189,19000,1.02012,0.00079,1.51039,0.19791
190,19100,0.93588,0.00079,1.51691,0.19775
191,19200,0.94334,0.00078,1.59622,0.20046
192,19300,0.98441,0.00078,1.54957,0.19856
193,19400,1.01140,0.00078,1.55260,0.19886
194,19500,1.01928,0.00078,1.54808,0.19900
195,19600,0.97091,0.00078,1.56873,0.19873
196,19700,0.92183,0.00077,1.56337,0.19911
197,19800,0.93854,0.00077,1.52743,0.19570
198,19900,0.97645,0.00077,1.57097,0.19856
199,20000,0.95511,0.00077,1.60321,0.19794
200,20100,0.99055,0.00077,1.58927,0.19754
201,20200,0.97985,0.00076,1.57433,0.19754
202,20300,0.99852,0.00076,1.60193,0.19750
203,20400,0.99962,0.00076,1.63930,0.19840
204,20500,0.98553,0.00076,1.57996,0.19713
205,20600,0.96919,0.00076,1.58107,0.19620
206,20700,0.95962,0.00075,1.55134,0.19670
207,20800,0.97622,0.00075,1.59966,0.19799
208,20900,0.93181,0.00075,1.64646,0.19719
209,21000,0.95395,0.00075,1.62943,0.19506
210,21100,0.98958,0.00075,1.61777,0.19510
211,21200,1.02516,0.00075,1.60921,0.19602
212,21300,0.97702,0.00074,1.60015,0.19572
213,21400,0.99356,0.00074,1.63086,0.19621
214,21500,0.96616,0.00074,1.61454,0.19595
215,21600,0.94167,0.00074,1.60384,0.19685
216,21700,0.98573,0.00074,1.59736,0.19654
217,21800,0.95559,0.00073,1.60596,0.19401
218,21900,0.98513,0.00073,1.63090,0.19833
219,22000,0.99549,0.00073,1.63775,0.19622
220,22100,0.96313,0.00073,1.63286,0.19585
221,22200,0.96312,0.00073,1.64606,0.19520
222,22300,0.97281,0.00073,1.64009,0.19446
223,22400,0.98213,0.00072,1.60262,0.19509
224,22500,0.97833,0.00072,1.62729,0.19397
225,22600,0.97248,0.00072,1.59441,0.19422
226,22700,1.00300,0.00072,1.62921,0.19429
227,22800,0.98216,0.00072,1.65873,0.19493
228,22900,0.97373,0.00072,1.67725,0.19514
229,23000,1.00474,0.00072,1.64694,0.19448
230,23100,0.96896,0.00071,1.64625,0.19345
231,23200,1.00914,0.00071,1.62082,0.19193
232,23300,0.98136,0.00071,1.63334,0.19267
233,23400,1.00283,0.00071,1.64782,0.19323
234,23500,0.98116,0.00071,1.63747,0.19261
235,23600,1.00432,0.00071,1.64013,0.19381
236,23700,0.95109,0.00070,1.65211,0.19319
237,23800,0.99313,0.00070,1.66814,0.19418
238,23900,0.99597,0.00070,1.62822,0.19214
239,24000,1.02161,0.00070,1.64049,0.19226
240,24100,0.99276,0.00070,1.66658,0.19332
241,24200,1.00169,0.00070,1.65424,0.19233
242,24300,0.97547,0.00070,1.64956,0.19263
243,24400,0.96497,0.00069,1.65538,0.19115
244,24500,0.95756,0.00069,1.64105,0.19239
245,24600,0.94977,0.00069,1.71491,0.19211
246,24700,0.94214,0.00069,1.65601,0.19007
247,24800,0.99113,0.00069,1.68090,0.19038
248,24900,0.96344,0.00069,1.67572,0.18980
