iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value,4_maddpg_actor_loss,4_maddpg_critic_loss,4_count_value
19,2000,-6.20794,1.63159,0.23166,-6.18358,1.60526,0.22797,-6.19440,1.51913,0.22969,-6.46514,1.40018,0.23045
20,2100,-6.42041,1.53808,0.22942,-6.41255,1.64553,0.22998,-6.45790,1.59843,0.22879,-6.67238,1.35294,0.22893
21,2200,-6.68160,1.58685,0.22962,-6.66907,1.72701,0.22870,-6.59487,1.70475,0.22762,-6.91326,1.30211,0.22816
22,2300,-6.94205,1.61924,0.22937,-6.99808,1.69325,0.22981,-6.88662,1.53806,0.22676,-7.10765,1.45873,0.22960
23,2400,-7.15727,1.70580,0.22900,-7.14077,1.67287,0.23032,-7.12932,1.74050,0.23073,-7.34896,1.39719,0.22987
24,2500,-7.46404,1.75959,0.23140,-7.37802,1.62916,0.22729,-7.46442,1.76603,0.23016,-7.55711,1.44753,0.22806
25,2600,-7.62718,1.73300,0.22905,-7.57475,1.62124,0.22944,-7.67065,1.73817,0.22804,-7.76824,1.49892,0.22806
26,2700,-7.87937,1.69747,0.23104,-7.81650,1.62570,0.23005,-7.85978,1.79694,0.23065,-8.02120,1.52552,0.22952
27,2800,-8.17545,1.61950,0.22949,-8.04808,1.73616,0.22761,-8.04832,1.67637,0.22876,-8.19329,1.54285,0.22777
28,2900,-8.38983,1.61614,0.22894,-8.20668,1.70913,0.22869,-8.27980,1.71499,0.23052,-8.39017,1.51630,0.22864
29,3000,-8.59973,1.63987,0.23013,-8.43046,1.76764,0.23000,-8.50573,1.61248,0.22695,-8.61556,1.55671,0.22840
30,3100,-8.77525,1.64058,0.23217,-8.59124,1.71774,0.23087,-8.73535,1.75133,0.22980,-8.77036,1.54935,0.22851
31,3200,-9.04290,1.72551,0.23008,-8.90908,1.76612,0.22837,-8.88260,1.68508,0.22704,-8.95827,1.79322,0.23008
32,3300,-9.25398,1.63835,0.22991,-9.07279,1.67782,0.23035,-9.10770,1.65844,0.22982,-9.04999,1.93203,0.23042
33,3400,-9.43429,1.84710,0.23037,-9.28054,1.70831,0.23004,-9.32415,1.74381,0.22969,-9.33650,1.74100,0.23022
34,3500,-9.65488,1.76651,0.23046,-9.43952,1.87675,0.23051,-9.49339,1.87622,0.23075,-9.52960,1.61466,0.22988
35,3600,-9.74172,1.81291,0.22897,-9.65844,1.83437,0.23165,-9.59668,1.90848,0.23159,-9.66894,1.73223,0.22978
36,3700,-9.99587,1.89434,0.23160,-9.87049,1.78479,0.22966,-9.84097,1.85111,0.23069,-9.80185,1.71555,0.22810
37,3800,-10.14903,2.18019,0.23062,-10.02589,1.87554,0.22930,-10.04028,1.91389,0.23096,-9.96677,1.93770,0.23072
38,3900,-10.33612,1.83757,0.23041,-10.15061,1.83861,0.23166,-10.13790,1.77477,0.22995,-10.13556,1.82412,0.23097
39,4000,-10.57303,1.88379,0.23198,-10.46289,2.36294,0.23296,-10.39089,1.82044,0.23052,-10.27179,1.70390,0.22976
40,4100,-10.72278,1.87340,0.23155,-10.52266,1.92303,0.23050,-10.50094,1.76680,0.23045,-10.43012,1.74166,0.23193
41,4200,-10.90812,1.75907,0.23185,-10.69681,1.82720,0.23002,-10.61610,1.92110,0.22969,-10.61219,1.90729,0.22817
42,4300,-11.09441,1.94035,0.23165,-10.73934,1.93217,0.22990,-10.88137,1.96367,0.23191,-10.63548,1.79823,0.23149
43,4400,-11.19132,1.84843,0.23111,-11.00187,1.89190,0.23098,-11.00139,1.83180,0.23057,-10.87437,1.68597,0.23105
44,4500,-11.48565,1.90221,0.23159,-11.15959,1.79581,0.22704,-11.21009,1.83547,0.23116,-10.95879,1.71555,0.23218
45,4600,-11.52961,1.74611,0.23131,-11.32548,1.85307,0.23051,-11.32248,2.11603,0.23110,-11.15114,1.71511,0.23101
46,4700,-11.72030,1.80766,0.22949,-11.48652,1.85150,0.23141,-11.47718,1.84932,0.23267,-11.21826,1.66499,0.22947
47,4800,-11.92788,1.83555,0.23256,-11.62705,1.79067,0.23031,-11.74229,1.90101,0.23114,-11.44625,1.80258,0.23171
48,4900,-11.90659,1.98686,0.23084,-11.77908,1.94020,0.23038,-11.82234,1.86754,0.23046,-11.40120,1.84837,0.23039
49,5000,-12.25354,2.01335,0.23229,-11.85539,1.89260,0.22967,-11.97408,1.96990,0.23314,-11.61867,1.85720,0.23106
50,5100,-12.38679,1.94812,0.23147,-12.17473,2.08709,0.23229,-12.22011,1.78701,0.23148,-11.62808,2.05984,0.23123
51,5200,-12.58195,2.01618,0.23393,-12.19738,2.12010,0.22976,-12.18392,1.98938,0.23220,-11.86875,1.79386,0.23118
52,5300,-12.59431,1.97134,0.22990,-12.44484,2.19191,0.23012,-12.44074,1.98611,0.22987,-11.96486,1.82330,0.22880
53,5400,-12.80194,1.87918,0.23115,-12.55082,2.02034,0.23036,-12.59357,1.79930,0.23209,-12.04887,1.74360,0.22895
54,5500,-12.84426,1.77778,0.22956,-12.75298,2.16494,0.23213,-12.67076,1.85748,0.23077,-12.16449,1.72139,0.23027
55,5600,-12.85042,2.06613,0.23063,-12.85675,1.94998,0.23163,-12.82082,1.84237,0.23095,-12.26035,1.77785,0.23097
56,5700,-13.15127,2.00562,0.23185,-12.99359,2.41083,0.23030,-13.01092,1.90219,0.23192,-12.36166,1.73821,0.23088
57,5800,-13.27851,1.82963,0.23293,-13.07607,2.02510,0.23065,-13.12557,1.82509,0.22940,-12.51386,1.66329,0.23072
58,5900,-13.34448,1.98476,0.23184,-13.21659,2.11267,0.22961,-13.26436,2.24132,0.23151,-12.62275,1.70545,0.23220
59,6000,-13.47795,1.85240,0.23112,-13.31544,2.10053,0.23362,-13.35440,2.84861,0.23131,-12.67264,1.96342,0.22895
60,6100,-13.71615,1.83955,0.22964,-13.47147,2.21466,0.23082,-13.59601,2.19418,0.23206,-12.72898,1.71619,0.22900
61,6200,-13.75355,1.86335,0.22937,-13.63418,2.47744,0.23124,-13.62800,1.98439,0.23048,-12.84376,1.58131,0.22966
62,6300,-13.88695,1.97906,0.23115,-13.66703,2.43330,0.22781,-13.63961,2.24781,0.23188,-12.91786,1.63506,0.22939
63,6400,-13.93996,2.04341,0.22940,-13.97590,2.77101,0.23095,-13.75005,2.08513,0.23195,-13.02248,1.78909,0.22886
64,6500,-14.09598,2.20135,0.23063,-13.96377,2.20491,0.23154,-14.02896,1.99429,0.23014,-13.18458,1.80340,0.23116
65,6600,-14.33299,2.11581,0.23053,-14.09764,2.21339,0.23033,-14.06181,2.00893,0.22874,-13.11151,1.95304,0.22986
66,6700,-14.37724,1.85247,0.23072,-14.13151,2.16591,0.22868,-14.09322,2.04958,0.23163,-13.25795,1.88900,0.22864
67,6800,-14.41375,1.97971,0.22926,-14.35916,2.31582,0.23080,-14.31048,2.35665,0.22562,-13.38883,1.56724,0.22909
68,6900,-14.60076,2.11814,0.23063,-14.33539,2.02396,0.22972,-14.36023,2.12125,0.23054,-13.36317,1.77917,0.23133
69,7000,-14.66252,1.94784,0.23055,-14.41026,2.18627,0.23010,-14.49786,2.14380,0.23061,-13.63666,1.90898,0.22904
70,7100,-14.83527,1.96138,0.23014,-14.48636,2.11221,0.22999,-14.60327,2.02800,0.22907,-13.59944,1.71320,0.22811
71,7200,-14.68415,2.02031,0.22911,-14.67385,2.11556,0.22937,-14.63208,1.96927,0.22933,-13.60575,1.85138,0.22999
72,7300,-14.98280,1.97791,0.23061,-14.72475,1.98033,0.22958,-14.72955,2.04331,0.23022,-13.69623,1.80278,0.22812
73,7400,-15.01525,1.86555,0.22956,-14.72654,2.15291,0.22853,-14.88478,1.94268,0.22856,-13.74142,1.78259,0.22864
74,7500,-15.05615,2.01162,0.22909,-14.85176,2.16709,0.22891,-14.85371,2.17886,0.22837,-13.83571,1.61786,0.22777
75,7600,-15.12913,2.03689,0.22960,-15.07055,2.08810,0.23001,-14.90923,2.36028,0.23041,-13.84389,1.76800,0.22627
76,7700,-15.15851,2.12360,0.22850,-15.01389,2.03367,0.22696,-14.97060,2.08719,0.22831,-14.01574,1.67607,0.22858
77,7800,-15.20984,1.80489,0.22818,-15.15283,2.08555,0.22709,-14.92846,2.11892,0.22778,-14.03709,1.56583,0.22798
78,7900,-15.31975,2.36819,0.22784,-15.14020,2.13925,0.22673,-15.13029,2.22343,0.22853,-14.16431,1.59640,0.23025
79,8000,-15.36204,2.11227,0.22722,-15.38106,1.96423,0.22973,-15.24626,2.20353,0.22876,-14.29553,1.51437,0.22723
80,8100,-15.52162,2.03156,0.22775,-15.37638,2.08060,0.22725,-15.16273,2.15879,0.22716,-14.35279,1.81389,0.22850
81,8200,-15.57095,2.13776,0.22713,-15.35077,2.27419,0.22837,-15.23018,1.96146,0.22740,-14.32647,1.52556,0.22675
82,8300,-15.64781,2.22094,0.22758,-15.42342,2.09987,0.22721,-15.33760,2.01658,0.22727,-14.43299,1.40672,0.22668
83,8400,-15.67052,2.29168,0.22683,-15.63412,2.15090,0.22674,-15.33329,2.26177,0.22700,-14.46408,1.52989,0.22624
84,8500,-15.71983,1.94090,0.22724,-15.69560,2.05793,0.22785,-15.54857,2.34137,0.22693,-14.59801,1.53428,0.22444
85,8600,-15.73730,2.31703,0.22672,-15.72871,2.00134,0.22467,-15.50198,1.95819,0.22409,-14.60020,1.68654,0.22472
86,8700,-15.77269,2.12258,0.22461,-15.68473,2.12309,0.22561,-15.54007,2.00198,0.22551,-14.69506,1.45736,0.22424
87,8800,-15.77368,2.00451,0.22564,-15.92731,2.74905,0.22385,-15.59651,2.03669,0.22623,-14.74223,1.53517,0.22645
88,8900,-15.87395,1.92143,0.22413,-15.77718,2.47103,0.22466,-15.57429,2.23099,0.22405,-14.90568,1.64001,0.22480
89,9000,-15.90194,2.02213,0.22583,-15.91252,2.01587,0.22575,-15.75361,1.99861,0.22674,-14.90974,1.48140,0.22304
90,9100,-15.99321,2.04215,0.22274,-15.94959,2.04605,0.22404,-15.81866,2.11697,0.22479,-14.95292,1.51135,0.22427
91,9200,-15.92618,2.16026,0.22323,-15.98121,2.11186,0.22302,-15.70246,2.03348,0.22309,-15.03766,1.54915,0.22439
92,9300,-15.92362,2.03591,0.22256,-16.03848,2.12315,0.22269,-15.80227,2.02970,0.22241,-15.11120,1.47232,0.22196
93,9400,-16.10088,1.98529,0.22354,-15.97627,2.20035,0.22220,-15.82196,1.96114,0.22205,-15.16874,1.35912,0.22191
94,9500,-16.12853,2.01282,0.22257,-16.21238,2.44084,0.22231,-15.87478,1.99784,0.22343,-15.20466,1.40735,0.22214
95,9600,-15.91250,2.60424,0.22172,-16.00896,2.30831,0.22014,-15.87398,2.17045,0.22148,-15.19070,1.54261,0.22148
96,9700,-16.17083,2.10039,0.22337,-16.22253,2.18621,0.22009,-15.94857,2.03885,0.22336,-15.35255,1.37781,0.22382
97,9800,-16.11965,1.93141,0.22078,-16.17066,2.07011,0.22201,-15.96830,2.00975,0.22176,-15.30426,1.44718,0.22109
98,9900,-16.21766,1.82088,0.22083,-16.25023,2.18119,0.22187,-15.90724,2.00175,0.22102,-15.33993,1.88595,0.22011
99,10000,-16.25424,1.91946,0.22094,-16.31043,2.08393,0.21966,-15.98182,2.10959,0.21947,-15.43603,1.41587,0.22067
100,10100,-16.09393,2.36606,0.21988,-16.30092,2.50231,0.22239,-16.00865,2.09330,0.22123,-15.44359,1.53511,0.22197
101,10200,-16.29832,2.04812,0.21994,-16.29814,1.94283,0.21974,-16.06633,2.15685,0.22061,-15.51363,1.39519,0.21780
102,10300,-16.23256,2.04420,0.21927,-16.30112,2.25006,0.22007,-15.98340,2.10821,0.21833,-15.59155,1.39134,0.22029
103,10400,-16.15664,2.25263,0.21732,-16.44852,2.29450,0.21827,-16.08756,2.09004,0.21754,-15.60790,1.60833,0.22055
104,10500,-16.23239,2.01734,0.21840,-16.42448,2.19108,0.21630,-16.08901,2.07241,0.21876,-15.61052,1.36653,0.21911
105,10600,-16.30452,2.13124,0.21846,-16.47237,2.08203,0.21955,-16.18519,1.95183,0.21729,-15.58076,1.47834,0.21725
106,10700,-16.28888,2.11791,0.21595,-16.41247,2.06844,0.21738,-16.12067,2.04242,0.21901,-15.63752,1.48549,0.21799
107,10800,-16.30631,2.24595,0.21686,-16.58282,2.28505,0.21828,-16.10278,2.16543,0.21862,-15.65326,1.84969,0.21763
108,10900,-16.29779,2.10058,0.21645,-16.48490,2.05866,0.21765,-16.27255,2.30279,0.21839,-15.68481,2.14052,0.21870
109,11000,-16.28153,2.04690,0.21742,-16.56316,2.02072,0.21794,-16.24565,2.31010,0.21829,-15.78711,1.52179,0.21792
110,11100,-16.33125,2.46090,0.21637,-16.56583,2.23162,0.21573,-16.04491,2.63748,0.21601,-15.81178,1.43355,0.21536
111,11200,-16.36913,2.07237,0.21704,-16.47348,2.21208,0.21794,-16.18942,2.43968,0.21651,-15.85793,1.40095,0.21678
112,11300,-16.33415,2.06672,0.21835,-16.60808,2.11562,0.21529,-16.21850,2.23817,0.21573,-15.79397,1.49277,0.21492
113,11400,-16.35545,2.21066,0.21683,-16.57825,2.11217,0.21543,-16.23807,2.17369,0.21471,-15.97807,1.31637,0.21528
114,11500,-16.26093,2.01578,0.21653,-16.60907,2.16205,0.21546,-16.21586,2.28495,0.21696,-15.90390,1.44553,0.21857
115,11600,-16.38258,2.14187,0.21764,-16.67931,2.41750,0.21513,-16.20036,2.23448,0.21598,-15.99385,1.57344,0.21766
116,11700,-16.27447,2.02824,0.21641,-16.65193,2.19569,0.21461,-16.27101,2.23962,0.21578,-16.07312,1.61504,0.21515
117,11800,-16.37027,1.86489,0.21708,-16.78839,2.27597,0.21647,-16.23249,2.41976,0.21697,-16.11021,1.45002,0.21711
118,11900,-16.38176,1.91367,0.21608,-16.85615,2.18441,0.21630,-16.32293,2.20790,0.21415,-16.11930,1.54674,0.21755
119,12000,-16.40775,1.93259,0.21643,-16.70996,2.20977,0.21589,-16.28411,2.16200,0.21756,-16.06115,1.55267,0.21492
120,12100,-16.46621,2.00488,0.21659,-16.77702,2.13858,0.21687,-16.37386,2.21149,0.21576,-16.15095,1.42777,0.21508
121,12200,-16.46575,1.99003,0.21647,-16.78716,2.25368,0.21463,-16.38591,2.25082,0.21372,-16.20984,1.39966,0.21830
122,12300,-16.46932,2.20879,0.21576,-16.88357,2.13526,0.21711,-16.45475,2.18662,0.21670,-16.30413,1.41369,0.21624
123,12400,-16.31339,2.28280,0.21535,-16.95104,2.31110,0.21671,-16.46771,2.16217,0.21365,-16.27776,1.47985,0.21635
124,12500,-16.49613,2.24278,0.21724,-16.96249,2.21069,0.21692,-16.43476,2.50500,0.21695,-16.36212,1.32650,0.21517
125,12600,-16.44105,2.20668,0.21679,-16.98310,2.32095,0.21545,-16.50390,2.20515,0.21584,-16.35058,1.36918,0.21501
126,12700,-16.49141,2.22004,0.21462,-16.91062,2.38408,0.21510,-16.53578,2.35697,0.21447,-16.37358,1.47575,0.21438
127,12800,-16.40441,2.10144,0.21366,-16.94104,2.16090,0.21460,-16.52400,2.56107,0.21507,-16.53672,2.06788,0.21538
128,12900,-16.35696,2.17854,0.21593,-17.00082,2.03471,0.21497,-16.62397,2.40742,0.21557,-16.49388,1.35073,0.21555
129,13000,-16.45825,2.23292,0.21790,-17.06351,2.26795,0.21595,-16.57362,2.49899,0.21537,-16.65530,1.51245,0.21740
130,13100,-16.41909,2.20665,0.21533,-16.98626,2.33961,0.21450,-16.63638,2.16813,0.21610,-16.59310,1.48876,0.21559
131,13200,-16.35745,2.59157,0.21494,-16.96987,2.24349,0.21595,-16.57772,2.11777,0.21522,-16.76042,1.56598,0.21622
132,13300,-16.43588,2.21612,0.21775,-16.93777,2.32784,0.21622,-16.65380,2.31529,0.21431,-16.78209,1.39875,0.21485
133,13400,-16.42852,2.10953,0.21581,-17.02659,2.06140,0.21611,-16.70203,2.40636,0.21728,-16.83953,1.43084,0.21472
134,13500,-16.35610,2.29675,0.21408,-17.01643,2.19035,0.21558,-16.64664,2.55851,0.21797,-16.88378,1.56079,0.21678
135,13600,-16.40860,2.46318,0.21683,-16.95982,2.26982,0.21504,-16.64432,2.37014,0.21668,-16.95485,1.53123,0.21531
136,13700,-16.49945,2.32021,0.21744,-17.03787,2.41468,0.21641,-16.77041,2.30217,0.21610,-17.09675,1.46441,0.21739
137,13800,-16.41135,2.27588,0.21534,-17.03425,2.24806,0.21569,-16.79503,2.37654,0.21642,-17.11631,1.53778,0.21716
138,13900,-16.40836,2.14903,0.21717,-17.07734,2.10266,0.21662,-16.73311,2.33142,0.21595,-17.08579,1.50259,0.21716
139,14000,-16.35435,2.10915,0.21660,-17.01933,2.20544,0.21512,-16.72156,2.18194,0.21473,-17.25225,1.39628,0.21760
140,14100,-16.51944,2.21421,0.21832,-17.12201,2.15439,0.21617,-16.81186,2.30908,0.21617,-17.33752,1.42566,0.21687
141,14200,-16.53598,2.02596,0.21875,-17.00260,2.45780,0.21563,-16.80035,2.28177,0.21700,-17.40088,1.40577,0.21757
142,14300,-16.58331,2.12473,0.21795,-17.17241,2.25044,0.21672,-16.95369,2.46718,0.21765,-17.62971,1.47576,0.21512
143,14400,-16.50320,2.14162,0.21617,-17.18999,2.21415,0.21657,-16.94761,2.29034,0.21817,-17.51136,1.87392,0.21670
144,14500,-16.59163,2.35827,0.21482,-17.11583,2.59007,0.21894,-16.92909,2.35925,0.21827,-17.78353,2.13345,0.21684
145,14600,-16.45325,2.36735,0.21717,-17.29415,2.18557,0.21727,-17.05645,2.38542,0.21687,-17.75083,1.60097,0.21656
146,14700,-16.74762,2.03487,0.21669,-17.33039,2.41127,0.21819,-17.11352,2.38461,0.21811,-17.59552,1.74335,0.21564
147,14800,-16.74185,2.27425,0.21742,-17.38017,2.32108,0.21814,-17.16927,2.36758,0.21592,-17.97017,1.66197,0.21571
148,14900,-16.93268,2.09696,0.21689,-17.37937,2.30593,0.21679,-17.22627,2.31048,0.21562,-18.04361,1.90162,0.21740
149,15000,-16.84476,2.17486,0.21758,-17.46749,2.33669,0.21606,-17.17660,2.43112,0.21573,-18.07108,1.75585,0.21688
150,15100,-16.87896,2.40200,0.21683,-17.50418,2.36682,0.21672,-17.33041,2.31710,0.21602,-18.10919,1.95130,0.21738
151,15200,-16.82778,2.34462,0.21583,-17.53713,2.20513,0.21730,-17.20778,2.61339,0.21635,-18.20974,1.50785,0.21561
152,15300,-16.87111,2.30275,0.21669,-17.55728,2.49731,0.21840,-17.28656,2.34883,0.21840,-18.27675,1.51992,0.21740
153,15400,-16.95062,2.27184,0.21687,-17.63374,2.63003,0.21664,-17.33113,2.24202,0.21626,-18.33460,1.51421,0.21933
154,15500,-17.10196,2.28519,0.21627,-17.68600,2.27031,0.21589,-17.57435,2.43439,0.21744,-18.39523,1.45052,0.21611
155,15600,-17.09868,2.19471,0.21775,-17.72870,2.20285,0.21725,-17.52411,2.37420,0.21768,-18.43279,1.75503,0.21896
156,15700,-17.23911,2.28534,0.21845,-17.77660,2.32826,0.21784,-17.49988,2.44516,0.21778,-18.56198,1.75370,0.21670
157,15800,-17.16675,2.45651,0.21674,-17.89487,2.35036,0.21714,-17.52531,2.29346,0.21692,-18.61841,2.21252,0.21952
158,15900,-17.39403,2.24677,0.21644,-17.89355,2.43625,0.21697,-17.66998,2.40247,0.21700,-18.86069,1.74061,0.21920
159,16000,-17.28149,2.33334,0.21678,-17.95869,2.32572,0.21792,-17.75301,2.29713,0.21907,-18.80487,2.06693,0.21862
160,16100,-17.37082,2.11935,0.21983,-17.99491,2.25149,0.21730,-17.79785,2.20404,0.21786,-18.86843,1.86528,0.21958
161,16200,-17.49085,2.00408,0.21734,-18.13584,2.31936,0.21876,-17.85561,2.21938,0.21756,-19.02840,1.58322,0.21820
162,16300,-17.50096,2.18460,0.21940,-18.27517,2.23479,0.21851,-18.01113,2.33824,0.21774,-19.00564,1.57383,0.21743
163,16400,-17.53483,2.07539,0.21857,-18.29323,2.41654,0.21632,-17.91909,2.41601,0.21916,-19.09311,1.54168,0.21700
164,16500,-17.67621,2.20143,0.21830,-18.32370,2.22477,0.21742,-18.06183,2.37163,0.21768,-19.12653,1.53496,0.21799
165,16600,-17.69351,2.25922,0.21836,-18.39067,2.39844,0.21599,-18.09570,2.32114,0.21798,-19.20849,1.54623,0.21635
166,16700,-17.70870,2.19458,0.21866,-18.41334,2.41610,0.21930,-18.23247,2.23809,0.21887,-19.40776,1.85852,0.21876
167,16800,-17.84831,2.20211,0.21691,-18.55155,2.36773,0.21830,-18.37791,2.56928,0.21790,-19.50414,1.64750,0.21717
168,16900,-17.93216,2.60338,0.21794,-18.60536,2.09246,0.21910,-18.35003,2.45689,0.21813,-19.53538,1.67892,0.21865
169,17000,-17.87163,2.31260,0.21870,-18.57868,2.20029,0.21979,-18.44170,2.36311,0.22004,-19.59871,1.82101,0.21869
170,17100,-18.04038,2.17486,0.21869,-18.67102,2.28459,0.21701,-18.41180,2.73206,0.21935,-19.82042,1.76666,0.21848
171,17200,-18.05769,2.34204,0.21896,-18.81847,2.46450,0.21803,-18.57925,2.41822,0.21926,-19.83157,1.66651,0.21967
172,17300,-18.13142,2.32611,0.21676,-18.79062,2.25704,0.21965,-18.62917,2.45854,0.21940,-19.82769,1.76648,0.21869
173,17400,-18.15040,2.29080,0.21631,-18.83029,2.25532,0.21847,-18.67335,2.49615,0.21798,-20.04903,1.66771,0.21805
174,17500,-18.21006,2.43785,0.21862,-18.93227,2.28218,0.21837,-18.70780,2.63004,0.21776,-20.09396,1.81793,0.21776
175,17600,-18.35987,2.32141,0.22055,-19.04598,2.37122,0.21923,-18.78376,2.66742,0.21788,-20.27330,1.54403,0.21840
176,17700,-18.33768,2.33964,0.21772,-19.16282,2.23712,0.21771,-18.85453,2.75878,0.21713,-20.20951,1.58672,0.21738
177,17800,-18.43447,2.34834,0.22026,-19.14864,2.18590,0.21998,-18.98673,2.46321,0.21804,-20.42101,1.48282,0.21903
178,17900,-18.53261,2.35854,0.21977,-19.16553,2.31989,0.21858,-18.94449,2.66988,0.21842,-20.49827,1.61688,0.21651
179,18000,-18.53816,2.47866,0.21894,-19.22639,2.22284,0.22070,-19.05201,2.86980,0.21941,-20.40793,1.81275,0.21605
180,18100,-18.65825,2.41219,0.22128,-19.27915,2.22555,0.21716,-19.09828,2.75108,0.21888,-20.61775,1.64661,0.21922
181,18200,-18.72698,2.38639,0.22136,-19.33645,2.28622,0.21999,-19.15590,2.86538,0.21834,-20.69666,1.69042,0.21908
182,18300,-18.70656,2.33583,0.21931,-19.35142,2.29137,0.21805,-19.17563,2.71666,0.22125,-20.81569,1.75635,0.21888
183,18400,-18.87768,2.43953,0.22004,-19.41669,2.28419,0.22075,-19.26342,2.53854,0.21875,-20.80397,1.63675,0.21848
184,18500,-18.83819,2.46572,0.21932,-19.48046,2.21844,0.22060,-19.26625,2.80989,0.21906,-21.02228,1.73915,0.22054
185,18600,-18.91232,2.30420,0.22029,-19.60853,2.29956,0.21959,-19.40504,2.59855,0.22004,-21.11845,1.75028,0.21945
186,18700,-18.98781,2.24086,0.22101,-19.55572,2.38325,0.21952,-19.49569,2.72534,0.22027,-21.11443,1.72293,0.21853
187,18800,-19.17679,2.37702,0.22160,-19.63836,2.32534,0.22194,-19.62910,2.73774,0.22036,-21.20635,1.82531,0.21990
188,18900,-19.11600,2.14795,0.22004,-19.64236,2.36462,0.22033,-19.65297,2.88581,0.21846,-21.10468,1.69454,0.21903
189,19000,-19.10958,2.53168,0.22059,-19.63822,2.36187,0.22007,-19.83412,2.70322,0.22040,-21.34375,1.75569,0.21817
190,19100,-19.12494,2.43704,0.22112,-19.79183,2.52297,0.21955,-19.88646,2.87097,0.22144,-21.42059,1.71625,0.21940
191,19200,-19.29165,2.22545,0.22112,-19.72537,2.30802,0.22101,-19.78228,2.60019,0.21926,-21.42134,1.82242,0.22242
192,19300,-19.28638,2.24570,0.22009,-19.83785,2.34663,0.21873,-19.90375,2.61729,0.22184,-21.36862,1.88007,0.21943
193,19400,-19.39643,2.33761,0.22141,-19.99631,2.51285,0.22074,-20.00030,2.99901,0.22043,-21.48657,1.77189,0.22032
194,19500,-19.47455,2.39874,0.21910,-19.90199,2.57058,0.21959,-20.15138,2.73139,0.22106,-21.50289,1.52736,0.21875
195,19600,-19.37674,2.19409,0.21892,-19.82457,2.55211,0.21832,-20.12200,2.53318,0.21981,-21.61878,1.75883,0.21951
196,19700,-19.47199,2.24455,0.21839,-20.02996,2.42107,0.22061,-20.16563,2.70863,0.22031,-21.64316,1.58014,0.22157
197,19800,-19.60479,2.24688,0.22050,-20.03028,2.34816,0.21984,-20.20869,2.65902,0.22110,-22.07744,1.79968,0.22069
198,19900,-19.66987,2.17272,0.21861,-20.16287,2.32379,0.21971,-20.37159,2.52134,0.21830,-21.90475,1.58720,0.21901
