iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss,4_maddpg_actor_loss,4_maddpg_critic_loss,4_rnd_forward_loss
35,3600,-30.78456,1.66044,1.02110,-32.07806,2.14028,1.07131,-30.97624,2.86830,1.02836,-25.40355,2.87962,0.84110
36,3700,-31.56386,2.88905,1.01791,-32.54819,2.35196,1.06746,-31.43676,1.61468,1.02450,-25.72207,3.35524,0.83795
37,3800,-31.89987,6.46813,1.01408,-33.05984,1.94969,1.06190,-32.05346,2.23883,1.02186,-25.95631,3.34749,0.83310
38,3900,-32.93351,3.29390,1.01025,-33.44471,2.03910,1.05660,-32.30820,1.76915,1.01768,-26.13914,2.50618,0.82976
39,4000,-32.92078,3.23778,1.00762,-33.97041,3.35651,1.05369,-32.87069,2.08653,1.01389,-26.73698,2.86522,0.82582
40,4100,-33.06404,3.36903,1.00321,-34.41458,2.20477,1.04945,-33.22816,1.64216,1.01118,-26.75988,2.30943,0.82117
41,4200,-33.67796,4.05502,0.99937,-34.72812,2.68601,1.04443,-33.40398,3.31376,1.00830,-26.97892,2.92664,0.81723
42,4300,-34.29832,2.40036,0.99624,-35.03013,1.59053,1.03982,-33.65184,3.83604,1.00401,-27.21435,2.19763,0.81303
43,4400,-34.30990,3.03625,0.99308,-35.34385,3.55486,1.03434,-34.14084,2.28194,1.00180,-27.78774,2.38708,0.80951
44,4500,-34.84758,2.99095,0.98964,-35.97360,2.62285,1.03197,-34.89595,2.92257,0.99612,-27.95300,2.43998,0.80676
45,4600,-35.03705,4.04277,0.98552,-35.85709,2.02239,1.02716,-35.12621,3.05746,0.99371,-27.82823,2.08677,0.80340
46,4700,-35.30835,5.29156,0.98290,-36.48666,5.45233,1.02266,-35.31674,2.90592,0.98890,-28.38298,1.87865,0.79843
47,4800,-35.43955,1.94166,0.97935,-36.81458,5.91586,1.01779,-35.72401,5.14494,0.98482,-28.69684,2.08602,0.79535
48,4900,-35.63916,3.11556,0.97659,-37.28361,2.81061,1.01332,-36.10129,2.15061,0.98205,-29.01060,2.78529,0.79136
49,5000,-36.26629,1.85025,0.97421,-37.01752,3.94753,1.00926,-36.21279,2.16658,0.97907,-29.05089,1.89390,0.78772
50,5100,-36.15107,1.69602,0.96918,-37.23588,3.41986,1.00420,-36.47073,2.29746,0.97558,-29.22190,4.07937,0.78404
51,5200,-36.74938,3.84432,0.96578,-38.10339,6.25174,0.99913,-36.68386,3.08926,0.97143,-29.35086,1.77841,0.78013
52,5300,-36.73543,3.36865,0.96329,-38.02661,4.55023,0.99666,-37.30614,3.64660,0.96857,-29.56292,1.78298,0.77645
53,5400,-36.64258,3.18701,0.95949,-37.64456,4.77760,0.99148,-37.59212,3.32385,0.96563,-29.78877,3.36127,0.77350
54,5500,-36.88776,4.99141,0.95601,-38.44032,2.35973,0.98725,-37.20260,2.41977,0.96111,-30.00780,5.64551,0.77011
55,5600,-36.91481,7.39931,0.95289,-38.74049,2.33888,0.98380,-37.63343,2.08446,0.95849,-30.19806,5.41302,0.76577
56,5700,-37.29332,3.34351,0.95004,-38.74351,2.11541,0.98020,-38.01104,4.64968,0.95416,-30.33903,2.48668,0.76232
57,5800,-37.43244,2.19659,0.94698,-39.28993,2.97907,0.97502,-37.94222,3.89151,0.95208,-30.52227,3.99200,0.75709
58,5900,-37.86598,3.37244,0.94297,-39.39461,2.52906,0.97163,-37.99993,2.56972,0.94928,-31.04680,3.80967,0.75364
59,6000,-37.77299,3.30299,0.93970,-39.57926,3.51151,0.96663,-38.62852,4.57854,0.94509,-30.52199,2.72951,0.75045
60,6100,-37.52678,3.22799,0.93575,-39.51004,2.83562,0.96312,-38.71238,2.87581,0.94175,-30.80399,3.80063,0.74641
61,6200,-38.43778,5.88328,0.93264,-39.71298,2.45306,0.95903,-38.90154,2.05846,0.93689,-31.19601,2.02028,0.74162
62,6300,-37.91537,5.19565,0.92976,-39.65857,2.34477,0.95451,-38.88672,5.35361,0.93486,-31.02782,1.87091,0.73985
63,6400,-38.57485,2.63117,0.92576,-39.94090,2.02838,0.95037,-38.81152,7.17635,0.93025,-31.32037,2.38997,0.73654
64,6500,-38.63287,1.93945,0.92211,-40.04426,2.33312,0.94776,-39.41829,3.56466,0.92649,-31.18662,1.58944,0.73281
65,6600,-38.77454,3.44790,0.91856,-40.18460,2.25967,0.94412,-39.50442,1.77861,0.92357,-31.13069,1.57698,0.72861
66,6700,-38.49927,4.37046,0.91484,-40.12527,2.15465,0.93898,-39.80033,1.79083,0.91969,-31.27441,1.46583,0.72503
67,6800,-38.54475,3.57240,0.91227,-40.09755,4.58221,0.93572,-39.50749,1.99348,0.91608,-31.26375,1.71853,0.72172
68,6900,-38.62445,3.02776,0.90846,-40.42355,2.56151,0.93167,-39.70358,4.08464,0.91231,-31.29230,3.70169,0.71810
69,7000,-38.93334,4.51237,0.90571,-40.73843,7.30985,0.92681,-39.91105,3.69245,0.90925,-31.40282,1.56698,0.71353
70,7100,-39.43530,2.21768,0.90128,-40.19862,7.18090,0.92292,-39.66987,3.25612,0.90488,-31.33295,1.44142,0.71008
71,7200,-38.97896,1.98666,0.89797,-40.84640,3.11399,0.92041,-39.96698,4.14232,0.90296,-31.43914,1.65594,0.70687
72,7300,-38.98227,4.51140,0.89477,-40.58243,2.90109,0.91599,-39.94020,2.56282,0.89857,-31.51257,1.47763,0.70334
73,7400,-39.47946,3.05314,0.89072,-41.15264,3.33503,0.91194,-39.81010,3.04194,0.89553,-31.37817,1.51846,0.69897
74,7500,-39.51388,2.98161,0.88832,-40.54646,3.54441,0.90914,-40.32113,2.73178,0.89157,-31.73731,1.48213,0.69673
75,7600,-39.26776,3.00219,0.88405,-40.69021,2.29313,0.90464,-40.19168,2.23023,0.88817,-31.60791,1.49161,0.69260
76,7700,-39.21652,1.61255,0.88108,-41.14349,3.33630,0.90026,-39.98364,2.19996,0.88469,-31.54834,3.23696,0.68893
77,7800,-39.25833,1.60638,0.87775,-41.19823,2.75966,0.89666,-40.13977,2.24498,0.88143,-31.46159,2.44076,0.68563
78,7900,-39.56919,1.81416,0.87377,-40.76263,4.84253,0.89256,-40.03563,2.43039,0.87825,-31.55735,2.15308,0.68179
79,8000,-39.57044,1.46537,0.87033,-41.27118,2.52398,0.88920,-40.29463,2.17644,0.87475,-31.69725,1.79207,0.67733
80,8100,-39.30131,1.50919,0.86686,-41.08149,2.48550,0.88553,-40.48689,2.74014,0.87058,-31.72880,1.79659,0.67455
81,8200,-39.47094,2.48457,0.86314,-41.07988,2.24098,0.88117,-40.37820,2.64122,0.86728,-31.30855,1.68977,0.67191
82,8300,-39.49897,2.35437,0.85997,-41.24807,2.59894,0.87821,-40.39411,3.53382,0.86381,-31.60850,1.68978,0.66725
83,8400,-39.33586,2.97772,0.85625,-41.09966,2.09981,0.87429,-39.99802,3.15529,0.86053,-31.33609,1.82544,0.66366
84,8500,-39.77698,4.07638,0.85254,-41.11261,2.09449,0.87049,-40.55962,4.55563,0.85751,-31.52204,1.63715,0.66012
85,8600,-39.92293,2.05827,0.84972,-41.18786,3.43630,0.86677,-40.56069,2.07067,0.85362,-31.62957,2.10717,0.65633
86,8700,-39.66595,1.82736,0.84620,-40.82345,1.98605,0.86311,-40.23850,2.11070,0.84986,-31.62953,2.53296,0.65309
87,8800,-39.56326,1.94226,0.84271,-40.98444,1.59432,0.85831,-40.37980,2.17141,0.84732,-31.42159,1.95221,0.64928
88,8900,-39.50282,3.03897,0.83928,-40.78002,1.55638,0.85475,-40.41860,1.97808,0.84323,-31.18648,1.68918,0.64615
89,9000,-39.75648,1.66618,0.83602,-40.74771,1.50707,0.85131,-40.11076,4.84326,0.84067,-31.39881,2.55866,0.64271
90,9100,-39.64768,1.37950,0.83283,-40.68562,1.48767,0.84689,-40.69682,2.93756,0.83750,-31.40557,2.89475,0.63756
91,9200,-39.62873,2.13951,0.82917,-41.01034,1.78930,0.84430,-40.85694,3.38692,0.83389,-30.91732,1.70787,0.63579
92,9300,-39.60176,2.32330,0.82563,-41.02752,1.89164,0.84032,-40.27576,3.13256,0.83007,-30.93122,1.26086,0.63183
93,9400,-39.36280,2.51707,0.82247,-40.96552,1.72786,0.83751,-40.51033,1.68377,0.82710,-30.92219,2.17445,0.62846
94,9500,-39.77921,3.82561,0.81888,-41.05042,1.82632,0.83313,-40.55949,1.70538,0.82443,-30.87913,1.70985,0.62457
95,9600,-40.07653,1.97943,0.81600,-41.24724,1.85473,0.83007,-40.41991,1.56477,0.82080,-30.89161,1.38407,0.62141
96,9700,-39.82522,1.95104,0.81275,-40.83408,1.84463,0.82585,-40.05903,1.52481,0.81766,-30.61094,1.31088,0.61816
97,9800,-39.48690,1.80363,0.80898,-40.57772,1.75719,0.82253,-40.12523,1.59456,0.81447,-30.66618,1.37472,0.61504
98,9900,-39.60879,1.83453,0.80662,-40.64508,1.70993,0.81934,-40.05731,1.47283,0.81001,-30.50795,2.22459,0.61162
99,10000,-39.51710,4.89505,0.80267,-40.54608,3.74226,0.81535,-40.04636,1.67315,0.80754,-30.63307,2.76806,0.60817
100,10100,-39.81701,2.88322,0.79973,-40.80205,2.23091,0.81173,-40.21660,1.90851,0.80425,-30.62156,1.49846,0.60488
101,10200,-39.64601,2.93204,0.79661,-41.08185,3.02456,0.80780,-40.28467,1.62871,0.80061,-30.44809,1.52289,0.60176
102,10300,-39.52717,2.78071,0.79246,-40.48728,2.93149,0.80573,-40.11501,1.37437,0.79835,-30.30279,1.50423,0.59892
103,10400,-39.01886,2.24519,0.78936,-40.67802,2.14014,0.80121,-39.80187,1.48483,0.79455,-30.34567,1.47376,0.59474
104,10500,-39.37940,2.36760,0.78664,-40.28686,2.95397,0.79857,-39.82007,2.67703,0.79077,-30.33886,2.92953,0.59201
105,10600,-39.17545,3.68513,0.78312,-40.62989,3.79933,0.79415,-39.87796,2.25837,0.78778,-30.34367,1.50798,0.58843
106,10700,-39.23067,1.84466,0.77962,-40.45563,1.64546,0.79148,-39.41988,2.85437,0.78455,-30.22770,1.77765,0.58568
107,10800,-39.31022,1.77665,0.77647,-40.60731,1.89341,0.78697,-40.13165,3.34383,0.78101,-30.32559,1.60540,0.58153
108,10900,-39.24477,1.73981,0.77476,-40.35645,1.67602,0.78392,-39.96123,1.83166,0.77813,-29.89915,1.50042,0.57832
109,11000,-38.79524,1.87798,0.77159,-40.30143,2.13796,0.78023,-39.45742,1.83380,0.77442,-29.72547,1.93271,0.57462
110,11100,-38.86087,3.09152,0.76707,-40.58073,2.89078,0.77700,-39.41629,1.80746,0.77140,-29.87981,2.70713,0.57189
111,11200,-39.03506,2.28950,0.76365,-40.17314,2.72243,0.77363,-39.27478,1.81652,0.76872,-29.86959,1.57709,0.56805
112,11300,-38.86677,1.60623,0.76007,-40.10906,2.11388,0.77029,-39.44963,4.30285,0.76574,-29.51020,1.45148,0.56466
113,11400,-38.56267,2.11422,0.75658,-40.33530,3.84878,0.76678,-39.30340,2.17993,0.76203,-29.24324,1.64862,0.56204
114,11500,-38.62715,3.37783,0.75361,-39.71194,2.11776,0.76282,-39.29532,2.51681,0.75935,-29.26005,1.53411,0.55794
115,11600,-38.26957,3.01903,0.75081,-39.90347,1.61319,0.75958,-39.23184,2.80867,0.75633,-29.46481,1.65181,0.55509
116,11700,-38.10520,2.17707,0.74743,-39.84805,1.29963,0.75645,-39.10166,1.93271,0.75284,-29.18463,1.53306,0.55125
117,11800,-38.31929,1.78487,0.74340,-39.74887,1.20175,0.75270,-39.24563,3.74999,0.74937,-28.92072,1.44693,0.54776
118,11900,-38.16724,2.00985,0.74082,-39.59981,1.15681,0.74957,-39.26007,1.82291,0.74700,-28.99412,1.42872,0.54419
119,12000,-38.28833,3.28733,0.73740,-39.49113,1.24960,0.74618,-39.13270,1.64343,0.74305,-28.80547,1.47758,0.54049
120,12100,-38.23124,1.61035,0.73397,-39.36625,1.20665,0.74262,-38.92469,2.11626,0.74048,-29.05620,1.85307,0.53755
121,12200,-38.20196,1.35582,0.73078,-39.28688,1.23415,0.73930,-38.93010,1.76392,0.73720,-28.95646,1.49433,0.53401
122,12300,-38.04868,1.28612,0.72777,-39.19527,1.20954,0.73532,-38.61617,1.71077,0.73398,-28.57443,1.46026,0.53070
123,12400,-37.83024,1.30993,0.72494,-39.10774,1.14994,0.73203,-38.21420,1.76358,0.73087,-28.41002,1.45583,0.52820
124,12500,-37.64317,1.38271,0.72175,-38.97337,1.32543,0.72945,-38.47055,1.53799,0.72758,-28.44645,1.58180,0.52441
125,12600,-37.51922,1.36231,0.71874,-38.90262,1.15226,0.72557,-38.55002,2.34024,0.72454,-28.18268,1.53243,0.52088
126,12700,-37.49693,1.75493,0.71537,-38.78933,1.13250,0.72265,-38.42032,2.13122,0.72132,-28.22513,2.28034,0.51854
127,12800,-37.32628,2.19772,0.71198,-38.71515,1.12855,0.71951,-38.03564,3.48928,0.71805,-27.94434,1.59086,0.51435
128,12900,-37.26001,1.63707,0.70821,-38.60199,1.15297,0.71611,-38.07815,2.39084,0.71566,-27.72284,1.46825,0.51108
129,13000,-37.01618,1.61551,0.70564,-38.47013,1.18432,0.71291,-37.86494,2.90496,0.71241,-27.62436,1.85198,0.50835
130,13100,-36.74307,1.56424,0.70237,-38.36559,1.18670,0.70978,-38.09181,2.64441,0.70807,-27.61192,1.74299,0.50456
131,13200,-36.77201,1.49851,0.69918,-38.27242,1.04069,0.70546,-37.84899,2.29277,0.70524,-27.46038,1.67681,0.50171
132,13300,-36.97197,2.00448,0.69626,-38.20166,1.12053,0.70306,-37.59496,1.98003,0.70266,-27.42168,1.48692,0.49861
133,13400,-36.75596,1.92328,0.69358,-38.12333,1.18978,0.69917,-37.59381,2.32452,0.69937,-27.43148,1.75732,0.49544
134,13500,-36.77878,2.02908,0.68901,-38.03260,1.14465,0.69628,-37.54106,1.83064,0.69632,-27.07532,1.67185,0.49233
135,13600,-36.54255,1.62033,0.68626,-37.93716,1.13949,0.69322,-37.62600,2.27240,0.69377,-26.99781,1.65303,0.49000
136,13700,-36.53199,1.42668,0.68226,-37.82154,1.24625,0.68987,-37.14214,1.69266,0.68969,-26.98519,1.50548,0.48701
137,13800,-36.34757,1.26572,0.67957,-37.72421,1.15722,0.68670,-37.01525,1.63228,0.68721,-27.18677,1.54989,0.48283
138,13900,-36.21115,2.00170,0.67538,-37.61056,1.18118,0.68308,-37.02160,1.58648,0.68425,-26.86741,1.34998,0.48023
139,14000,-36.01117,1.34016,0.67287,-37.49215,1.09820,0.68009,-36.99535,1.60363,0.68068,-26.64887,1.30151,0.47716
140,14100,-35.90436,1.29454,0.66915,-37.34937,1.01918,0.67636,-36.67147,1.59587,0.67800,-26.53682,1.29165,0.47473
141,14200,-35.96295,1.52676,0.66646,-37.21429,1.04568,0.67281,-36.54803,1.36280,0.67523,-26.49406,1.30012,0.47043
142,14300,-36.01891,1.48638,0.66341,-37.09366,1.11274,0.67034,-36.43243,1.43228,0.67210,-26.48116,1.53275,0.46711
143,14400,-35.63725,1.52342,0.66059,-37.00685,1.10784,0.66713,-36.55216,1.25619,0.66841,-26.30003,1.57806,0.46444
144,14500,-35.30928,1.46753,0.65693,-36.89560,1.05351,0.66379,-36.37252,1.21899,0.66620,-26.14764,2.29610,0.46178
145,14600,-35.43351,1.11098,0.65347,-36.77699,1.08093,0.66081,-36.13517,1.27597,0.66313,-26.06484,1.65279,0.45791
146,14700,-35.40710,1.14417,0.65079,-36.63945,1.10036,0.65750,-36.01556,1.27069,0.66006,-25.87090,2.16511,0.45471
147,14800,-35.30266,1.45084,0.64735,-36.52268,1.06274,0.65533,-35.85264,2.40690,0.65658,-25.67242,1.77424,0.45253
148,14900,-34.82763,1.54564,0.64429,-36.41255,1.25220,0.65142,-36.01693,2.29816,0.65376,-25.56698,2.10982,0.44989
149,15000,-35.02560,1.41213,0.64191,-36.32858,0.99031,0.64788,-35.55274,2.33914,0.65138,-25.49466,2.33239,0.44627
150,15100,-35.03311,1.35755,0.63772,-36.21344,0.99845,0.64512,-35.40291,1.92344,0.64793,-25.43467,1.42367,0.44319
151,15200,-34.71233,1.46774,0.63528,-36.05871,0.97949,0.64074,-35.50064,1.60716,0.64532,-25.31831,1.48271,0.43971
152,15300,-34.40401,1.47169,0.63212,-35.95098,0.97896,0.63906,-35.27584,1.12045,0.64189,-25.32351,2.07620,0.43746
153,15400,-34.40313,1.32706,0.62923,-35.84177,1.10766,0.63653,-35.07677,1.55314,0.63857,-25.20094,3.79184,0.43425
154,15500,-34.40186,1.45591,0.62535,-35.68475,1.03697,0.63265,-34.99517,1.75155,0.63609,-25.33124,1.54181,0.43085
155,15600,-34.52777,2.74761,0.62252,-35.57000,1.09755,0.62986,-34.88149,1.68168,0.63289,-25.00532,0.80164,0.42856
156,15700,-34.18700,1.52893,0.61979,-35.45855,1.03638,0.62625,-35.09634,2.44393,0.63033,-25.16996,1.06291,0.42456
157,15800,-34.29711,2.58153,0.61651,-35.35167,1.00422,0.62239,-34.79538,1.25891,0.62756,-25.13381,0.92371,0.42267
158,15900,-34.24294,1.99048,0.61375,-35.22913,1.13704,0.62013,-34.96995,1.35285,0.62321,-25.36144,1.13385,0.41923
159,16000,-34.23090,1.45780,0.61033,-35.13537,1.09104,0.61630,-34.50516,1.34334,0.62077,-25.07317,0.80088,0.41617
160,16100,-33.99225,1.45220,0.60753,-35.00086,1.09104,0.61407,-34.51866,1.27070,0.61736,-25.49779,3.57827,0.41382
161,16200,-33.70536,1.28684,0.60478,-34.91104,1.01482,0.61096,-34.40236,1.15420,0.61460,-24.97446,0.91392,0.41027
162,16300,-33.44407,1.37853,0.60152,-34.76951,1.06654,0.60748,-34.23100,1.23870,0.61191,-24.94646,0.66967,0.40721
163,16400,-33.40948,1.34184,0.59932,-34.68809,1.09932,0.60440,-34.02484,1.17291,0.60868,-24.94019,0.88551,0.40490
164,16500,-33.36069,1.25064,0.59604,-34.58681,1.17275,0.60127,-33.79814,1.12865,0.60522,-24.78694,1.35023,0.40185
165,16600,-33.09317,1.33702,0.59258,-34.50203,1.04283,0.59751,-33.67886,1.21823,0.60267,-24.71569,0.91473,0.39768
166,16700,-32.89363,1.97906,0.58957,-34.35995,1.05279,0.59509,-33.53446,1.19339,0.59977,-24.82881,0.75544,0.39610
167,16800,-33.23897,1.91129,0.58694,-34.27013,1.13078,0.59254,-33.38020,1.13683,0.59657,-24.79220,1.04374,0.39295
168,16900,-32.86131,1.61996,0.58449,-34.09848,1.13716,0.58898,-33.22208,1.22504,0.59365,-24.60873,0.92380,0.39016
169,17000,-32.68049,1.25118,0.58071,-33.94264,1.07840,0.58638,-33.15867,1.07528,0.59088,-24.82478,0.79278,0.38684
170,17100,-32.53338,1.18190,0.57757,-33.77451,1.52653,0.58340,-33.00937,1.09778,0.58784,-24.43616,0.66942,0.38422
171,17200,-32.38830,1.12127,0.57461,-33.69580,1.37431,0.57989,-32.84039,1.07225,0.58517,-24.48313,1.07252,0.38155
172,17300,-32.35477,1.02792,0.57190,-33.27119,1.39627,0.57674,-32.64765,1.02740,0.58253,-24.41668,1.08379,0.37923
173,17400,-32.22043,1.05990,0.56878,-33.33536,1.30330,0.57471,-32.74793,1.51826,0.57975,-24.54276,0.61696,0.37567
174,17500,-32.07091,1.11106,0.56618,-33.18739,1.39282,0.57079,-32.67162,1.34133,0.57735,-24.26559,0.97281,0.37286
175,17600,-31.89571,1.10809,0.56274,-33.00453,1.37112,0.56787,-32.74627,1.77035,0.57398,-24.31939,0.79148,0.36987
176,17700,-31.72955,1.13413,0.56023,-32.93149,1.71451,0.56458,-32.36050,1.76588,0.57116,-23.97859,2.25823,0.36758
177,17800,-31.59701,1.06845,0.55729,-32.64558,1.59931,0.56199,-31.92057,1.73089,0.56822,-24.05817,1.23742,0.36503
178,17900,-31.45801,1.04722,0.55374,-32.50767,1.47623,0.55899,-32.13885,1.95587,0.56509,-24.09921,0.84350,0.36158
179,18000,-31.27990,1.05919,0.55139,-32.50196,2.33400,0.55632,-31.73657,1.83754,0.56235,-23.84111,1.52568,0.35894
180,18100,-31.12871,1.10242,0.54851,-32.46957,1.24183,0.55265,-31.66321,1.34664,0.55882,-23.90616,0.84288,0.35616
181,18200,-30.99599,1.14866,0.54555,-32.25480,1.35237,0.54965,-31.40227,1.21515,0.55595,-23.70878,1.39901,0.35391
182,18300,-30.87748,1.00664,0.54254,-32.16318,1.38938,0.54706,-31.21663,1.09855,0.55342,-23.56831,1.63315,0.35130
183,18400,-30.83594,1.52163,0.53963,-31.87384,1.44107,0.54420,-31.02463,1.01810,0.54961,-23.52695,0.70202,0.34789
184,18500,-30.72798,1.42375,0.53640,-31.64122,1.37545,0.54091,-30.93038,1.18682,0.54736,-23.45454,0.53882,0.34468
185,18600,-30.35054,1.56286,0.53325,-31.57439,1.33910,0.53799,-30.81737,1.04818,0.54448,-23.31481,0.55955,0.34305
186,18700,-30.19887,1.67006,0.53093,-31.19011,1.61720,0.53537,-30.65391,1.11641,0.54102,-23.28024,0.45493,0.34044
187,18800,-30.10523,1.47710,0.52805,-31.16446,1.36972,0.53200,-30.51219,1.11189,0.53841,-23.25324,0.64066,0.33823
188,18900,-29.84758,1.30135,0.52478,-31.05160,1.28822,0.52928,-30.37467,1.04264,0.53548,-23.30955,0.76447,0.33538
189,19000,-29.90987,1.08831,0.52206,-30.84634,1.21554,0.52682,-30.26090,1.09914,0.53297,-23.01796,4.13883,0.33285
190,19100,-29.82795,1.07607,0.51928,-30.74816,1.22010,0.52318,-30.11975,1.12013,0.52972,-23.44241,1.34466,0.32954
191,19200,-29.71991,1.07260,0.51631,-30.73701,1.21698,0.52055,-29.96043,1.08837,0.52670,-22.96258,1.30871,0.32738
192,19300,-29.62921,0.99888,0.51384,-30.59249,1.27923,0.51889,-29.92865,1.16660,0.52404,-22.78735,0.43662,0.32553
193,19400,-29.42351,1.10904,0.51079,-30.68206,1.73414,0.51478,-29.88744,1.15175,0.52112,-22.76814,0.72362,0.32160
194,19500,-29.33894,1.18900,0.50726,-30.25815,1.58677,0.51192,-29.76007,1.03316,0.51776,-22.94287,1.01250,0.31904
195,19600,-29.19369,1.25612,0.50483,-29.90466,1.72559,0.50838,-29.61207,0.95459,0.51549,-22.63945,0.86872,0.31699
196,19700,-28.95091,1.21079,0.50193,-29.81468,1.30319,0.50640,-29.47699,0.99762,0.51222,-22.49736,0.70556,0.31452
197,19800,-28.71597,1.16142,0.49911,-29.62853,1.14198,0.50358,-29.36119,1.20877,0.50968,-22.50327,0.99656,0.31086
