iteration,episode,1_iql_loss,2_iql_loss,3_iql_loss,4_iql_loss
86,8700,0.99200,1.07581,1.05855,0.96965
87,8800,1.00992,1.08783,1.04399,0.93748
88,8900,1.01645,1.08991,1.11048,0.97575
89,9000,1.01981,1.08288,1.05619,0.97553
90,9100,1.05208,1.05404,1.09564,0.95230
91,9200,1.06561,1.04929,1.12560,0.96736
92,9300,1.02540,1.10722,1.10309,0.96519
93,9400,1.01224,1.12809,1.18186,0.94895
94,9500,1.00997,1.07934,1.15370,0.95003
95,9600,1.05910,1.13270,1.15468,0.96140
96,9700,1.01194,1.15553,1.12392,0.97413
97,9800,1.01640,1.11033,1.18230,0.92812
98,9900,1.03135,1.16571,1.16917,0.92876
99,10000,1.09757,1.15459,1.21133,0.97470
100,10100,1.05411,1.10517,1.22639,0.92813
101,10200,1.05156,1.12060,1.16022,0.94465
102,10300,1.06391,1.17131,1.23589,0.96696
103,10400,1.04943,1.16068,1.22575,0.94921
104,10500,1.03673,1.19852,1.27306,0.91259
105,10600,1.12665,1.19878,1.18355,0.98606
106,10700,1.07926,1.21384,1.14978,0.97816
107,10800,1.10947,1.20279,1.20294,0.94408
108,10900,1.10107,1.16780,1.25600,0.96232
109,11000,1.17208,1.21499,1.22246,0.93055
110,11100,1.11672,1.23631,1.29529,0.98398
111,11200,1.16085,1.22419,1.28982,0.96246
112,11300,1.10704,1.20911,1.30206,0.95693
113,11400,1.13444,1.22592,1.26142,0.95945
114,11500,1.09363,1.21315,1.30784,0.99388
115,11600,1.13559,1.23049,1.32723,1.00962
116,11700,1.19160,1.25788,1.26491,1.01252
117,11800,1.15249,1.28583,1.31595,0.99969
118,11900,1.20352,1.27723,1.30323,0.95090
119,12000,1.13339,1.30299,1.33624,1.02609
120,12100,1.17129,1.29960,1.38633,0.96940
121,12200,1.22141,1.25740,1.33154,0.95583
122,12300,1.22045,1.28033,1.34680,1.03691
123,12400,1.24998,1.33494,1.34377,0.97354
124,12500,1.24308,1.33902,1.39961,1.05386
125,12600,1.23923,1.35140,1.42445,0.99860
126,12700,1.21179,1.28048,1.40980,0.98328
127,12800,1.24557,1.37614,1.32050,1.06062
128,12900,1.27525,1.36240,1.44023,1.00689
129,13000,1.22599,1.32192,1.40893,1.01851
130,13100,1.28435,1.35488,1.45131,1.01799
131,13200,1.32207,1.36639,1.44644,0.99201
132,13300,1.33667,1.41450,1.43956,1.02939
133,13400,1.31900,1.40274,1.44228,1.07204
134,13500,1.37952,1.40529,1.44624,1.05445
135,13600,1.30798,1.39648,1.47706,1.09472
136,13700,1.35688,1.45538,1.49639,1.09163
137,13800,1.32237,1.47175,1.48305,1.05805
138,13900,1.33353,1.39582,1.49737,1.09907
139,14000,1.36918,1.39994,1.48358,1.07961
140,14100,1.39931,1.46218,1.46834,1.11976
141,14200,1.32540,1.40419,1.51705,1.11000
142,14300,1.40844,1.43824,1.53723,1.11749
143,14400,1.35989,1.51282,1.53662,1.12174
144,14500,1.40862,1.47538,1.56798,1.13100
145,14600,1.33352,1.50530,1.47196,1.11066
146,14700,1.42095,1.44797,1.52335,1.12618
147,14800,1.43273,1.46521,1.51585,1.12614
148,14900,1.52379,1.54642,1.56846,1.08747
149,15000,1.46053,1.54047,1.54573,1.10717
150,15100,1.43637,1.52065,1.54111,1.12835
151,15200,1.44429,1.52892,1.54291,1.10157
152,15300,1.38536,1.50212,1.53569,1.11300
153,15400,1.42077,1.50430,1.60110,1.15413
154,15500,1.45456,1.50311,1.58129,1.13575
155,15600,1.44984,1.53102,1.60889,1.14774
156,15700,1.46876,1.48921,1.59008,1.15881
157,15800,1.48263,1.52121,1.53693,1.17185
158,15900,1.49765,1.57976,1.59691,1.14800
159,16000,1.52045,1.55950,1.57454,1.12837
160,16100,1.50444,1.57693,1.62227,1.16181
161,16200,1.48271,1.57470,1.58904,1.18210
162,16300,1.45495,1.58534,1.58896,1.14218
163,16400,1.48151,1.56974,1.65680,1.13255
164,16500,1.55583,1.67590,1.62347,1.14203
165,16600,1.56473,1.61697,1.66124,1.15884
166,16700,1.57861,1.63233,1.58874,1.12819
167,16800,1.57246,1.63117,1.58828,1.15368
168,16900,1.60726,1.59954,1.55536,1.16720
169,17000,1.58814,1.61929,1.59782,1.15542
170,17100,1.57115,1.57728,1.60142,1.14815
171,17200,1.60415,1.60176,1.68210,1.19792
172,17300,1.56511,1.63392,1.68593,1.20613
173,17400,1.54684,1.64646,1.66601,1.12208
174,17500,1.55177,1.56211,1.73894,1.15501
175,17600,1.57470,1.64949,1.57837,1.13762
176,17700,1.58315,1.70278,1.69015,1.13698
177,17800,1.62250,1.65346,1.65916,1.17046
178,17900,1.54222,1.65008,1.66871,1.19413
179,18000,1.57126,1.59812,1.64568,1.14980
180,18100,1.60419,1.62684,1.67979,1.17506
181,18200,1.65228,1.63731,1.74668,1.17952
182,18300,1.61729,1.61503,1.70801,1.20321
183,18400,1.61705,1.65901,1.66181,1.22656
184,18500,1.65419,1.63336,1.66863,1.20687
185,18600,1.61238,1.65845,1.71240,1.20594
186,18700,1.66910,1.67595,1.69465,1.17986
187,18800,1.59197,1.68175,1.64255,1.26483
188,18900,1.67946,1.63499,1.72819,1.21106
189,19000,1.58046,1.67583,1.67751,1.23487
190,19100,1.66223,1.65145,1.79352,1.23119
191,19200,1.64178,1.67735,1.75185,1.22127
192,19300,1.65622,1.72261,1.66201,1.18775
193,19400,1.70011,1.62611,1.76770,1.16370
194,19500,1.58500,1.65883,1.71413,1.19774
195,19600,1.64975,1.70923,1.75892,1.21610
196,19700,1.68731,1.70556,1.77166,1.18246
197,19800,1.71202,1.74193,1.73864,1.24795
198,19900,1.63578,1.76327,1.76218,1.26715
199,20000,1.68788,1.66974,1.78280,1.14902
200,20100,1.66205,1.66303,1.78718,1.19333
201,20200,1.66694,1.70407,1.77686,1.21553
202,20300,1.74767,1.78148,1.73441,1.23961
203,20400,1.75377,1.73705,1.80085,1.18210
204,20500,1.70024,1.77002,1.75429,1.19625
205,20600,1.70557,1.75448,1.80637,1.27832
206,20700,1.70710,1.73031,1.76200,1.23384
207,20800,1.75071,1.68009,1.74190,1.21809
208,20900,1.68844,1.72811,1.86629,1.24999
209,21000,1.73029,1.76165,1.78580,1.22129
210,21100,1.72911,1.70260,1.77525,1.31373
211,21200,1.65607,1.74600,1.77321,1.23046
212,21300,1.75107,1.72177,1.86064,1.18079
213,21400,1.71455,1.70025,1.78195,1.21789
214,21500,1.84194,1.75431,1.79098,1.23139
215,21600,1.74532,1.81135,1.80755,1.24591
216,21700,1.76501,1.80382,1.77384,1.19749
217,21800,1.77565,1.71506,1.80503,1.25206
218,21900,1.70168,1.79928,1.81504,1.19327
219,22000,1.74522,1.73341,1.82051,1.18167
220,22100,1.75986,1.75809,1.79364,1.23075
221,22200,1.77035,1.72503,1.82074,1.21043
222,22300,1.75980,1.75389,1.86729,1.23349
223,22400,1.74482,1.78722,1.83074,1.20286
224,22500,1.74738,1.76294,1.77310,1.20293
225,22600,1.84900,1.80862,1.83837,1.24386
226,22700,1.73678,1.78145,1.83454,1.18709
227,22800,1.83650,1.78530,1.82472,1.21310
228,22900,1.92187,1.70497,1.82270,1.21886
229,23000,1.83048,1.84825,1.84349,1.19775
230,23100,1.82999,1.75104,1.85977,1.25405
231,23200,1.76107,1.82168,1.77233,1.25980
232,23300,1.82190,1.79290,1.84483,1.25271
233,23400,1.77087,1.89804,1.90359,1.24794
234,23500,1.86151,1.78536,1.87632,1.22097
235,23600,1.83295,1.77400,1.85614,1.28382
236,23700,1.82688,1.80603,1.79995,1.28258
237,23800,1.86675,1.81601,1.79823,1.26886
238,23900,1.94109,1.85859,1.84940,1.21910
239,24000,1.82502,1.87178,1.83803,1.27473
240,24100,1.89056,1.79974,1.82391,1.19366
241,24200,1.83239,1.84033,1.80810,1.26541
242,24300,1.88675,1.79608,1.88660,1.25918
243,24400,1.90642,1.79776,1.93730,1.19024
244,24500,1.79193,1.89760,1.87083,1.25069
245,24600,1.94365,1.84476,1.89634,1.27874
246,24700,1.81210,1.74491,1.85073,1.29787
247,24800,1.87060,1.81410,1.88917,1.29987
248,24900,1.86907,1.83084,1.86039,1.19885
