iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss
81,8200,0.98595,0.11188,0.66220,0.11225
82,8300,1.00935,0.11008,0.61530,0.11036
83,8400,1.01712,0.10981,0.62196,0.10953
84,8500,0.97178,0.10775,0.62336,0.10796
85,8600,1.01619,0.10686,0.65575,0.10692
86,8700,1.03009,0.10517,0.63729,0.10544
87,8800,1.01528,0.10437,0.61286,0.10430
88,8900,1.01459,0.10256,0.60872,0.10279
89,9000,1.00551,0.10155,0.59751,0.10122
90,9100,0.98263,0.10015,0.62478,0.10025
91,9200,1.00662,0.09903,0.60128,0.09901
92,9300,1.01175,0.09803,0.62406,0.09880
93,9400,0.97299,0.09634,0.60327,0.09687
94,9500,1.00759,0.09598,0.63549,0.09559
95,9600,1.00803,0.09453,0.59973,0.09400
96,9700,0.99590,0.09330,0.60941,0.09391
97,9800,0.98397,0.09228,0.61040,0.09233
98,9900,1.01265,0.09147,0.62297,0.09141
99,10000,0.98219,0.09042,0.62026,0.09037
100,10100,0.99070,0.08995,0.58541,0.08893
101,10200,0.99641,0.08840,0.60042,0.08864
102,10300,0.95922,0.08701,0.57852,0.08682
103,10400,1.00424,0.08663,0.60554,0.08602
104,10500,0.98774,0.08552,0.58783,0.08530
105,10600,0.99107,0.08476,0.61453,0.08420
106,10700,0.97966,0.08326,0.61867,0.08363
107,10800,0.98823,0.08278,0.57896,0.08244
108,10900,1.00011,0.08245,0.57362,0.08180
109,11000,1.00802,0.08097,0.59130,0.08073
110,11100,1.03835,0.08003,0.57530,0.08030
111,11200,0.97639,0.07875,0.59953,0.07950
112,11300,0.99565,0.07856,0.60380,0.07877
113,11400,1.01859,0.07820,0.56529,0.07772
114,11500,1.02006,0.07713,0.57170,0.07689
115,11600,1.01047,0.07589,0.56007,0.07596
116,11700,0.97814,0.07484,0.56030,0.07503
117,11800,1.01443,0.07455,0.56979,0.07450
118,11900,0.99210,0.07368,0.57667,0.07396
119,12000,1.00239,0.07272,0.57277,0.07308
120,12100,0.99028,0.07219,0.58147,0.07181
121,12200,0.99296,0.07131,0.58131,0.07138
122,12300,1.01103,0.07099,0.56416,0.07077
123,12400,0.99974,0.07003,0.57632,0.07009
124,12500,0.99491,0.06918,0.58553,0.07028
125,12600,0.99497,0.06862,0.60657,0.06883
126,12700,1.00030,0.06780,0.57502,0.06765
127,12800,0.99879,0.06735,0.60459,0.06731
128,12900,0.98583,0.06661,0.58066,0.06679
129,13000,0.99186,0.06592,0.58232,0.06585
130,13100,0.99482,0.06538,0.60216,0.06565
131,13200,1.01583,0.06465,0.58252,0.06477
132,13300,0.99258,0.06361,0.59412,0.06389
133,13400,0.97893,0.06321,0.59906,0.06340
134,13500,0.98702,0.06307,0.59547,0.06278
135,13600,0.99493,0.06197,0.58202,0.06217
136,13700,0.98065,0.06172,0.57180,0.06132
137,13800,0.96600,0.06097,0.59453,0.06088
138,13900,0.98807,0.06031,0.58052,0.06040
139,14000,1.00637,0.05992,0.58665,0.05987
140,14100,1.01827,0.05911,0.58602,0.05904
141,14200,0.99752,0.05863,0.57784,0.05884
142,14300,0.99410,0.05837,0.59678,0.05812
143,14400,0.94815,0.05755,0.59015,0.05746
144,14500,0.98575,0.05722,0.58307,0.05661
145,14600,0.99222,0.05666,0.57505,0.05620
146,14700,0.99386,0.05625,0.61412,0.05622
147,14800,0.97461,0.05531,0.62082,0.05560
148,14900,0.97806,0.05453,0.59995,0.05526
149,15000,1.00125,0.05424,0.61715,0.05445
150,15100,0.98691,0.05405,0.60541,0.05379
151,15200,0.98815,0.05372,0.58799,0.05338
152,15300,0.99514,0.05288,0.59376,0.05285
153,15400,0.98622,0.05238,0.59919,0.05260
154,15500,0.97041,0.05201,0.61442,0.05207
155,15600,0.98714,0.05139,0.63019,0.05142
156,15700,1.04023,0.05118,0.59232,0.05091
157,15800,0.99051,0.05079,0.60084,0.05060
158,15900,1.01015,0.05023,0.59183,0.05012
159,16000,0.99595,0.04963,0.63472,0.04981
160,16100,1.00703,0.04930,0.60788,0.04942
161,16200,1.00694,0.04926,0.62896,0.04937
162,16300,0.99100,0.04842,0.62911,0.04820
163,16400,0.96759,0.04803,0.62117,0.04802
164,16500,1.01081,0.04790,0.62816,0.04779
165,16600,1.02368,0.04746,0.63319,0.04751
166,16700,0.98205,0.04681,0.61423,0.04704
167,16800,0.96508,0.04608,0.63130,0.04683
168,16900,1.00085,0.04602,0.62453,0.04613
169,17000,0.96169,0.04572,0.64381,0.04566
170,17100,1.00954,0.04539,0.62292,0.04540
171,17200,0.98628,0.04515,0.63652,0.04499
172,17300,0.99198,0.04463,0.63062,0.04487
173,17400,0.97157,0.04421,0.62759,0.04389
174,17500,0.98677,0.04402,0.64312,0.04411
175,17600,0.99398,0.04355,0.64452,0.04356
176,17700,0.97639,0.04336,0.64224,0.04319
177,17800,1.01627,0.04299,0.64565,0.04293
178,17900,0.98312,0.04252,0.62333,0.04252
179,18000,0.98352,0.04220,0.65473,0.04226
180,18100,1.02444,0.04215,0.62097,0.04217
181,18200,0.98491,0.04170,0.62487,0.04152
182,18300,1.00640,0.04136,0.64111,0.04152
183,18400,0.94526,0.04065,0.62459,0.04071
184,18500,1.02151,0.04080,0.63761,0.04085
185,18600,0.97956,0.04026,0.64944,0.04050
186,18700,0.98164,0.03995,0.64662,0.04008
187,18800,0.98838,0.03974,0.64842,0.03981
188,18900,0.98657,0.03946,0.64046,0.03943
189,19000,0.99313,0.03942,0.67586,0.03932
190,19100,0.97697,0.03903,0.63439,0.03880
191,19200,0.97930,0.03873,0.66711,0.03869
192,19300,0.97388,0.03830,0.67754,0.03838
193,19400,0.93577,0.03797,0.67480,0.03816
194,19500,0.95640,0.03756,0.67660,0.03775
195,19600,1.01693,0.03773,0.69483,0.03781
196,19700,0.96155,0.03715,0.68812,0.03727
197,19800,0.96950,0.03696,0.68517,0.03667
198,19900,0.97239,0.03680,0.66455,0.03675
199,20000,0.98168,0.03658,0.66739,0.03657
200,20100,1.01224,0.03637,0.70008,0.03646
201,20200,1.04311,0.03620,0.68654,0.03614
202,20300,1.01296,0.03594,0.67712,0.03581
203,20400,0.93814,0.03544,0.67253,0.03549
204,20500,0.99561,0.03511,0.66728,0.03539
205,20600,1.00074,0.03515,0.66943,0.03506
206,20700,0.96009,0.03475,0.72088,0.03479
207,20800,1.03806,0.03457,0.67895,0.03456
208,20900,1.02518,0.03437,0.72181,0.03460
209,21000,0.99867,0.03412,0.69356,0.03412
210,21100,0.98306,0.03364,0.68136,0.03399
211,21200,0.97885,0.03355,0.69160,0.03374
212,21300,0.97521,0.03338,0.68877,0.03360
213,21400,0.96556,0.03314,0.69935,0.03326
214,21500,0.98651,0.03322,0.69390,0.03274
215,21600,0.97245,0.03304,0.69280,0.03308
216,21700,0.98723,0.03256,0.70080,0.03283
217,21800,1.04054,0.03267,0.70653,0.03250
218,21900,1.00161,0.03232,0.70756,0.03216
219,22000,0.98216,0.03216,0.72326,0.03221
220,22100,0.95147,0.03168,0.70684,0.03174
221,22200,0.97399,0.03169,0.71780,0.03171
222,22300,0.96383,0.03143,0.70264,0.03143
223,22400,1.01813,0.03152,0.71905,0.03138
224,22500,0.95612,0.03101,0.69778,0.03145
225,22600,0.98162,0.03097,0.70702,0.03076
226,22700,0.99842,0.03084,0.71718,0.03064
227,22800,0.96263,0.03056,0.70829,0.03061
228,22900,0.97888,0.03040,0.68678,0.03040
229,23000,1.00078,0.03044,0.74903,0.03029
230,23100,0.97068,0.03010,0.73262,0.02986
231,23200,1.01539,0.03024,0.72948,0.02988
232,23300,1.00557,0.02964,0.72146,0.02983
233,23400,0.98751,0.02946,0.73587,0.02931
234,23500,1.01002,0.02938,0.71312,0.02923
235,23600,0.98533,0.02910,0.71528,0.02922
236,23700,0.99520,0.02895,0.71665,0.02889
237,23800,1.00226,0.02897,0.74230,0.02898
238,23900,1.00360,0.02878,0.70032,0.02863
239,24000,1.01151,0.02873,0.74045,0.02869
240,24100,0.98317,0.02840,0.74054,0.02824
241,24200,0.97917,0.02816,0.76113,0.02808
242,24300,0.99557,0.02808,0.74684,0.02815
243,24400,0.98988,0.02789,0.74234,0.02800
244,24500,0.97087,0.02762,0.76377,0.02776
245,24600,0.96939,0.02754,0.73925,0.02747
246,24700,0.96482,0.02735,0.75160,0.02748
247,24800,1.00039,0.02744,0.74963,0.02711
248,24900,0.96056,0.02723,0.77696,0.02710
