iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss
0,100,5.55257,0.46688,1.61460,5.13410,0.42554,1.61034,5.23337,0.42398,1.60961
1,200,2.38146,0.46414,1.61270,2.60195,0.42196,1.60983,2.66655,0.42121,1.60984
2,300,1.20411,0.46026,1.61079,1.36896,0.41845,1.60994,1.34474,0.41665,1.60974
3,400,0.98923,0.45667,1.61089,1.03741,0.41500,1.61002,0.99964,0.41381,1.60962
4,500,0.98954,0.45331,1.61133,1.01933,0.41134,1.61010,0.99133,0.41046,1.60966
5,600,0.99802,0.44981,1.61122,1.02828,0.40773,1.61027,1.01837,0.40678,1.61012
6,700,1.01632,0.44612,1.61068,1.04562,0.40445,1.61003,1.01961,0.40362,1.60970
7,800,1.04145,0.44252,1.61050,1.00604,0.40074,1.60994,1.01413,0.40053,1.60983
8,900,1.02571,0.43930,1.61038,1.00916,0.39758,1.60992,1.04747,0.39711,1.60965
9,1000,1.03433,0.43499,1.60944,1.03634,0.39424,1.60995,1.03400,0.39373,1.61022
10,1100,1.02895,0.43185,1.60943,1.01702,0.39093,1.60980,1.03794,0.39037,1.60974
11,1200,1.03420,0.42814,1.60860,1.04774,0.38731,1.60979,1.02189,0.38766,1.60993
12,1300,1.00805,0.42481,1.60806,1.03595,0.38411,1.60974,1.03513,0.38390,1.60963
13,1400,1.06955,0.42139,1.60719,1.04664,0.38000,1.60962,1.05844,0.38010,1.60983
14,1500,1.06794,0.41767,1.60765,1.07016,0.37666,1.60973,1.04206,0.37706,1.60953
15,1600,1.09983,0.41408,1.60847,1.07560,0.37379,1.60999,1.07086,0.37384,1.60967
16,1700,1.11830,0.41078,1.60824,1.06398,0.37063,1.60972,1.07134,0.37051,1.60934
17,1800,1.11211,0.40727,1.60819,1.08428,0.36715,1.60976,1.08991,0.36707,1.60992
18,1900,1.10082,0.40359,1.60752,1.09199,0.36421,1.60965,1.09135,0.36387,1.60948
19,2000,1.12476,0.40035,1.60861,1.07043,0.36057,1.60952,1.07821,0.36069,1.60979
20,2100,1.15394,0.39711,1.60860,1.09607,0.35770,1.60953,1.08406,0.35759,1.60970
21,2200,1.14913,0.39395,1.60930,1.10295,0.35480,1.60954,1.10785,0.35455,1.60975
