iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
104,10500,2.32553,0.25675,2.49499,0.25755,2.32284,0.25479
105,10600,2.30857,0.25673,2.46314,0.25529,2.29656,0.25798
106,10700,2.28089,0.25324,2.51492,0.25680,2.29603,0.25794
107,10800,2.37312,0.26056,2.48632,0.25876,2.29977,0.25516
108,10900,2.37641,0.25745,2.52895,0.25559,2.31962,0.25552
109,11000,2.39336,0.25871,2.50598,0.25650,2.27825,0.25679
110,11100,2.37315,0.25765,2.54337,0.25580,2.31844,0.25743
111,11200,2.28720,0.25584,2.43794,0.25829,2.25750,0.25714
112,11300,2.33009,0.25812,2.50525,0.25835,2.27170,0.25718
113,11400,2.31003,0.25682,2.54801,0.25708,2.34827,0.25959
114,11500,2.33020,0.25902,2.52452,0.25754,2.29708,0.25653
115,11600,2.31924,0.25669,2.50888,0.25762,2.30291,0.25565
116,11700,2.30686,0.25557,2.55532,0.25586,2.30316,0.25716
117,11800,2.33040,0.25605,2.49666,0.25551,2.28229,0.25807
118,11900,2.28953,0.25956,2.53390,0.25646,2.34514,0.25805
119,12000,2.33754,0.25720,2.56874,0.25751,2.32706,0.25733
120,12100,2.34579,0.25511,2.55123,0.25791,2.24565,0.25869
121,12200,2.29373,0.25692,2.55091,0.25758,2.30914,0.25597
122,12300,2.31220,0.25680,2.65445,0.25709,2.29433,0.25656
123,12400,2.31764,0.25635,2.45071,0.25663,2.32492,0.25764
124,12500,2.32611,0.25750,2.43073,0.25565,2.33115,0.26005
125,12600,2.30570,0.25583,2.49746,0.25685,2.30944,0.25570
126,12700,2.28394,0.25699,2.58003,0.25595,2.31382,0.25561
127,12800,2.27755,0.25707,2.59981,0.25726,2.30727,0.25576
128,12900,2.35845,0.25719,2.54263,0.25692,2.32471,0.25738
129,13000,2.28620,0.25723,2.58472,0.25748,2.24372,0.25589
130,13100,2.26928,0.25715,2.57061,0.25724,2.29944,0.25700
131,13200,2.29214,0.25672,2.53441,0.25739,2.30963,0.25792
132,13300,2.27234,0.25706,2.53184,0.25798,2.27998,0.25676
133,13400,2.29341,0.25656,2.53074,0.25839,2.30378,0.25751
134,13500,2.29169,0.25820,2.52804,0.25716,2.30409,0.25576
135,13600,2.28888,0.25585,2.58803,0.25711,2.34213,0.25644
136,13700,2.20050,0.25439,2.55536,0.25605,2.30843,0.25681
137,13800,2.26047,0.25637,2.56312,0.25549,2.31114,0.25505
138,13900,2.28700,0.25499,2.58825,0.25550,2.31353,0.25726
139,14000,2.26593,0.25677,2.56140,0.25488,2.33698,0.25670
140,14100,2.25987,0.25382,2.60719,0.25506,2.30887,0.25610
141,14200,2.28565,0.25655,2.58194,0.25457,2.27886,0.25453
142,14300,2.26568,0.25449,2.61431,0.25677,2.34226,0.25319
143,14400,2.17025,0.25729,2.59815,0.25524,2.25714,0.25537
144,14500,2.25634,0.25520,2.56938,0.25389,2.27527,0.25465
145,14600,2.25439,0.25559,2.66367,0.25671,2.35588,0.25633
146,14700,2.39878,0.25681,2.63538,0.25429,2.26925,0.25346
147,14800,2.23474,0.25494,2.59163,0.25582,2.26039,0.25512
148,14900,2.18202,0.25436,2.66780,0.25584,2.28459,0.25402
149,15000,2.20485,0.25334,2.59379,0.25567,2.26619,0.25378
150,15100,2.24747,0.25390,2.54920,0.25343,2.30927,0.25681
151,15200,2.24360,0.25407,2.55201,0.25337,2.30927,0.25600
152,15300,2.21161,0.25364,2.66277,0.25459,2.23050,0.25232
153,15400,2.20290,0.25416,2.60834,0.25268,2.24949,0.25330
154,15500,2.25581,0.25299,2.61011,0.25484,2.28571,0.25330
155,15600,2.21884,0.25392,2.57030,0.25456,2.23184,0.25364
156,15700,2.23911,0.25332,2.61056,0.25203,2.25734,0.25359
157,15800,2.23186,0.25329,2.60194,0.25228,2.22710,0.25296
158,15900,2.19824,0.25403,2.56655,0.25330,2.16193,0.25144
159,16000,2.20684,0.25544,2.65495,0.25421,2.17916,0.25190
160,16100,2.18708,0.25231,2.55879,0.25210,2.20257,0.25405
161,16200,2.19947,0.25238,2.63463,0.25271,2.21456,0.25138
162,16300,2.16833,0.25128,2.57328,0.25353,2.22869,0.25313
163,16400,2.26050,0.25407,2.55796,0.25108,2.16764,0.25394
164,16500,2.14711,0.25100,2.50946,0.25302,2.23794,0.25321
165,16600,2.20152,0.25106,2.53987,0.25215,2.19151,0.25224
166,16700,2.17441,0.25173,2.51832,0.25190,2.22650,0.25046
167,16800,2.19443,0.25210,2.49914,0.24978,2.16125,0.25204
168,16900,2.20445,0.25229,2.57451,0.25238,2.16928,0.25186
169,17000,2.24397,0.25372,2.45692,0.25026,2.21260,0.24956
170,17100,2.25103,0.24798,2.49350,0.25078,2.22388,0.25018
171,17200,2.17696,0.24922,2.52056,0.25039,2.15700,0.25126
172,17300,2.14163,0.24901,2.51777,0.24917,2.10799,0.24961
173,17400,2.23299,0.24853,2.47195,0.24789,2.15701,0.24864
174,17500,2.16060,0.24837,2.44373,0.24749,2.12124,0.25019
175,17600,2.14733,0.24737,2.47572,0.24731,2.15517,0.24656
176,17700,2.12777,0.24651,2.44373,0.24877,2.14890,0.24860
177,17800,2.17357,0.24754,2.43523,0.24697,2.15379,0.24566
178,17900,2.13047,0.24934,2.46690,0.24566,2.06200,0.24463
179,18000,2.19581,0.24532,2.47793,0.24541,2.09557,0.24408
180,18100,2.13510,0.24453,2.48117,0.24597,2.14756,0.24474
181,18200,2.21209,0.24482,2.39132,0.24507,2.09649,0.24462
182,18300,2.13842,0.24557,2.43317,0.24442,2.16635,0.24376
183,18400,2.13458,0.24259,2.42271,0.24226,2.06762,0.24365
184,18500,2.12278,0.24254,2.48852,0.24230,2.08060,0.24266
185,18600,2.10431,0.24261,2.40856,0.24346,2.01973,0.24218
186,18700,2.12886,0.24171,2.42035,0.24323,2.08934,0.24272
187,18800,2.12604,0.24142,2.38668,0.24161,2.07902,0.24050
188,18900,2.06450,0.24034,2.38801,0.23975,2.04387,0.24094
189,19000,2.09765,0.24155,2.34752,0.23955,2.04112,0.23917
190,19100,2.12144,0.23844,2.35516,0.23997,2.01787,0.23716
191,19200,2.04993,0.23879,2.38163,0.23762,2.05563,0.23698
192,19300,2.07471,0.23686,2.41895,0.23791,2.03488,0.23703
193,19400,2.10698,0.23634,2.36560,0.23771,2.00898,0.23622
194,19500,2.04110,0.23531,2.35949,0.23524,2.04982,0.23528
195,19600,2.04985,0.23498,2.39483,0.23626,2.07453,0.23567
196,19700,1.99290,0.23517,2.34686,0.23453,1.98918,0.23473
197,19800,2.01266,0.23383,2.38627,0.23280,2.03104,0.23410
198,19900,2.00823,0.23267,2.39427,0.23480,2.03320,0.23269
199,20000,1.99430,0.23385,2.40810,0.23264,2.04978,0.23270
200,20100,2.01244,0.23243,2.27478,0.23285,2.01302,0.23244
201,20200,1.97619,0.23075,2.35834,0.23170,2.00457,0.23070
202,20300,1.98428,0.22986,2.30445,0.22936,2.01845,0.23109
203,20400,1.93711,0.23129,2.29969,0.22948,2.01716,0.22875
204,20500,1.95363,0.23092,2.27935,0.23049,1.97632,0.22991
205,20600,1.95509,0.22707,2.29831,0.22787,2.03109,0.23005
206,20700,1.91698,0.22676,2.32612,0.22938,2.02118,0.23037
207,20800,1.90898,0.22734,2.26037,0.22627,2.04457,0.22651
208,20900,1.94953,0.22690,2.24438,0.22720,2.02907,0.22712
209,21000,1.90245,0.22678,2.28417,0.22614,1.98713,0.22626
210,21100,1.92891,0.22735,2.22253,0.22621,2.02425,0.22716
211,21200,1.87533,0.22583,2.24529,0.22620,1.98894,0.22431
212,21300,1.92239,0.22641,2.20004,0.22434,2.04903,0.22600
213,21400,1.93148,0.22381,2.22340,0.22384,2.04022,0.22453
214,21500,1.86320,0.22414,2.24752,0.22381,1.99346,0.22288
215,21600,1.91744,0.22275,2.23106,0.22414,2.02228,0.22466
216,21700,1.88134,0.22260,2.26507,0.22399,1.99816,0.22132
217,21800,1.87518,0.22441,2.27852,0.22386,2.05627,0.22254
218,21900,1.88332,0.22254,2.28840,0.22365,2.04387,0.22339
219,22000,1.90725,0.22271,2.21087,0.22154,2.07792,0.22287
220,22100,1.88552,0.22211,2.20413,0.21952,2.00647,0.22106
221,22200,1.91250,0.22087,2.25730,0.22164,2.03819,0.21869
222,22300,1.90884,0.22023,2.20709,0.22123,2.05506,0.21984
223,22400,1.86730,0.22072,2.15585,0.22002,2.09793,0.22103
224,22500,1.88845,0.22032,2.21998,0.22058,2.07412,0.21946
225,22600,1.86218,0.22093,2.24190,0.22067,2.05025,0.21880
226,22700,1.89267,0.21930,2.23480,0.21920,2.06307,0.21791
227,22800,1.81776,0.21761,2.17871,0.21729,2.09655,0.21826
228,22900,1.88102,0.21885,2.20880,0.21664,2.08197,0.21843
229,23000,1.82811,0.21856,2.18709,0.21631,2.07682,0.21707
230,23100,1.87061,0.21629,2.19699,0.21608,2.12019,0.21855
231,23200,1.90895,0.21819,2.26182,0.21731,2.07448,0.21655
232,23300,1.85926,0.21661,2.23162,0.21628,2.06515,0.21774
233,23400,1.87342,0.21591,2.18518,0.21448,2.10081,0.21492
234,23500,1.87192,0.21839,2.17887,0.21569,2.02163,0.21641
235,23600,1.87027,0.21729,2.21231,0.21635,2.08183,0.21677
236,23700,1.84489,0.21688,2.18689,0.21649,2.08018,0.21718
237,23800,1.85736,0.21666,2.25749,0.21815,2.08696,0.21643
238,23900,1.89963,0.21716,2.19420,0.21656,2.09468,0.21612
239,24000,1.88508,0.21621,2.16903,0.21602,2.11231,0.21681
240,24100,1.87435,0.21761,2.19643,0.21622,2.10096,0.21474
241,24200,1.90040,0.21755,2.20503,0.21640,2.10900,0.21593
242,24300,1.87325,0.21572,2.20241,0.21755,2.12366,0.21466
243,24400,1.86796,0.21715,2.27273,0.21750,2.09218,0.21583
244,24500,1.84819,0.21671,2.23791,0.21540,2.04229,0.21597
245,24600,1.91408,0.21475,2.24217,0.21693,2.11095,0.21768
246,24700,1.85839,0.21492,2.23950,0.21772,2.12156,0.21377
247,24800,1.86902,0.21750,2.23844,0.21565,2.18001,0.21711
248,24900,1.86461,0.21476,2.26897,0.21492,2.14819,0.21555
