iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
0,100,5.71572,0.39208,4.37433,0.35406,3.62912,0.32819
1,200,1.90143,0.28247,1.75979,0.27596,1.70921,0.26984
2,300,1.86091,0.27432,1.76550,0.27053,1.76998,0.26860
3,400,1.91958,0.27414,1.83866,0.27052,1.81894,0.26699
4,500,1.94856,0.27041,1.90236,0.26862,1.84422,0.26577
5,600,1.85329,0.27121,1.83630,0.26764,1.82021,0.26662
6,700,1.92674,0.27059,1.87287,0.26773,1.82359,0.26715
7,800,1.88122,0.26842,1.87105,0.26713,1.83945,0.26687
8,900,1.89442,0.26906,1.83939,0.26770,1.84563,0.26753
9,1000,1.90530,0.26879,1.86564,0.26708,1.79485,0.26642
10,1100,1.94234,0.26870,1.94270,0.26764,1.82557,0.26533
11,1200,1.94320,0.26735,1.93668,0.26733,1.88308,0.26607
12,1300,1.87238,0.26705,1.91572,0.26726,1.88339,0.26824
13,1400,1.90573,0.26977,1.94272,0.26776,1.87845,0.26647
14,1500,1.91225,0.26758,1.94080,0.26747,1.94193,0.26714
15,1600,1.93254,0.26630,1.97495,0.26642,1.92251,0.26745
16,1700,1.89068,0.26705,1.93007,0.26909,1.87998,0.26696
17,1800,1.91863,0.26934,1.93226,0.26908,1.85613,0.26660
18,1900,1.96453,0.26830,1.92567,0.26687,1.91212,0.26805
19,2000,1.93661,0.26711,1.95824,0.26676,1.89226,0.26798
20,2100,1.95941,0.26748,1.94713,0.26973,1.86608,0.26410
21,2200,1.94350,0.26779,1.95589,0.26709,1.89960,0.26663
22,2300,1.98241,0.26990,1.97015,0.26697,1.99870,0.26718
23,2400,1.97640,0.26635,1.97506,0.26650,1.93621,0.26622
24,2500,1.97238,0.26656,2.00166,0.26794,2.01786,0.26815
25,2600,2.01688,0.26744,2.04379,0.26575,2.03800,0.26898
26,2700,2.01570,0.26755,2.03112,0.26571,2.02376,0.26669
27,2800,2.04833,0.26792,2.08055,0.26775,1.99832,0.26664
28,2900,2.05813,0.26689,2.09470,0.26854,2.05673,0.26541
29,3000,2.12062,0.26843,2.08552,0.26834,2.05761,0.26732
30,3100,2.07928,0.26939,2.10354,0.26757,2.08470,0.26722
31,3200,2.07453,0.26778,2.12413,0.26896,2.08219,0.26724
32,3300,2.08999,0.26787,2.11525,0.26725,2.08835,0.26746
33,3400,2.08643,0.26642,2.09404,0.26825,2.07909,0.26824
34,3500,2.06408,0.26694,2.09945,0.26559,2.08263,0.26802
35,3600,2.15406,0.26860,2.14933,0.26609,2.12623,0.26876
36,3700,2.15091,0.26657,2.13707,0.26564,2.12097,0.26765
37,3800,2.16001,0.26850,2.15890,0.26719,2.09690,0.26569
38,3900,2.22079,0.27012,2.20716,0.26899,2.14070,0.26605
