iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss,4_maddpg_actor_loss,4_maddpg_critic_loss,4_rnd_forward_loss
184,18500,-16.19764,1.11648,0.27314,-16.07498,1.20763,0.27126,-15.48286,1.17312,0.25589,-21.19140,0.66353,0.30921
185,18600,-16.02961,1.35410,0.27149,-15.93465,1.28124,0.26921,-15.38181,1.02834,0.25374,-20.91589,0.64448,0.30678
186,18700,-15.96465,1.05796,0.26946,-16.02478,1.47448,0.26730,-15.36102,1.16239,0.25184,-20.82312,0.66332,0.30448
187,18800,-15.95371,1.25538,0.26786,-15.78073,1.46162,0.26571,-15.28889,1.17950,0.24963,-20.74141,0.64758,0.30170
188,18900,-15.76868,1.12023,0.26597,-15.76287,1.09480,0.26339,-15.16708,1.17621,0.24887,-20.57398,0.63098,0.29930
189,19000,-15.65900,1.20737,0.26437,-15.62387,1.13263,0.26163,-15.07330,1.07401,0.24678,-20.45557,0.66832,0.29647
190,19100,-15.67078,1.19426,0.26233,-15.59127,1.25896,0.25937,-14.96008,1.41059,0.24516,-20.36230,0.65024,0.29446
191,19200,-15.57878,1.35253,0.26033,-15.44381,1.09750,0.25842,-14.77046,1.39011,0.24250,-20.28484,0.66933,0.29142
192,19300,-15.36670,1.16661,0.25890,-15.38953,1.10356,0.25597,-14.81646,1.13244,0.24079,-20.20883,0.62684,0.28959
193,19400,-15.33864,1.23808,0.25701,-15.32347,1.16071,0.25401,-14.79378,1.06956,0.23856,-20.21144,0.66520,0.28661
194,19500,-15.24561,1.33747,0.25504,-15.29942,1.16247,0.25193,-14.70542,1.33785,0.23731,-19.97024,0.70206,0.28395
195,19600,-15.21419,1.21845,0.25334,-15.15340,1.04625,0.25019,-14.48766,1.11295,0.23464,-19.80886,0.66825,0.28238
196,19700,-14.99676,1.08811,0.25139,-14.99376,1.09940,0.24862,-14.57720,1.15562,0.23343,-19.75076,0.64649,0.27955
197,19800,-14.92252,1.18702,0.24988,-14.88078,1.17429,0.24647,-14.46160,1.11287,0.23195,-19.67039,0.60307,0.27698
198,19900,-14.85337,1.35238,0.24795,-14.89032,1.10400,0.24506,-14.31758,1.06972,0.22975,-19.55746,0.62947,0.27462
199,20000,-14.76927,1.08667,0.24654,-14.73175,1.04939,0.24259,-14.19317,1.09141,0.22871,-19.45813,0.61544,0.27221
200,20100,-14.68722,1.19336,0.24490,-14.78037,1.28375,0.24078,-14.10540,1.14270,0.22715,-19.31065,0.61819,0.27051
201,20200,-14.60384,1.10142,0.24264,-14.58391,1.17405,0.23917,-13.97398,1.06460,0.22514,-19.20887,0.63114,0.26731
202,20300,-14.55373,1.15022,0.24120,-14.43076,1.19939,0.23732,-13.99093,1.12705,0.22341,-19.05640,0.64540,0.26501
203,20400,-14.35817,1.12962,0.23942,-14.44818,1.23450,0.23556,-13.78841,1.41252,0.22111,-18.98066,0.62341,0.26293
204,20500,-14.33502,1.13559,0.23756,-14.33117,1.08101,0.23349,-13.65299,1.32138,0.21960,-18.92915,0.66984,0.26064
205,20600,-14.22475,1.03399,0.23626,-14.21321,1.14831,0.23181,-13.41020,1.19330,0.21772,-18.82788,0.65321,0.25817
206,20700,-14.18242,1.10603,0.23400,-14.19813,1.19533,0.22977,-13.33697,1.13914,0.21682,-18.69422,0.59697,0.25590
207,20800,-14.03014,1.00651,0.23270,-14.16864,1.19747,0.22782,-13.31107,1.21092,0.21502,-18.55580,0.63686,0.25365
208,20900,-14.03673,1.13137,0.23115,-14.02570,1.01215,0.22682,-13.26525,1.09265,0.21293,-18.43864,0.61825,0.25176
209,21000,-13.94245,1.28941,0.22897,-13.86566,1.12016,0.22465,-13.24762,1.29055,0.21127,-18.41407,0.62550,0.24909
210,21100,-13.85007,1.20546,0.22757,-13.84582,1.03845,0.22293,-13.12778,1.30820,0.20967,-18.32546,0.61358,0.24662
211,21200,-13.80798,1.08406,0.22627,-13.81545,1.24836,0.22144,-13.00469,1.07128,0.20786,-18.15313,0.63306,0.24427
212,21300,-13.66251,1.21772,0.22447,-13.75217,1.16203,0.21953,-12.99984,1.10044,0.20651,-18.04072,0.63380,0.24228
213,21400,-13.54098,1.10065,0.22298,-13.58822,1.17146,0.21768,-12.87451,1.12116,0.20490,-17.92126,0.59665,0.23975
214,21500,-13.57647,1.13622,0.22142,-13.52391,1.16600,0.21620,-12.72334,1.06005,0.20304,-17.78383,0.60112,0.23842
215,21600,-13.35180,1.10278,0.21984,-13.45940,1.10288,0.21416,-12.72030,1.14426,0.20080,-17.75411,0.60940,0.23527
216,21700,-13.27455,1.13123,0.21797,-13.35812,1.05680,0.21257,-12.64171,1.29481,0.20020,-17.65505,0.65130,0.23327
217,21800,-13.21475,1.10392,0.21650,-13.20528,1.12961,0.21112,-12.51605,1.05690,0.19862,-17.53042,0.63520,0.23201
218,21900,-13.17286,1.37462,0.21497,-13.19124,1.02943,0.20881,-12.51420,1.20809,0.19687,-17.46436,0.59226,0.22961
219,22000,-13.05044,1.25647,0.21354,-13.02948,1.13231,0.20744,-12.35172,1.16730,0.19533,-17.32973,0.64404,0.22683
220,22100,-12.88756,1.12068,0.21171,-12.92882,1.17897,0.20588,-12.31630,1.11269,0.19390,-17.23091,0.62768,0.22492
221,22200,-12.95605,1.26950,0.21016,-12.88720,1.25201,0.20398,-12.21008,1.12621,0.19241,-17.18458,0.64169,0.22290
222,22300,-12.88160,0.99716,0.20863,-12.86039,1.02715,0.20215,-12.11320,1.15001,0.19103,-16.99954,0.66606,0.22074
223,22400,-12.69099,1.06567,0.20691,-12.74723,1.11671,0.20036,-12.24662,1.40456,0.18939,-16.99119,0.75016,0.21834
224,22500,-12.62524,1.16680,0.20548,-12.62434,1.10428,0.19938,-12.08148,1.26914,0.18794,-16.84823,0.80120,0.21715
225,22600,-12.50115,1.09237,0.20383,-12.59394,1.07558,0.19745,-11.88985,1.12475,0.18663,-16.75841,0.70412,0.21464
226,22700,-12.55614,1.13295,0.20237,-12.37042,1.07758,0.19588,-11.88276,1.18788,0.18506,-16.62296,0.72317,0.21281
227,22800,-12.44081,1.10139,0.20048,-12.34057,0.96191,0.19419,-11.85033,1.13367,0.18346,-16.49026,0.72311,0.21029
228,22900,-12.37480,1.08363,0.19903,-12.26999,1.01606,0.19226,-11.68945,1.11529,0.18223,-16.44534,0.77076,0.20840
229,23000,-12.29310,1.07659,0.19796,-12.16632,1.05769,0.19098,-11.61238,1.08845,0.18043,-16.38194,0.74924,0.20669
230,23100,-12.20820,1.14544,0.19580,-12.08821,1.11648,0.18996,-11.55293,1.10776,0.17904,-16.10661,0.70653,0.20437
231,23200,-12.10605,1.14443,0.19470,-12.04391,1.14605,0.18810,-11.44975,1.14575,0.17763,-16.01743,0.97384,0.20247
232,23300,-12.06341,1.18592,0.19308,-11.89429,1.09405,0.18651,-11.52053,1.35071,0.17616,-15.98129,0.76648,0.20047
233,23400,-11.97268,1.21668,0.19114,-11.88227,1.17607,0.18455,-11.40294,1.55534,0.17450,-15.90696,1.01066,0.19822
234,23500,-11.84812,1.11258,0.18994,-11.70545,1.36745,0.18318,-11.26625,1.21448,0.17370,-15.82937,0.89357,0.19654
235,23600,-11.84387,1.20562,0.18826,-11.63971,1.01859,0.18188,-11.19115,1.13838,0.17175,-15.69571,0.75086,0.19428
236,23700,-11.70645,1.13101,0.18686,-11.51382,1.13041,0.18029,-11.14655,1.13237,0.17048,-15.45727,0.72990,0.19250
237,23800,-11.84504,1.30236,0.18543,-11.49573,1.15051,0.17875,-11.13377,1.09185,0.16945,-15.39833,0.67237,0.19078
238,23900,-11.63504,1.11601,0.18399,-11.41043,1.21869,0.17725,-10.95461,1.15099,0.16813,-15.30992,0.66058,0.18905
239,24000,-11.60365,1.30434,0.18236,-11.20721,1.10518,0.17571,-10.90903,1.14185,0.16558,-15.22493,0.67312,0.18698
240,24100,-11.41832,1.31543,0.18090,-11.12469,1.01330,0.17383,-10.78964,1.07797,0.16531,-15.14316,0.64704,0.18522
241,24200,-11.39347,1.45511,0.17953,-11.17208,1.06177,0.17223,-10.81350,1.09451,0.16374,-15.04266,0.64859,0.18339
242,24300,-11.26706,1.14683,0.17792,-10.99159,1.11433,0.17115,-10.77722,1.14663,0.16237,-14.91527,0.67109,0.18176
243,24400,-11.19941,1.10443,0.17665,-11.02174,1.09818,0.16979,-10.70306,1.12131,0.16056,-14.85362,0.65466,0.17926
244,24500,-11.05293,1.03217,0.17503,-10.90169,1.05580,0.16834,-10.49394,1.11281,0.15990,-14.67259,0.69673,0.17830
245,24600,-11.03794,1.46179,0.17384,-10.84109,1.13516,0.16640,-10.48411,1.32858,0.15857,-14.55548,0.65025,0.17614
246,24700,-10.97537,1.45007,0.17247,-10.75121,1.14406,0.16500,-10.47792,1.10331,0.15708,-14.47694,0.65853,0.17457
247,24800,-10.99065,1.27593,0.17071,-10.66348,1.03161,0.16405,-10.39262,1.20757,0.15572,-14.37612,0.66053,0.17228
248,24900,-11.02138,1.13655,0.16928,-10.55362,1.05815,0.16247,-10.26316,1.10124,0.15464,-14.23883,0.63027,0.17069
