iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
0,100,63.31816,1.63255,65.52397,1.66068,66.57761,1.67411
1,200,30.77462,1.63418,31.82012,1.65682,32.34621,1.66387
2,300,6.17297,1.61372,6.35583,1.64727,6.03658,1.63264
3,400,3.17384,1.60153,3.02899,1.62583,2.90553,1.60828
4,500,1.62052,1.59970,1.62881,1.61762,1.78818,1.61257
5,600,1.24841,1.59650,1.15573,1.60701,1.29726,1.60650
6,700,1.16142,1.59386,1.12152,1.60411,1.17755,1.59889
7,800,1.07586,1.58738,1.10038,1.60249,1.10372,1.59310
8,900,1.03320,1.58443,1.07579,1.60832,1.06273,1.59143
9,1000,1.07550,1.58166,1.01741,1.59890,1.04567,1.59174
10,1100,0.96003,1.57672,1.02524,1.60507,1.03214,1.60097
11,1200,1.06165,1.57702,1.04859,1.60992,1.02520,1.60051
12,1300,0.99217,1.57650,1.02469,1.61085,0.97484,1.60600
13,1400,1.04794,1.57868,1.05943,1.60896,1.01315,1.60263
14,1500,1.09088,1.58073,1.02918,1.61823,1.05244,1.59819
15,1600,1.01534,1.58443,1.02462,1.61477,1.03150,1.60469
16,1700,0.98950,1.59608,1.04840,1.61794,0.97070,1.60430
17,1800,1.01821,1.59161,1.03143,1.61127,1.03473,1.60714
18,1900,1.05260,1.59845,0.94458,1.60953,0.99088,1.60856
19,2000,1.03539,1.60198,1.02409,1.61309,1.05147,1.61127
20,2100,0.99729,1.60322,0.99369,1.61942,1.07441,1.61075
21,2200,1.01958,1.60129,1.03880,1.62278,1.05177,1.61667
22,2300,0.98453,1.60151,1.02133,1.62541,1.01662,1.61098
23,2400,0.96462,1.60652,1.02885,1.62909,1.09199,1.61617
24,2500,1.02599,1.61722,1.02764,1.63070,1.03667,1.62751
25,2600,0.96830,1.61736,0.95697,1.62882,1.07444,1.63321
26,2700,1.01112,1.61515,1.04012,1.62895,1.13790,1.62701
27,2800,1.05391,1.61705,1.04421,1.62871,1.03471,1.62681
28,2900,0.99805,1.61748,1.05311,1.64138,1.00008,1.63096
29,3000,0.94046,1.62306,1.00352,1.63866,1.01067,1.62935
30,3100,1.05028,1.62472,1.08815,1.64471,0.98391,1.62523
31,3200,1.04837,1.62544,0.97488,1.64185,0.99309,1.63037
32,3300,1.06720,1.61996,1.06781,1.63731,1.10750,1.62904
33,3400,1.05549,1.62592,1.05131,1.63510,0.97908,1.62991
34,3500,1.04682,1.62238,1.16348,1.63423,1.07790,1.62995
35,3600,1.03098,1.62251,1.02980,1.63352,1.06884,1.63502
36,3700,0.99886,1.63189,1.05868,1.64499,1.03145,1.63086
37,3800,0.99378,1.62476,0.98209,1.63864,1.04117,1.63303
38,3900,1.00328,1.63406,1.02230,1.64204,1.07608,1.63531
39,4000,1.05926,1.63215,0.99696,1.64063,0.98418,1.63526
40,4100,1.07759,1.63553,1.05407,1.63828,0.94986,1.63320
41,4200,1.02140,1.63328,0.97735,1.63234,1.00270,1.63756
42,4300,1.03550,1.63241,1.03174,1.63597,0.99192,1.62980
43,4400,1.07387,1.63400,0.99020,1.63805,1.10601,1.63363
44,4500,1.02719,1.62733,1.07488,1.64385,1.18810,1.63453
45,4600,1.03902,1.62781,0.97106,1.63037,1.06730,1.62018
46,4700,0.98306,1.62521,1.02041,1.62736,1.04977,1.62698
47,4800,1.05897,1.62943,0.98182,1.63454,1.13097,1.62547
48,4900,1.06530,1.62718,1.04658,1.62807,1.06002,1.62619
49,5000,0.98693,1.63460,1.01998,1.63101,0.97618,1.62426
50,5100,1.00787,1.62315,0.97572,1.61901,1.02999,1.62249
51,5200,1.00336,1.61905,1.01132,1.61719,1.11258,1.62055
52,5300,0.98123,1.62324,1.05524,1.61874,1.19665,1.61343
53,5400,0.97146,1.62710,0.96715,1.61436,1.09696,1.61619
54,5500,0.95537,1.63077,1.03227,1.61647,1.03579,1.61688
55,5600,0.99953,1.61888,1.02881,1.61308,1.01286,1.61302
56,5700,0.98318,1.62902,0.99301,1.60909,0.96526,1.59971
57,5800,0.99554,1.62896,1.08964,1.61546,1.01876,1.60697
58,5900,0.99431,1.62218,0.99016,1.60931,0.97307,1.59794
