iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss
190,19100,1.00655,0.04706,1.44078,0.04708
191,19200,0.97621,0.04649,1.40934,0.04627
192,19300,0.99598,0.04567,1.37793,0.04563
193,19400,1.02861,0.04527,1.37296,0.04523
194,19500,1.03145,0.04468,1.38487,0.04465
195,19600,1.00441,0.04418,1.38831,0.04421
196,19700,0.98853,0.04338,1.39061,0.04355
197,19800,0.98533,0.04275,1.42639,0.04299
198,19900,1.00469,0.04246,1.35940,0.04258
199,20000,0.99810,0.04191,1.35943,0.04202
200,20100,1.01995,0.04144,1.42210,0.04177
201,20200,0.98870,0.04110,1.41245,0.04083
202,20300,0.98471,0.04061,1.43800,0.04049
203,20400,1.01395,0.03995,1.38947,0.04021
204,20500,1.00283,0.03970,1.38066,0.03955
205,20600,1.01370,0.03906,1.33002,0.03912
206,20700,0.99257,0.03869,1.40199,0.03870
207,20800,1.00983,0.03827,1.37721,0.03837
208,20900,0.98746,0.03793,1.36200,0.03790
209,21000,1.00050,0.03752,1.37762,0.03757
210,21100,1.02341,0.03674,1.39471,0.03712
211,21200,1.02235,0.03679,1.37078,0.03690
212,21300,1.01413,0.03630,1.42765,0.03617
213,21400,1.01525,0.03588,1.34620,0.03593
214,21500,0.99520,0.03563,1.37961,0.03552
215,21600,0.98454,0.03501,1.40947,0.03530
216,21700,1.00727,0.03479,1.37834,0.03473
217,21800,0.96801,0.03437,1.39659,0.03434
218,21900,1.00509,0.03431,1.35716,0.03418
219,22000,1.03248,0.03386,1.37930,0.03385
220,22100,0.98803,0.03349,1.39317,0.03360
221,22200,0.99460,0.03303,1.34197,0.03321
222,22300,0.99738,0.03272,1.41823,0.03277
223,22400,0.99418,0.03246,1.36164,0.03255
224,22500,0.99537,0.03229,1.38215,0.03229
225,22600,1.02008,0.03192,1.33188,0.03168
226,22700,1.00651,0.03160,1.36162,0.03150
227,22800,0.98604,0.03127,1.39831,0.03133
228,22900,0.99980,0.03093,1.35752,0.03096
229,23000,0.99193,0.03072,1.35426,0.03063
230,23100,0.99729,0.03054,1.37605,0.03047
231,23200,1.01308,0.03024,1.33510,0.03012
232,23300,1.00344,0.03005,1.35298,0.02995
233,23400,1.00968,0.02965,1.36326,0.02961
234,23500,1.00285,0.02931,1.35773,0.02931
235,23600,0.99349,0.02913,1.37706,0.02904
236,23700,1.00644,0.02878,1.37355,0.02861
237,23800,1.01023,0.02849,1.39050,0.02847
238,23900,1.00830,0.02835,1.38099,0.02816
239,24000,0.99707,0.02803,1.34689,0.02812
240,24100,1.01111,0.02765,1.37926,0.02766
241,24200,1.02730,0.02761,1.37029,0.02752
242,24300,1.01234,0.02728,1.35460,0.02737
243,24400,1.00314,0.02713,1.33925,0.02690
244,24500,0.98515,0.02673,1.32342,0.02671
245,24600,1.01618,0.02652,1.38870,0.02672
246,24700,0.99446,0.02635,1.31298,0.02627
247,24800,1.01301,0.02639,1.32465,0.02616
248,24900,1.00058,0.02589,1.35064,0.02584
