iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
181,18200,-13.19696,1.49457,0.14314,-13.70231,1.83913,0.14727,-14.10659,1.69927,0.14309
182,18300,-13.37204,1.76183,0.14624,-13.74284,1.65372,0.14548,-14.04924,1.61475,0.14493
183,18400,-13.25802,1.64528,0.14502,-13.68709,1.61533,0.14319,-14.08845,1.59724,0.14688
184,18500,-13.27817,1.75157,0.14520,-13.73469,1.53762,0.14576,-14.11243,1.59416,0.14448
185,18600,-13.32353,1.65907,0.14676,-13.81637,1.62341,0.14714,-14.23482,1.62655,0.14791
186,18700,-13.39429,1.67218,0.14327,-13.79547,1.57392,0.14680,-14.21017,1.69795,0.14662
187,18800,-13.41680,1.59634,0.14695,-13.80876,1.66975,0.14315,-14.13475,1.64075,0.14407
188,18900,-13.45211,1.63959,0.14590,-13.73824,1.68046,0.14438,-14.15075,1.64907,0.14544
189,19000,-13.41884,1.63110,0.14497,-13.83616,1.53478,0.14574,-14.25919,1.67537,0.14560
190,19100,-13.38361,1.77889,0.14654,-13.82371,1.69208,0.14578,-14.31077,1.66152,0.14240
191,19200,-13.57211,1.68309,0.14623,-13.82542,1.80406,0.14521,-14.32321,1.67302,0.14564
192,19300,-13.50182,1.71843,0.14621,-13.87006,1.66737,0.14397,-14.26685,1.60343,0.14264
193,19400,-13.53347,1.65676,0.14403,-13.85377,1.73506,0.14327,-14.41430,1.74139,0.14664
194,19500,-13.47608,1.59414,0.14490,-13.84109,1.70586,0.14468,-14.39560,1.69053,0.14525
195,19600,-13.51760,1.75775,0.14464,-13.84075,1.55333,0.14362,-14.24724,1.69117,0.14318
196,19700,-13.50942,1.65996,0.14291,-13.87908,1.58769,0.14332,-14.36371,1.62989,0.14336
197,19800,-13.53068,1.52831,0.14315,-13.91134,1.61202,0.14479,-14.39431,1.68224,0.14382
198,19900,-13.54938,1.70636,0.14354,-13.90984,1.56507,0.14306,-14.27319,1.53586,0.14467
199,20000,-13.52351,1.92178,0.14615,-13.90181,1.54286,0.14467,-14.36239,1.67160,0.14575
200,20100,-13.56722,1.66555,0.14455,-13.95558,1.60113,0.14645,-14.36283,1.80945,0.14561
201,20200,-13.61421,1.65882,0.14474,-13.85961,1.50652,0.14492,-14.40435,1.65996,0.14398
202,20300,-13.66629,1.78663,0.14417,-13.97095,1.62996,0.14519,-14.39600,1.68300,0.14571
203,20400,-13.60790,1.68780,0.14417,-13.94965,1.59597,0.14447,-14.36497,1.57662,0.14423
204,20500,-13.63480,1.65841,0.14475,-14.03728,1.73103,0.14442,-14.31480,1.61179,0.14639
205,20600,-13.64516,1.67181,0.14297,-14.00821,1.69637,0.14446,-14.38972,1.62579,0.14534
206,20700,-13.76923,1.63308,0.14528,-13.94873,1.82311,0.14395,-14.38798,1.66235,0.14385
207,20800,-13.57020,1.63156,0.14359,-13.93204,1.83121,0.14432,-14.35562,1.67744,0.14352
208,20900,-13.68999,1.65225,0.14427,-13.95213,1.60940,0.14504,-14.39774,1.55561,0.14561
209,21000,-13.64797,1.71234,0.14559,-13.92892,1.60104,0.14435,-14.40003,1.57415,0.14464
210,21100,-13.60591,1.68246,0.14269,-13.95116,1.67955,0.14629,-14.32058,1.63260,0.14336
211,21200,-13.68082,1.92131,0.14343,-13.99348,1.61792,0.14463,-14.35494,1.54000,0.14351
212,21300,-13.73783,1.84317,0.14459,-14.01951,1.64788,0.14459,-14.38234,1.62894,0.14331
213,21400,-13.66499,1.57247,0.14402,-14.00847,1.59490,0.14583,-14.33862,1.68557,0.14330
214,21500,-13.75841,1.85900,0.14510,-13.97487,1.77818,0.14352,-14.30978,1.65406,0.14385
215,21600,-13.65948,1.58048,0.14136,-13.97846,1.56482,0.14520,-14.35828,1.66208,0.14383
216,21700,-13.72624,1.79182,0.14260,-14.00859,1.66407,0.14480,-14.38004,1.68912,0.14308
217,21800,-13.76572,1.59102,0.14417,-13.92729,1.75272,0.14432,-14.37006,1.69045,0.14393
218,21900,-13.80724,1.68364,0.14487,-14.01421,1.59463,0.14417,-14.30070,1.64145,0.14392
219,22000,-13.71632,1.75616,0.14585,-13.94113,1.57549,0.14430,-14.31460,1.70696,0.14403
220,22100,-13.71760,1.70519,0.14533,-13.95749,1.60247,0.14396,-14.31659,1.68161,0.14375
221,22200,-13.73674,1.77366,0.14495,-14.00630,1.86967,0.14254,-14.34381,1.65377,0.14418
222,22300,-13.74680,1.74712,0.14393,-13.93670,1.67845,0.14239,-14.33274,1.64844,0.14374
223,22400,-13.81886,1.92160,0.14499,-13.94859,1.74118,0.14281,-14.29801,1.61284,0.14374
224,22500,-13.76141,1.71103,0.14349,-13.96647,1.56119,0.14248,-14.29231,1.61786,0.14446
225,22600,-13.78552,1.88914,0.14208,-13.96046,1.67798,0.14388,-14.37737,1.79148,0.14292
226,22700,-13.74339,1.55502,0.14365,-14.01935,1.62189,0.14362,-14.37162,1.65457,0.14465
227,22800,-13.66609,1.71250,0.14316,-14.03785,1.72152,0.14453,-14.26801,1.60327,0.14351
228,22900,-13.81759,1.57167,0.14363,-14.02833,1.65762,0.14162,-14.25172,1.68828,0.14293
229,23000,-13.73771,1.71244,0.14551,-13.90546,1.49888,0.14371,-14.30149,1.51921,0.14405
230,23100,-13.77896,1.65861,0.14458,-13.94609,1.55937,0.14200,-14.27128,1.60653,0.14526
231,23200,-13.77124,1.78418,0.14352,-14.03340,1.71398,0.14381,-14.26379,1.66097,0.14301
232,23300,-13.72775,1.59530,0.14225,-13.92743,1.43521,0.14272,-14.22860,1.59999,0.14290
233,23400,-13.73172,1.57174,0.14287,-13.97863,1.69939,0.14335,-14.26652,1.64736,0.14374
234,23500,-13.78253,1.66889,0.14288,-13.90844,1.54488,0.14193,-14.25909,1.62684,0.14268
235,23600,-13.71407,1.76637,0.14360,-13.97560,1.52875,0.14321,-14.20965,1.63101,0.14315
236,23700,-13.77922,1.64660,0.14259,-13.96071,1.55312,0.14206,-14.23995,1.74192,0.14218
237,23800,-13.78771,1.82450,0.14365,-13.90753,1.46466,0.14221,-14.26006,1.69850,0.14302
238,23900,-13.75045,1.67322,0.14341,-13.91438,1.66390,0.14120,-14.19305,1.71445,0.14275
239,24000,-13.76900,1.60977,0.14271,-13.87343,1.59011,0.14172,-14.23345,1.59549,0.14306
240,24100,-13.74293,1.57277,0.14392,-13.84464,1.54476,0.14204,-14.21023,1.60148,0.14301
241,24200,-13.68639,1.88894,0.14161,-13.86619,1.61272,0.14150,-14.25386,1.52403,0.14209
242,24300,-13.69406,1.63672,0.14393,-13.87625,1.58135,0.14254,-14.21157,1.62661,0.14193
243,24400,-13.73148,1.73582,0.14249,-13.85262,1.75763,0.14033,-14.09202,1.71750,0.14144
244,24500,-13.62669,1.74269,0.14026,-13.86650,1.57646,0.14161,-14.19561,1.77935,0.14049
245,24600,-13.65823,1.69034,0.14019,-13.81576,1.46294,0.14265,-14.13189,1.65796,0.14036
246,24700,-13.69555,1.63073,0.14333,-13.89265,1.65480,0.14221,-14.07677,1.63231,0.14206
247,24800,-13.66796,1.58358,0.14096,-13.78938,1.64743,0.14034,-14.07425,1.66137,0.14011
248,24900,-13.62743,1.59231,0.14099,-13.76264,1.64652,0.14054,-14.03785,1.67587,0.14019
