iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
0,100,-1.91344,2.80312,0.32679,-1.99035,2.66782,0.35018,-2.00467,2.70118,0.34574
1,200,-2.09423,1.71534,0.28621,-2.10304,1.21826,0.28461,-1.91997,1.32476,0.26776
2,300,-2.60164,1.14570,0.29013,-2.48555,1.01136,0.27470,-2.35970,1.05690,0.26378
3,400,-3.06233,1.00138,0.28659,-2.76692,0.94775,0.26511,-2.67747,0.97052,0.25815
4,500,-3.24247,0.94744,0.27888,-2.92875,0.91361,0.25620,-2.88777,0.90929,0.25049
5,600,-3.64924,0.90150,0.27223,-3.18730,0.92327,0.25338,-3.03250,0.88433,0.24067
6,700,-3.86561,0.94643,0.25948,-3.52945,0.94236,0.25593,-3.23730,0.86400,0.23071
7,800,-4.06585,0.93531,0.25064,-3.71322,0.98622,0.25813,-3.47993,0.84505,0.22876
8,900,-4.38667,0.95867,0.25054,-4.10615,1.14484,0.26545,-3.71955,0.89081,0.22848
9,1000,-4.68209,0.90150,0.24935,-4.43162,1.10287,0.26864,-3.97657,0.92104,0.23474
10,1100,-5.02129,1.06421,0.25101,-4.74016,1.17872,0.27262,-4.32450,0.99791,0.23687
11,1200,-5.28547,1.03435,0.25123,-5.07961,1.19845,0.27700,-4.54876,1.08341,0.23593
12,1300,-5.54431,1.05386,0.24841,-5.32952,1.26411,0.27934,-4.75075,1.08233,0.24086
13,1400,-5.91321,1.03946,0.25569,-5.65416,1.12913,0.27855,-5.13803,1.01575,0.24521
14,1500,-6.18055,1.03299,0.25405,-5.97280,1.12254,0.27938,-5.43913,1.03413,0.24977
15,1600,-6.46785,1.13460,0.25235,-6.28113,1.07106,0.27979,-5.77242,1.02790,0.25385
16,1700,-6.73984,1.07401,0.25335,-6.56665,1.02759,0.27650,-5.98224,1.16576,0.25686
17,1800,-6.96726,1.21212,0.25401,-6.72413,1.08145,0.27945,-6.27586,1.11759,0.26094
18,1900,-7.36383,1.07728,0.25982,-7.04392,1.09818,0.27618,-6.59247,1.03749,0.26103
19,2000,-7.57780,1.06508,0.25760,-7.25562,1.12046,0.27339,-6.91522,1.01267,0.26396
20,2100,-7.96800,1.09933,0.25570,-7.61450,1.18970,0.27387,-7.27681,1.13409,0.26706
21,2200,-8.20511,1.03983,0.25644,-7.83964,1.42781,0.27208,-7.54988,1.05675,0.26856
22,2300,-8.56677,1.14688,0.25417,-8.19267,1.24594,0.27231,-7.89430,1.03424,0.26850
23,2400,-8.78014,1.03483,0.25107,-8.55671,1.07188,0.27378,-8.16540,1.03055,0.26614
24,2500,-9.08210,1.18899,0.24986,-8.84411,1.04704,0.27384,-8.58399,1.03176,0.27049
25,2600,-9.38066,1.43956,0.25061,-9.11452,1.13736,0.27348,-8.95099,1.10096,0.27126
26,2700,-9.54453,1.22729,0.24369,-9.54344,1.23159,0.27524,-9.12899,1.07231,0.26831
27,2800,-9.93707,1.23247,0.24402,-9.85886,1.09644,0.27296,-9.47998,1.07066,0.27045
28,2900,-10.11466,1.19501,0.24146,-10.11929,1.20245,0.27026,-9.82241,1.19146,0.26728
29,3000,-10.47549,1.11022,0.23952,-10.44854,1.13393,0.27114,-10.13015,1.21312,0.26554
30,3100,-10.67755,1.11120,0.23999,-10.74756,1.19958,0.27220,-10.44583,1.19337,0.26269
31,3200,-10.93146,1.37022,0.23652,-11.00386,1.36729,0.26899,-10.62670,1.24073,0.26231
32,3300,-11.02103,1.27903,0.23316,-11.32647,1.30489,0.26997,-10.98110,1.22763,0.26628
33,3400,-11.17000,1.58942,0.23482,-11.58018,1.24444,0.26855,-11.18085,1.25030,0.26303
34,3500,-11.55339,1.27546,0.22911,-11.77206,1.25432,0.26530,-11.54110,1.39024,0.26482
35,3600,-11.70587,1.23009,0.23008,-11.96026,1.28083,0.26578,-11.74399,1.29947,0.26084
36,3700,-12.00764,1.50879,0.22693,-12.13258,1.27947,0.26399,-12.07627,1.76742,0.26210
37,3800,-12.01509,1.46432,0.22710,-12.42717,1.34003,0.26377,-12.17291,1.36048,0.26147
38,3900,-12.23382,1.68242,0.22244,-12.63785,1.31534,0.26177,-12.49659,1.40171,0.26039
39,4000,-12.39412,1.50168,0.22285,-12.84918,1.37055,0.26297,-12.65825,1.47169,0.25987
40,4100,-12.64807,1.29681,0.22112,-13.03896,1.28191,0.26003,-12.91447,1.29999,0.25800
41,4200,-12.63454,1.23084,0.21653,-13.26904,1.34000,0.25942,-13.01390,1.34598,0.25643
42,4300,-12.82060,1.29568,0.21695,-13.31170,1.42641,0.25899,-13.21111,1.28244,0.25618
43,4400,-12.76364,1.27130,0.21639,-13.52849,1.49547,0.25718,-13.48838,1.37676,0.25708
44,4500,-12.91008,1.24557,0.21372,-13.78108,1.41511,0.25662,-13.65067,1.47790,0.25551
45,4600,-13.10069,1.34897,0.21216,-13.88563,1.35185,0.25565,-13.77363,1.36339,0.25517
46,4700,-13.12704,1.28060,0.21074,-14.03933,1.42139,0.25563,-13.94165,1.32143,0.25623
47,4800,-13.25503,1.24367,0.20715,-14.17851,1.49493,0.25371,-14.14833,1.59562,0.25497
