iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
0,100,5.91944,0.43330,6.17054,0.44149,5.96741,0.43274
1,200,2.49026,0.34587,2.57629,0.34830,2.55290,0.34495
2,300,2.24202,0.33909,2.28503,0.33931,2.29559,0.34142
3,400,2.23563,0.34059,2.20091,0.33575,2.31173,0.33766
4,500,2.13667,0.33736,2.09321,0.33363,2.23143,0.33739
5,600,2.11631,0.33815,2.15476,0.33534,2.21716,0.34026
6,700,2.25345,0.33784,2.18707,0.33632,2.14723,0.33977
7,800,2.19299,0.33647,2.16980,0.33900,2.16130,0.33839
8,900,2.09277,0.33559,2.12114,0.33693,2.13486,0.33848
9,1000,2.13161,0.33473,2.11882,0.33423,2.13617,0.33821
10,1100,2.11919,0.33636,2.12178,0.33505,2.16597,0.33608
11,1200,2.09161,0.33192,2.13730,0.33350,2.10214,0.33545
12,1300,2.17631,0.33014,2.08805,0.33224,2.14373,0.33797
13,1400,2.11759,0.33262,2.14309,0.33288,2.17137,0.33728
14,1500,2.14076,0.33155,2.13638,0.33236,2.10211,0.33738
15,1600,2.11440,0.33013,2.08250,0.32991,2.13313,0.33728
16,1700,2.11662,0.33204,2.11080,0.32998,2.13683,0.33655
17,1800,2.17686,0.33418,2.07998,0.33008,2.13122,0.33571
18,1900,2.10069,0.33158,2.12296,0.32889,2.17096,0.33698
19,2000,2.12844,0.33217,2.14541,0.32770,2.03376,0.33500
20,2100,2.14939,0.33244,2.08479,0.32969,2.10341,0.33204
21,2200,2.15279,0.33246,2.02007,0.32418,2.18740,0.33441
22,2300,2.08761,0.33497,2.05309,0.32437,2.09588,0.33226
23,2400,2.05671,0.33112,1.98652,0.32491,2.12550,0.33225
24,2500,2.09463,0.33082,2.04946,0.32339,2.10271,0.33255
25,2600,2.10077,0.33170,2.02526,0.32044,2.14376,0.33451
26,2700,2.03362,0.32999,2.00417,0.32006,2.06298,0.33324
27,2800,2.00074,0.32956,2.01539,0.31855,2.16951,0.33448
28,2900,2.10015,0.32814,2.05545,0.32003,2.07320,0.33159
29,3000,2.04971,0.32949,2.03018,0.31787,2.14371,0.33368
30,3100,2.04206,0.32826,2.02569,0.31589,2.03736,0.33307
31,3200,2.06047,0.32736,2.04264,0.31673,2.08437,0.33272
32,3300,1.99583,0.32509,1.99131,0.31481,2.09940,0.33551
33,3400,2.06645,0.32627,2.02625,0.31300,2.10606,0.33500
34,3500,2.09490,0.32645,1.96647,0.30993,2.09118,0.33444
35,3600,2.10784,0.32585,1.91818,0.31198,2.06187,0.33383
36,3700,2.03909,0.32494,2.00776,0.31067,2.09642,0.33062
37,3800,2.01663,0.32509,1.98351,0.30919,2.03348,0.32863
38,3900,2.00112,0.32471,1.99022,0.30757,1.99392,0.32842
39,4000,2.02829,0.32217,1.98437,0.30793,2.03633,0.33105
40,4100,1.98653,0.32121,2.01111,0.30594,2.02048,0.32967
41,4200,2.00623,0.32110,1.99552,0.30708,2.01943,0.32801
42,4300,2.02353,0.31953,1.99092,0.30623,2.01221,0.33016
43,4400,1.93149,0.31610,1.88265,0.30296,2.00529,0.32647
44,4500,1.96175,0.31900,2.00750,0.30597,2.06708,0.32957
45,4600,1.97825,0.31946,1.98109,0.30249,2.03260,0.32938
46,4700,2.02535,0.31754,1.97991,0.30493,1.97107,0.32752
47,4800,2.02458,0.32044,2.00073,0.30380,2.03221,0.32954
48,4900,2.03739,0.31823,1.99177,0.30590,1.99496,0.32960
49,5000,2.00439,0.31833,1.99185,0.30336,2.04976,0.32964
50,5100,1.98467,0.31745,1.99264,0.30532,2.06252,0.33015
51,5200,2.01576,0.31607,1.98226,0.30429,1.97047,0.32730
52,5300,1.99619,0.31722,1.99224,0.30489,1.97811,0.32758
53,5400,2.01916,0.31670,2.00999,0.30526,2.01838,0.32617
54,5500,1.94509,0.31540,1.99485,0.30635,2.00194,0.32514
55,5600,1.97489,0.31838,2.04260,0.30157,1.98385,0.32757
56,5700,2.00851,0.32040,2.00962,0.30844,2.03702,0.32549
57,5800,2.01089,0.31785,2.01526,0.30708,1.96791,0.32546
58,5900,1.95940,0.31921,2.07013,0.30746,1.97104,0.32772
