iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value
82,8300,-9.96172,2.95382,0.13015,-10.72232,3.03123,0.12932
83,8400,-9.96882,3.06383,0.12881,-10.58985,3.08337,0.13041
84,8500,-9.98928,3.20124,0.13102,-10.56285,3.33677,0.13068
85,8600,-10.05514,3.10181,0.12994,-10.54992,2.80893,0.12904
86,8700,-9.96309,3.12111,0.12822,-10.59291,3.12738,0.12875
87,8800,-10.00524,3.12171,0.12678,-10.58757,3.00732,0.12763
88,8900,-10.00094,2.93693,0.12730,-10.54656,3.19750,0.12666
89,9000,-9.99189,3.15682,0.12712,-10.53651,2.99386,0.12585
90,9100,-9.94452,3.30082,0.12827,-10.49902,3.03802,0.12518
91,9200,-9.86923,3.20829,0.12572,-10.45922,3.06921,0.12756
92,9300,-9.91838,3.16158,0.12627,-10.61057,3.16400,0.12823
93,9400,-9.83008,3.30806,0.12530,-10.53788,3.17510,0.12624
94,9500,-9.84457,3.02948,0.12737,-10.47474,3.01921,0.12578
95,9600,-9.87577,3.33332,0.12787,-10.60854,3.37512,0.12642
96,9700,-9.82774,3.21107,0.12584,-10.65740,2.93504,0.12831
97,9800,-9.92997,3.24247,0.12754,-10.50591,3.17540,0.12576
98,9900,-9.81134,3.25432,0.12526,-10.42152,3.14782,0.12708
99,10000,-9.87739,3.14943,0.12645,-10.48930,3.23062,0.12606
100,10100,-9.83451,3.17024,0.12721,-10.61884,3.17372,0.12650
101,10200,-9.85005,3.37694,0.12739,-10.47578,3.14173,0.12713
102,10300,-9.83558,3.42311,0.12781,-10.44300,3.05159,0.12432
103,10400,-9.80408,3.12720,0.12868,-10.52719,3.19538,0.12975
104,10500,-9.72352,3.16575,0.12920,-10.49380,3.20315,0.12842
105,10600,-9.80482,3.21985,0.12760,-10.48596,3.40131,0.13071
106,10700,-9.93043,3.35715,0.13204,-10.60392,3.28562,0.13241
107,10800,-9.92188,3.16090,0.13280,-10.58804,3.40266,0.13618
108,10900,-10.08185,3.35380,0.13868,-10.77957,3.46392,0.13792
109,11000,-10.13914,3.44376,0.13680,-10.72832,3.41553,0.13833
110,11100,-10.26404,3.34610,0.13931,-10.84442,3.38276,0.13936
111,11200,-10.50973,3.28475,0.14284,-11.10882,3.20276,0.14111
112,11300,-10.74402,3.29970,0.14295,-11.35038,3.51764,0.14224
113,11400,-10.90598,3.27768,0.14504,-11.44322,3.37367,0.14354
114,11500,-11.14732,3.23864,0.14660,-11.71871,3.38303,0.14453
115,11600,-11.25313,3.28242,0.14431,-11.92015,3.21406,0.14671
116,11700,-11.49110,3.13185,0.14629,-12.26714,3.16729,0.14593
117,11800,-11.82252,3.12977,0.14710,-12.49073,3.04406,0.14469
118,11900,-12.03208,3.19572,0.14856,-12.66978,3.20163,0.14694
119,12000,-12.16826,3.00131,0.14837,-12.85508,3.03122,0.14842
120,12100,-12.41867,3.15471,0.14921,-12.97319,3.43311,0.14955
121,12200,-12.56432,3.34818,0.14727,-13.09708,3.31382,0.14793
122,12300,-12.74100,3.18908,0.15004,-13.31832,3.20610,0.14731
123,12400,-12.87877,3.18822,0.14987,-13.53920,3.22824,0.14892
124,12500,-13.07977,3.23408,0.14774,-13.75760,3.13091,0.15168
125,12600,-13.09236,3.29006,0.14809,-13.76071,3.37483,0.14800
126,12700,-13.34386,3.27782,0.14950,-14.11737,3.29044,0.14843
127,12800,-13.49097,3.19958,0.14822,-14.17432,3.70670,0.14821
128,12900,-13.54821,3.44368,0.14865,-14.23013,3.39508,0.14944
129,13000,-13.71986,3.45986,0.15059,-14.41158,3.25193,0.14848
130,13100,-13.69903,3.35649,0.14836,-14.41747,3.18425,0.14710
131,13200,-13.90502,3.31202,0.15074,-14.53901,3.50615,0.14984
132,13300,-13.96247,3.63535,0.14963,-14.65644,3.57126,0.14773
133,13400,-13.99169,3.61926,0.15078,-14.69790,3.43639,0.14726
134,13500,-14.12176,3.26461,0.14775,-14.69025,3.38493,0.14963
135,13600,-14.15598,3.57920,0.14829,-14.82908,3.49757,0.14768
136,13700,-14.10677,3.44089,0.14718,-14.83705,3.39973,0.14741
137,13800,-14.27575,3.53723,0.15104,-14.96859,3.54339,0.14790
138,13900,-14.32216,3.46362,0.14646,-15.23978,3.79983,0.14999
139,14000,-14.40873,3.38826,0.14896,-15.13706,3.64721,0.14812
140,14100,-14.38074,3.51678,0.14678,-15.07785,3.77471,0.14645
141,14200,-14.31803,3.67547,0.14780,-15.23705,3.40834,0.14850
142,14300,-14.60482,3.47212,0.14788,-15.18539,3.68978,0.14733
143,14400,-14.59731,3.28943,0.14900,-15.08147,3.90450,0.14769
144,14500,-14.57284,3.29847,0.15028,-15.08836,3.71989,0.14636
145,14600,-14.52863,3.51045,0.14702,-15.16426,3.80500,0.14812
146,14700,-14.52900,3.62967,0.14513,-15.20228,4.03279,0.14765
147,14800,-14.66652,3.59751,0.14699,-15.21272,3.75035,0.14671
148,14900,-14.68588,3.49751,0.14691,-15.19335,3.51550,0.14558
149,15000,-14.54461,3.61565,0.14419,-15.27246,3.74292,0.14772
150,15100,-14.82014,3.84788,0.14727,-15.30631,3.68945,0.14490
151,15200,-14.63937,3.63684,0.14623,-15.10805,4.02916,0.14737
152,15300,-14.82236,3.82127,0.14661,-15.33185,3.86289,0.14602
153,15400,-14.63763,4.00704,0.14385,-15.21907,3.81368,0.14486
154,15500,-14.73584,3.77946,0.14391,-15.25924,3.62009,0.14542
155,15600,-14.74763,3.73510,0.14626,-15.04137,3.84609,0.14515
156,15700,-14.70688,3.70470,0.14510,-15.18819,3.75788,0.14390
157,15800,-14.65131,3.83281,0.14336,-15.31981,3.45882,0.14602
158,15900,-14.61166,3.76598,0.14384,-15.24752,3.68044,0.14458
159,16000,-14.76212,3.68424,0.14477,-15.20916,3.33438,0.14357
160,16100,-14.75896,3.94024,0.14367,-15.14765,4.02978,0.14354
161,16200,-14.59323,3.73212,0.14412,-15.20728,3.74236,0.14357
162,16300,-14.58043,3.85488,0.14264,-15.05166,3.62163,0.14236
163,16400,-14.60276,3.83479,0.14427,-15.04181,3.82311,0.14482
164,16500,-14.52253,3.89707,0.14156,-15.15693,3.62139,0.14275
165,16600,-14.47834,3.86622,0.14344,-14.84022,3.83092,0.14367
166,16700,-14.42319,3.68095,0.14098,-14.87348,3.86658,0.14214
167,16800,-14.46480,3.59605,0.14387,-14.86114,3.80725,0.13967
168,16900,-14.49829,3.68584,0.14228,-14.71662,3.91215,0.14086
169,17000,-14.43627,3.91236,0.14235,-14.81714,3.78035,0.14214
170,17100,-14.27730,3.85857,0.14072,-14.81620,3.86666,0.14065
171,17200,-14.28446,3.86653,0.14015,-14.67087,3.68391,0.14054
172,17300,-14.19754,3.74502,0.14341,-14.55723,3.61082,0.13898
173,17400,-14.28684,3.81022,0.14068,-14.76087,4.07662,0.13892
174,17500,-14.19515,4.04712,0.14004,-14.54968,3.86892,0.13959
175,17600,-14.28779,4.00192,0.14200,-14.56798,3.54892,0.14012
176,17700,-14.23275,3.87753,0.14131,-14.58192,3.64458,0.13939
177,17800,-14.15844,3.90847,0.13934,-14.67549,3.63605,0.14203
178,17900,-14.08320,3.62263,0.13927,-14.58312,3.80218,0.14019
179,18000,-14.14210,3.91803,0.13988,-14.49673,3.76877,0.14002
180,18100,-14.13444,3.78720,0.13901,-14.52930,3.79632,0.13963
181,18200,-14.15028,3.60249,0.13947,-14.46324,3.72701,0.13969
182,18300,-13.94204,3.81238,0.13989,-14.24597,3.76955,0.13842
183,18400,-13.98194,3.75216,0.13870,-14.32746,3.92554,0.13967
184,18500,-14.00120,3.73060,0.13987,-14.47497,4.02755,0.13986
185,18600,-13.82785,4.19484,0.13803,-14.31290,3.56063,0.13886
186,18700,-13.87231,3.63441,0.13800,-14.34633,3.77662,0.13859
187,18800,-13.92310,3.86456,0.13689,-14.17984,3.53886,0.13728
188,18900,-13.82751,4.00562,0.13737,-14.30909,3.60055,0.13793
189,19000,-13.85687,3.92304,0.13923,-14.30473,3.44416,0.13760
190,19100,-13.95240,3.94581,0.13856,-14.25263,3.68590,0.13837
191,19200,-13.75827,3.74043,0.13672,-14.15025,3.80123,0.13802
192,19300,-13.75631,3.75520,0.13653,-14.11139,3.64776,0.13854
193,19400,-13.64312,3.98149,0.13763,-14.29818,3.53822,0.13770
194,19500,-13.56826,3.88385,0.13774,-14.16626,3.59515,0.13740
195,19600,-13.49590,3.83165,0.13628,-14.03563,3.51341,0.13664
196,19700,-13.56791,3.87714,0.13758,-14.06608,3.64157,0.13606
197,19800,-13.50485,3.84362,0.13462,-14.11780,3.61787,0.13692
198,19900,-13.45225,3.83070,0.13663,-13.96428,3.41060,0.13633
199,20000,-13.61386,4.11605,0.13625,-14.01409,3.77628,0.13598
200,20100,-13.47293,3.82801,0.13678,-13.90438,3.76058,0.13505
201,20200,-13.44450,3.82699,0.13619,-13.91276,3.86699,0.13729
202,20300,-13.56172,3.80634,0.13664,-13.86187,3.44453,0.13530
203,20400,-13.45514,3.88541,0.13554,-13.76193,3.55127,0.13631
204,20500,-13.41507,3.46697,0.13610,-13.80520,3.55902,0.13347
205,20600,-13.19524,3.87113,0.13555,-13.64389,3.43460,0.13567
206,20700,-13.33792,3.94679,0.13595,-13.72667,3.44504,0.13461
207,20800,-13.41421,3.76316,0.13351,-13.68269,3.37974,0.13506
208,20900,-13.33955,3.45723,0.13433,-13.63451,3.64609,0.13330
209,21000,-13.14029,3.96227,0.13373,-13.60146,3.56916,0.13323
210,21100,-13.24055,3.72551,0.13438,-13.67639,3.49623,0.13459
211,21200,-13.14698,3.79174,0.13213,-13.70536,3.62869,0.13455
212,21300,-13.24856,3.76723,0.13333,-13.52559,3.45424,0.13326
213,21400,-13.20437,3.59624,0.13213,-13.52835,3.47812,0.13264
214,21500,-13.09896,3.89579,0.13377,-13.56138,3.40765,0.13263
215,21600,-13.07043,3.84780,0.13279,-13.57485,3.48385,0.13566
216,21700,-13.02508,3.82974,0.13317,-13.59066,3.56624,0.13413
217,21800,-13.01497,3.86347,0.13228,-13.43382,3.44625,0.13165
218,21900,-12.94264,3.72511,0.13232,-13.43972,3.31566,0.13196
219,22000,-12.90265,3.78579,0.13203,-13.30150,3.44923,0.13216
220,22100,-12.88098,3.44950,0.13361,-13.30851,3.33570,0.13122
221,22200,-12.80567,3.69899,0.13254,-13.50944,3.68734,0.13240
222,22300,-12.87298,3.62571,0.13177,-13.37172,3.47036,0.13136
223,22400,-12.90346,3.78806,0.13214,-13.25962,3.36075,0.13235
224,22500,-12.78246,3.64677,0.13048,-13.32140,3.66985,0.13172
225,22600,-12.71004,3.81701,0.12953,-13.27489,3.44358,0.12892
226,22700,-12.76469,3.67498,0.13084,-13.09314,3.46743,0.13114
227,22800,-12.64189,3.96032,0.13014,-13.18086,3.21371,0.13116
228,22900,-12.64338,3.50025,0.13029,-13.04805,3.66860,0.12957
229,23000,-12.61401,3.82283,0.12923,-13.21961,3.38572,0.13008
230,23100,-12.56446,3.82394,0.12954,-12.99734,3.36631,0.12816
231,23200,-12.62178,3.55463,0.13040,-13.08728,3.27684,0.13032
232,23300,-12.64047,3.86206,0.13012,-12.81060,3.33487,0.12717
233,23400,-12.61668,3.62450,0.12935,-13.03883,3.34582,0.13085
234,23500,-12.53264,3.50212,0.12870,-13.01223,3.57461,0.13023
235,23600,-12.51859,3.63271,0.13131,-12.93688,3.46901,0.13031
236,23700,-12.44517,3.45751,0.12984,-12.93706,3.67749,0.12872
237,23800,-12.38513,3.63173,0.12894,-12.96218,3.49381,0.12958
238,23900,-12.40745,3.65385,0.12852,-12.96673,3.36038,0.12898
239,24000,-12.39451,3.94796,0.12792,-12.83685,3.35724,0.12818
240,24100,-12.31281,3.56684,0.12965,-12.84656,3.49482,0.12722
241,24200,-12.31334,3.48061,0.12727,-12.80075,3.33323,0.12747
242,24300,-12.23515,3.59895,0.12809,-12.65638,3.43535,0.12707
243,24400,-12.14456,3.87615,0.12673,-12.62750,3.58034,0.12549
244,24500,-12.27508,3.90212,0.12839,-12.66180,3.40468,0.12678
245,24600,-12.14605,3.53010,0.12869,-12.66658,3.24565,0.12655
246,24700,-12.09610,3.66013,0.12638,-12.60004,3.35636,0.12776
247,24800,-12.09411,3.71928,0.12616,-12.55074,3.29695,0.12458
248,24900,-11.97700,3.91926,0.12626,-12.49387,3.64505,0.12698
