iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss,4_iql_loss,4_icm_forward_loss,4_icm_inverse_loss
17,1800,1.02772,0.40298,1.60961,1.00554,0.40668,1.60868,0.94051,0.40851,1.60830,0.86313,0.27995,1.60851
18,1900,0.98454,0.39405,1.60983,0.95850,0.39914,1.60866,0.96084,0.40075,1.60846,0.83991,0.27176,1.60822
19,2000,1.04384,0.38560,1.60904,1.01728,0.39021,1.60834,1.05881,0.39325,1.60884,0.78947,0.26409,1.60762
20,2100,0.95285,0.37887,1.60921,0.99432,0.38217,1.60828,0.99088,0.38470,1.60847,0.82969,0.25826,1.60822
21,2200,1.01171,0.37242,1.60890,1.03791,0.37468,1.60747,1.14919,0.37928,1.60832,0.85580,0.25146,1.60788
22,2300,1.05569,0.36269,1.60867,1.01189,0.36664,1.60794,0.97134,0.36918,1.60822,0.87598,0.24539,1.60771
23,2400,0.98947,0.35577,1.60819,1.03141,0.35915,1.60709,0.98891,0.36179,1.60793,0.86810,0.24021,1.60767
24,2500,1.02364,0.34890,1.60846,1.06335,0.35120,1.60756,0.99898,0.35557,1.60759,0.90980,0.23451,1.60763
25,2600,1.02212,0.34425,1.60845,0.98747,0.34496,1.60693,1.10280,0.34554,1.60747,0.94794,0.22920,1.60758
26,2700,0.97231,0.33477,1.60718,0.97274,0.33723,1.60687,0.97790,0.33931,1.60775,0.86839,0.22276,1.60748
27,2800,0.99677,0.32857,1.60720,1.00981,0.33071,1.60642,1.04146,0.33229,1.60739,0.85432,0.21709,1.60718
28,2900,1.04271,0.32055,1.60709,1.09014,0.32214,1.60690,1.05210,0.32593,1.60726,0.92298,0.21143,1.60716
29,3000,1.02981,0.31397,1.60708,0.97618,0.31646,1.60598,1.06549,0.31803,1.60669,0.90010,0.20693,1.60734
30,3100,1.01100,0.30746,1.60689,1.03168,0.30885,1.60620,0.94138,0.31169,1.60719,0.90255,0.20201,1.60743
31,3200,1.01308,0.30063,1.60669,0.98936,0.30299,1.60532,1.08050,0.30570,1.60636,0.84195,0.19757,1.60750
32,3300,1.07323,0.29544,1.60578,1.06680,0.29560,1.60533,1.04753,0.29853,1.60637,0.93696,0.19168,1.60696
33,3400,1.04934,0.28985,1.60612,0.98801,0.28911,1.60493,0.98633,0.29069,1.60580,0.92694,0.18839,1.60695
34,3500,0.99889,0.28307,1.60578,0.96321,0.28510,1.60477,0.98550,0.28606,1.60564,0.90800,0.18379,1.60691
35,3600,0.96271,0.27677,1.60585,1.03860,0.27609,1.60468,1.09126,0.27914,1.60529,0.88747,0.17934,1.60692
36,3700,0.96088,0.27136,1.60569,0.99919,0.27063,1.60400,1.00932,0.27327,1.60515,0.87575,0.17517,1.60671
37,3800,1.03436,0.26569,1.60583,1.02469,0.26463,1.60396,0.95308,0.26809,1.60477,0.88009,0.17121,1.60688
38,3900,0.93816,0.26055,1.60543,0.98704,0.26102,1.60441,0.98066,0.26245,1.60516,0.86212,0.16793,1.60678
39,4000,0.93010,0.25559,1.60502,0.95755,0.25425,1.60395,1.03390,0.25547,1.60464,0.96235,0.16323,1.60660
40,4100,0.92822,0.24988,1.60444,1.02379,0.24854,1.60359,1.03726,0.25005,1.60454,0.90507,0.15860,1.60673
41,4200,0.96655,0.24462,1.60397,1.01378,0.24214,1.60299,0.99187,0.24488,1.60444,0.95352,0.15607,1.60670
42,4300,1.00314,0.23917,1.60396,0.97461,0.23823,1.60268,0.98199,0.23868,1.60436,0.94711,0.15261,1.60664
43,4400,1.05435,0.23424,1.60410,0.97735,0.23242,1.60286,0.99971,0.23383,1.60399,0.88754,0.14908,1.60655
44,4500,0.99619,0.22880,1.60345,0.86303,0.22690,1.60237,1.00099,0.22971,1.60355,0.93407,0.14549,1.60652
45,4600,1.06141,0.22474,1.60261,0.98192,0.22256,1.60225,0.99276,0.22492,1.60323,0.96438,0.14276,1.60607
46,4700,0.98552,0.21940,1.60329,0.97294,0.21753,1.60210,1.06054,0.21823,1.60323,0.93343,0.13879,1.60663
47,4800,0.93856,0.21479,1.60303,1.05503,0.21246,1.60147,0.97874,0.21375,1.60234,0.81550,0.13567,1.60600
48,4900,1.02539,0.21048,1.60255,0.98698,0.20762,1.60196,0.98794,0.20896,1.60283,0.92776,0.13259,1.60620
49,5000,0.92237,0.20582,1.60224,0.99786,0.20326,1.60138,1.04388,0.20376,1.60247,0.91836,0.12997,1.60615
50,5100,1.02832,0.20063,1.60225,1.07142,0.19847,1.60146,1.01130,0.19930,1.60250,0.94419,0.12584,1.60587
51,5200,1.08953,0.19709,1.60192,0.97135,0.19487,1.60122,1.07065,0.19471,1.60236,0.91635,0.12401,1.60629
52,5300,1.10676,0.19157,1.60210,0.96407,0.18923,1.60084,1.00726,0.18973,1.60137,0.98185,0.12064,1.60621
53,5400,0.96740,0.18748,1.60132,0.99098,0.18546,1.60094,1.03708,0.18545,1.60166,0.88624,0.11746,1.60590
54,5500,1.01148,0.18328,1.60187,0.97904,0.18107,1.60001,0.91732,0.18106,1.60127,0.86058,0.11531,1.60630
55,5600,1.05089,0.17937,1.60112,1.06084,0.17608,1.60072,1.02648,0.17747,1.60178,0.99480,0.11265,1.60593
56,5700,1.00289,0.17576,1.60110,0.99760,0.17243,1.60035,0.97337,0.17243,1.60070,0.98891,0.10974,1.60572
57,5800,1.01872,0.17108,1.60150,1.03627,0.16855,1.60116,1.04163,0.16844,1.60128,0.97461,0.10766,1.60580
58,5900,1.11464,0.16723,1.60055,0.95111,0.16442,1.60010,1.03247,0.16473,1.60088,0.92408,0.10497,1.60557
59,6000,1.02170,0.16278,1.59997,0.98876,0.16107,1.59969,1.00152,0.16189,1.60080,0.93686,0.10222,1.60572
60,6100,0.91867,0.15983,1.60000,1.02443,0.15750,1.60071,0.97593,0.15749,1.60030,0.92276,0.10010,1.60617
61,6200,1.00996,0.15568,1.59982,0.99915,0.15412,1.59993,0.99667,0.15322,1.59994,0.94711,0.09801,1.60585
62,6300,0.98102,0.15257,1.59979,1.00881,0.14988,1.59886,0.97461,0.14997,1.60004,0.97443,0.09571,1.60551
63,6400,0.97485,0.14866,1.59958,0.94262,0.14639,1.59854,0.93798,0.14670,1.60080,0.92270,0.09333,1.60536
64,6500,1.03011,0.14522,1.59963,1.02709,0.14330,1.59959,0.98822,0.14301,1.60021,1.00845,0.09145,1.60527
65,6600,1.08012,0.14160,1.59946,1.03796,0.13991,1.60002,0.99934,0.13951,1.59941,1.03308,0.08944,1.60551
66,6700,1.04086,0.13894,1.59913,0.99444,0.13644,1.59883,0.98391,0.13648,1.59980,0.98359,0.08742,1.60546
67,6800,0.92013,0.13552,1.59917,0.99549,0.13324,1.59957,0.97830,0.13365,1.60008,0.90429,0.08596,1.60575
68,6900,0.97402,0.13251,1.59910,1.08239,0.13043,1.59929,0.96105,0.13041,1.59992,0.92022,0.08400,1.60537
69,7000,1.02506,0.12904,1.59926,1.05184,0.12745,1.59832,1.03394,0.12686,1.60001,0.97777,0.08270,1.60549
70,7100,1.00383,0.12569,1.59898,1.05616,0.12444,1.59876,1.02869,0.12371,1.60063,0.89448,0.08127,1.60539
71,7200,0.88139,0.12344,1.59950,0.98373,0.12198,1.59786,0.95261,0.12116,1.59928,0.94272,0.07936,1.60511
72,7300,1.04061,0.12046,1.59880,1.04393,0.11873,1.59769,0.96724,0.11843,1.60016,0.95375,0.07832,1.60550
73,7400,0.98299,0.11775,1.59776,1.02647,0.11561,1.59789,1.06479,0.11573,1.60003,1.04258,0.07680,1.60530
74,7500,0.92802,0.11499,1.59896,0.94143,0.11333,1.59869,1.03395,0.11231,1.59976,0.85546,0.07510,1.60537
75,7600,0.99305,0.11223,1.59864,1.14257,0.11093,1.59771,1.03598,0.11050,1.59954,0.92369,0.07433,1.60524
76,7700,1.04249,0.11017,1.59852,0.96567,0.10835,1.59780,1.05456,0.10854,1.59995,0.92051,0.07286,1.60540
77,7800,0.96380,0.10758,1.59822,0.97100,0.10519,1.59704,0.98941,0.10499,1.59952,0.92411,0.07191,1.60521
78,7900,0.98237,0.10458,1.59765,1.00895,0.10367,1.59756,1.03096,0.10304,1.59987,0.98332,0.07089,1.60545
79,8000,1.08889,0.10201,1.59715,1.04139,0.10125,1.59677,1.04487,0.10044,1.60015,0.83082,0.06984,1.60530
80,8100,0.95899,0.10016,1.59775,0.99371,0.09912,1.59680,1.00985,0.09822,1.59909,0.96276,0.06853,1.60528
81,8200,0.98799,0.09751,1.59618,0.99954,0.09642,1.59684,0.96400,0.09573,1.59910,0.96533,0.06760,1.60533
82,8300,0.97247,0.09554,1.59670,1.01685,0.09468,1.59653,1.00319,0.09344,1.59895,0.97374,0.06671,1.60543
83,8400,1.02982,0.09320,1.59725,1.00427,0.09233,1.59650,1.02369,0.09159,1.59970,1.00079,0.06574,1.60536
84,8500,1.06432,0.09131,1.59685,1.05531,0.09034,1.59615,0.92529,0.08919,1.59930,0.98941,0.06490,1.60564
85,8600,0.98705,0.08937,1.59665,0.99224,0.08818,1.59650,0.97015,0.08763,1.59963,0.88337,0.06383,1.60508
86,8700,0.94014,0.08757,1.59586,1.03921,0.08667,1.59590,0.99296,0.08579,1.59979,1.04052,0.06283,1.60517
87,8800,1.02069,0.08601,1.59652,0.94073,0.08507,1.59509,1.03327,0.08398,1.59951,0.99077,0.06246,1.60525
88,8900,1.06213,0.08389,1.59570,1.00347,0.08332,1.59537,1.00136,0.08259,1.59929,0.95851,0.06141,1.60528
89,9000,1.01339,0.08256,1.59558,1.02701,0.08161,1.59510,0.96084,0.08125,1.59875,0.91506,0.06082,1.60535
90,9100,1.03555,0.08111,1.59639,0.98603,0.07997,1.59454,1.00629,0.07970,1.59814,0.97829,0.06000,1.60558
91,9200,0.93189,0.07920,1.59541,0.98543,0.07886,1.59416,1.00563,0.07760,1.59804,0.94443,0.05921,1.60519
92,9300,0.94530,0.07821,1.59564,1.03471,0.07742,1.59531,1.03644,0.07659,1.59884,0.99431,0.05866,1.60543
93,9400,1.00147,0.07683,1.59537,1.06181,0.07619,1.59466,0.95204,0.07528,1.59863,0.95660,0.05771,1.60550
94,9500,0.99869,0.07574,1.59547,1.08264,0.07476,1.59518,1.01765,0.07422,1.59876,0.99949,0.05690,1.60529
95,9600,0.96762,0.07470,1.59536,0.98372,0.07372,1.59422,0.97450,0.07248,1.59819,0.91864,0.05635,1.60526
96,9700,0.97367,0.07347,1.59607,0.98748,0.07245,1.59432,1.02026,0.07142,1.59838,0.94124,0.05535,1.60521
97,9800,1.05282,0.07192,1.59644,1.00622,0.07110,1.59534,1.07224,0.07046,1.59762,0.97170,0.05498,1.60527
98,9900,1.00038,0.07079,1.59605,0.97337,0.07040,1.59482,0.95499,0.06931,1.59935,0.84966,0.05434,1.60520
99,10000,0.92105,0.06977,1.59598,1.00190,0.06898,1.59504,0.98555,0.06811,1.59852,1.00457,0.05367,1.60482
100,10100,0.91767,0.06875,1.59522,1.00201,0.06796,1.59444,1.00712,0.06678,1.59806,0.99022,0.05311,1.60504
101,10200,1.00932,0.06752,1.59553,0.92033,0.06676,1.59380,1.06207,0.06607,1.59845,0.92147,0.05249,1.60513
102,10300,1.03498,0.06649,1.59522,0.98355,0.06605,1.59464,0.96711,0.06539,1.59930,0.92102,0.05213,1.60503
103,10400,1.01693,0.06574,1.59408,1.04430,0.06526,1.59428,0.97923,0.06443,1.59940,1.04770,0.05131,1.60499
104,10500,0.99276,0.06485,1.59561,1.03111,0.06457,1.59441,0.94865,0.06317,1.59815,0.96771,0.05069,1.60476
105,10600,0.93456,0.06360,1.59469,0.99139,0.06318,1.59413,0.98458,0.06239,1.59829,1.04360,0.05016,1.60490
106,10700,0.96404,0.06297,1.59467,1.03475,0.06272,1.59480,0.98321,0.06168,1.59813,0.94489,0.04992,1.60504
107,10800,0.91514,0.06215,1.59371,1.03431,0.06177,1.59433,0.97543,0.06048,1.59887,0.90921,0.04909,1.60466
108,10900,1.03892,0.06130,1.59482,0.98942,0.06065,1.59393,1.08488,0.05965,1.59874,0.94135,0.04888,1.60449
109,11000,0.96771,0.06075,1.59424,0.96988,0.06000,1.59258,1.08561,0.05894,1.59854,0.91237,0.04816,1.60439
110,11100,0.96190,0.05990,1.59466,0.98320,0.05932,1.59388,0.95213,0.05815,1.59919,0.93110,0.04769,1.60473
111,11200,1.00168,0.05927,1.59487,1.02272,0.05837,1.59361,0.96880,0.05753,1.59836,0.92697,0.04741,1.60462
112,11300,0.98159,0.05853,1.59422,0.93244,0.05787,1.59407,0.96150,0.05686,1.59861,1.00620,0.04671,1.60433
113,11400,0.95915,0.05768,1.59415,1.03946,0.05718,1.59385,0.98935,0.05607,1.59982,1.01185,0.04615,1.60441
114,11500,0.97884,0.05688,1.59450,0.99976,0.05639,1.59351,0.95535,0.05532,1.59925,0.97030,0.04578,1.60457
115,11600,1.01022,0.05617,1.59437,0.93479,0.05570,1.59363,0.93857,0.05486,1.59909,1.00227,0.04537,1.60443
116,11700,0.98230,0.05529,1.59381,0.96612,0.05528,1.59290,0.90926,0.05389,1.59912,0.88435,0.04496,1.60437
117,11800,1.00139,0.05476,1.59400,0.91235,0.05458,1.59286,0.98786,0.05346,1.59886,1.01109,0.04450,1.60454
118,11900,0.96969,0.05431,1.59400,0.96010,0.05388,1.59224,0.96669,0.05283,1.59798,0.97461,0.04431,1.60418
119,12000,0.95762,0.05352,1.59330,0.99491,0.05330,1.59265,1.01545,0.05204,1.59924,1.02241,0.04365,1.60411
120,12100,0.92500,0.05322,1.59384,0.92785,0.05283,1.59276,0.93010,0.05175,1.59835,0.90808,0.04327,1.60409
121,12200,0.94563,0.05288,1.59424,0.99037,0.05242,1.59295,0.92232,0.05106,1.59865,0.95357,0.04272,1.60404
122,12300,0.93898,0.05205,1.59327,0.93468,0.05165,1.59127,0.99552,0.05031,1.59829,1.00582,0.04265,1.60392
123,12400,0.99488,0.05140,1.59298,0.95553,0.05119,1.59202,0.92014,0.05006,1.59828,0.99070,0.04211,1.60379
124,12500,1.02263,0.05067,1.59254,1.00914,0.05057,1.59216,1.03497,0.04924,1.59749,0.95313,0.04200,1.60382
125,12600,0.98946,0.05034,1.59288,0.97031,0.04998,1.59147,0.98031,0.04869,1.59742,0.96200,0.04146,1.60375
126,12700,1.02866,0.04983,1.59329,0.92317,0.04950,1.59152,0.94447,0.04804,1.59699,0.97930,0.04110,1.60361
127,12800,1.04254,0.04944,1.59224,0.99107,0.04906,1.59150,0.95476,0.04767,1.59749,0.99086,0.04075,1.60328
128,12900,1.00326,0.04876,1.59235,1.02012,0.04862,1.59122,1.03654,0.04762,1.59767,0.93949,0.04025,1.60340
129,13000,1.03869,0.04829,1.59221,1.02009,0.04811,1.59125,0.96688,0.04690,1.59767,0.91387,0.04004,1.60350
130,13100,1.04654,0.04773,1.59295,1.00188,0.04773,1.59096,1.01537,0.04653,1.59719,0.98978,0.03968,1.60319
131,13200,1.05039,0.04737,1.59213,1.00816,0.04689,1.59088,0.99426,0.04600,1.59739,0.96485,0.03922,1.60308
132,13300,1.03303,0.04704,1.59212,0.97056,0.04674,1.59014,1.03808,0.04560,1.59753,1.00688,0.03892,1.60286
133,13400,1.08175,0.04656,1.59174,0.97557,0.04624,1.58961,1.00268,0.04516,1.59675,0.99573,0.03850,1.60288
134,13500,1.05671,0.04600,1.59311,0.99004,0.04595,1.59003,1.05221,0.04469,1.59667,0.98936,0.03844,1.60305
135,13600,1.08395,0.04561,1.59120,1.00984,0.04550,1.59067,1.05787,0.04437,1.59675,0.96823,0.03775,1.60290
136,13700,1.08689,0.04526,1.59223,0.99530,0.04506,1.59066,1.07140,0.04401,1.59630,1.03750,0.03788,1.60295
137,13800,1.10473,0.04506,1.59157,1.05011,0.04482,1.58987,0.99794,0.04361,1.59630,0.93169,0.03741,1.60266
138,13900,1.08240,0.04436,1.59059,0.98914,0.04426,1.58977,1.00427,0.04316,1.59615,1.02247,0.03706,1.60265
139,14000,1.04694,0.04418,1.59052,1.03637,0.04384,1.58969,1.11502,0.04263,1.59618,0.98014,0.03685,1.60274
140,14100,1.08102,0.04353,1.59009,1.00238,0.04352,1.58889,1.01287,0.04266,1.59632,0.99438,0.03662,1.60240
141,14200,1.08221,0.04319,1.59025,1.02328,0.04323,1.58932,1.07723,0.04210,1.59548,1.00763,0.03636,1.60277
142,14300,1.17532,0.04270,1.59114,0.97423,0.04281,1.58894,1.08351,0.04166,1.59679,0.96628,0.03600,1.60223
143,14400,1.17046,0.04239,1.59041,1.02800,0.04247,1.58905,1.09089,0.04112,1.59563,0.93783,0.03599,1.60226
144,14500,1.13385,0.04214,1.59004,1.04596,0.04192,1.58937,1.04580,0.04127,1.59558,0.96692,0.03545,1.60256
145,14600,1.12659,0.04169,1.59014,1.08519,0.04164,1.58877,1.09046,0.04077,1.59618,0.98436,0.03529,1.60208
146,14700,1.16158,0.04132,1.59072,1.05719,0.04122,1.58822,1.11617,0.04021,1.59609,0.97128,0.03507,1.60213
147,14800,1.09928,0.04115,1.59029,1.07773,0.04112,1.58899,1.14434,0.03996,1.59521,1.04659,0.03475,1.60209
148,14900,1.22383,0.04075,1.58921,1.05161,0.04068,1.58910,1.12419,0.03972,1.59412,1.00145,0.03447,1.60166
149,15000,1.19035,0.04015,1.58915,1.11755,0.04029,1.58710,1.15801,0.03946,1.59443,1.01196,0.03434,1.60198
150,15100,1.18980,0.03944,1.58782,1.12417,0.03968,1.58750,1.14617,0.03897,1.59397,1.03627,0.03390,1.60161
151,15200,1.18588,0.03964,1.58979,1.10611,0.03968,1.58789,1.15075,0.03876,1.59399,1.02778,0.03386,1.60153
152,15300,1.22805,0.03936,1.58816,1.13100,0.03918,1.58744,1.13376,0.03853,1.59413,1.10978,0.03345,1.60112
153,15400,1.28278,0.03907,1.58818,1.16222,0.03903,1.58630,1.15961,0.03819,1.59353,1.02666,0.03304,1.60113
154,15500,1.23596,0.03876,1.58788,1.26323,0.03860,1.58574,1.16551,0.03783,1.59376,1.02322,0.03298,1.60146
155,15600,1.29587,0.03840,1.58767,1.13165,0.03828,1.58610,1.23295,0.03744,1.59265,0.97428,0.03267,1.60071
156,15700,1.25273,0.03793,1.58746,1.17407,0.03827,1.58649,1.17298,0.03712,1.59297,1.03979,0.03244,1.60106
157,15800,1.26469,0.03776,1.58805,1.15178,0.03777,1.58671,1.16484,0.03682,1.59215,1.04172,0.03225,1.60097
158,15900,1.31424,0.03729,1.58711,1.14308,0.03761,1.58528,1.21533,0.03691,1.59273,1.04608,0.03213,1.60076
159,16000,1.21563,0.03719,1.58753,1.18309,0.03692,1.58540,1.19759,0.03643,1.59283,1.05836,0.03200,1.60088
160,16100,1.33992,0.03690,1.58702,1.21503,0.03666,1.58508,1.19477,0.03626,1.59310,1.02408,0.03174,1.60097
161,16200,1.31683,0.03645,1.58785,1.21646,0.03660,1.58456,1.22559,0.03592,1.59157,1.07936,0.03145,1.60052
162,16300,1.32590,0.03643,1.58615,1.17669,0.03656,1.58527,1.23878,0.03553,1.59238,1.02631,0.03120,1.60055
163,16400,1.34321,0.03611,1.58636,1.29640,0.03602,1.58531,1.31001,0.03557,1.59172,1.07429,0.03112,1.60016
164,16500,1.32641,0.03573,1.58631,1.22773,0.03583,1.58413,1.26057,0.03501,1.59124,1.11615,0.03103,1.60034
165,16600,1.28519,0.03561,1.58646,1.23611,0.03535,1.58293,1.25088,0.03480,1.59119,1.04249,0.03062,1.60001
166,16700,1.33043,0.03520,1.58599,1.29616,0.03524,1.58330,1.28847,0.03479,1.59100,1.12537,0.03035,1.60017
167,16800,1.32400,0.03500,1.58513,1.31146,0.03476,1.58392,1.27588,0.03461,1.59026,1.07696,0.03016,1.60005
168,16900,1.37357,0.03470,1.58530,1.27685,0.03464,1.58299,1.23427,0.03398,1.59055,1.09134,0.02991,1.59951
169,17000,1.36240,0.03455,1.58546,1.26177,0.03436,1.58264,1.31488,0.03380,1.59095,1.12067,0.02970,1.59989
170,17100,1.38103,0.03441,1.58400,1.33907,0.03401,1.58254,1.30235,0.03377,1.58920,1.08746,0.02961,1.59939
171,17200,1.30380,0.03401,1.58397,1.25248,0.03389,1.58224,1.32292,0.03338,1.59085,1.07766,0.02940,1.59940
172,17300,1.39707,0.03370,1.58297,1.35041,0.03358,1.58256,1.29773,0.03338,1.59093,1.09640,0.02930,1.59911
173,17400,1.37360,0.03347,1.58294,1.33764,0.03336,1.58276,1.31582,0.03284,1.59061,1.09728,0.02898,1.59865
174,17500,1.42852,0.03327,1.58441,1.27575,0.03321,1.58254,1.29014,0.03274,1.58898,1.08577,0.02884,1.59886
175,17600,1.38580,0.03309,1.58461,1.34990,0.03286,1.58217,1.34534,0.03235,1.58891,1.12634,0.02857,1.59843
176,17700,1.40279,0.03286,1.58198,1.36477,0.03270,1.58190,1.36865,0.03214,1.58826,1.12673,0.02850,1.59822
177,17800,1.46220,0.03257,1.58164,1.38142,0.03246,1.58095,1.28473,0.03230,1.58855,1.11677,0.02841,1.59843
178,17900,1.41909,0.03230,1.58183,1.34208,0.03220,1.58143,1.38903,0.03187,1.58922,1.12536,0.02812,1.59813
179,18000,1.43698,0.03202,1.58263,1.38443,0.03197,1.57995,1.39342,0.03177,1.58858,1.13281,0.02791,1.59793
180,18100,1.41799,0.03187,1.58094,1.37941,0.03182,1.57997,1.40765,0.03123,1.58714,1.16921,0.02785,1.59797
181,18200,1.45407,0.03162,1.58137,1.33342,0.03138,1.57823,1.35272,0.03110,1.58709,1.16609,0.02771,1.59813
182,18300,1.45404,0.03144,1.58037,1.40699,0.03143,1.57956,1.40596,0.03111,1.58757,1.15942,0.02735,1.59740
183,18400,1.52843,0.03138,1.58122,1.34092,0.03117,1.57884,1.39879,0.03077,1.58700,1.16914,0.02729,1.59757
184,18500,1.47499,0.03080,1.57920,1.38142,0.03079,1.57862,1.38613,0.03056,1.58697,1.20762,0.02700,1.59696
185,18600,1.47719,0.03089,1.57947,1.42410,0.03081,1.58002,1.42508,0.03025,1.58607,1.15785,0.02692,1.59688
186,18700,1.55484,0.03058,1.57947,1.42594,0.03039,1.57926,1.38129,0.03018,1.58745,1.12401,0.02672,1.59692
187,18800,1.54558,0.03039,1.57915,1.42942,0.03021,1.57718,1.48318,0.03013,1.58527,1.18876,0.02663,1.59670
188,18900,1.51642,0.03027,1.57880,1.45427,0.02996,1.57877,1.37225,0.02977,1.58539,1.15838,0.02642,1.59654
189,19000,1.50533,0.03016,1.57779,1.44218,0.02979,1.57693,1.34790,0.02953,1.58591,1.16450,0.02627,1.59614
190,19100,1.53523,0.02989,1.57748,1.51690,0.02955,1.57769,1.46702,0.02941,1.58484,1.20184,0.02623,1.59576
191,19200,1.50102,0.02966,1.57689,1.50996,0.02932,1.57809,1.43086,0.02928,1.58503,1.23450,0.02597,1.59579
192,19300,1.54685,0.02955,1.57757,1.56854,0.02929,1.57680,1.42787,0.02900,1.58561,1.17849,0.02592,1.59579
193,19400,1.55867,0.02932,1.57826,1.51878,0.02909,1.57641,1.42274,0.02899,1.58483,1.21093,0.02576,1.59503
194,19500,1.50952,0.02903,1.57802,1.42510,0.02872,1.57591,1.52752,0.02869,1.58340,1.21912,0.02563,1.59490
195,19600,1.50057,0.02876,1.57610,1.50025,0.02869,1.57601,1.46912,0.02843,1.58261,1.22402,0.02540,1.59519
196,19700,1.58373,0.02883,1.57517,1.49601,0.02859,1.57624,1.45699,0.02832,1.58392,1.25312,0.02532,1.59477
197,19800,1.56435,0.02868,1.57482,1.57255,0.02835,1.57602,1.42295,0.02820,1.58325,1.19526,0.02527,1.59427
198,19900,1.59436,0.02844,1.57462,1.49653,0.02819,1.57518,1.54390,0.02807,1.58198,1.19973,0.02503,1.59395
199,20000,1.53859,0.02818,1.57443,1.55403,0.02809,1.57361,1.43467,0.02790,1.58336,1.22004,0.02496,1.59394
200,20100,1.56403,0.02810,1.57406,1.44785,0.02776,1.57484,1.51221,0.02779,1.58263,1.19592,0.02477,1.59330
201,20200,1.59668,0.02795,1.57387,1.64412,0.02767,1.57341,1.46902,0.02768,1.58158,1.19811,0.02465,1.59269
202,20300,1.61281,0.02777,1.57393,1.58251,0.02747,1.57276,1.49630,0.02751,1.58133,1.17312,0.02456,1.59266
203,20400,1.55508,0.02764,1.57272,1.57866,0.02729,1.57272,1.51937,0.02724,1.58158,1.22888,0.02440,1.59323
204,20500,1.57205,0.02745,1.57342,1.61902,0.02716,1.57254,1.54205,0.02724,1.58192,1.25397,0.02431,1.59255
205,20600,1.53318,0.02730,1.57237,1.56812,0.02703,1.57069,1.44962,0.02699,1.57966,1.23909,0.02421,1.59292
206,20700,1.58591,0.02722,1.57122,1.58666,0.02688,1.57196,1.57714,0.02690,1.58116,1.29230,0.02413,1.59222
207,20800,1.67565,0.02723,1.57177,1.53298,0.02662,1.57097,1.51386,0.02678,1.57916,1.28835,0.02398,1.59172
208,20900,1.52892,0.02692,1.57257,1.60339,0.02651,1.57210,1.56588,0.02672,1.58006,1.25974,0.02389,1.59146
209,21000,1.61912,0.02667,1.57010,1.57549,0.02640,1.57128,1.57171,0.02654,1.58044,1.24717,0.02375,1.59109
210,21100,1.67744,0.02663,1.57011,1.62367,0.02613,1.57183,1.58138,0.02645,1.57928,1.25453,0.02373,1.59086
