iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
219,22000,1.49035,0.19473,1.39267,0.19401,1.65390,0.19423
220,22100,1.51036,0.19399,1.44403,0.19700,1.61815,0.19514
221,22200,1.49463,0.19524,1.47907,0.19643,1.57667,0.19348
222,22300,1.53855,0.19500,1.39320,0.19426,1.64157,0.19483
223,22400,1.54468,0.19583,1.42936,0.19408,1.62182,0.19463
224,22500,1.50998,0.19359,1.44167,0.19317,1.63500,0.19387
225,22600,1.54735,0.19376,1.40661,0.19321,1.61740,0.19405
226,22700,1.51164,0.19528,1.42247,0.19540,1.60567,0.19285
227,22800,1.54646,0.19204,1.41249,0.19281,1.66175,0.19342
228,22900,1.49842,0.19255,1.47220,0.19256,1.64294,0.19240
229,23000,1.52942,0.19185,1.42571,0.19257,1.74802,0.19155
230,23100,1.54660,0.19411,1.41882,0.19364,1.64572,0.19371
231,23200,1.53673,0.19234,1.42883,0.19244,1.62432,0.19213
232,23300,1.49027,0.19377,1.40092,0.19361,1.62099,0.19245
233,23400,1.56619,0.19190,1.45052,0.19251,1.61597,0.19371
234,23500,1.51430,0.19267,1.43286,0.19198,1.59553,0.19263
235,23600,1.58721,0.19268,1.45498,0.19198,1.65650,0.19203
236,23700,1.52197,0.19155,1.41300,0.19166,1.60143,0.19009
237,23800,1.55437,0.19291,1.45482,0.19249,1.62561,0.19172
238,23900,1.58719,0.19167,1.44271,0.19182,1.64644,0.19220
239,24000,1.53337,0.19057,1.42313,0.19015,1.64828,0.19105
240,24100,1.56460,0.19106,1.49106,0.19316,1.63117,0.19272
241,24200,1.54230,0.19072,1.45979,0.19028,1.63499,0.19015
242,24300,1.56432,0.19224,1.48312,0.19246,1.67818,0.19486
243,24400,1.56802,0.19153,1.45989,0.19032,1.61485,0.19263
244,24500,1.57050,0.19071,1.44245,0.19058,1.63281,0.19210
245,24600,1.60216,0.19095,1.48260,0.19232,1.64370,0.19149
246,24700,1.57659,0.19107,1.45694,0.19066,1.63516,0.18974
247,24800,1.63493,0.19058,1.45608,0.19098,1.58859,0.19132
248,24900,1.59950,0.19071,1.48944,0.19176,1.66393,0.19106
